Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Piso,Avenida Montserrat,390000,4,121
Piso,Nou Eixample Nord,485000,4,146
Piso,Calle de les Barques,124000,1,42
Piso,Calle Mas de Barberans,117000,3,118
Chalet,Avenida Font de les Escales 7,325000,5,852
Chalet,Les Tres Cales,316000,4,500
Piso,barrio Nucli Urbà,148500,2,78
Piso,barrio Centro,136000,2,65
Chalet,Avenida de Sant Jordi 63,359000,7,287
Piso,Calle de Santa Helena,166000,3,86
Ático,Casalot,220000,3,113
Chalet,Calle de la Puríssima,340000,5,181
Piso,Eixample,180000,3,81
Chalet,Centre,255000,3,83
Piso,Doctor Robert,149900,1,45
Piso,Calle de la Cala Crancs,145000,2,77
Chalet,Camino de Creixell 13,285000,7,372
Piso,Plaza de Venus,165000,3,84
Piso,san antonio maria claret s/n,125000,3,86
Piso,barrio Segur Platja,112000,2,64
Piso,Platjas,192000,2,80
Piso,Platjas,192000,2,80
Piso,La Pineda,169900,3,108
Duplex,Calle de Domènec Sugrañes i Gras,339000,3,83
Piso,Barris Maritims,130000,2,72
Chalet,Vila-Seca,260000,4,6
Chalet,Calle de la Vía Láctea 66,160000,3,83
Piso,Horta de Santa María,350000,3,91
Piso,Calle de Rosa Sensat,299000,3,84
Piso,Calle de Sant Adrià,157500,3,95
Chalet,Avenida Anglaterra,425000,8,356
Piso,Eixample,303000,4,138
Piso,Calle de Riudecols,140000,4,159
Piso,barrio Cambrils Platja,157000,1,43
Duplex,MARE DE DEU DE MISERICORDIA,270000,3,120
Piso,Calle del Roser,110000,3,116
Piso,Calle de Sant Vicenç,86000,2,78
Piso,Calle del Vallàs,49000,2,72
Piso,Eixample,298850,3,114
Piso,Terol,130900,4,146
Piso,Calle Osca,120000,2,12
Piso,Calle de Cambrils 22,199000,3,88
Piso,Avenida Espanya,159000,3,102
Chalet,Calle de Baix,80000,3,107
Chalet,Camino dels Molins,95000,3,111
Piso,Avenida de Castellvell,153400,3,99
Chalet,Les Borges del Camp,90000,5,181
Chalet,Avenida de la Llum,329000,5,240
Chalet,Montsià de Mar,279000,5,580
Piso,Montsià de Mar,127700,2,60
Casa Rural,Tivissa,179000,2,63
Duplex,Vila-Seca,130000,3,105
Duplex,Camino del raco,213500,3,101
Piso,Calle de Barbastre,156000,3,114
Piso,Calle de Colón 15,290000,2,62
Duplex,Valencia 5,199000,2,140
Piso,Calle de l'Arquitecte Ubach 10,254500,3,118
Piso,Calle l'Estel,60000,3,117
Piso,Calle de Ntra. Senyora de Montserrat,148000,3,83
Chalet,Calle Ferran Sor,149900,4,153
Ático,Calle de Sant Miquel s/n,219000,2,65
Piso,Avenida Pallaresos,32000,3,86
Piso,Reus,128000,2,30
Piso,Calle de Rodríguez Pomatta,175000,3,88
Piso,Avenida Cadis,116500,2,77
Chalet,Altafulla,265000,8,367
Chalet,La Bisbal del Penedès,195000,3,100
Piso,Calle d'Albinyana,69900,3,116
Chalet,Calle de les Magnòlies,330000,4,142
Piso,Calle de l'Argentera,184900,3,84
Piso,Paseo Marítim de Masia Blanca 6,350000,3,81
Ático,Avenida de Prat de la Riba,139900,2,65
Chalet,Sortanelles 2,150000,3,119
Chalet,Camino del Nàstic s/n III,1190000,7,780
Piso,Calle de Barbastre,155000,2,73
Piso,Calle del Camí del Racó,180000,2,75
Piso,Calle de Santa Paula 7,185000,3,109
Chalet,Avenida Catalunya s/n,300000,3,290
Chalet,Avenida de la Camêlia 34,490000,7,450
Chalet,Passatge dels Grallers 48,315000,4,231
Piso,Calle de Sant Tomàs 19,52000,1,41
Piso,Calle de Riudecanyes 24,110000,2,64
Piso,Calle de Miramar 39,147500,3,103
Piso,Calle de Riudoms 21,155000,4,137
Piso,Calle del Comte de Rius 2,169700,4,131
Piso,Calle de Lleida,155000,1,45
Piso,Avenida de Pere el Cerimoniós 4,165000,4,146
Chalet,Mont-Roig,93000,4,370
Chalet,La Bisbal del Penedès,275000,4,500
Ático,El Maset,129000,3,116
Chalet,Les Borges del Camp,84800,3,220
Chalet,Deltebre,145000,3,95
Piso,L'Hospitalet de l'Infant,97000,1,60
Chalet,Calle Amàlia,70000,1,47
Chalet,Deltebre,260000,6,234
Piso,L'Hospitalet de l'Infant,121000,1,62
Piso,L'Ametlla de Mar,79000,1,37
Chalet,Calle del Roser,120000,5,100
Ático,Calle de la Cala Morisca,220000,2,80
Piso,Avenida de L'Onze de Setembre,119000,3,97
Piso,Calle de la Cella 1,129900,3,88
Casa Rural,Camino de Masmolets-Sud s/n s-n,1295000,11,153
Chalet,Calle de l'Àliga 2,270000,4,40
Duplex,Calle Mas dels Ossos,180000,3,112
Chalet,Partida Poblas 41,2600000,4,148
Piso,Calle de la Cella 1,129900,3,113
Chalet,Calle Mallorca,285000,6,213
Piso,Avenida del Carrilet,142000,4,146
Piso,Calle de l'Esparver,215000,3,115
Ático,Calle de Fuster Valldeperes,335000,4,115
Chalet,Calle Santiago Rusiñol,425000,8,381
Piso,El Maset,159700,2,72
Piso,Calle del Monestir de Ripoll,224000,3,70
Chalet,Calle Castell de Siurana,288000,4,229
Piso,Travesía Nou de Sant Josep,198000,4,130
Piso,Calle de Lleida,155000,3,86
Piso,Barri de la Salut,165000,3,112
Piso,Avenida dels Països Catalans,110000,3,85
Piso,Avenida Tarragona,99900,3,106
Piso,Calle de la Coma,98000,3,86
Duplex,Calle del Riu Glorieta,340000,3,100
Piso,Calle Higini Anglès,155000,4,123
Chalet,Vall de Sant Llorenç,79500,3,86
Piso,Calle de Girona,138500,4,82
Chalet,Calle dels Garrofers,530000,4,156
Piso,Calle de Jacint Verdaguer,169000,3,95
Chalet,Calle Monestir de Santes Creus,700000,7,265
Piso,Avenida del Baix Camp,177500,4,143
Piso,Calle de Joaquim Serra,80000,1,53
Piso,Calle Sol i Ortega,249900,4,144
Piso,Calle de Beatriu de Queralt,184840,3,89
Piso,Calle d'Antoni Gaudí,113050,3,77
Chalet,Esglesia Nova 46,188000,6,201
Piso,Avenida Lluís Companys 90,215000,3,96
Ático,Avenida Lluís Companys 90,280000,3,89
Piso,barrio Segur Platja,119000,2,85
Casa Rural,Camino de Sant Antoni,124400,2,70
Piso,Salou de Llevant,119000,1,48
Chalet,Residencial,312000,3,120
Piso,Avenida Lluís Companys 90,340000,3,89
Piso,Calle de les Drassanes 29,179000,2,61
Piso,Platjas,136400,3,81
Piso,Calle Vendrell,123000,2,55
Piso,Les Cases d'Alcanar,170000,3,550
Piso,Avenida de Ramón y Cajal,150000,3,85
Chalet,Calle del Riu Senia,310000,4,20
Chalet,Calle Osona 4,459000,4,156
Chalet,Calle Osona 4,493000,4,121
Piso,Calle d'Urà 3,142000,2,67
Piso,Calle Ernest Vilches s/n,270000,3,119
Estudio,Calle de Rodríguez Pomatta 13,87000,0,40
Piso,Calle Baix Emporda,149995,3,89
Ático,Roc de Sant Gaietà,545000,4,147
Piso,Calle de Sevilla,160000,2,64
Chalet,Calle dels Grallers,199500,4,129
Piso,Calle Serafí Pitarra,99995,3,94
Chalet,Calle del Llobregat,245000,5,171
Piso,Calle Miracle 75,60000,2,00
Piso,Avenida Alemanya,129000,3,110
Piso,Calle Gomera,155000,3,105
Piso,Avenida de Roma,259000,4,149
Chalet,Calle Marinada,880000,5,246
Chalet,Avenida d'Enric Borràs,650000,5,195
Casa Rural,Camino del Molí de Vent,560000,4,153
Chalet,Paseo Doctor Letamendi,370000,5,194
Piso,Coma-Ruga,225000,3,55
Casa Rural,Fluvià s/n,145000,3,93
Chalet,Plaza de l'església 6,160000,3,109
Chalet,Camino del Nàstic-III,1190000,7,277
Casa Rural,Plaza de la Serra,1600000,9,674
Chalet,Calle Cala Vidre,2500000,10,821
Piso,Calle de l'Esparver,215000,3,96
Piso,Rambla de Ponent,110000,4,142
Chalet,Calle de l'Abat Porta,157900,6,250
Chalet,Calle de la Via Làctia,380000,3,80
Piso,Calle de la Destral 3,169000,3,60
Chalet,Calle del Clavell,257000,3,82
Piso,Calle dels Solans,184000,3,107
Piso,Calle de Ferran Sors,239000,4,157
Piso,Paseo de Jaume I s/n,360000,3,17
Piso,Paseo Pau Casals,165000,3,80
Chalet,Calle de la Cala Crancs,785000,5,185
Chalet,Calle de l'Abat Porta,157900,6,201
Piso,Paseo Pau Casals,165000,3,80
Piso,Calle del Cardenal Vidal i Barraquer,207995,3,108
Piso,Calle de Benidorm,139500,4,143
Piso,Calle Alguer,209000,4,135
Chalet,Calle Jaume Palau,195000,4,135
Chalet,barrio Centro,170000,3,75
Chalet,Calle Ciudad Real,160000,4,160
Piso,Rambla de Ponent,110000,4,155
Chalet,La Bisbal del Penedès,126000,4,100
Chalet,Calle T,399990,5,800
Piso,Calle de Ferran Sors,239000,4,160
Chalet,Camino dels Còdols,600000,5,2190
Chalet,Calle de la Via Làctia,380000,3,119
Piso,Calle de David de Mas,159500,3,96
Piso,Avenida Lluís Millet,173000,2,70
Chalet,Avenida MAS SOLE,240000,4,400
Piso,Calle Nou,169000,4,130
Chalet,Costa Daurada - Sant Gaietà,1500000,6,1.200
Chalet,Via sense nom 15,540000,3,6.208
Piso,Santa Bàrbara 2,173000,3,97
Chalet,Calle Orquidies,159000,3,162
Piso,Riudecols,122000,1,41
Casa Rural,L'Ametlla de Mar,360000,3,383
Piso,Raval de Jesús 38,165000,4,136
Piso,Regueral - Prat d'En Foré,152000,2,74
Piso,Avenida de la Cossetània 30,259000,3,89
Piso,Calle Alt de Sant Salvador 7,153000,3,114
Piso,Av. Adelaida,185000,3,116
Piso,Avenida de la Cossetània 30,259000,3,99
Chalet,Residencial,170000,3,80
Piso,barrio Segur Platja,135000,2,68
Piso,Calle Valencia 39,145000,2,64
Piso,Calle de Frederica Montseny 6,112000,2,60
Piso,Calle de Narcís Monturiol 21,91000,2,53
Piso,Rambla Ponent 5,119000,4,122
Piso,Calle de Montserrat,375000,2,110
Chalet,Calle Ramon Casas 19,350000,4,269
Piso,Calle dels Costers,142000,2,76
Piso,Paseo de Miramar,545000,4,180
Piso,Calle unio,285000,4,172
Piso,Calle de Pere Martell,224000,3,30
Piso,Calle Gran Canària,120000,4,110
Piso,Calle de Bernat Torroja,98000,2,74
Piso,Eixample,248000,3,13
Piso,pinar,153500,2,30
Piso,Calle de Bernat Torroja,92000,2,78
Piso,Calle Reus,113900,3,89
Chalet,Priorat,123500,3,116
Chalet,Calle Moscú 47,398000,4,126
Piso,Calle Tortosa,315000,4,148
Chalet,Calle Berna,414500,3,81
Piso,Calle de Sant Pere,94000,3,102
Piso,Avenida Països Catalans,184000,3,90
Piso,Josep Carne,225000,2,79
Piso,Major,330000,3,89
Chalet,Vall d'aran,650000,6,2074
Duplex,Avenida Collblan,170000,3,95
Chalet,Calle de Bruseles,310000,4,141
Piso,Plaza de la Font,350000,3,80
Chalet,Tv-2021,169000,3,143
Piso,Bloc Europa,160000,3,95
Piso,Rambla de Ponent,173500,4,93
Chalet,Adelaia,340000,4,140
Piso,Calle Marcos Redondo,125000,2,70
Piso,Avenida Principat d'Andorra,399500,4,156
Piso,Avenida Paisos Catalans,194000,2,70
Chalet,disseminat,1100000,12,900
Duplex,Calle Anoia 28,420000,2,70
Piso,Alfons V el Magnanim,130000,3,104
Piso,Alfons V El Magnanim,136000,3,108
Casa Rural,Camino de les Passeres,125000,2,11.000
Chalet,Tivoli,328000,4,240
Piso,Calle del General Contreras,136000,2,60
Piso,Calle de la Burguera,160000,2,75
Piso,Calle de la Ciutat de Reus,246000,4,110
Piso,Calle Falset,106000,4,123
Piso,Av. del Dr. Pujol,179000,3,107
Piso,Calle Violant d'Hongria,145500,2,67
Piso,Calle Deltebre,132000,3,115
Chalet,Calle de Marc Aureli,206000,4,112
,877260468,Avenida Amics de Vimbodí,0,21
Piso,Calle de la Ciutat de Reus,246000,4,110
Piso,Calle de Pere Martell,164000,3,88
Piso,Calle Falset,106000,4,123
Duplex,Calle de Pierre Vilar,430000,3,90
Piso,Calle del Terrer,193000,2,74
Piso,Avenida de la Diputacio,115000,1,31
Chalet,Calle Torreta,390000,4,250
Chalet,Antoni Escofet Netto,308000,3,215
Chalet,Calle de Bruseles,310000,4,141
Chalet,Avenida Catalunya s/n,540000,4,170
Chalet,disseminat,1100000,12,900
Estudio,Avenida de la Diputació,119900,0,35
Chalet,Calle de l'esglesia,165000,4,160
Piso,Paseo de Jaume I,152000,1,48
Piso,Bloc Europa,160000,3,95
Piso,Amposta,90000,4,89
Duplex,Avenida de Pere el Cerimoniós 30,135000,2,79
Piso,Calle Barcelona,165000,2,64
Piso,Girona,298000,3,115
Chalet,Calle Societat,189000,3,99
Casa Rural,Catalunya,174500,3,120
Chalet,Calle Illes Canaries,335000,3,86
Piso,Alfons V el Magnanim,130000,3,84
Piso,Mossen Enric Gispert,145000,3,101
Piso,Calle Lleida,155000,3,107
Piso,Calle Marcos Redondo,125000,2,70
Chalet,Deu horus,198000,3,90
Chalet,Calle de Joan Miró,590000,4,141
Chalet,Calle de Circunval.lacio,257000,3,826
Piso,Calle del Pare Palau,180000,5,135
Duplex,Calle Anoia 28,420000,2,70
Piso,Tarragona,199900,2,70
Casa Rural,Camino de les Passeres,125000,2,11.000
Piso,Plaza de la Font,350000,3,91
Piso,Calle del Vendrell,140000,2,55
Piso,Calle Joan Baptista Plana,239000,3,112
Piso,Barcelona,230000,3,100
Piso,Alfons V El Magnanim,136000,3,98
Duplex,Avenida Collblan,170000,3,95
Piso,Calle Violant d'Hongria,145500,2,67
Piso,Calle Dos,112000,3,83
Piso,Calle Vint-I-Vuit,128500,3,92
Piso,Rambla de Ponent,173500,4,93
Piso,Avenida de la Diputacio,115000,1,31
Chalet,Calle de l'esglesia,165000,4,152
Chalet,Calle Societat,189000,3,99
Piso,Calle Deltebre,132000,3,117
Chalet,Calle Carrasclet,460000,5,250
Chalet,Centro,150000,3,82
Piso,Emili Parras 10,112000,3,102
Casa Rural,Sant Antoni,245000,5,175
Chalet,barrio Valldemar - Montmar,208000,5,840
Chalet,Calle Estats Units 33,198000,3,600
Piso,Calle de Sant Pere 44,210000,3,97
Piso,Creixell,170000,3,101
Piso,Avenida de la Cossetània 132,215700,3,87
Duplex,Pablo Neruda s/n,180000,3,50
Piso,Avenida de la Cossetània 132,215700,3,112
Chalet,Residencial,380000,3,95
Chalet,Sortanelles 1,150000,2,76
Piso,joan tibau,96000,3,87
Chalet,Residencial,205000,4,165
Piso,Av Codonyol,68000,4,90
Piso,Nou del Pont 2,145000,2,68
Casa Rural,romas s/n,175000,3,94
Chalet,Calle de la Font,215000,5,177
Chalet,Calle de les Mimoses 2,430000,3,150
Chalet,Calle Pais Basc 3,234500,8,334
Chalet,Camino de les Hortes 1,495000,5,199
Chalet,Calle de la Cerdanya 4,299000,3,96
Chalet,Calle de tarragona s/n,220000,3,70
Chalet,Avenida Verge de l'Abellera 40,340000,6,242
Piso,Sant Isidre,68000,3,87
Piso,Calle de Sant Pere 44,210000,3,106
Piso,Eixample,530000,3,91
Piso,Paseo de Sunyer 41,179000,4,125
Chalet,Vila-Rodona,330000,2,36.000
Piso,Marques de Valterra,85000,3,107
Chalet,Vila-Rodona,330000,2,36.000
Chalet,Residencial,380000,3,95
Piso,Calle de Sant Pere 44,210000,3,83
Chalet,Sant Antoni,110000,3,163
Chalet,Remolins - St Jaume,96000,5,190
Piso,Plaza Pessebre 1,325000,3,26
Chalet,Calle Estats Units 33,198000,3,600
Piso,Barcelona,140000,3,108
Piso,Paseo Marítim de Sant Joan de Déu 143,379500,4,160
Chalet,Calle Doctor Campalans i Puig 4,239000,3,116
Chalet,Calle Galicia 37,234500,8,361
Piso,Calle Mar del Coral,220000,3,137
Piso,Carretera de Valls 58,128500,2,65
Chalet,De la Marinada 3,450000,4,126
Chalet,Calle del Pla de l'Era s/n,420000,4,149
Chalet,Calle Mas d'en Vernet s/n,350000,5,184
Chalet,Calle del Castell d'Almansa s/n,375000,5,166
Ático,Mèlies 19,225000,3,111
Piso,Avenida Espanya 54,189000,3,45
Chalet,Canyaret 11,259000,3,93
Chalet,Calle Francesc Cambó 42,220000,3,98
Chalet,Camino del Moli s/n,1000000,7,20
Piso,Calle de Castellvell 18,185000,2,71
Piso,Paseo Marítim de Sant Joan de Déu 164,225000,3,94
Chalet,Urbanització Alorda Park s/n,375000,4,148
Piso,Calle de Santiago Rusiñol 1,325000,3,86
Chalet,Garrofers,415000,4,147
Casa Rural,Calle Diputat Orga P 2,18900,1,57
Duplex,Calle Fra Antoni Cardona i Grau 2,279000,3,85
Ático,barcelona 11,144900,2,77
Piso,Avenida de la Cossetània 132,215700,3,95
Piso,Calle de l'Estany 7,195000,3,88
Piso,Calle Ramon Berenguer IV,192000,4,109
Chalet,CL BALL DEL DIABLES 2,300000,5,35
Chalet,Calle Paul Gaugin,900000,4,17
Piso,Calle de Sant Pere 44,210000,3,119
Chalet,Calle Ildefons Cerdà 23,275000,4,136
Piso,Calle de l'Estany 7,195000,3,111
Piso,llobregat,64000,1,44
Duplex,Calle Fra Antoni Cardona i Grau 2,279000,3,94
Ático,barcelona 11,144900,2,62
Piso,Calle de Santiago Rusiñol 1,325000,3,80
Chalet,Calle Francesc Cambó 42,220000,3,94
Chalet,Camino del Moli s/n,1000000,7,20
Piso,Avenida de la Cossetània 132,215700,3,95
Estudio,Calle Merce 15,75000,0,33
Duplex,Calle Anoia,420000,2,70
Piso,Barcelona,140000,3,80
Ático,sunyer 16,179000,3,30
Chalet,Avenida Diagonal de la Bonanova 7,535000,4,143
Chalet,Avenida del Mirador 46,395000,4,568
 219,877260592,Santa Maria,219,650
Piso,Calle Bloc Begònia 12,69900,3,65
Chalet,Avenida Espanya 313,276000,3,81
Casa Rural,Carretera VALLS NULLES s/n,1450000,9,416
Piso,Calle Doctor Salk 40,155000,2,80
Piso,Calle Rosa dels Vents 15,300000,2,32
Chalet,Calle Mas dels Ossos,219900,5,180
Piso,Calle del Nord 26,132000,2,68
Chalet,Mèlies 19,305000,4,129
Chalet,Via Augusta s/n,1200000,4,160
Chalet,Calle Violeta 35,237000,5,164
Piso,Calle de Bertran de Castellet,425000,5,200
Piso,Plaza Europa 3,220000,4,160
Piso,Calle Rosa dels Vents 15,305000,2,32
Chalet,Ronda de Subirà,280000,4,200
Chalet,ametllers 31,150000,2,71
Chalet,Calle la Pau,215000,3,88
Piso,Calle del Camí del Racó,210000,3,86
Duplex,Calle de Reus 2,250000,4,142
Chalet,Calle Major,480000,5,410
Chalet,Avenida Diagonal de la Bonanova 7,535000,4,153
Chalet,Margalló 73,585000,6,225
Piso,Calle Rosa dels Vents 15,275000,2,32
Piso,Calle de Josep Vicenç Foix 17,100000,2,9.00
Chalet,Calle Juli Vilarrubí 19,430000,4,160
Piso,LEPANTO,129500,4,143
Chalet,Eliseo Maifren,592000,4,237
Chalet,Calle Gaià s/n,390000,4,217
Chalet,Ronda de Subirà,280000,4,200
Piso,Avenida Mossèn Jaume Soler,156000,2,62
Piso,Calle del Camí del Racó,210000,3,113
Piso,Calle de Bertran de Castellet,425000,5,200
Piso,Calle de l'Arquebisbe Pere de Cardona,260000,4,152
Chalet,Cepell 3,315000,4,184
Chalet,Calle Major,255000,3,88
Chalet,Calle del Roselló,273000,4,153
Piso,Priorat,128000,2,82
Chalet,Falset,95000,3,140
Casa Rural,Calle Nou,109000,2,64
Duplex,Altafulla,585000,4,153
Piso,Calle d'Alcover 7,89700,3,93
Piso,pau casals,130000,2,73
Ático,Platja de Mont-Roig,149900,1,46
Piso,Calle President Josep Irla 1 A,380000,5,170
Piso,Paseo de Francesc Macià,148000,2,67
Chalet,Calle del Rescat,430000,7,412
Ático,Avenida del Doctor Eduard Punset,184000,3,115
Duplex,Calle de la Peixateria 12,129700,4,140
Piso,Els Munts,129900,2,25
Chalet,Valls,195000,5,250
Chalet,Mont-Roig,30000,4,100
Piso,Paseo Marítim de Sant Joan de Déu,380000,3,84
Piso,Plaza Cosme Maine 6,98500,3,80
Piso,Els Masos,170000,2,72
Chalet,PD Servians 10,430000,2,85
Duplex,Calle de l'Alcalde Joan Bertran,295000,4,138
Chalet,Tramuntana,450000,4,1300
Piso,barrio Segur Platja,140000,3,9
Chalet,Falset,59900,4,139
Duplex,Eixample,349000,4,143
Chalet,Can Toni,220000,3,81
Chalet,Vila-Seca,269000,5,176
Chalet,Cornudella de Montsant,2500000,7,289
Piso,Avenida Sant Joan de Déu 79,350000,4,140
Piso,Centre,119000,4,148
Piso,Calle del Pare Palau s/n,175000,5,170
Chalet,Querol,219000,3,106
Casa Rural,El Molar,6900000,15,619
Piso,Calle de l'Arquitecte Ubach,235000,3,86
Duplex,Calle de l'Alcalde Joan Bertran,295000,4,138
Chalet,Tramuntana,450000,4,1300
Casa Rural,El Molar,6900000,15,531
Duplex,Eixample,349000,4,121
Piso,Calle Tramontana 1,92000,2,68
Piso,Carretera de la costa 64,180000,2,70
Piso,Carretera Barcelona 17,158000,3,84
Piso,Calle de Pere Romeu 30,188000,3,13
Piso,Pau casals 103,168000,3,77
Piso,Tramontana 4,133000,2,70
Chalet,Pompeu fabra 4,115000,4,278
Chalet,societat,189000,3,103
Piso,Creixell,155000,3,15
Piso,Sant Rafael 26,99000,3,89
Piso,Burgos 15,98000,4,132
Piso,Calle Bequessina 4,98000,2,74
Chalet,BLAT,210000,3,190
Chalet,fundadors,139900,3,112
Chalet,Calle Mirador de Barà,267000,4,229
Chalet,Ramon das Neves,236000,4,139
Piso,Avenida de Sant Vicenç,135000,4,130
Piso,barrio Segur Platja,150000,3,85
Piso,Calle Marinada,165000,2,74
Casa Rural,Moli Foguet 124,323820,7,281
Chalet,L'alguer 25,249900,4,525
Piso,Avenida Mossèn Jaume Soler 20,129000,2,77
Piso,Calle de la Simpatica,64500,2,80
Chalet,Avenida Montsià 31,365000,3,470
Piso,Calle Montsià,66500,2,44
Piso,Avenida del Codonyol,65000,4,153
Chalet,ENRIC GRANADOS 60,360000,5,171
Chalet,Calle de la Baixada Platja Cristall 4,780000,4,144
 6,877260705,Avenida Mas Solé,6,200
Chalet,Calle de Bèlgica,157500,3,31
Chalet,Calle del Doctor Dachs,280000,4,145
Chalet,Avenida de les Palmeres 72,295000,3,113
Chalet,Calle de la Rosada 7,340000,4,132
Chalet,Calle Hipòcrates-Romaní 29,780000,5,57
Piso,Calle Mediterrani 7,153000,3,88
Ático,Paseo de la estacio,144900,2,105
Chalet,Calle del Doctor Dachs,280000,4,137
Chalet,Calle Vall d'Aran 54,650000,10,2.074
Chalet,Calle de la Muralla,170000,6,214
Chalet,Calle Calaf,150000,2,62
Piso,Calle de Torres Jordi 18,165000,3,116
Piso,Calle de Galceran Marquet,287000,3,87
Piso,Calle de Cèsar Martinell i Brunet,175500,3,111
Chalet,Calle PUIG DE L'AGUILA,289000,4,136
 6,877260705,Avenida Mas Solé,6,249
Chalet,Calle Joan Maragall 4,325000,8,344
Piso,Calle del Vendrell 18,120000,2,60
Piso,Avenida del Baix Camp,177500,4,148
Chalet,Calle de la Vall de Sant Marc 18,299900,4,146
Chalet,Av. de la Camêlia 3,390000,4,725
Chalet,Illes Canàries,335000,3,420
Chalet,Calle de la Baixada Platja Cristall 4,780000,4,142
Piso,Calle de Frederic Mompou,338900,4,122
Chalet,ENRIC GRANADOS 60,360000,5,188
Chalet,Calle Galicia 37,234500,8,338
Piso,Calle Mediterrani 7,153000,3,96
Chalet,Calle Mas d'en Vernet,325000,4,152
Chalet,Rambla Vella 26,650000,5,168
Piso,Robert Gerard,334000,3,88
Chalet,Calle Edmundo Dantés 12,330000,3,125
Chalet,Sant Ferran,235000,3,91
Chalet,Plaza Tarragona 8,480000,8,312
Chalet,Calle Hipòcrates-Romaní 29,780000,5,57
Piso,Santes Creus,179000,3,81
Chalet,Avenida del Tancat de la Plana,1875000,9,1.362
Piso,Calle Jupiter,154000,2,64
Chalet,Calle del Doctor Dachs,280000,4,141
Chalet,Avenida de les Palmeres 72,295000,3,96
Piso,Calle de Domènec Sugrañes i Gras 13,199000,2,73
Duplex,Avenida Horta de Santa Maria,465000,4,280
Chalet,Calle Castell de Siurana,288000,4,123
Chalet,Calle PUIG DE L'AGUILA,289000,4,123
Casa Rural,Partida Bo Anolls,166000,3,857
Chalet,Avenida CENTRAL,260000,3,550
Chalet,Avenida Maria Cristina,430000,5,220
Piso,Calle dels Costers,156000,2,79
Piso,Calle de Lleida,155000,3,84
Chalet,Avenida de l'Avenc,160000,5,170
Piso,BISBE DE GRAU REUS,135000,3,82
Chalet,LLUIS MARIA MILLET,230000,4,155
Chalet,Avenida de Josep Gramunt i Subiela 8 -2,1200000,5,184
Chalet,Calle de la Conca de Barberà,315000,4,452
Piso,Calle de Joan Coromines,195000,4,98
Casa Rural,Via sense nom,280000,8,358
Chalet,Calle Terral de Dalt,1100000,6,223
Ático,Calle del Pintor Mir,150000,4,126
Piso,Calle del Besòs,119000,2,85
Piso,segarra,136000,3,93
Piso,Calle Joan Baptista Plana,205000,3,120
Piso,Calle Riu Brugent,295000,3,30
Casa Rural,Partida Poblas,577000,6,226
Duplex,Calle de Francesc Artiga Sardà,327900,4,13
Ático,Calle BARCELONA,144900,2,60
Chalet,Calle Pablo Picasso,310000,4,149
Chalet,Avenida CENTRAL,260000,3,550
Piso,Calle de Joan Salvat-Papasseit,415000,4,14.00
Ático,Calle de l'Arquitecte Ubach 12,270000,4,90
Chalet,Avenida Pratdip,120500,2,73
Chalet,Camino Vial,76000,2,68
Chalet,Calle la Pau,215000,3,117
Chalet,Av. Joan XIII,465000,4,143
Piso,Calle del General Contreras 29,140000,4,87
Chalet,Avenida del Tancat de la Plana,1875000,9,1.362
Casa Rural,Partida Bo Anolls,166000,3,857
Piso,Calle de Pau Font de Rubinat,152000,2,67
Chalet,Calle Lluis Companys,599000,3,113
Chalet,Avenida de la Camêlia,550000,5,197
Chalet,Paseo Marítim 80,365000,4,161
Piso,antoni gaudi,330000,4,40
Chalet,Calle Vall d'Aran,650000,9,2.074
Piso,Avenida de la Ràpita,99000,4,134
Piso,Cervantes,125000,3,106
Chalet,Calle Panamà,475000,5,197
Piso,JOSEP MARIA DE SEGARRA,269000,3,98
Chalet,Calle Castell de Siurana,288000,4,151
Ático,Calle del Pintor Mir,150000,4,124
Piso,Calle de Joan Salvat-Papasseit,415000,4,14.00
Chalet,Calle Pablo Picasso,310000,4,147
Chalet,Calle Vall d'Aran,650000,9,2.074
Piso,Calle de David de Mas,215000,3,84
Piso,antoni gaudi,330000,4,40
Piso,Calle Doctor Pascual,223000,3,104
Chalet,Calle de Sant Antoni 48,300000,5,308
Chalet,Travesía de l'Ermita,235000,3,111
Piso,Calle de Falset 2,145000,3,81
Chalet,Avenida de la Camêlia,550000,5,173
Piso,Calle Joan Baptista Plana,205000,3,107
Piso,Avenida de la Ràpita,99000,4,134
Chalet,Calle del Doctor Dachs,280000,4,128
Piso,Avenida Mossèn Jaume Soler,149000,3,114
Ático,Avenida de les Sinies,139000,3,98
Chalet,LLUIS MARIA MILLET,230000,4,132
Ático,Calle de l'Arquitecte Ubach 12,270000,4,90
Piso,Lluís companys 4,144000,2,77
Piso,Calle del Besòs,119000,2,85
Piso,Calle del Metge Miquel Pare I Ferran,109000,3,97
Piso,Calle Cicerón,295000,4,390
Casa Rural,Via sense nom,280000,8,382
Piso,Calle de Cambrils,245000,5,179
Piso,Calle Riu Brugent,295000,3,30
Chalet,Calle de la Marinada,535000,5,200
Casa Rural,N-420,325000,4,30
Piso,Sector Masets,70000,2,66
Chalet,Calle del Pla de l'Era,725000,5,334
Chalet,Calle Palmeres,780000,4,153
Piso,Calle de montblanc,89700,4,101
Ático,Ramon i Cajal,360000,4,141
Chalet,Calle A,414000,4,263
Chalet,Calle de la Vía Láctea,225000,4,126
Chalet,Calle Mirador,650000,5,184
