C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla-La Mancha,Albacete,Piso,Calle Bolivia 13,158,4,190000
Castilla-La Mancha,Albacete,Piso,Calle Bolivia 13,89,3,180000
Castilla-La Mancha,Albacete,Casa Rural,Pozo Canada,105,3,70000
Castilla-La Mancha,Albacete,Piso,Fatima,88,3,75000
Castilla-La Mancha,Albacete,Piso,Fatima,98,4,195000
Castilla-La Mancha,Albacete,Chalet,Hoya-Gonzalo,101,3,49900
Castilla-La Mancha,Albacete,Chalet,Plaza Caudillo 8,259,4,39900
Castilla-La Mancha,Albacete,Piso,Calle Fatima,83,3,106900
Castilla-La Mancha,Albacete,Piso,Calle Pedro Coca,79,2,119000
Castilla-La Mancha,Albacete,Chalet,Yeste s/n,9847,21,10500000
Castilla-La Mancha,Albacete,Piso,Calle Rosario,133,4,220000
Castilla-La Mancha,Albacete,Piso,La Roda,103,3,69000
Castilla-La Mancha,Albacete,Piso,Calle Rosario,133,4,212000
Castilla-La Mancha,Albacete,Piso,La Roda,82,3,75000
Castilla-La Mancha,Albacete,Piso,La Roda,144,4,60000
Castilla-La Mancha,Albacete,Piso,Villacerrada - Centro,110,3,360000
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,114,4,250000
Castilla-La Mancha,Albacete,Atico,Paseo Circunvalacion,69,1,195000
Castilla-La Mancha,Albacete,Atico,Carretas - Huerta de Marzo,118,3,220000
Castilla-La Mancha,Albacete,Piso,Calle Martinez Villena,125,4,650000
Castilla-La Mancha,Albacete,Casa Rural,Calle Cuatro Vientos,149,4,55000
Castilla-La Mancha,Albacete,Piso,Calle Paris,141,4,260000
Castilla-La Mancha,Albacete,Chalet,Gardenia,2600,9,535000
Castilla-La Mancha,Albacete,Piso,concepcion 4,116,3,370000
Castilla-La Mancha,Albacete,Piso,Calle Industria 17,111,3,200000
Castilla-La Mancha,Albacete,Piso,San Antonio Abad - Poligono San Anton,110,4,108000
Castilla-La Mancha,Albacete,Chalet,Camino del Alto de los Chorlitos,3000,4,265000
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,232,6,350000
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,174,5,395000
Castilla-La Mancha,Albacete,Piso,Industria,84,2,140000
Castilla-La Mancha,Albacete,Piso,Barrios perifericos - Pedanias,90,3,85000
Castilla-La Mancha,Albacete,Duplex,Carretas - Huerta de Marzo,173,5,364900
Castilla-La Mancha,Albacete,Chalet,Calle Jose Olivares,127,4,32500
Castilla-La Mancha,Albacete,Piso,Avenida de Espana,145,4,189000
Castilla-La Mancha,Albacete,Piso,La Pajarita,94,3,150000
Castilla-La Mancha,Albacete,Chalet,Calle LARGA 16,105,3,98000
Castilla-La Mancha,Albacete,Piso,Carretera de Jaen,98,3,145000
Castilla-La Mancha,Albacete,Chalet,Calle LARGA 16,104,3,98000
Castilla-La Mancha,Albacete,Piso,Carretera de Jaen,98,3,145000
Castilla-La Mancha,Albacete,Atico,Calle Maria de Zayas,159,4,292000
Castilla-La Mancha,Albacete,Piso,Calle Ramon Casas,113,3,74000
Castilla-La Mancha,Albacete,Piso,Calle Cid,117,3,195000
Castilla-La Mancha,Albacete,Piso,Feria,95,4,93000
Castilla-La Mancha,Albacete,Piso,San Pablo,49,3,169500
Castilla-La Mancha,Albacete,Piso,Villacerrada - Centro,105,3,260000
Castilla-La Mancha,Albacete,Piso,Feria,130,5,165000
Castilla-La Mancha,Albacete,Piso,El Pilar,25,3,247000
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,97,3,265000
Castilla-La Mancha,Albacete,Piso,La Pajarita,96,3,142000
Castilla-La Mancha,Albacete,Piso,Franciscanos,114,3,147000
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,113,3,190000
Castilla-La Mancha,Albacete,Chalet,Navas de Jorquera,142,3,85000
Castilla-La Mancha,Albacete,Piso,Villarrobledo,98,3,89000
Castilla-La Mancha,Albacete,Piso,Feria,95,3,205000
Castilla-La Mancha,Albacete,Piso,La Pajarita,113,3,142000
Castilla-La Mancha,Albacete,Chalet,Calle Canton,309,8,300000
Castilla-La Mancha,Albacete,Casa Rural,Alatoz,115,3,45000
Castilla-La Mancha,Albacete,Piso,Avenida de Espana,170,5,228000
Castilla-La Mancha,Albacete,Piso,Calle la Roda,90,3,155000
Castilla-La Mancha,Albacete,Piso,Plaza Periodista Antonio Andujar,88,3,175000
Castilla-La Mancha,Albacete,Atico,Carretas - Huerta de Marzo,58,3,220000
Castilla-La Mancha,Albacete,Piso,Fatima,109,3,230000
Castilla-La Mancha,Albacete,Chalet,Medicina,161,5,360000
Castilla-La Mancha,Albacete,Piso,Franciscanos,125,4,125000
Castilla-La Mancha,Albacete,Piso,Fatima,158,4,168000
Castilla-La Mancha,Albacete,Piso,San Antonio Abad - Poligono San Anton,133,4,87000
Castilla-La Mancha,Albacete,Chalet,Barrios perifericos - Pedanias,128,4,200000
Castilla-La Mancha,Albacete,Piso,Industria,129,4,165000
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,135,4,220000
Castilla-La Mancha,Albacete,Piso,Franciscanos,35,4,260000
Castilla-La Mancha,Albacete,Piso,Calle del Carmen,118,3,305000
Castilla-La Mancha,Albacete,Casa Rural,Hellin,190,5,70000
Castilla-La Mancha,Albacete,Casa Rural,Villalgordo del Jucar,45,15,975000
Castilla-La Mancha,Albacete,Chalet,Barrios perifericos - Pedanias,3000,4,355000
Castilla-La Mancha,Albacete,Piso,San Antonio Abad - Poligono San Anton,30,3,145000
Castilla-La Mancha,Albacete,Piso,Feria,158,4,225000
Castilla-La Mancha,Albacete,Piso,Villacerrada - Centro,178,5,295000
Castilla-La Mancha,Albacete,Piso,San Antonio Abad - Poligono San Anton,149,4,87000
Castilla-La Mancha,Albacete,Piso,Industria,93,3,325000
Castilla-La Mancha,Albacete,Piso,El Pilar,70,2,129000
Castilla-La Mancha,Albacete,Piso,Hospital,139,4,113000
Castilla-La Mancha,Albacete,Piso,Feria,145,4,225000
Castilla-La Mancha,Albacete,Piso,Fatima,132,4,168000
Castilla-La Mancha,Albacete,Piso,Villacerrada - Centro,176,6,290000
Castilla-La Mancha,Albacete,Casa Rural,Barrios perifericos - Pedanias,308,2,98000
Castilla-La Mancha,Albacete,Piso,Industria,142,4,165000
Castilla-La Mancha,Albacete,Piso,Paseo Principe Asturias,109,3,78800
Castilla-La Mancha,Albacete,Chalet,Barrios perifericos - Pedanias,50,4,180000
Castilla-La Mancha,Albacete,Piso,Calle Pablo Medina,173,5,170000
Castilla-La Mancha,Albacete,Piso,Calle San Juan de la Cruz,109,3,87500
Castilla-La Mancha,Albacete,Piso,Calle Doctor Ferran,103,3,98000
Castilla-La Mancha,Albacete,Piso,Barrio San Pablo 3,85,3,120000
Castilla-La Mancha,Albacete,Chalet,Fatima,155,4,249000
Castilla-La Mancha,Albacete,Piso,La Roda,126,4,87000
Castilla-La Mancha,Albacete,Piso,La Roda,90,3,94000
Castilla-La Mancha,Albacete,Chalet,La Roda,210,9,85000
Castilla-La Mancha,Albacete,Piso,La Roda,122,4,79900
Castilla-La Mancha,Albacete,Piso,La Roda,124,3,65000
Castilla-La Mancha,Albacete,Chalet,La Roda,113,3,85000
