Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Chalet,Calle Sant Damià,275000,3,92
Chalet,Calle de les Agudes,284990,2,25
Chalet,Residencial Begur - Esclanyà,621000,3,52
Chalet,Calle Frankfurt,789000,4,138
Chalet,Calle d'Enric Heriz I Campaneria,350000,4,121
Chalet,Calle Pabellón s/n,990000,4,373
Piso,AV VALL D'ARO,435000,3,92
Chalet,Tramuntana,440000,3,85
Piso,roure,320000,3,92
Chalet,AV VALL D'ARO,739000,2,67
Piso,san pol,275000,3,112
Chalet,Sant feliu de guixols,1500000,5,2578
Ático,Devesa,795000,4,200
Chalet,Calle Pabellón s/n,990000,4,373
Piso,Calle Agaró,430000,3,90
Chalet,Cala Sant Francesc - Santa Cristina,790000,3,40
Piso,Plaza del Vi 5,495000,3,80
Piso,Calle Vallès 5,318000,3,88
Piso,Carretera de Sant Pol,340000,2,58
Chalet,ROSINYOL s/n,842000,4,489
Chalet,Cala Sant Francesc - Santa Cristina,450000,4,155
Chalet,Calle Marià Fortuny,899000,5,161
Chalet,Peralada,1390000,3,330
Chalet,Calle de les Eres,295000,3,85
Piso,Espronceda 9,98000,2,77
Piso,Avenida Pau Casals,150000,3,108
Chalet,Calle de l'Aneto,750000,3,87
Piso,Barri Vell,780000,4,136
Chalet,Calle de Raval,550000,5,188
Piso,Calle Punta Prima 13,675000,1,45
Chalet,Montseny,399900,2,273
Chalet,Empuries,2495000,5,50
Chalet,Gavarres 1003 s/n,218000,3,114
Piso,Riera de Treumal,189000,2,72
Piso,Santa Clotilde,260000,2,99
Chalet,Cala Sant Francesc - Santa Cristina,1850000,8,398
Chalet,Llafranc,2990000,6,410
Chalet,Calle es vent,3400000,5,408
Piso,Can Sabata - Mas Baell,143000,2,66
Chalet,Calle es vent,3400000,5,408
Chalet,Llafranc,2990000,6,410
Chalet,Montbarbat,350000,6,300
Piso,Calle del Nord,725000,5,166
Chalet,Calle Sant Isidre,375000,5,171
Chalet,El Molí - El Rieral,236000,4,5
Chalet,Avenida de l'esglesia,365000,3,112
Chalet,Canyelles,530000,7,255
Duplex,SELVA,369000,3,109
Piso,Camino de la Caleta 88,235000,2,75
Chalet,Serra Brava,830000,4,40
Chalet,iris s/n,440000,4,115
Ático,JULI GARRETA 6,1400000,4,150
Piso,Calle de Martí Jordi Frigola,156000,3,95
Chalet,Roca Grossa,305000,2,74
Chalet,Cova del Bisbe,2550000,6,567
Duplex,riera 4,340000,3,85
Chalet,Calle Llançà 9,695000,3,81
Chalet,Calle de la Perica,6000000,5,5320
Chalet,XAICA s/n,600000,5,268
Chalet,Residencial Park,195000,2,80
Piso,RAFAEL PIÑOL I MAIMI 7,201000,3,94
Chalet,palau s/n,950000,3,178
Piso,Avenida de Fenals,157000,1,56
Piso,Metges 11,185000,4,74
Chalet,camp oliver,630000,4,700
Chalet,Travesía SANT ISIDRE s/n,495000,4,170
Chalet,Calle galicia s/n,525000,4,149
Chalet,Migdia Casernes,460000,3,107
Chalet,MONTSENY s/n,360000,3,103
Piso,Parc Aumell s/n,145000,2,64
Casa Rural,Poblenou - L'Oliva Gran,185000,3,120
Chalet,Palau,1750000,5,160
Chalet,Palau,1350000,4,147
Piso,Santiago 22,172500,2,61
Piso,Calle Josep Trueta,186000,3,97
Chalet,Calle Llibertat 26,330000,4,140
Chalet,Calle Palmeres,665000,4,122
Chalet,Montecarlo,499000,5,900
Piso,CAMP D'OR s/n,320000,3,81
Chalet,Montecarlo,499000,5,900
Piso,Calle del Puig Rom 128,174000,2,64
Piso,Centre,350000,4,121
Chalet,Calle Sant Jaume,1500000,8,500
Chalet,Escarlet 0008 s/n,189000,3,139
Chalet,Montbarbat,329979,4,11500
Chalet,Llafranc,3850000,6,246
Piso,Avenida centro,167000,4,138
Duplex,Carr de Palamos,480000,3,80
Chalet,Cap Ras - Creus - Falconera,1380000,8,403
Chalet,barrio L'Estartit,950000,3,89
Chalet,Calle Cellera de Ter,96000,3,1200
Chalet,Calella,1550000,7,263
Piso,Salvador Maluquer 20,310000,2,84
Chalet,Santa Clotilde,650000,4,154
Piso,Calle de Mollet,169900,2,79
Piso,Els Pins,164937,2,400
Piso,Fenals,367000,2,65
Piso,Calle del Sol,190000,3,86
Chalet,Calle Vilobí d'Onyar 10 -26,170000,4,1500
Piso,vall d aro 75,550000,3,100
Piso,Calle de Pagès i Morató,218000,3,104
Piso,Puix de Moli 1,290000,2,77
Chalet,Avenida Mil·lenni 107,184000,3,83
Chalet,Passatge dels Ocells 6,255000,3,106
Chalet,Calle Mestre d'Aixa 21,1140000,4,138
Piso,verona terol 20,465000,3,117
Chalet,Serra Brava,490000,6,231
Piso,Pubiatina,240000,2,62
Chalet,Can Semi,735000,3,180
Duplex,Travesía Cavall Bernat,340000,3,119
Piso,Avenida Mediterrània,196000,2,79
Chalet,Montgrí,740000,4,50
Chalet,Nord,600000,4,10000
Duplex,Calle de Pi i Margall,176000,3,105
Casa Rural,Mayor,875000,6,732
Piso,Calle dels Metges,185000,4,74
Chalet,Avenida de Pozo Alcón,380000,3,185
Duplex,PUBIATINA,285000,2,78
Chalet,Avenida Mont-Ras,399000,3,945
Duplex,Calle de Pi i Margall,176000,3,105
Chalet,Avenida Mont-Ras,399000,3,945
Chalet,Can Semi,735000,3,180
Casa Rural,Mayor,875000,6,732
Piso,Pubiatina,240000,2,62
Chalet,can semi,735000,3,170
Piso,Calle de la Vila de Lloret,89000,3,11
Piso,Calle Víctor Català,175000,2,62
Chalet,rosselló,750000,4,304
Chalet,Calle roura,890000,4,122
Duplex,Lleida,849000,3,90
Chalet,Els Pavos,695000,4,123
Casa Rural,Calle del Pont s/n,365000,9,895
Chalet,Via Emporitana 72,250000,4,85
Piso,Fenals,157000,1,49
Piso,Can Sabata - Mas Baell,143000,2,76
Chalet,Centre,550000,4,331
Duplex,Calle de la Riera de Bugantó,398000,3,106
Piso,Avenida d'Europa,219000,1,52
Piso,Calle de l'Argenteria,735000,4,159
Piso,Casc Antic,154500,2,75
Piso,Fenals,168000,3,113
Piso,Calle de la Cort Reial,725000,5,171
Chalet,Calle de Sant Bonaventura,229000,2,79
Chalet,Calle Grumet,650000,5,190
Piso,Mediterrania 5,255000,2,76
Piso,Rambla de Joaquim Ruyra,137000,3,81
Piso,Paseo Mestrança,315000,2,69
Chalet,Mas Pere-Río de Oro,367500,4,492
Chalet,Cerdanya 9,1150000,3,103
Piso,arquitecte gaudi,185000,3,8
Chalet,Calle de la Cala,1250000,5,200
Chalet,Calle Espanya,570000,5,580
Piso,Calle de la Primavera,350000,2,80
Casa Rural,Plaza Dies Feiners,450000,7,269
Chalet,Carretera Sant Amanç,1850000,6,247
Chalet,Calle de la Costa Brava,265000,4,120
Piso,Barri Vell,450000,3,100
Chalet,PALOMAR,2250000,5,192
Chalet,Calle de Can Tressets,395000,4,128
Chalet,Calle València,769500,4,37
Chalet,Calle Can Semi,2600000,4,152
Piso,Calle del Doctor Fleming 1,950000,3,118
Chalet,Del Colomar,4900000,8,334
Chalet,Lloc Urbanitzacio Golf Costa Brava,1950000,7,283
Chalet,Noruega,1200000,3,450
Chalet,Calle d'Àngel Guimerà,420000,4,150
Chalet,Calle de la Gardenia,459000,4,290
Piso,Calle de Joan Maragall,1080000,4,130
Chalet,Calle Joan Miró,2500000,4,138
Piso,Calle sa Pubiatina,285000,2,68
Chalet,Calle de Sant Domènec,1580000,5,195
Chalet,Calle de la Sureda,575000,4,142
Chalet,PALOMAR,2250000,5,192
Chalet,Calle Mas Palli,525000,5,111
Chalet,Calle Narcís Monturiol,1600000,5,350
Chalet,Calle Noguera,650000,3,120
Piso,Calle del Ter,149000,3,94
Chalet,Calle Roca del Sol,895000,3,2100
Chalet,Passatge dels Canyers,995000,4,152
Chalet,balears,1250000,5,1082
Chalet,Roca Grossa,1250000,4,50
Chalet,Montgoda,1250000,6,1656
Chalet,Calle Ter,550000,4,18
Duplex,Fenals,375000,4,127
Chalet,Canyelles,1200000,4,141
Chalet,cala pedrosa,8500000,4,128
Chalet,Calle dels Pirineus,1150000,4,127
