C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Sevilla,Piso,Calle Pacheco y Nunez de Prado,118,3,245000
Andalucia,Sevilla,Piso,Avenida Eduardo Dato 44,143,4,290000
Andalucia,Sevilla,Piso,Calle Chaves Nogales,84,3,300000
Andalucia,Sevilla,Piso,Calle Virgen de Lujan,20,5,475000
Andalucia,Sevilla,Piso,Calle Goya,93,3,240000
Andalucia,Sevilla,Piso,Plaza Pintor Amalio Garcia del Moral,20,3,370000
Andalucia,Sevilla,Chalet,Calle Dona Maria Coronel,188,5,1750000
Andalucia,Sevilla,Chalet,urbanizacion retiro II,200,3,450000
Andalucia,Sevilla,Piso,Calle Santa Angela de la Cruz,190,5,740000
Andalucia,Sevilla,Chalet,Calle Vida,184,5,1195000
Andalucia,Sevilla,Atico,Calle Maria Auxiliadora 35,15,2,320000
Andalucia,Sevilla,Piso,Calle Munoz y Pabon,66,2,350000
Andalucia,Sevilla,Chalet,Calle Firmamento,240,6,309000
Andalucia,Sevilla,Chalet,urbanizacion la teja s/n,160,5,325000
Andalucia,Sevilla,Piso,Avenida de Palmas Altas,149,4,296000
Andalucia,Sevilla,Piso,Avenida de Palmas Altas,69,2,267000
Andalucia,Sevilla,Chalet,sol,145,4,330000
Andalucia,Sevilla,Duplex,Avenida Alcaldesa Maria Regla Jimenez,48,1,138000
Andalucia,Sevilla,Piso,Calle Guadalbullon,86,3,159000
Andalucia,Sevilla,Chalet,Avenida de madrid,179,5,305000
Andalucia,Sevilla,Piso,Calle Teodosio,74,2,348000
Andalucia,Sevilla,Piso,Calle Troya,56,1,265000
Andalucia,Sevilla,Duplex,Olimpo,14,4,260000
Andalucia,Sevilla,Chalet,SANTA ANA,149,4,186000
Andalucia,Sevilla,Atico,Calle Pascual de Gayangos,75,2,240000
Andalucia,Sevilla,Piso,Avenida Eduardo Dato 22,246,4,1000000
Andalucia,Sevilla,Atico,Avenida de la Filosofia,97,3,300000
Andalucia,Sevilla,Chalet,Camino de la Panoleta s/n,176,5,350000
Andalucia,Sevilla,Piso,barrio San Julian,102,3,240000
Andalucia,Sevilla,Piso,Vista Azul - Consolacion,6,3,69900
Andalucia,Sevilla,Piso,Calle Nuestra Senora del Carmen esq Calle Santa Ana 10,94,3,203000
Andalucia,Sevilla,Piso,Calle Nuestra Senora del Carmen esq Calle Santa Ana 10,140,4,249000
Andalucia,Sevilla,Piso,Calle Nuestra Senora del Carmen esq Calle Santa Ana 10,144,4,249000
Andalucia,Sevilla,Piso,Calle Urbion,93,3,250000
Andalucia,Sevilla,Piso,Vista Azul - Consolacion,6,3,69900
Andalucia,Sevilla,Chalet,Condequinto,137,4,237500
Andalucia,Sevilla,Atico,Avenida de la filosofia,106,3,277000
Andalucia,Sevilla,Piso,Calle Zaragoza,281,7,780000
Andalucia,Sevilla,Piso,Avenida Eduardo Dato 97,110,3,319000
Andalucia,Sevilla,Piso,San Luis 120,75,2,239000
Andalucia,Sevilla,Piso,Sol 125,77,2,263000
Andalucia,Sevilla,Piso,barrio Luis Montoto - Santa Justa,96,4,280000
Andalucia,Sevilla,Chalet,Carretera de Sevilla a Utrera,127,4,360000
Andalucia,Sevilla,Piso,barrio Ronda de Triana-Patrocinio-Turrunuelo,86,3,284000
Andalucia,Sevilla,Chalet,Avenida Los Pirralos 39,185,5,159600
Andalucia,Sevilla,Chalet,Camino DE LAS PROVINCIAS,145,4,310000
Andalucia,Sevilla,Chalet,Costurera 28,178,5,254100
Andalucia,Sevilla,Piso,Avenida De Las Ciencias 3,102,3,205000
Andalucia,Sevilla,Piso,Avenida Felipe Gonzalez Marquez s/n,63,2,191800
Andalucia,Sevilla,Piso,barrio Alcalde L Urunuela - Palacio de Congresos,10343,4,250000
Andalucia,Sevilla,Piso,barrio Avenida de las Ciencias,12138,4,241000
Andalucia,Sevilla,Chalet,Calle Carlos Benitez Saurel s/n,145,4,408900
Andalucia,Sevilla,Chalet,Calle Carlos Benitez Saurel s/n,153,4,372000
Andalucia,Sevilla,Chalet,Centro - Dona Mercedes,85,3,195000
Andalucia,Sevilla,Piso,Avenida Felipe Gonzalez Marquez s/n,126,4,268400
Andalucia,Sevilla,Piso,Avenida Felipe Gonzalez Marquez s/n,111,3,206900
Andalucia,Sevilla,Piso,barrio Avenida de las Ciencias,7720,3,155000
Andalucia,Sevilla,Piso,barrio Alcalde L Urunuela - Palacio de Congresos,25,3,276700
Andalucia,Sevilla,Atico,Zona Avenida de Europa,119,3,362000
Andalucia,Sevilla,Piso,MILETOS,109,3,139800
Andalucia,Sevilla,Chalet,Calle Carlos Benitez Saurel s/n,132,4,395400
Andalucia,Sevilla,Piso,Avenida De Las Ciencias 3,153,4,242000
Andalucia,Sevilla,Piso,Avenida De Las Ciencias 3,64,2,154800
Andalucia,Sevilla,Piso,barrio Puerta Carmona-Puerta Osario-Amador de los Rios,101,3,299999
Andalucia,Sevilla,Chalet,Calle Virgen del Valle 6,95,3,245900
Andalucia,Sevilla,Chalet,Calle Virgen del Valle 6,116,3,253900
Andalucia,Sevilla,Chalet,Zona Avenida de Europa,151,4,229000
Andalucia,Sevilla,Piso,barrio Feria,78,2,170000
Andalucia,Sevilla,Chalet,La Motilla - Fuente del Rey,100,4,299900
Andalucia,Sevilla,Piso,Calle Niebla s/n,100,3,154000
Andalucia,Sevilla,Duplex,Centro - Dona Mercedes,30,2,143000
Andalucia,Sevilla,Piso,Calle Ruisenor,70,2,380000
Andalucia,Sevilla,Chalet,Avenida de Espana,98,3,225000
Andalucia,Sevilla,Piso,Calle de Leon XIII s/n,90,3,245000
Andalucia,Sevilla,Piso,barrio Pino Montano,76,3,141000
Andalucia,Sevilla,Piso,barrio Parque Alcosa,8616,3,190000
Andalucia,Sevilla,Piso,Avenida de Palmas Altas,75,2,228500
Andalucia,Sevilla,Piso,barrio Santa Aurelia,9257,4,160700
Andalucia,Sevilla,Piso,barrio Asuncion - Adolfo Suarez,148,4,530000
