Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Ático,barrio Son Dureta,439000,3,97
Piso,Calle José Espronceda,425000,1,59
Casa Rural,Llucmajor Interior,1485000,4,125
Piso,Calle Nuredduna,690000,3,107
Casa Rural,Esporles,1820000,6,249
Casa Rural,barrio Establiments - Son Sardina,3250000,6,230
Casa Rural,Bunyola,1400000,3,83
Piso,Marina Botafoc - Talamanca,4900000,5,12
Casa Rural,barrio Establiments - Son Sardina,993000,5,192
Casa Rural,Valldemossa,9500000,7,262
Piso,Camino Cala Major,295000,1,60
Casa Rural,Pòrtol,1800000,5,167
Piso,Calle Joan Rosselló de Son Forteza,340000,3,208
Estudio,Calle de Lisboa,280000,0,25
Chalet,Passatemps 13,825000,3,1.250
Chalet,Camino son colom,259000,2,1600
Casa Rural,barrio Son Ferriol,690000,5,7.280
Chalet,Buger,2500000,6,400
Chalet,Port d'Andratx,5950000,4,159
Piso,Calle ses Gorgònies,425000,1,56
Ático,Calle de l'Estepa,599000,2,61
Chalet,Llubi,1450000,3,85
Ático,Calle Can Savella,1485000,3,93
Chalet,Llucmajor Interior,472000,5,320
Piso,barrio Ciudad Jardín,440000,2,30
Piso,barrio La Missio - Mercat,750000,2,93
Chalet,Palmanyola,895000,6,1000
Chalet,Palmanyola,589000,4,700
Chalet,barrio Son Espanyolet,1140000,3,200
Chalet,Sa Cabana - Can Carbonell - Ses Cases Noves,650000,4,320
Chalet,Porreres,670000,5,500
Piso,barrio Sta Catalina - El Jonquet,349000,3,65
Chalet,Santa Ponça,4500000,4,143
Ático,Cala Pi-Vallgornera,1250000,2,68
Piso,barrio La Llotja,830000,5,175
Piso,Cala Vinyes,625000,3,80
Chalet,Ses Salines (Mallorca),1275000,5,14.000
Chalet,Santanyí,3450000,4,400
Chalet,Palmanyola,685000,3,1.000
Piso,Port d'Alcúdia - Platja d'Alcúdia,179999,2,66
Chalet,Santa Maria del Cami,750000,6,222
Piso,barrio Paseo Marítimo,1300000,6,205
Ático,Calle de l'Arxiduc Lluís Salvador,315000,4,130
Piso,Calle de Margaluz,385000,2,63
Chalet,Sa Ràpita,1245000,3,810
Chalet,Felanitx centro,750000,3,230
Chalet,Son Servera,360000,3,239
Casa Rural,Lloret de Vista Alegre,3800000,7,49984
Chalet,Santa Ponça,7950000,8,309
Chalet,barrio El Terreno,1200000,3,253
Chalet,Santanyí,1550000,3,50
Chalet,Es Castell,445000,4,140
Chalet,Sant Lluis,1700000,6,1.000
Piso,Illetes,478000,2,43
Chalet,Esporles,980000,3,294
Chalet,Ciutadella,550000,4,256
Ático,Avenida de Joan Miró,430000,3,81
Chalet,Ciutadella,550000,4,256
Chalet,Cala d'Or,1790000,5,190
Chalet,Cala En Bosch-Serpentona,425000,3,97
Piso,barrio Son Xigala,360000,3,25
Chalet,Es Garrovers,1275000,5,358
Chalet,barrio El Terreno,1700000,8,413
Chalet,Portocolom,685000,4,161
Piso,Avenida de Lluc,176500,3,107
Piso,Calle de Biarritz,400000,2,78
Piso,Calle de Segovia,375000,2,79
Casa Rural,polígono 12,420000,4,127
Chalet,Manacor Centro,193500,3,106
Duplex,Calle Impremta 1,2300000,2,62
Chalet,barrio Genova,6950000,5,189
Piso,Illetes,995000,2,108
Chalet,Cala Blava-Bellavista,3150000,4,1.100
Chalet,Costa d'En Blanes,4500000,4,140
Ático,Calle del Puig de Pollença,660000,4,201
Piso,Gran Via Colom,255000,4,130
Piso,Port d'Andratx,1285000,3,92
Chalet,Cala Vedella - Cala Tarida - Cala Conta,2950000,5,700
Chalet,Es Castell,599000,4,30
Casa Rural,El Palmer,950000,4,104
Casa Rural,San Llorenc,275000,3,35
Chalet,Palmanyola,895000,4,1000
Piso,barrio Foners,279000,3,90
Ático,barrio La Missio - Mercat,710000,3,144
Ático,barrio Son Cotoner,350000,3,101
Ático,Santa Maria del Cami,999000,3,152
Piso,barrio Les Maravelles,420000,3,113
Casa Rural,Llucmajor Interior,860000,4,216
Chalet,Calle d'Alcúdia,495000,4,360
Piso,Calle Benito Jerónimo Feijóo 7,1950000,3,103
Chalet,Calle de sa Vinyola,695000,2,250
Ático,Via creu,830000,2,9
Chalet,Calle de Churruca,1450000,3,104
Chalet,Avenida d'Alcúdia,420000,6,237
Chalet,Bunyola,1280000,4,1.659
Duplex,Calle de les sirenes,660000,3,53
Piso,Calle de Miquel Porcel,199000,2,62
Chalet,Bunyola,1280000,4,1.659
Piso,Calle de Nicolau Alemany,790000,2,68
Ático,Calle Son Vic,1150000,3,89
Piso,barrio Sant Agustí,645000,1,43
Estudio,Santa Ponça,149000,0,30
Chalet,Montuiri,380000,4,276
Ático,barrio Can Pastilla,585000,3,120
Chalet,Mancor de la Vall,2120000,9,40
Piso,Port d'Andratx,1195000,2,60
Chalet,Felanitx centro,340000,6,80
Piso,Benito Pons i Fabregues,275000,2,79
Ático,barrio Coll d'En Rabassa,290000,3,92
Chalet,Santa Ponça,2750000,4,225
Chalet,barrio Son Espanyolet,1500000,6,214
Chalet,Calle del Puig de Pollença,1760000,4,138
Chalet,Santa Margalida,1680000,8,323
Chalet,Portals Nous - Bendinat,7450000,6,202
Chalet,Soller,1500000,1,49
Chalet,Sol de Mallorca,2850000,4,159
Chalet,Santa Ponça,4800000,4,358
Chalet,Calvià pueblo,1995000,4,139
Chalet,barrio Centre Històric,1340000,7,260
Piso,Manacor Centro,235000,4,150
Piso,barrio Sant Jaume,590000,6,183
Chalet,Campos,890000,4,149
Chalet,Calle des Cap Martinet s/n,1500000,3,109
Piso,Calle d'arago,377000,3,81
Chalet,Campos,1300000,6,476
Chalet,barrio Establiments - Son Sardina,550000,4,157
Chalet,Cala Llonga-Sa Mesquida,825000,4,160
Piso,barrio Centre Històric,750000,4,125
Piso,San Cristobal,280000,3,116
Chalet,Sant Climent-Es Canutells,2850000,4,835
Piso,Calle de Bover,260000,2,76
Chalet,Sa Ràpita,850000,3,107
Chalet,Diseminado Diseminados Var,6000000,8,9700
Piso,S'Arenal,315000,4,15
Piso,barrio El Forti,348000,2,70
Ático,barrio Coll d'En Rabassa,410792,2,78
Chalet,Cala Blava-Bellavista,990000,4,50
Chalet,San Carlos,2250000,3,114
Ático,barrio Coll d'En Rabassa,410792,2,79
Casa Rural,Capdepera,3500000,4,15.600
Piso,barrio Cala Major,345000,2,85
Piso,barrio Roca Llisa,450000,1,54
Chalet,Badia Blava-Badia Gran-Tolleric,624000,4,147
Piso,Ciutat d'Alcúdia,295000,3,123
Casa Rural,Maria de la Salud,3700000,20,482
Chalet,Portocolom,980000,4,156
Chalet,barrio Can Furnet,5990000,5,200
Ático,barrio Son Cotoner,350000,3,100
Piso,Santanyí,295000,3,160
Chalet,Via Augusta,990000,3,60
Chalet,Via de la Creu 58,4675000,5,175
Piso,barrio Pere Garau,280000,3,81
Piso,barrio Sant Jaume,575000,3,101
Piso,Calle de Manacor 54,295000,3,128
Piso,Calle Isidoro Antillón,169900,3,100
Ático,barrio Pere Garau,245000,3,85
Chalet,barrio Son Ferriol,455000,4,215
Chalet,barrio Son Xigala,690000,3,110
Chalet,Calle de sa Comuna,692000,4,143
Chalet,Alaior,851520,4,2.500
Casa Rural,Campos,1900000,5,87.000
Chalet,Sa Torre,338000,3,90
Ático,Calle de Borja Moll,360000,3,123
Chalet,Calle Garrover,850000,4,30
Casa Rural,Porreres,85000,1,84
Chalet,Calle de ses Vuit Quarterades,990000,3,200
Chalet,Calle de Madagascar,850000,6,500
Chalet,Calle de Churruca,615000,4,300
Piso,Calle de Pere Oliver Domenge,215995,3,75
Chalet,Calle Major,1480000,4,15.000
Chalet,Calle de Capdepera,1300000,4,360
Piso,Avenida de Gabriel Roca,450000,2,35
Chalet,Diseminado Poligono 09,1300000,5,400
Chalet,Camino sa Llegitima,3500000,8,45.000
Chalet,Calle de Miquel de Verí,725500,5,560
Chalet,Calle de Samil,1890000,5,219
Chalet,Calle de Samil,1890000,5,219
Piso,Calle des Barranc,1250000,4,150
Chalet,Camino sa Llegitima,3500000,8,45.000
cami,971576961,Camino Talati,1,54
Chalet,Calle Àries,4000000,10,108
Piso,Calle de Sant Pancraç,196500,3,105
Casa Rural,Carretera Son Parc,595000,3,220
Chalet,Calle de Fra Juníper Serra,2300000,3,100
Piso,Calle Benito Jerónimo Feijóo,590000,2,105
Chalet,Calle d'Es Romaní,1480000,5,305
Piso,Avenida argentina,320000,3,108
Chalet,Plaza de la Conquesta,1590750,19,700
Casa Rural,Calle Gran,385000,3,170
Piso,Moll de Llevant,580000,6,180
Ático,barrio Marqués de la Fontsanta,260000,2,78
Ático,barrio Son Rapinya - Los Almendros,1100000,2,61
Chalet,Campos,1545000,4,8300
Piso,Sol de Mallorca,295000,2,5
Chalet,Costa d'En Blanes,4500000,4,825
Chalet,Saturn,470000,3,95
Chalet,Calle Abeja 12,2850000,3,390
Piso,Portixol-Molinar,550000,3,85
Piso,Calle del Baró de Santa Maria del Sepulcre,639000,3,95
Piso,Avenida Mèxic,230000,3,94
Chalet,Calle Margaritas,540000,4,158
Chalet,Calle de Can Magdale,1280000,4,153
Chalet,Ses Salines (Mallorca),1650000,4,138
Ático,barrio Son Armadams,600000,3,85
Chalet,Calle de sa Vinyola,695000,2,96
Chalet,Calle de sa Vinyola,745000,3,96
Chalet,Costa d'En Blanes,3000000,5,1075
Chalet,Diseminado Ses Sitjoles,2700000,5,26.400
Piso,barrio Cort,470000,2,62
Chalet,Es Castell,599000,6,225
Casa Rural,Es Grau-Sierra Morena,1900000,5,195
Chalet,Calle de Fillol 3,495000,4,360
Piso,barrio Plaça de Toros,280000,4,130
Chalet,Calle Castillejos 8,485000,3,110
Chalet,barrio La Bonanova - Porto Pi,4800000,4,156
Chalet,barrio Plaça de Toros,470000,3,95
Chalet,barrio Plaça de Toros,470000,3,81
Chalet,barrio La Bonanova - Porto Pi,4800000,4,157
Chalet,Calle Clavell,740000,4,145
Piso,Calle Sant Isidre Llaurador,380000,4,120
Ático,Calle de Santa Margalida,325000,3,111
Piso,Calle de Fleming,295000,3,93
Chalet,Avenida de la Mola,4150000,4,152
Chalet,Calle de Sant Jaume,450000,5,195
Chalet,Calle del Sàhara,755000,5,172
Piso,Calle Maria Antònia Salvà,280000,3,83
Chalet,Plaza de la Constitució,950000,4,155
Chalet,Calle de Churruca,510000,3,87
Chalet,Avenida de Cas Saboners,2800000,5,200
Chalet,Calle Santa Bàrbara,600000,7,251
Chalet,Calle de Son Puig,1700000,5,189
Chalet,Calle de Ferriol,299000,4,135
Piso,Manacor,210000,3,93
Piso,Jeroni Alemany,239000,3,100
Piso,Miquel Forteza i Pinya,340000,3,108
Piso,Bunyola,380000,4,138
Chalet,Calle Fruitera,6500000,5,198
Chalet,Via Cornisa,1500000,5,167
Piso,Avenida Gabriel Roca,435000,2,72
Piso,Calle de Sant Ignasi,195000,2,68
Ático,Marina Botafoc - Talamanca,2400000,3,100
Piso,Calle de Màntua,610000,4,136
Duplex,Avenida de Gabriel Roca,490000,2,68
Piso,barrio Camp d'En Serralta ,350000,3,120
Chalet,Calle d'Alòs,310000,3,84
Piso,Avenida de Cala Ferrera,199000,2,76
Piso,Palmanova,4100000,3,116
Chalet,Calle Can Cantó 13,3200000,4,20.000
Ático,Calle José Espronceda,640000,2,64
Chalet,Calle Ocell del Paradís,650000,7,284
Piso,Calle de Vicenç Cuyàs,315000,3,93
Piso,Calle Mateu Obrador,640000,6,230
Chalet,Calle Gran,208000,5,178
Piso,Calle Baltasar Coves,230000,3,89
Ático,barrio Plaça de Toros,470000,3,135
Chalet,Calle dels Montcada,365000,3,80
Chalet,Calle d'Alòs,310000,3,112
Piso,Calle de s'Estepar,230000,2,78
Piso,Calle Baltasar Coves,230000,3,118
Chalet,Calle Ocell del Paradís,650000,7,284
Ático,Marina Botafoc - Talamanca,2400000,3,100
Chalet,Calle Toros 2,165000,2,120
Piso,Calle Capdellà,395000,2,12
Chalet,Costa de la Calma,5800000,7,292
Piso,Illetes,2475000,4,200
Chalet,Llucmajor Interior,495000,5,199
Piso,barrio Coll d'En Rabassa,701608,4,142
Chalet,Sol de Mallorca,895000,3,119
Piso,barrio Coll d'En Rabassa,474834,2,74
Piso,barrio Coll d'En Rabassa,474834,2,62
Casa Rural,Diseminado Poligono 9 394,960000,5,17.800
Casa Rural,Binissalem,3500000,6,2.698
Casa Rural,Fornells,580000,4,70
Duplex,Fornells,393000,3,84
Chalet,Magaluf,1290000,7,880
Chalet,Cala Vinyes,3950000,4,50
Piso,barrio Centre Històric,276000,2,97
Chalet,sa teulada 25,260000,2,7639
Chalet,barrio La Bonanova - Porto Pi,4800000,4,153
Chalet,barrio La Bonanova - Porto Pi,4800000,4,155
Chalet,Calle son Negre,1850000,4,139
Casa Rural,Andratx,2450000,3,93
Chalet,Calle d'Oliclar,729000,4,528
Casa Rural,Calle des Campet,399000,3,280
Chalet,Carretera Sant Lluís -Biniancolla,1950000,3,662
Chalet,Calle de Sant Josep,5500000,6,245
Piso,Avenida de Mallorca 13,349000,2,80
Piso,Ausias March 18,515000,3,42
Piso,Enric granados,215000,3,90
Chalet,JAUME I,2500000,10,691
Ático,Calle de San Fernando,300000,2,87
Ático,batre,369900,3,74
Piso,Calle del Pare Andreu Fernández 2,260000,4,148
Ático,Via del puig blanc,399500,3,85
Piso,Calle de Santiago Rusiñol,240000,4,110
Ático,Cas Catala,630000,2,95
Chalet,Alaior,750000,3,104
Piso,Son Parc,200000,2,77
Chalet,Cala En Bosch-Serpentona,485000,3,113
Piso,Peguera,1060000,2,90
Chalet,Nuño Sanz,1750000,3,60
Ático,Cas Catala,630000,2,95
Piso,Carretera valldemossa,330000,3,131
Chalet,Calle Bella Vista 14,510000,2,140
Chalet,Es Llombards,3200000,5,166
Piso,barrio Pere Garau,355000,4,90
Chalet,barrio Genova,3600000,4,346
Piso,San Carlos,1400000,4,48
Chalet,barrio Sant Agustí,2950000,8,3.210
Chalet,Barcarés - Manresa - Bonaire,990000,3,103
Chalet,barrio Genova,1300000,3,84
Casa Rural,Pollença,9000000,11,610
Duplex,barrio Sant Nicolau,1790000,4,125
Chalet,barrio Son Roca - Son Ximelis - Son Anglada,1295000,4,578
Piso,barrio Sant Agustí,2250000,4,156
Chalet,Calle Bella Vista 14,527500,2,140
Chalet,Maioris-Puig de Ros,1090000,4,645
Casa Rural,Muro,425000,2,3.000
Piso,barrio Son Canals,350000,3,95
Chalet,Calle Bella Vista 14,532200,2,140
Chalet,barrio Son Vida,5950000,6,243
Piso,barrio Monti-Sión,1955000,3,17
Chalet,Costa d'En Blanes,4385000,4,147
Chalet,Badia Blava-Badia Gran-Tolleric,635000,4,156
Chalet,Calle dels Molinets s/n,600000,4,276
Chalet,Portals Nous - Bendinat,680000,4,206
Ático,barrio La Bonanova - Porto Pi,945000,4,145
Ático,Calle de Castellitx,375000,4,28
Casa Rural,Camino de la venerable 176,510000,2,7.000
Piso,Magaluf,590000,3,84
Piso,Marina Botafoc - Talamanca,1990000,3,210
Chalet,barrio Son Roca - Son Ximelis - Son Anglada,495000,3,170
Chalet,Son Verí,1200000,8,329
Ático,barrio La Bonanova - Porto Pi,950000,3,165
Piso,Aragón,209000,2,64
Chalet,Calle de Sant Antoni,374000,5,40
Ático,barrio Son Armadams,1395000,3,90
Ático,Santa Maria del Cami,999000,3,115
Chalet,Avenida Balear,630000,4,116
Piso,Calle del Baix Ordinas,180000,3,92
Piso,Calle de Manacor s/n,350000,4,145
Piso,Plaza del Quadrado,445000,4,126
Piso,Calle del Baró de Pinopar 14,950000,3,90
Chalet,Calle Coloms,2450000,5,303
Piso,Calle del Baró de Pinopar 14,950000,3,89
Chalet,El Toro,3450000,3,82
Chalet,Carretera Cala Chada s/n,3650000,4,154
Piso,Calle del Deganat,520000,4,113
Piso,CAN SERRA 5,730000,4,146
Casa Rural,Camino Agustí,1100000,5,1.121
Chalet,Carretera a san antonio s/n,1395000,3,186
Piso,Calle del Baró de Pinopar 14,950000,3,82
Chalet,Mancor de la Vall,495000,1,59
Piso,Plaza Sant Cosme,169000,3,114
Chalet,Calle de Guillem de Montcada,4500000,5,1.378
Casa Rural,Diseminado Poligono 9,3250000,8,741
Ático,Calle d'Antoni María Alcover 177,199000,3,111
Chalet,Calle Ermitàno Mir,550000,3,135
Ático,Calle de Castellitx 38,540000,4,152
Ático,Calle de Guillem Galmés,462000,4,136
Chalet,Pla Des Deuma,1399000,5,5300
Piso,Calle d'Aragó,335000,2,88
Chalet,Es Migjorn Gran,750000,6,211
Piso,Palmanova,399000,2,60
Piso,Calle del Sol,645000,2,118
Piso,Calle de Margaluz,895000,2,78
Piso,Calle del Sol,610000,3,83
Ático,Calle del Sol,820000,3,111
Chalet,MA-3011 s/n,3500000,4,15000
Piso,Ciutadella,170000,2,69
Piso,SANT JOAQUIN,350000,4,60
Ático,Calle del Sol,780000,3,103
Chalet,Calle de Davant s'Hort,290000,2,389
Casa Rural,Camino de Na Ferranda,1500000,4,147
Piso,San Carlos,1375000,4,190
Ático,Plaza d'Espanya,1495000,2,120
Casa Rural,Diseminado 8434- Son Ferriol,385000,4,2.500
Piso,San Carlos,1375000,4,190
Ático,Peguera,1199000,3,90
Casa Rural,Diseminado Poligono 3 564,3890000,5,14.300
Piso,Cala Vinyes,420000,2,75
Estudio,Cales de Mallorca,82000,0,48
Chalet,Campos,580000,4,227
Piso,Port d'Andratx,795000,3,97
Casa Rural,Camino de Binifarda 15,1910000,3,213
Chalet,barrio El Vivero,750000,6,221
Chalet,Muro,250000,4,136
Chalet,Son Serra de Marina,790000,5,163
Chalet,barrio La Bonanova - Porto Pi,825000,5,200
Casa Rural,Andratx Pueblo,1240000,2,74
Piso,barrio Foners,320000,3,111
Chalet,es pujols 23,1980000,4,156
Chalet,barrio Centre Històric,3399000,5,173
Ático,Magaluf,399500,3,109
Chalet,barrio El Forti,390000,3,100
Chalet,Santa Ponça,1800000,4,154
Piso,barrio La Soledat,230000,3,130
Casa Rural,Andratx Pueblo,1980000,4,146
Casa Rural,Camino Santa Maria Del Cami s/n,600000,4,3.298
Chalet,Llubi,180000,3,106
Chalet,Pla de na Tesa,540000,4,184
Piso,barrio Son Armadams,459000,3,108
Piso,Colònia de Sant Pere,895000,3,60
Casa Rural,Andratx Pueblo,2350000,5,200
Duplex,barrio Can Pastilla,416000,2,50
Piso,barrio Son Canals,234000,3,35
Chalet,Pobla (Sa),195000,3,95
Chalet,Bunyola,2550000,8,1.637
Chalet,Sa Ràpita,595000,4,154
Piso,barrio Son Armadams,290000,3,102
Chalet,Calle Mestre Llorenç Duran 1 M,598000,3,120
Chalet,Calle Marina 24,1640000,6,243
Ático,Avenida de Mexico 5,840000,3,99
Chalet,Calle des Castellot 1,380000,2,60
Chalet,Ses Salines (Mallorca),1650000,3,290
Piso,Calle de Ca'n Gaià 21,285000,3,109
Piso,Avenida de Gabriel Alomar,420000,4,147
Chalet,Calle Mestre Llorenç Duran 1 M,598000,3,120
Ático,Avenida de Mexico 5,840000,3,109
Piso,Plaza d'Espanya 1,995000,3,207
Casa Rural,SON BASCOS s/n CAN RUBI,300000,4,53
Chalet,Calle dels Horts,165000,2,60
Casa Rural,POLIGONO 7,6950000,12,1.000
Chalet,Diseminado DISTR-1 SECCI-1,6950000,12,1000
Piso,Parc Les Veles s/n,245000,2,80
Piso,Camino DE SON RAPINYA 31,1395000,5,197
Chalet,Avenida de Picasso s/n,770000,5,180
Chalet,Polígono 8 Parcela 25 25,1300000,4,260
Chalet,Paseo CALA GAMBA,1575000,4,250
Piso,Calle de Manacor 80,275000,4,25
Chalet,Calle des vent,360000,2,150
Chalet,Avenida de la Mar,649900,5,200
Piso,Salvia 1,775000,3,86
Piso,Calle del Passerell,960000,4,126
Chalet,Diseminado P 18 Sta Eulali 32 T,5400000,5,182
Piso,Calle de Ca Na Tavernera,249000,3,104
Piso,Calle Rei Ferran II,335000,3,79
Piso,Calle de Ramon Berenguer III,495000,4,140
Piso,Calle Campanitx 22-14 07800 Eivissa Illes Balears 22 -14,658373,3,112
Piso,Calle de Manacor,259000,3,20
Piso,Calle d'Avinyó,650000,2,80
Chalet,Estanislau de kostka Aguilo,1380000,3,110
Chalet,Calle de sa Torre,799000,7,608
Chalet,Ciutadella,1170000,4,153
Chalet,Diseminado Diseminados Var,216000,4,159
Casa Rural,Camino Sa Batalla,990000,7,3.534
Chalet,Calle de Cristòfol Llompart,499900,3,60
Piso,Calle de Quint Cecili Metel,245000,2,63
Piso,Calle de Garonda,279000,2,80
Ático,Avenida de Joan Miró,625000,2,100
Chalet,Calle can Vauma 6,685000,3,80
Chalet,Calle del Pensament,790000,5,200
Chalet,Camino Salinar,11450000,6,1600
Chalet,Goya,875000,6,283
Chalet,Calle de Sa Font,1550000,3,272
Piso,Santa Ponça,490000,2,63
Piso,Calle del Passerell,960000,4,133
Chalet,Ciutadella,1170000,4,124
Piso,Calle de Garonda,279000,2,65
Chalet,Calle del Pensament,790000,5,200
Chalet,Calle del Pou Comú,675000,3,26
Chalet,Diseminado P 18 Sta Eulali 32 T,5400000,5,160
Piso,Calle de Quint Cecili Metel,245000,2,66
Piso,Camino de la Cabana,247000,3,78
Piso,Calle Campanitx 22-14 07800 Eivissa Illes Balears 22 -14,658373,3,112
Piso,Calle Ullastre,1050000,2,74
Chalet,Calle de Guatemala,1150000,4,270
Piso,Calle de Ramon Berenguer III,495000,4,152
Casa Rural,Calle de l'Església,6950000,12,1000
Piso,Calle Rafael Lluís Blanes i Massanet,245000,4,127
Chalet,Camino Salinar,11450000,6,1600
Chalet,Calle Llaüt,848000,4,143
Piso,Calle de Josep Darder Metge,495000,3,102
Piso,Calle de Manacor,259000,3,20
Casa Rural,Sencelles,725000,3,7.300
Casa Rural,MA1016 47,598900,3,40.000
Chalet,Calle d'en Miguel de Cervantes,1490000,4,152
Ático,Paseo Illetas,1995000,3,120
Piso,Plaza sa Bassa,375000,4,134
Piso,Paseo de s'Estació,225000,3,122
Piso,Calle de Sant Lluc,217000,1,82
Chalet,Calle d'en Salas,415000,5,129
Piso,Calle d'Albacete,199000,3,105
Chalet,Calle Major,470000,7,650
Piso,Calle Castellet,349000,3,101
Casa Rural,Calle de son Talent,450000,6,30.000
Casa Rural,Diseminado Poligono 4,2200000,5,18.000
Chalet,Calle de n'Esparreguera,860000,4,277
Piso,Portixol,3600000,4,25
Piso,Portals Nous - Bendinat,1000000,2,20
Chalet,Via Cabrera 89,4700000,4,207
Ático,Calle Berard i Solà,195000,4,100
Piso,Calle de Baltasar Valentí,238000,2,35
Chalet,Calle Baltasar Coves,403000,4,355
Piso,Calle de l'Historiador Truyols,274000,3,115
Chalet,Cala Vinyes,3750000,5,190
Chalet,Cala Vinyes,3750000,5,194
Chalet,barrio Establiments - Son Sardina,400000,4,124
Ático,barrio Son Ferriol,340000,4,125
Chalet,barrio Sant Jaume,990000,4,280
Piso,Calle Puerto Rico 9,380000,3,106
Piso,Illetes,690000,2,61
Chalet,Santa Eulalia del Río,850000,3,98
Duplex,barrio Coll d'En Rabassa,445000,2,25
Chalet,Badia Blava-Badia Gran-Tolleric,549000,4,300
Piso,barrio Sta Catalina - El Jonquet,445000,3,100
Piso,Calle Llevant 96,455000,3,80
Chalet,Calle de san tomas s/n,4200000,4,460
Piso,barrio Arxiduc,289000,3,72
Piso,Calle d'Andreu Torrens,359900,3,31
Ático,Calle Llevant 96,510000,2,70
Casa Rural,Algaida,799000,5,45
Chalet,Carrer des Castellot s/n,380000,2,71
Chalet,Carrer des Castellot s/n,380000,2,63
Chalet,Calle dels Geranis 5,640000,4,121
Chalet,Avenida de Miramar,890000,4,121
Piso,Calle Puerto Rico 9,355000,3,96
Piso,Calle Puerto Rico 9,470000,2,76
Chalet,barrio Jesús,3400000,4,146
Piso,Calle Alosa 10,250000,1,55
Piso,El Toro,350000,2,78
Chalet,Es Capdellà,820000,3,83
Piso,Calle Alosa 1,250000,2,63
Piso,barrio Les Maravelles,650000,2,560
Piso,Avenida de Gabriel Roca 44,275000,2,73
Piso,Plaza mayor,270000,3,63
Chalet,Binissalem,5900000,5,123.275
Chalet,Calvià pueblo,820000,3,83
Chalet,Calle del Pontarró 43,5800000,12,507
Chalet,Maioris-Puig de Ros,1200000,6,1.125
Chalet,MAJOR,88000,0,36
Chalet,Paseo Marítim 23,2200000,5,181
Ático,Gran Vía Puig blanc 11,399500,3,54
Chalet,Sa Ràpita,740000,3,45
Piso,Calle Llevant 96,495000,3,98
Piso,Calle de Ca s'Hereu s/n,345000,1,49
Piso,Calle de Ca s'Hereu s/n,345000,1,53
Chalet,barrio Establiments - Son Sardina,675000,3,101
Chalet,Muro,136900,3,109
Piso,Marina Botafoc - Talamanca,600000,3,82
Piso,S'Arenal,289000,2,78
Chalet,Santa Margalida,192000,5,182
Chalet,Sol de Mallorca,3700000,5,1.365
Chalet,barrio Coll d'En Rabassa,1260000,4,7.339
Chalet,Ses Salines (Mallorca),850000,3,450
Chalet,Camino de la Màniga 1,2200000,2,260
Chalet,Calle del Mestre Bretón,550000,3,97
Piso,Calle de Valldargent 4,349000,4,117
Chalet,Algaida,2900000,4,19.971
Piso,barrio Paseo Marítimo,1290000,3,185
Piso,barrio Pere Garau,250000,1,52
Chalet,Camino d'es Degollador,950000,4,600
Piso,barrio La Llotja,720000,3,198
Chalet,"50 por lo que disfrutamos de una maravillosa sensación de espacio destacando las vigas del techo de madera que provienen de Austria. En la segunda parte del edificio la zona de noche incluye un total de 4 dormitorios dos baños completos y un baño/aseo de invitados. El dormitorio principal dispone de un vestidor y un ""baño en suite"". Desde los 3 dormitorios principales que también están equipados con grandes ventanales se puede disfrutar asimismo de una hermosa vista a la piscina y la terraza. Ambas partes del edificio están conectadas con el área de la entrada principal y una escalera que conduce al estacionamiento subterráneo de aproximadamente 120 m². Aquí se pueden aparcar cómodamente dos o tres vehículos. Las conexiones para lavadora y secadora también se ubican en la planta sótano. La villa cuenta con dos salas de máquinas una para la vivienda y otra independiente para maquinaria de la piscina. El aparcamiento subterráneo está equipado con puerta eléctrica de entrada y el suelo del garaje está pavimentado.""",951123806,1,57
Piso,Calle de Juan Gris 57,437000,3,99
Ático,Calle d'Aragó 147,285000,3,123
Chalet,Fornalutx,3500000,8,1562
Chalet,Camino Vell de Grácia 1,4500000,4,285
Piso,Calle del General Riera 32,629000,4,140
Piso,Blai Bonet 8,988000,3,83
Piso,Calle de Lope de Vega 3,249000,1,60
Chalet,Bunyola,3900000,4,100.000
Piso,Calle Tamarell 7,335000,2,75
Ático,barrio Sindicat,1745000,3,209
Chalet,barrio Establiments - Son Sardina,3450000,3,536
Chalet,Calle des Moll,897000,3,105
Piso,Calle de la Balanguera 11,650000,4,121
Casa Rural,barrio Establiments - Son Sardina,1275000,4,500
Piso,barrio Son Armadams,650000,3,142
Casa Rural,Felanitx centro,2490000,8,42.000
Chalet,Costitx,498000,4,250
Chalet,Calle Rei Sanç,283000,5,320
Piso,barrio Bons Aires,620000,3,280
Chalet,Esporles,1575000,4,4.000
Chalet,Calle Gran 35,470000,7,650
Ático,Camino Cala Major,393000,2,79
Piso,Calle des Jocs s/n,215000,3,116
Casa Rural,Puigpunyent,550000,4,8959
Chalet,Calle Gran 35,470000,7,650
Ático,Camino Cala Major,393000,2,63
Piso,Murillo,1800000,3,200
Chalet,Diseminado Poligono 10,1100000,7,275
Chalet,Plaza Ca'n Pere Ignasi 1,349000,2,140
Piso,barrio Bons Aires,620000,3,280
Casa Rural,Camino de Sa Sínia,245000,2,62
Piso,Calle Llarg,240000,3,101
Piso,Calle Gran Via 16,315000,2,80
Piso,Calle Maó,255000,4,124
Chalet,sa creu,795000,4,45
Piso,Calle de Jeroni Antich 3,325000,4,100
Piso,Paseo Joan Carles I,1350000,2,5000
Casa Rural,son llaneres 10,330000,3,28.000
