Tipo de inmueble,Dirección,Precio,Habitaciones,m2,Provincia,C. Autónoma
Chalet,Barrio Carasa-Rioseco,410000,5,182,Cantabria,Cantabria
Chalet,Calle la Soledad,611999,5,164,Cantabria,Cantabria
Piso,Calle República Argentina,420000,4,150,Cantabria,Cantabria
Piso,Paseo Barón de Adzaneta,148000,3,64,Cantabria,Cantabria
Piso,Calle Leonardo Rucabado,205000,3,101,Cantabria,Cantabria
Piso,Calle Heliodoro Fernández,146000,3,110,Cantabria,Cantabria
Piso,Calle República de Colombia 11,140000,2,64,Cantabria,Cantabria
Piso,Calle Santa Lucía,489500,3,116,Cantabria,Cantabria
Chalet,Calle las Palmas,229000,4,129,Cantabria,Cantabria
Casa Rural,El Callejo - La Pesquera - La Arenosa,149000,4,7000,Cantabria,Cantabria
Piso,Calle la Vidriera 10,75000,4,129,Cantabria,Cantabria
Piso,Calle la Paz Hinojedo 39350 14,100000,3,118,Cantabria,Cantabria
Chalet,Barrio Bolado,555000,4,3000,Cantabria,Cantabria
Piso,Santoña,190000,10,312,Cantabria,Cantabria
Chalet,Calle Umpera 145,298000,4,146,Cantabria,Cantabria
Piso,Plaza San Miguel 15,72000,3,92,Cantabria,Cantabria
Chalet,Calle Umpera 145,298000,4,140,Cantabria,Cantabria
Chalet,Barrio El Cristo 7,199500,3,137,Cantabria,Cantabria
Chalet,Calle Palencia 9,1150000,6,155,Cantabria,Cantabria
Piso,Centro,65000,1,60,Cantabria,Cantabria
Chalet,Barrio Portio,865000,5,200,Cantabria,Cantabria
Piso,Calle Ballestas,178000,3,102,Cantabria,Cantabria
Piso,Calle Boo,175000,3,115,Cantabria,Cantabria
Piso,Avenida de España,245000,3,120,Cantabria,Cantabria
Piso,Barrio la Pesquera,156000,2,63,Cantabria,Cantabria
Chalet,Barrio Tepavian 25,168000,3,92,Cantabria,Cantabria
Chalet,Barrio Cos,795000,4,153,Cantabria,Cantabria
Piso,Calle Emperador,193000,4,132,Cantabria,Cantabria
Chalet,Barrio los Términos,374000,4,395,Cantabria,Cantabria
Duplex,Barrio el Puerto 15,170000,2,76,Cantabria,Cantabria
Chalet,Suesa 161,455000,4,131,Cantabria,Cantabria
Duplex,Barrio el Puerto 15,170000,2,76,Cantabria,Cantabria
Chalet,Suesa 161,455000,4,131,Cantabria,Cantabria
Chalet,Calle Tagle Abajo 22 A,329000,5,38,Cantabria,Cantabria
Casa Rural,Barrio Tarriba 34 A,77000,1,40,Cantabria,Cantabria
Chalet,Barrio los Términos,374000,4,395,Cantabria,Cantabria
Piso,Silvestre Ochoa s/n,399000,3,110,Cantabria,Cantabria
Chalet,Paseo Ocharan Mazas s/n,2400000,5,1500,Cantabria,Cantabria
Chalet,eugenio lópez doriga 3,280000,6,184,Cantabria,Cantabria
Piso,Barrio Gama 37,120000,2,55,Cantabria,Cantabria
Duplex,El LLano 2,125000,2,75,Cantabria,Cantabria
Chalet,Santa Maria de Cayon,449000,6,360,Cantabria,Cantabria
Ático,Ris,280000,2,80,Cantabria,Cantabria
Piso,Calle Honduras 25,260000,3,99,Cantabria,Cantabria
Piso,Calle Luis Vicente de Velasco,229000,4,150,Cantabria,Cantabria
Piso,Helgueras,120000,2,79,Cantabria,Cantabria
Piso,Barrio la Estación 13,92000,2,73,Cantabria,Cantabria
Duplex,Barrio el Llano 30 A,109000,2,73,Cantabria,Cantabria
Piso,Barrio El Jurrio 33  A,117000,1,57,Cantabria,Cantabria
Chalet,Avenida de los derechos humanos s/n,265000,5,194,Cantabria,Cantabria
Chalet,842900328,Carasa 61,318000,380,Cantabria,Cantabria
Piso,Barcena de Cicero,85000,1,55,Cantabria,Cantabria
Ático,Poblado Santiago Cartes 68 -34,105000,3,88,Cantabria,Cantabria
Piso,Calle Santander 11,145000,3,107,Cantabria,Cantabria
Piso,Santoña,129000,2,78,Cantabria,Cantabria
Piso,Calle Peña Herbosa,146000,3,110,Cantabria,Cantabria
Piso,Calle República de Colombia 16,74000,1,58,Cantabria,Cantabria
Chalet,Calle República de Panamá 127,360000,4,420,Cantabria,Cantabria
Piso,Calle Alday,144900,3,83,Cantabria,Cantabria
Piso,Calle Quintana 5 -7,175000,2,79,Cantabria,Cantabria
Chalet,Barrio Sonabia 7,269000,4,150,Cantabria,Cantabria
Piso,Calle Piélagos 50,159000,1,288,Cantabria,Cantabria
Duplex,Centro,154000,3,115,Cantabria,Cantabria
Chalet,Plaza Francisco Perojo Cagigas 1,290000,12,617,Cantabria,Cantabria
Chalet,Calle las Peñias 6,990000,6,201,Cantabria,Cantabria
Duplex,Valdenoja,495000,4,133,Cantabria,Cantabria
Piso,Calle Antonio Quirós 7,160000,3,111,Cantabria,Cantabria
Piso,Calle Joaquín Cayón,155000,3,112,Cantabria,Cantabria
Chalet,Lugar Urbanización Residencial Castilla 24,234000,3,117,Cantabria,Cantabria
Chalet,Calle Somonte 79,530000,5,175,Cantabria,Cantabria
Chalet,Barrio Villasuso,99900,3,105,Cantabria,Cantabria
Chalet,Samano,460000,4,300,Cantabria,Cantabria
Chalet,Solorzano,189000,4,250,Cantabria,Cantabria
Piso,castilla,260000,2,72,Cantabria,Cantabria
Chalet,Barrio Villasuso,99900,3,114,Cantabria,Cantabria
Chalet,Avenida de Valdecilla,499000,3,104,Cantabria,Cantabria
Chalet,Barrio La Pedraja,380000,4,153,Cantabria,Cantabria
Piso,Calle El Pelegrín,160000,3,89,Cantabria,Cantabria
Chalet,CA-431,350000,3,240,Cantabria,Cantabria
Chalet,Diseminado Maoño,580000,5,2116,Cantabria,Cantabria
Piso,Calle Alcázar de Toledo,499000,4,140,Cantabria,Cantabria
Chalet,Calle El Rao,280000,4,121,Cantabria,Cantabria
Piso,Calle Nicolás Salmerón,249900,5,167,Cantabria,Cantabria
Piso,Calle San Juan,209000,2,10,Cantabria,Cantabria
Chalet,Barrio la Hoya,240000,4,151,Cantabria,Cantabria
Chalet,Barrio Carrejo,670000,4,305,Cantabria,Cantabria
Estudio,Paseo Menéndez Pelayo 49,250000,0,200,Cantabria,Cantabria
Piso,Calle Camilo Alonso Vega,175000,3,82,Cantabria,Cantabria
Piso,BRAZOMAR,187000,2,69,Cantabria,Cantabria
Chalet,Valderredible,395000,14,518,Cantabria,Cantabria
Chalet,BARRIO PRADO 30,425000,4,90,Cantabria,Cantabria
Chalet,Avenida España 54,324990,3,230,Cantabria,Cantabria
Duplex,Calle Pintor Eleazar Ortiz 12,385000,4,132,Cantabria,Cantabria
Piso,Calle Floranes,196000,3,89,Cantabria,Cantabria
Piso,Florida,219000,3,97,Cantabria,Cantabria
Piso,Barrio la Somadilla,95000,2,80,Cantabria,Cantabria
Piso,Zona Playa,152000,3,104,Cantabria,Cantabria
Chalet,Corvera de Toranzo,995000,7,6415,Cantabria,Cantabria
Piso,Limpias,125000,2,61,Cantabria,Cantabria
Chalet,Barcena de Pie de Concha,1170000,11,474,Cantabria,Cantabria
Piso,TERESA DE CALCUTA,200000,2,63,Cantabria,Cantabria
Chalet,Urbanización Cierro de la Sara,395000,4,159,Cantabria,Cantabria
Chalet,Somo,925000,5,167,Cantabria,Cantabria
Piso,Calle San Rafael,195000,3,86,Cantabria,Cantabria
Piso,Calle Consuelo Bergés,350000,3,19,Cantabria,Cantabria
Chalet,Calle Murillo 4,2300000,4,6000,Cantabria,Cantabria
Casa Rural,Reocin,190000,5,14000,Cantabria,Cantabria
Chalet,Calle Ojaiz,479000,4,132,Cantabria,Cantabria
Chalet,Barrio las Cerreas,490000,4,151,Cantabria,Cantabria
Piso,Calle San Marcial,150000,2,60,Cantabria,Cantabria
Piso,Calle Menéndez Pelayo,136000,1,40,Cantabria,Cantabria
Chalet,Urbanización la Mina,950000,6,210,Cantabria,Cantabria
Chalet,Carretera 8,249000,3,30,Cantabria,Cantabria
Piso,Calle Ría de Solía,166000,3,108,Cantabria,Cantabria
Chalet,Barrio Casar,280000,5,174,Cantabria,Cantabria
Duplex,Calle María Cristina,495000,3,114,Cantabria,Cantabria
Chalet,Calle el Casar,465000,4,132,Cantabria,Cantabria
Chalet,Suances,445000,4,143,Cantabria,Cantabria
Chalet,Barrio Riaño de Ibio 5,290000,4,145,Cantabria,Cantabria
Chalet,Suances,237000,3,116,Cantabria,Cantabria
Piso,Calle José María Pereda,107900,3,118,Cantabria,Cantabria
Piso,Calle Ramón Ramírez,199000,2,77,Cantabria,Cantabria
Chalet,Cabezón de la Sal 3,190000,3,120,Cantabria,Cantabria
Chalet,Roiz 55,110000,3,103,Cantabria,Cantabria
Piso,Calle Rodríguez 4,168000,2,40,Cantabria,Cantabria
Piso,Calle Doctor Manuel Díaz Munío,185000,2,67,Cantabria,Cantabria
Chalet,Arce,495000,9,1681,Cantabria,Cantabria
Chalet,Suances,369000,4,129,Cantabria,Cantabria
Piso,Avenida la Libertad,195000,2,72,Cantabria,Cantabria
Chalet,Meruelo,325000,6,219,Cantabria,Cantabria
Casa Rural,Alfoz de Lloredo,32000,1,41,Cantabria,Cantabria
Piso,El Astillero,80000,3,118,Cantabria,Cantabria
Casa Rural,Arnuero,640000,8,2468,Cantabria,Cantabria
Piso,Avenida de España,126000,3,85,Cantabria,Cantabria
Piso,Calle Alta 51,239000,3,89,Cantabria,Cantabria
Piso,Urbanizacion Cornisa del Cantabrico,64900,1,58,Cantabria,Cantabria
Casa Rural,Potes,490000,6,300,Cantabria,Cantabria
Chalet,Vioño,215000,3,99,Cantabria,Cantabria
Chalet,Suances,1300000,5,1641,Cantabria,Cantabria
Chalet,Arnuero,315000,4,132,Cantabria,Cantabria
Piso,Santa Maria de Cayon,105000,2,19,Cantabria,Cantabria
Casa Rural,Arce,300000,5,166,Cantabria,Cantabria
Chalet,El Sardinero,1390000,6,214,Cantabria,Cantabria
Piso,Vioño,99900,4,131,Cantabria,Cantabria
Chalet,Voto,160000,3,370,Cantabria,Cantabria
Chalet,Somo,750000,4,126,Cantabria,Cantabria
Piso,Sierrapando,79900,2,60,Cantabria,Cantabria
Piso,Voto,99900,2,71,Cantabria,Cantabria
Piso,Casar de Periedo 3,98000,4,138,Cantabria,Cantabria
Chalet,Voto,700000,5,188,Cantabria,Cantabria
Piso,Calle Isaac Peral,103000,3,84,Cantabria,Cantabria
Piso,JUAN JOSE RUANO 20,130000,1,48,Cantabria,Cantabria
Duplex,Alisal - Cazoña - San Román,131000,2,68,Cantabria,Cantabria
Chalet,Miengo,1600000,5,161,Cantabria,Cantabria
Chalet,Voto,160000,3,370,Cantabria,Cantabria
Chalet,Voto,700000,5,164,Cantabria,Cantabria
Chalet,Casar de Periedo 51,163800,4,121,Cantabria,Cantabria
Piso,Voto,89000,2,60,Cantabria,Cantabria
Piso,Voto,99900,2,76,Cantabria,Cantabria
Piso,Voto,78000,1,49,Cantabria,Cantabria
Casa Rural,Barrio Hoznayo 140,135900,6,458,Cantabria,Cantabria
Chalet,Mazcuerras 30,450000,4,123,Cantabria,Cantabria
Piso,Voto,66000,2,60,Cantabria,Cantabria
Piso,Derechos Humanos 34,273000,3,14,Cantabria,Cantabria
Chalet,Barrio Gama 5,289000,3,40,Cantabria,Cantabria
Piso,El Arco-Rota-Fonegra,158000,2,60,Cantabria,Cantabria
Piso,Avenida de la Reina Victoria,1690000,4,189,Cantabria,Cantabria
Piso,Ris,135000,2,72,Cantabria,Cantabria
Piso,TRASARROYO 56,178995,2,77,Cantabria,Cantabria
Piso,Barrio Brazomar 54,185000,2,72,Cantabria,Cantabria
Piso,Calle Teresa de Calcuta 10,178000,2,73,Cantabria,Cantabria
Piso,Calle de Aranzal 5,240000,3,81,Cantabria,Cantabria
Piso,Tanos,115000,3,103,Cantabria,Cantabria
Chalet,Cabezon de la Sal,310000,5,500,Cantabria,Cantabria
Piso,Calle de Silvestre Ochoa 9,228000,3,112,Cantabria,Cantabria
Piso,Calle de Resamano 10,185000,2,65,Cantabria,Cantabria
Chalet,Mortera,358500,5,169,Cantabria,Cantabria
Chalet,Los Corrales de Buelna,449990,4,134,Cantabria,Cantabria
Piso,Calle de Resamano 12,220000,2,62,Cantabria,Cantabria
Piso,Calle Leonardo Rucabado 41,240000,3,95,Cantabria,Cantabria
Chalet,Barrio Trapa 3 A,290000,4,143,Cantabria,Cantabria
Chalet,Hazas de Cesto,340000,3,167,Cantabria,Cantabria
Piso,Calle Augusto González Linares 15,168000,3,75,Cantabria,Cantabria
Chalet,Barrio Villapresente 146 A,450000,5,4109,Cantabria,Cantabria
Piso,Calle Hermanos Tonetti 4,265000,3,83,Cantabria,Cantabria
Piso,BRAZOMAR,165000,3,83,Cantabria,Cantabria
Piso,Tregadín,350000,5,30,Cantabria,Cantabria
Chalet,Barrio la Bodega 20,300000,4,900,Cantabria,Cantabria
Piso,Barrio la Somadilla,96000,2,61,Cantabria,Cantabria
Piso,Calle Juan de Herrera 1,450000,4,200,Cantabria,Cantabria
Chalet,Santullán,224400,3,120,Cantabria,Cantabria
Piso,Calle Rampa de Sotileza,330000,4,145,Cantabria,Cantabria
Piso,BARRIO SAN JOSÉ,136800,2,20,Cantabria,Cantabria
Chalet,BARRIO DE ISEGUIA,420000,4,2500,Cantabria,Cantabria
Piso,Arco Iris,197000,2,144,Cantabria,Cantabria
Chalet,Barrio Barcenillas 18,665000,4,159,Cantabria,Cantabria
Piso,Barcena de Cicero,120000,2,74,Cantabria,Cantabria
Piso,Barcena de Cicero,105000,3,112,Cantabria,Cantabria
Chalet,Hermandad de Campoo de Suso,139000,3,103,Cantabria,Cantabria
Piso,Carretera de Soano,124000,2,66,Cantabria,Cantabria
Chalet,barrio huyo,309000,4,153,Cantabria,Cantabria
Piso,Centro - Ayuntamiento,234000,2,61,Cantabria,Cantabria
Chalet,Herrera,290000,3,118,Cantabria,Cantabria
Chalet,MONTESOLMAR,640000,4,146,Cantabria,Cantabria
Estudio,Urbanizacion castilla del mar,96000,0,24,Cantabria,Cantabria
Piso,Oriñon,170000,2,62,Cantabria,Cantabria
Chalet,Barrio Sámano,545000,6,200,Cantabria,Cantabria
Piso,MORALES EROSTARBE,246000,3,117,Cantabria,Cantabria
Piso,BRAZOMAR,168000,3,83,Cantabria,Cantabria
Piso,NUESTRA SEÑORA,124900,2,72,Cantabria,Cantabria
Piso,JAVIER ECHEVARRIA,174900,4,134,Cantabria,Cantabria
Piso,JOSE MARIA VEGA,163900,2,69,Cantabria,Cantabria
Piso,brazomar,180000,2,80,Cantabria,Cantabria
Chalet,PACO LABIANO,465000,4,155,Cantabria,Cantabria
Piso,Maliaño,99000,2,64,Cantabria,Cantabria
Chalet,islares,320000,4,300,Cantabria,Cantabria
Piso,Diaz Munio,257000,2,85,Cantabria,Cantabria
Chalet,Barrio Sámano,599000,4,1000,Cantabria,Cantabria
Piso,Calle Jose Maria Vega,164000,2,72,Cantabria,Cantabria
Piso,Calle BRAZOMAR,205000,2,71,Cantabria,Cantabria
Piso,SILVESTRE OCHOA,228000,3,107,Cantabria,Cantabria
Chalet,Barrio Ozanco,260000,3,180,Cantabria,Cantabria
Duplex,TERESA DE CALCUTA,214000,2,71,Cantabria,Cantabria
Piso,ARTURO DUO VITAL,240000,3,82,Cantabria,Cantabria
Chalet,PACO LABIANO,370000,3,107,Cantabria,Cantabria
Piso,Calle LOS TEMPLARIOS,277000,3,26,Cantabria,Cantabria
Chalet,Carretera LUSA,270000,3,103,Cantabria,Cantabria
Piso,BRAZOMAR,191500,3,93,Cantabria,Cantabria
Chalet,Bezana,950000,4,128,Cantabria,Cantabria
Chalet,barrio islares,390000,5,430,Cantabria,Cantabria
Chalet,BARRIO PRADO,425000,4,151,Cantabria,Cantabria
Chalet,Bezana,950000,4,126,Cantabria,Cantabria
Chalet,barrio samano helguera,335000,4,140,Cantabria,Cantabria
Piso,MENENDEZ PELAYO,219000,3,99,Cantabria,Cantabria
Chalet,Barrio Ozanco,260000,3,180,Cantabria,Cantabria
Chalet,AYUNTAMIENTOS DEMOCRATICOS,952750,5,192,Cantabria,Cantabria
Piso,Calle BRAZOMAR,205000,2,60,Cantabria,Cantabria
Duplex,TERESA DE CALCUTA,214000,2,69,Cantabria,Cantabria
Ático,subida campijo,280000,2,75,Cantabria,Cantabria
Piso,republica argentina,370000,4,128,Cantabria,Cantabria
Piso,Calle LOS TEMPLARIOS,277000,3,26,Cantabria,Cantabria
Chalet,BARRIO SAMANO,370000,5,173,Cantabria,Cantabria
Chalet,Ferrocarril 9,1300000,5,454,Cantabria,Cantabria
Chalet,Urbanización Bezana Bella 34,560000,4,360,Cantabria,Cantabria
Chalet,Avenida Barón de Adzaneta 26,1450000,5,189,Cantabria,Cantabria
Casa Rural,Barrio Celada,95000,5,1000,Cantabria,Cantabria
Chalet,Santuco 1 -B,1100000,7,272,Cantabria,Cantabria
Chalet,Calle Cierro de la Sara 39,395000,4,139,Cantabria,Cantabria
Chalet,Barrio las Escuelas 10,875000,4,129,Cantabria,Cantabria
Chalet,Barrio Argatojo,910000,6,3500,Cantabria,Cantabria
Chalet,Santa Ana 3,995000,4,135,Cantabria,Cantabria
Chalet,Barrio Arenas 8,345000,4,152,Cantabria,Cantabria
Chalet,Barrio Trasvía 99,4200000,4,156,Cantabria,Cantabria
Chalet,Barrio Trasvía 96,1750000,4,4169,Cantabria,Cantabria
Chalet,Barrio Somavilla 9,1550000,8,305,Cantabria,Cantabria
Chalet,Avenida Menéndez Pelayo 16,595000,6,218,Cantabria,Cantabria
Chalet,Lugar Urbanizacion el Molino 2,699000,5,193,Cantabria,Cantabria
Chalet,Barrio Arnuero-Palacio 10,229000,4,152,Cantabria,Cantabria
Piso,Maliaño,96000,1,56,Cantabria,Cantabria
Piso,Centro - Ayuntamiento,199000,1,45,Cantabria,Cantabria
Piso,Castilla - Hermida,155000,3,73,Cantabria,Cantabria
Piso,Calle Castelar,525000,4,143,Cantabria,Cantabria
Piso,Cuesta de la Atalaya,100000,3,99,Cantabria,Cantabria
Piso,Voto,98000,3,85,Cantabria,Cantabria
Piso,Calle Floranes,165000,3,115,Cantabria,Cantabria
Piso,Calle Julián Ceballos 31,119500,3,12,Cantabria,Cantabria
Chalet,barrio el pontarron,275000,4,146,Cantabria,Cantabria
Piso,TERESA DE CALCUTA,255000,2,61,Cantabria,Cantabria
Chalet,barrio rioseco,190000,3,111,Cantabria,Cantabria
Casa Rural,San Roque de Riomiera,162000,2,128,Cantabria,Cantabria
Duplex,Calle San Andrés 8,233500,2,74,Cantabria,Cantabria
Chalet,Barrio Sámano 86,350000,3,102,Cantabria,Cantabria
Piso,Avenida de Chinchapapa 11,199000,2,67,Cantabria,Cantabria
Piso,LEONARDO RUCABADO 41,257500,2,75,Cantabria,Cantabria
Chalet,Calle Pomares 21,245000,4,200,Cantabria,Cantabria
Casa Rural,Los Corrales de Buelna,960000,12,660,Cantabria,Cantabria
Piso,Calle Leonardo Rucabado 41,257500,2,67,Cantabria,Cantabria
Chalet,Voto,260000,7,400,Cantabria,Cantabria
Ático,Calle Sor María del Carmen,195000,3,80,Cantabria,Cantabria
Piso,Calle Perez Galdos,165000,3,107,Cantabria,Cantabria
Chalet,Bezana,550000,5,161,Cantabria,Cantabria
Chalet,Barrio Otañes,649000,4,650,Cantabria,Cantabria
Duplex,Calle del paloma,219000,2,30,Cantabria,Cantabria
Chalet,valle,540000,6,2000,Cantabria,Cantabria
Piso,Barcena de Cicero,110000,2,74,Cantabria,Cantabria
Piso,RESAMANO,256000,3,84,Cantabria,Cantabria
Piso,Calle Ballestas 14,155000,2,67,Cantabria,Cantabria
Piso,Barrio la Somadilla 27 A,96000,3,114,Cantabria,Cantabria
Chalet,Barrio Sámano-Monteale 286,335000,3,85,Cantabria,Cantabria
Duplex,Calle Concha Espina 1,265000,4,130,Cantabria,Cantabria
Piso,Calle de Resamano 10,279000,3,82,Cantabria,Cantabria
Chalet,Calle del Alto de la Cruz 34,720000,4,280,Cantabria,Cantabria
Chalet,Barrio Sámano 286,380000,3,102,Cantabria,Cantabria
Chalet,Barrio Sámano 74,340000,4,157,Cantabria,Cantabria
Piso,Calle Teresa de Calcuta 10,214900,2,70,Cantabria,Cantabria
Ático,Calle Pintor Eleazar Ortiz 4,450000,4,22,Cantabria,Cantabria
Piso,Calle Leonardo Rucabado 9,185000,3,104,Cantabria,Cantabria
Piso,Calle el Bosque,255000,3,104,Cantabria,Cantabria
Chalet,Barrio Sámano 85 A,370000,5,169,Cantabria,Cantabria
Chalet,Calle del Alto de la Cruz 4,380000,4,121,Cantabria,Cantabria
Piso,Calle de Resamano 14,195000,2,67,Cantabria,Cantabria
Chalet,Calle del Alto de la Cruz 8,700000,4,466,Cantabria,Cantabria
Piso,Polanco,157900,3,98,Cantabria,Cantabria
Piso,Paseo Menéndez Pelayo 49,250000,2,62,Cantabria,Cantabria
Chalet,Avenida de Chinchapapa 2,490000,6,201,Cantabria,Cantabria
Piso,Calle República Argentina 5,290000,4,160,Cantabria,Cantabria
Piso,Barrio Mioño 56,179000,2,62,Cantabria,Cantabria
Duplex,Calle San Andrés 6,410000,4,129,Cantabria,Cantabria
Piso,Calle los Huertos 14,190000,3,80,Cantabria,Cantabria
Piso,Avenida Andrés de la Llosa 2,220000,2,72,Cantabria,Cantabria
Piso,Cuatro Caminos,124000,3,85,Cantabria,Cantabria
Chalet,Calle del Alto de la Cruz 4,380000,4,153,Cantabria,Cantabria
Chalet,Calle Paco Labiano 9,383000,4,129,Cantabria,Cantabria
Piso,Barrio Mioño 56,179000,2,66,Cantabria,Cantabria
Chalet,Santa Maria de Cayon,240000,3,191,Cantabria,Cantabria
Chalet,Barrio Sámano 74,340000,4,151,Cantabria,Cantabria
Duplex,Calle Concha Espina 1,265000,4,121,Cantabria,Cantabria
Chalet,Avenida de Chinchapapa 2,490000,6,209,Cantabria,Cantabria
Piso,Cuatro Caminos,124000,3,110,Cantabria,Cantabria
Duplex,SAN ANDRES,233500,2,72,Cantabria,Cantabria
Piso,silvestre ochoa,174000,2,70,Cantabria,Cantabria
Ático,pintor eleazar ortiz 3,450000,4,140,Cantabria,Cantabria
Piso,Calle Siglo XX 5,220000,3,89,Cantabria,Cantabria
Piso,Calle Teresa de Calcuta 28,175000,1,41,Cantabria,Cantabria
Piso,Centro,65000,3,103,Cantabria,Cantabria
Piso,Paseo Menéndez Pelayo 51,180000,1,42,Cantabria,Cantabria
Ático,Subida Campijo 4,280000,2,61,Cantabria,Cantabria
Duplex,Calle Pintor Eleazar Ortiz 12,385000,4,135,Cantabria,Cantabria
Piso,Puerto Chico,630000,5,158,Cantabria,Cantabria
Chalet,BARRIO LA LLANTADA SAMANO,410000,4,140,Cantabria,Cantabria
Chalet,RIO MOLINO,270000,4,115,Cantabria,Cantabria
Piso,NUESTRA SEÑORA,185000,4,138,Cantabria,Cantabria
Chalet,BARRIO SAN ROMAN,220000,3,104,Cantabria,Cantabria
Piso,Calle Pintor Escudero Espronceda,115000,3,75,Cantabria,Cantabria
Piso,Zona Playa,245000,2,70,Cantabria,Cantabria
Chalet,Avenida de Francia,299000,4,170,Cantabria,Cantabria
Chalet,Calle Juncara,240000,3,169,Cantabria,Cantabria
Piso,SUBIDA A CAMPIJO,184000,3,110,Cantabria,Cantabria
Piso,Calle Juan de la Cosa 9,178000,2,70,Cantabria,Cantabria
Piso,Calle de Morales Erostarbe,246000,3,108,Cantabria,Cantabria
Chalet,chichapapa,550000,6,390,Cantabria,Cantabria
Piso,TERESA DE CALCUTA,175000,1,43,Cantabria,Cantabria
Chalet,Barrio Sámano,550000,5,190,Cantabria,Cantabria
Piso,Brazomar,150000,2,71,Cantabria,Cantabria
Piso,Calle Cotolino,169000,2,78,Cantabria,Cantabria
Piso,Timoteo Ibarra,175000,3,92,Cantabria,Cantabria
Chalet,Calle Ramón y Cajal,2680000,6,240,Cantabria,Cantabria
Piso,BARRIO ORIÑON,175000,2,72,Cantabria,Cantabria
Piso,Ronda LA,160000,3,101,Cantabria,Cantabria
Chalet,Barrio de Santullán,272000,4,147,Cantabria,Cantabria
Chalet,Calle la Piedra del Cormoran 22,275000,4,140,Cantabria,Cantabria
Piso,BARRIO ORIÑON,175000,2,63,Cantabria,Cantabria
Piso,Calle San Juan,175000,3,80,Cantabria,Cantabria
Piso,ARTURO DUO VITAL,175000,3,100,Cantabria,Cantabria
Piso,Calle Nicolás Torre,168000,1,48,Cantabria,Cantabria
Piso,bajada de la estacion,150000,3,80,Cantabria,Cantabria
Piso,TERESA DE CALCUTA,175000,1,50,Cantabria,Cantabria
Chalet,Calle Ramón y Cajal,2680000,6,216,Cantabria,Cantabria
Chalet,BARRIO ISLARES,470000,4,154,Cantabria,Cantabria
Piso,ARDIGALES,125000,4,153,Cantabria,Cantabria
Casa Rural,BARRIO BALTEZANA,295000,6,536,Cantabria,Cantabria
Piso,República Argentina,300000,4,140,Cantabria,Cantabria
Chalet,Barrio de Santullán,272000,4,129,Cantabria,Cantabria
Piso,Calle Javier Echevarría,174900,4,130,Cantabria,Cantabria
Piso,BRAZOMAR,145000,2,76,Cantabria,Cantabria
Chalet,Barrio Sámano-Monteale,839000,5,5000,Cantabria,Cantabria
Piso,Ronda LA,160000,3,87,Cantabria,Cantabria
Piso,Brazomar,150000,2,64,Cantabria,Cantabria
Chalet,barrio cerdigo,299000,4,150,Cantabria,Cantabria
Chalet,LAS ENCINAS SAMANO,335000,3,95,Cantabria,Cantabria
Chalet,BARRIO PRADO,374900,4,149,Cantabria,Cantabria
Piso,Calle Ardigales,125000,3,108,Cantabria,Cantabria
Piso,ayuntamientos democraticos,256000,2,71,Cantabria,Cantabria
Chalet,Barrio el Carmen 198,230000,3,93,Cantabria,Cantabria
Chalet,BARRIO ONTON,375000,4,500,Cantabria,Cantabria
Duplex,Santoña,180000,2,4,Cantabria,Cantabria
Piso,BRAZOMAR,185000,2,70,Cantabria,Cantabria
Chalet,Barrio Cerdigo,230000,4,157,Cantabria,Cantabria
Chalet,SAMANO EL PRADO,410000,5,161,Cantabria,Cantabria
Piso,RESAMANO,218000,2,62,Cantabria,Cantabria
Piso,RESAMANO,225000,2,77,Cantabria,Cantabria
Ático,Subida Campijo,214000,2,74,Cantabria,Cantabria
Piso,Calle LOS HUERTOS,190000,3,95,Cantabria,Cantabria
Piso,Calle Juan de Herrera 16,380000,3,87,Cantabria,Cantabria
Chalet,Meruelo,295000,4,560,Cantabria,Cantabria
Ático,ATAULFO ARGENTA,269000,1,51,Cantabria,Cantabria
Ático,ATAULFO ARGENTA,370000,3,81,Cantabria,Cantabria
Chalet,barrio el prado,390000,5,199,Cantabria,Cantabria
Chalet,Guriezo,310000,4,184,Cantabria,Cantabria
Piso,LEONARDO RUCABADO,185000,3,82,Cantabria,Cantabria
Piso,aranzal,240000,3,101,Cantabria,Cantabria
Chalet,BARRIO PRADO,374900,4,129,Cantabria,Cantabria
Chalet,barrio el prado,430000,5,181,Cantabria,Cantabria
Piso,BRAZOMAR,185000,2,75,Cantabria,Cantabria
Chalet,Guriezo,310000,4,184,Cantabria,Cantabria
Piso,LOS CASERIOS,290000,3,111,Cantabria,Cantabria
Piso,ayuntamientos democraticos,256000,2,77,Cantabria,Cantabria
Chalet,Avenida ESPAÑA,377000,4,129,Cantabria,Cantabria
Piso,Calle Juan Vella,160000,3,107,Cantabria,Cantabria
Piso,Calle Baldomero Villegas 9,125000,2,50,Cantabria,Cantabria
Chalet,Barrio Otañes 134,235000,3,82,Cantabria,Cantabria
Piso,Calle la Rúa 9,135000,3,120,Cantabria,Cantabria
Chalet,Barrio el 34 -20,320000,8,329,Cantabria,Cantabria
Chalet,Barrio Llaino Corvera 7,350000,7,6000,Cantabria,Cantabria
Piso,Calle de Silvestre Ochoa 40,174000,2,65,Cantabria,Cantabria
Chalet,Barrio Bárcena 7,115000,4,396,Cantabria,Cantabria
Piso,Avenida de Cantabria 3,105000,3,93,Cantabria,Cantabria
