Tipo de inmueble,Dirección,Precio,Habitaciones,m2,Provincia,C. Autónoma
Piso,Calle Pacios Pintor,90000,3,116,Lugo,Galicia
Duplex,Calle García Abad,440000,7,292,Lugo,Galicia
Piso,Calle Caravel,145000,4,18,Lugo,Galicia
Piso,Calle da Milagrosa Lugo,110000,3,85,Lugo,Galicia
Chalet,nadela,525000,5,195,Lugo,Galicia
Piso,Calle Guitiriz,71000,3,115,Lugo,Galicia
Piso,Calle Ourense,155000,4,30,Lugo,Galicia
Piso,Calle García Abad,150000,5,160,Lugo,Galicia
Piso,Avenida de Xunqueira,160000,4,122,Lugo,Galicia
Piso,Calle Río Sil,120000,4,153,Lugo,Galicia
Piso,Calle Mar Cantábrico,48000,4,159,Lugo,Galicia
Chalet,Calle Nova,310000,4,343,Lugo,Galicia
Chalet,Lugar Cartel,160000,5,900,Lugo,Galicia
Piso,Rosalía de Castro,95000,4,113,Lugo,Galicia
Chalet,Lugar Grolos,165000,2,73,Lugo,Galicia
Chalet,Calle Pontevedra,490000,6,91,Lugo,Galicia
Piso,Plaza de Bretaña,650000,4,212,Lugo,Galicia
Piso,Ronda do Carme,150000,4,113,Lugo,Galicia
Piso,Calle García Abad,150000,5,168,Lugo,Galicia
Piso,Camino de Romai,130000,4,136,Lugo,Galicia
Chalet,aa,199000,5,193,Lugo,Galicia
Chalet,Camino Souto Colexios,179000,5,192,Lugo,Galicia
Chalet,lugo,250000,7,169,Lugo,Galicia
Piso,Calle García Abad,150000,5,169,Lugo,Galicia
Chalet,Calle Pontevedra,490000,6,91,Lugo,Galicia
Piso,Calle Ourense,139000,5,180,Lugo,Galicia
Chalet,lugo,250000,7,169,Lugo,Galicia
Duplex,adolfo suarez,214000,4,132,Lugo,Galicia
Piso,Calle Doutor Castro,125000,4,138,Lugo,Galicia
Duplex,Avenida do Doutor García Portela,520000,4,35,Lugo,Galicia
Piso,calvo sotelo,124500,4,138,Lugo,Galicia
Piso,Calle Río Sil,120000,4,137,Lugo,Galicia
Chalet,Calle Campos Novos,550000,6,245,Lugo,Galicia
Piso,Plaza de Bretaña,650000,4,212,Lugo,Galicia
Chalet,Camino Souto Colexios,179000,5,192,Lugo,Galicia
Piso,Calle García Abad,150000,5,160,Lugo,Galicia
Chalet,Lugar Cartel,160000,5,900,Lugo,Galicia
Chalet,meilan,390000,4,2400,Lugo,Galicia
Piso,Av de Magoi,220000,2,72,Lugo,Galicia
Chalet,Calle Doutor Yañez Rebolo,110000,5,169,Lugo,Galicia
Piso,Avenida de Lugo,110000,3,92,Lugo,Galicia
Piso,Calle orense,530000,3,260,Lugo,Galicia
Chalet,Calle Campo da Feira,170000,4,145,Lugo,Galicia
Chalet,aa,199000,5,192,Lugo,Galicia
Piso,Calle concello de sarria,135000,5,197,Lugo,Galicia
Chalet,C-546,165000,5,71,Lugo,Galicia
Piso,Calle do Conde,155000,4,120,Lugo,Galicia
Chalet,Lugar Piñeiro,255000,6,1100,Lugo,Galicia
Chalet,SIERRA GAÑIDOIRA,175000,5,395,Lugo,Galicia
Chalet,barrio xuiz,200000,3,2000,Lugo,Galicia
Casa Rural,CCH4+JW Cimadevila España 34,70000,3,101,Lugo,Galicia
Duplex,Calle Castelao,195000,6,130,Lugo,Galicia
Piso,Calle Otero Pedrayo,159999,4,137,Lugo,Galicia
Piso,Avenida de A Coruña,145000,4,114,Lugo,Galicia
Duplex,Avenida da Coruña,195000,3,94,Lugo,Galicia
Piso,calvo sotelo,165000,3,110,Lugo,Galicia
Piso,CAMPOS NOVOS,240000,3,120,Lugo,Galicia
Chalet,SANTA MARINA,257000,5,2056,Lugo,Galicia
Chalet,Lugar O Torron,410000,4,3080,Lugo,Galicia
Piso,Calle TRAPERO PARDO,95000,4,121,Lugo,Galicia
Piso,Calle Vilalba,135000,2,20,Lugo,Galicia
Chalet,Calle do Merlo,257000,5,2056,Lugo,Galicia
Chalet,Lugar a Ponte,530000,6,2500,Lugo,Galicia
Chalet,N-634,195000,7,272,Lugo,Galicia
Duplex,Avenida da Coruña,195000,3,94,Lugo,Galicia
Piso,Calle Otero Pedrayo,159999,4,128,Lugo,Galicia
Piso,Calle Manuel Murguía,170000,2,73,Lugo,Galicia
Chalet,Calle do Merlo,257000,5,2056,Lugo,Galicia
Piso,Avenida de A Coruña,145000,4,114,Lugo,Galicia
Piso,Castelao,126000,4,154,Lugo,Galicia
Piso,CAMPOS NOVOS,240000,3,120,Lugo,Galicia
Piso,Calle TRAPERO PARDO,95000,4,121,Lugo,Galicia
Chalet,Lugar O Torron,410000,4,3080,Lugo,Galicia
Duplex,Calle Castelao,195000,6,130,Lugo,Galicia
Piso,Calle Catasol,350000,5,158,Lugo,Galicia
Chalet,SANTA MARINA,257000,5,2056,Lugo,Galicia
Casa Rural,CCH4+JW Cimadevila España 34,70000,3,101,Lugo,Galicia
Casa Rural,seixon de abaixo,195000,3,130,Lugo,Galicia
Piso,Calle Vilalba,135000,2,20,Lugo,Galicia
Duplex,Avenida de Magoi,325000,3,94,Lugo,Galicia
Casa Rural,Lugar Vilamar 40,100000,5,196,Lugo,Galicia
Piso,Calle Francisco Vilasuso 42,105000,2,63,Lugo,Galicia
Piso,Ronda República Argentina,77900,1,47,Lugo,Galicia
Piso,Calle Río Sil,120000,4,116,Lugo,Galicia
Chalet,Avenida Doctor Escobar s/n,120000,6,212,Lugo,Galicia
Piso,Ronda do Carme,63000,3,91,Lugo,Galicia
Piso,Ronda das Mercedes,197000,4,20,Lugo,Galicia
Casa Rural,Barcia - PQ Piquin 4,80000,5,198,Lugo,Galicia
Piso,zona rua san roque,159000,4,134,Lugo,Galicia
Casa Rural,Goiriz 76,115000,4,170,Lugo,Galicia
Duplex,Plaza do Castiñeiro,130000,3,26,Lugo,Galicia
Piso,zona milagrosa,120000,4,150,Lugo,Galicia
Chalet,Playa San Román 8,106000,4,3300,Lugo,Galicia
Casa Rural,Calle Acevedo Rodríguez 8,200000,7,180,Lugo,Galicia
Ático,Barreiros,89500,2,76,Lugo,Galicia
Casa Rural,BO TRAS DOS RIOS 41,58000,2,600,Lugo,Galicia
Piso,Calle Túnel de Oural 40,165000,3,5,Lugo,Galicia
Ático,carrera general San Cosme,110000,2,70,Lugo,Galicia
Piso,Calle Tino Grandio 13,140000,2,60,Lugo,Galicia
Casa Rural,Camino Recimil s/n,28000,3,106,Lugo,Galicia
Ático,NICOLÁS CORA MONTENEGRO 64,84000,2,79,Lugo,Galicia
Piso,Calle Otero Pedrayo 64,207000,3,100,Lugo,Galicia
Duplex,Avenida de Magoi 9,178000,4,131,Lugo,Galicia
Piso,Nicomedes Pastor Díaz,209000,4,125,Lugo,Galicia
Piso,Calle Rof Codina Veterinario,108000,4,107,Lugo,Galicia
Chalet,o corgo s/n,298000,5,166,Lugo,Galicia
Piso,Calle Otero Pedrayo 64,171000,2,77,Lugo,Galicia
Piso,FINGOI 85,132000,2,71,Lugo,Galicia
Duplex,Avenida de Magoi 9,178000,4,123,Lugo,Galicia
Ático,Calle Otero Pedrayo 64,255000,2,77,Lugo,Galicia
Piso,Calle Otero Pedrayo 64,178000,2,70,Lugo,Galicia
Piso,Calle Otero Pedrayo 64,217000,3,117,Lugo,Galicia
Casa Rural,ceza,86000,2,1093,Lugo,Galicia
Chalet,Parroquias Este,150000,4,75,Lugo,Galicia
Piso,Calle Monte Pena Maior,145000,2,73,Lugo,Galicia
Duplex,Calle Río Neira Lugo,190000,3,111,Lugo,Galicia
Piso,Avenida Coruña,90000,4,100,Lugo,Galicia
Piso,Calle tunel oural 42,137000,2,25,Lugo,Galicia
Piso,Avenida da coruña,145000,2,62,Lugo,Galicia
Chalet,San Martin de Guillar s/n,170000,4,134,Lugo,Galicia
Piso,Calle Ourense,139000,5,174,Lugo,Galicia
Piso,Calle Pepe Barreiro,148500,2,74,Lugo,Galicia
Piso,Calle Tino Prados,129000,3,111,Lugo,Galicia
Piso,Calle das Fontes,240000,4,105,Lugo,Galicia
Piso,Calle Marina Española,82000,2,67,Lugo,Galicia
Ático,Antonio Bas 11,120000,2,75,Lugo,Galicia
Chalet,LU-546,92000,5,192,Lugo,Galicia
Chalet,Lugar Vilar,324378,11,3700,Lugo,Galicia
Chalet,Barreiros,1500000,7,282,Lugo,Galicia
Piso,Calle rio eo,98000,3,107,Lugo,Galicia
Ático,Otero Pedrayo 3,128000,3,17,Lugo,Galicia
Chalet,Calle Teodoro Quirós 17,120000,11,532,Lugo,Galicia
Piso,Curros Enriquez 8,105000,4,157,Lugo,Galicia
Piso,Curros Enriquez 8,95000,4,145,Lugo,Galicia
Chalet,Momán s/n,80000,4,133,Lugo,Galicia
Chalet,Caira 4,135000,3,1365,Lugo,Galicia
Piso,Calle Montero Ríos,270000,2,78,Lugo,Galicia
Piso,Calle grande 96,79000,5,145,Lugo,Galicia
Chalet,CALDE,260000,2,840,Lugo,Galicia
Piso,Calle Concepción Arenal 1,145000,3,118,Lugo,Galicia
Piso,Calle Menorca 8,165000,3,103,Lugo,Galicia
Chalet,Foz 50,120000,2,500,Lugo,Galicia
Chalet,Camino sen nome 3,225000,4,17154,Lugo,Galicia
Chalet,Carretera Monforte a Quiroga 1 0,250000,3,106,Lugo,Galicia
Piso,Calle da Lamestra 5,150000,3,106,Lugo,Galicia
Piso,Nazario Abel 68,118000,4,107,Lugo,Galicia
Duplex,Calle Do Valiño,327000,5,186,Lugo,Galicia
Piso,Calle San Eufrasio s/n,162000,3,70,Lugo,Galicia
Piso,Calle San Eufrasio s/n,169000,3,70,Lugo,Galicia
Chalet,Calle Praia-Remior s/n,195000,4,18,Lugo,Galicia
Piso,Calle San Eufrasio s/n,160000,3,70,Lugo,Galicia
Piso,Calle Concepción Arenal 1,180000,4,140,Lugo,Galicia
Piso,Avenida DA XUNQUEIRA 61,95000,2,70,Lugo,Galicia
Piso,Calle San Eufrasio s/n,178000,4,70,Lugo,Galicia
Piso,Avenida Lugo,65000,2,84,Lugo,Galicia
Piso,Camino as Fontiñas 2,53100,4,123,Lugo,Galicia
Chalet,esperante s/n,260000,2,69,Lugo,Galicia
Piso,Calle San Eufrasio s/n,163000,3,70,Lugo,Galicia
Piso,castelao,190000,5,169,Lugo,Galicia
Piso,Camino Verde,135000,3,104,Lugo,Galicia
Piso,Calle da Milagrosa,55000,3,87,Lugo,Galicia
Piso,Calle Montirón,86350,2,5438,Lugo,Galicia
Chalet,Barro Vilar 3 Pantón Lugo,324378,7,3674,Lugo,Galicia
Piso,Villalba,43000,4,104,Lugo,Galicia
Piso,Ronda Xosé Castiñeira,279300,4,124,Lugo,Galicia
Chalet,Calle Amando Pérez 7,190000,6,484,Lugo,Galicia
Chalet,Calle Doutor Yañez Rebolo,110000,3,195,Lugo,Galicia
Piso,Calle Cidade de Viveiro s/n,127000,3,10,Lugo,Galicia
Chalet,Friol,200000,6,6500,Lugo,Galicia
Duplex,Carril das hortas,230000,4,136,Lugo,Galicia
Duplex,Avenida magoi,178000,4,100,Lugo,Galicia
Piso,Calle Santiago s/n,105000,4,20,Lugo,Galicia
Duplex,Calle Doutor Yañez Rebolo s/n,390000,6,221,Lugo,Galicia
Chalet,N-VI,140000,5,3000,Lugo,Galicia
Piso,Calle San Roque,349000,4,126,Lugo,Galicia
Chalet,Friol,380000,4,1654,Lugo,Galicia
Chalet,Parroquias Este,375000,3,5400,Lugo,Galicia
Piso,Calle Quiroga,70000,3,68,Lugo,Galicia
Piso,Calle Pascual Veiga 4,79000,2,77,Lugo,Galicia
Piso,castelao,95000,5,20,Lugo,Galicia
Duplex,Calle San Eufrasio s/n,192000,4,70,Lugo,Galicia
Chalet,Calle Teleclub 10,300000,4,122,Lugo,Galicia
Chalet,Parroquias Oeste,257000,6,233,Lugo,Galicia
Chalet,Ribadeo,330000,5,385,Lugo,Galicia
Chalet,Terracha 1,129000,3,84,Lugo,Galicia
Chalet,Guntin,140000,3,186,Lugo,Galicia
Chalet,O Carme - Recatelo,150000,6,210,Lugo,Galicia
Chalet,Burela,300000,7,871,Lugo,Galicia
Chalet,Calle Teleclub 10,300000,4,141,Lugo,Galicia
Chalet,Parroquias Oeste,550000,4,800,Lugo,Galicia
Piso,Camino Virxe do,153500,3,85,Lugo,Galicia
Casa Rural,Calle O Pé da vila s/n,46000,6,1200,Lugo,Galicia
Chalet,Outeiro de Rei,310000,5,1142,Lugo,Galicia
Chalet,Parroquias Oeste,550000,6,35000,Lugo,Galicia
Chalet,Ribadeo,198000,7,1746,Lugo,Galicia
Piso,Residencia - Abella,165000,3,130,Lugo,Galicia
Chalet,Parroquias Oeste,400000,6,451,Lugo,Galicia
Chalet,Parroquias Este,279000,3,210,Lugo,Galicia
Chalet,Begonte,140000,4,250,Lugo,Galicia
Casa Rural,Friol,220000,3,5200,Lugo,Galicia
Chalet,O Corgo,150000,4,334,Lugo,Galicia
Piso,Calle Campo de Puente 19,118000,3,56,Lugo,Galicia
Chalet,Parroquias Oeste,375000,4,5888,Lugo,Galicia
Chalet,Aceña de Olga - Augas Férreas,575000,4,125,Lugo,Galicia
Chalet,casasnovas 1,45000,3,117,Lugo,Galicia
Piso,Avenida de A Coruña,79000,4,104,Lugo,Galicia
Duplex,Calle Fernández Del Riego 5,160000,3,100,Lugo,Galicia
Piso,La Milagrosa,114000,4,121,Lugo,Galicia
Piso,Calle das Noreas,420000,4,137,Lugo,Galicia
Chalet,Parroquias Este,320000,5,600,Lugo,Galicia
Chalet,A Fonsagrada,46000,3,2500,Lugo,Galicia
Piso,Calle das Pedreiras 22,74000,2,66,Lugo,Galicia
Piso,Calle Nova,84000,1,54,Lugo,Galicia
Casa Rural,Lugar Río Cabreiro 1,90000,4,3576,Lugo,Galicia
Chalet,Begonte,140000,4,148,Lugo,Galicia
Piso,Ronda das Fontiñas,97000,3,120,Lugo,Galicia
Chalet,O Corgo,280000,4,800,Lugo,Galicia
Piso,Ronda da Muralla,285000,4,108,Lugo,Galicia
Chalet,Viveiro,200000,6,244,Lugo,Galicia
Chalet,Friol,145000,2,74,Lugo,Galicia
Piso,rio chamoso,89000,5,130,Lugo,Galicia
Piso,Calle San Froilán,135000,6,206,Lugo,Galicia
Casa Rural,Camino Xeral San Pedro 53,149000,6,6000,Lugo,Galicia
Casa Rural,O Corgo,390000,5,120,Lugo,Galicia
Piso,Calle das Pedreiras 22,74000,2,61,Lugo,Galicia
Casa Rural,Morgallon,80000,4,84,Lugo,Galicia
Casa Rural,Camino Xeral San Pedro 53,149000,6,6000,Lugo,Galicia
Chalet,Begonte,140000,4,148,Lugo,Galicia
Duplex,Calle Angelo Colocci,110000,2,68,Lugo,Galicia
Duplex,Calle Fernández Del Riego 5,160000,3,100,Lugo,Galicia
Piso,Avenida de A Coruña Lugo,145000,2,55,Lugo,Galicia
Chalet,Parroquias Este,310000,3,307,Lugo,Galicia
Piso,Calle Calvo Sotelo,55000,3,90,Lugo,Galicia
Piso,La Milagrosa,114000,4,121,Lugo,Galicia
Piso,MARINA ESPAÑOLA,95000,4,117,Lugo,Galicia
Piso,Calle DE LA REINA,800000,11,98,Lugo,Galicia
Chalet,N-634,380000,5,8500,Lugo,Galicia
Piso,Calle Otero Besteiro,167000,2,71,Lugo,Galicia
Chalet,Calle das Pías,98000,2,62,Lugo,Galicia
Piso,Mondoñedo,115000,5,152,Lugo,Galicia
Chalet,Lugar Santa Mariña,315000,2,65,Lugo,Galicia
Chalet,Aquilino Iglesias 19,179990,6,226,Lugo,Galicia
Piso,Calle Menorca,165000,3,94,Lugo,Galicia
Piso,Calle do Camiño Real,55000,3,113,Lugo,Galicia
Piso,Calle Eirin 17,128000,3,80,Lugo,Galicia
Chalet,Calle Granxas 20,295000,5,408,Lugo,Galicia
Piso,Avenida de la coruña,95000,3,86,Lugo,Galicia
Piso,Avenida de A Coruña,92000,3,109,Lugo,Galicia
Piso,Calle Bispo Aguirre,205000,3,82,Lugo,Galicia
Piso,Pintor Laxeiro,110000,2,73,Lugo,Galicia
Duplex,francisco vilasuso,84900,2,90,Lugo,Galicia
Piso,Calle Loureiros,250000,4,144,Lugo,Galicia
Chalet,Lugar Vilar 3,324378,7,297,Lugo,Galicia
Piso,Carril das Hortas,55000,4,133,Lugo,Galicia
Chalet,Barreiros,60000,0,1520,Lugo,Galicia
Chalet,Friol,75000,3,300,Lugo,Galicia
Piso,Calle Irmáns Carro,60000,3,94,Lugo,Galicia
Piso,Carril dos Indios,101000,4,136,Lugo,Galicia
Piso,Calle Corporaciones Municipales 32,118000,2,74,Lugo,Galicia
Duplex,Calle Angelo Colocci,325000,4,158,Lugo,Galicia
Chalet,Recta da Groba 19,48800,4,125,Lugo,Galicia
Piso,verxeles,128000,4,143,Lugo,Galicia
Piso,Calle Montero Ríos,165000,2,66,Lugo,Galicia
Chalet,N-634,380000,5,8500,Lugo,Galicia
Piso,Calle Menorca,165000,3,94,Lugo,Galicia
Piso,Calle Amor Meilán,89000,3,108,Lugo,Galicia
Piso,Calle Nogueiredo 16,106000,2,11,Lugo,Galicia
Piso,Calle Alexandre Bóveda,49000,3,77,Lugo,Galicia
Piso,Avenida de la Coruña,150000,4,143,Lugo,Galicia
Piso,Avenida de A Coruña,92000,3,81,Lugo,Galicia
Piso,EMILIA PARDO BAZAN,140000,2,40,Lugo,Galicia
Duplex,Calle San Eufrasio,129000,2,62,Lugo,Galicia
Chalet,Barreiros,60000,0,1520,Lugo,Galicia
Piso,Calle do Camiño Real,115000,4,129,Lugo,Galicia
Piso,Calle Montero Ríos,165000,2,65,Lugo,Galicia
Duplex,Avenida de Adolfo Suarez,90000,2,70,Lugo,Galicia
Chalet,San Lazaro,380000,4,365,Lugo,Galicia
Casa Rural,Ferreira de Panton s/n,330000,11,5000,Lugo,Galicia
Piso,Avenida de la coruña,95000,3,90,Lugo,Galicia
Piso,verxeles,128000,4,153,Lugo,Galicia
Piso,Calle Otero Besteiro,167000,2,69,Lugo,Galicia
Piso,Avenida de Rosalía de Castro 4,200000,5,197,Lugo,Galicia
Piso,Calle Montero Ríos,165000,2,62,Lugo,Galicia
Piso,Calle DE LA REINA,800000,11,98,Lugo,Galicia
Piso,Calle NOVA,85000,2,70,Lugo,Galicia
Piso,LAVANDEIRA,119000,4,118,Lugo,Galicia
Chalet,Calle CRUZ,500000,3,184,Lugo,Galicia
Piso,Avenida de Magoi,220000,3,87,Lugo,Galicia
Piso,Camino real,72000,2,60,Lugo,Galicia
Chalet,galdo s/n,650000,10,686,Lugo,Galicia
Piso,Foz,75000,1,9,Lugo,Galicia
Piso,Avenida da Mariña,125000,3,101,Lugo,Galicia
Piso,Calle Dona Urraca,169000,3,90,Lugo,Galicia
Casa Rural,Valado - Moncelos 7,75000,3,16500,Lugo,Galicia
Casa Rural,Lugar Xercido 13,80000,4,300,Lugo,Galicia
Chalet,Parroquias Oeste,245000,4,230,Lugo,Galicia
Chalet,Duarría Pq(Santiago) LU-113 Castro Ribeiras de Lea,325000,5,186,Lugo,Galicia
Piso,Calle Río Navia,173000,3,102,Lugo,Galicia
Chalet,Calle A -Vilaronte Lugar 35,280000,5,3600,Lugo,Galicia
Piso,Avenida Coruña,140000,3,105,Lugo,Galicia
Piso,Calle Quiroga,65000,3,87,Lugo,Galicia
Chalet,Soto Nogueira s/n,55000,4,139,Lugo,Galicia
Chalet,Calle Dona Urraca,95000,4,136,Lugo,Galicia
Chalet,Viveiro,190000,7,200,Lugo,Galicia
Piso,Foz,139000,4,142,Lugo,Galicia
Casa Rural,Lugar Xercido 13,80000,4,300,Lugo,Galicia
Piso,Foz,75000,1,9,Lugo,Galicia
Piso,Camino real,72000,2,60,Lugo,Galicia
Piso,Avenida FONTIÑAS,162000,2,87,Lugo,Galicia
Casa Rural,Valado - Moncelos 7,75000,3,16500,Lugo,Galicia
Chalet,Calle Dona Urraca,95000,4,129,Lugo,Galicia
Chalet,Camino dos Pedridos Granxas,140000,6,800,Lugo,Galicia
Chalet,galdo s/n,650000,10,686,Lugo,Galicia
Casa Rural,ROMEOR s/n SN,30000,5,500,Lugo,Galicia
Chalet,Mesón 2,178000,3,107,Lugo,Galicia
Chalet,Camino de barcia,400000,6,236,Lugo,Galicia
Piso,Calle nova,97000,2,60,Lugo,Galicia
Piso,Plaza de Ferrol,300000,4,157,Lugo,Galicia
Piso,Calle Quiroga,105000,3,128,Lugo,Galicia
Chalet,papoi calde,385000,4,3000,Lugo,Galicia
Chalet,Lourenza,195000,8,360,Lugo,Galicia
Casa Rural,CP-0211 s/n,135000,5,163,Lugo,Galicia
Chalet,Santa Eulaia Pradeda Lebesen,80000,4,137,Lugo,Galicia
Chalet,dombrollo cotá friol,230000,2,3500,Lugo,Galicia
Chalet,san xoan do campo,375000,3,5800,Lugo,Galicia
Piso,Calle Miguel de Cervantes Lugo,138000,4,95,Lugo,Galicia
Casa Rural,parada,185000,4,148,Lugo,Galicia
Chalet,san cristovo corgo,360000,7,264,Lugo,Galicia
Chalet,Avenida Breogán 19,290000,5,50,Lugo,Galicia
Chalet,ourol a barcia,900000,12,40000,Lugo,Galicia
Chalet,Lugar a Barrosa 1,289000,4,140,Lugo,Galicia
Piso,zona rua san roque,130000,2,20,Lugo,Galicia
Piso,Calle Profesor Otero Pedraio s/n,159500,3,82,Lugo,Galicia
Chalet,Camino sen nome,40000,3,203,Lugo,Galicia
Chalet,Camino sen nome,40000,3,203,Lugo,Galicia
Casa Rural,mosteiro s/n,200000,5,7000,Lugo,Galicia
Duplex,Camino da Granxa,360000,5,160,Lugo,Galicia
Piso,Calle Chantada,66000,4,149,Lugo,Galicia
Casa Rural,Ferreira de Panton s/n,330000,11,494,Lugo,Galicia
Piso,Avenida de A Coruña s/n,105000,2,70,Lugo,Galicia
Piso,Ronda Castiñeiro,97000,3,113,Lugo,Galicia
Chalet,Lugar Francos,220000,0,32000,Lugo,Galicia
Piso,Calle Ourense,155000,4,144,Lugo,Galicia
Chalet,Camino aceveda 2,550000,5,175,Lugo,Galicia
Piso,Calle Doutor Xermán Alonso Hortas s/n,46000,4,137,Lugo,Galicia
Piso,Avenida de la Coruña,145000,5,157,Lugo,Galicia
Chalet,Lugar Vilapene,100000,7,5000,Lugo,Galicia
Chalet,Plaza Vilaxurxo 7,250000,6,208,Lugo,Galicia
Chalet,Avenida sarria s/n,220000,4,350,Lugo,Galicia
Casa Rural,LUGAR RANDULFE s/n,350000,5,4900,Lugo,Galicia
Piso,Juan García Navia Castrillon,230000,4,138,Lugo,Galicia
Chalet,Calle ruanova,310000,4,141,Lugo,Galicia
Chalet,Casanova A 8,51000,5,400,Lugo,Galicia
Piso,Calle San Roque 34,125000,4,131,Lugo,Galicia
Piso,Carril das Hortas,230000,4,150,Lugo,Galicia
Chalet,O Corgo,350000,4,135,Lugo,Galicia
Chalet,San Cosme de Piñeiro 10,198000,6,248,Lugo,Galicia
Casa Rural,Aldea San Roque 26,92000,5,266,Lugo,Galicia
Estudio,Calle Concepción Arenal,145000,0,22,Lugo,Galicia
Piso,Monte Faro,65000,3,92,Lugo,Galicia
Chalet,A Pena Casas novas 7,185000,5,180,Lugo,Galicia
Piso,Calle Avelino Pousa Antelo,300000,5,187,Lugo,Galicia
Piso,Calle Progreso,180000,3,90,Lugo,Galicia
Chalet,Calle Figueiras 14,42500,2,485,Lugo,Galicia
Piso,Calle San Eufrasio,90000,4,121,Lugo,Galicia
Piso,Calle Alexandre Bóveda,100000,3,111,Lugo,Galicia
Piso,Calle Carballo 20,125000,2,77,Lugo,Galicia
Piso,Calle San Roque 34,59000,2,63,Lugo,Galicia
Chalet,Lugar O Gruñedo 9,199000,6,241,Lugo,Galicia
Piso,Sarria,120000,5,181,Lugo,Galicia
Casa Rural,SANTA LEOCADIA 4,150000,5,179,Lugo,Galicia
Chalet,Via LÁCTEA,180000,7,279,Lugo,Galicia
Piso,Calle Bolaño Rivadeneira,269000,3,118,Lugo,Galicia
Chalet,Vilarmide s/n,65000,3,112,Lugo,Galicia
Piso,Calle San Eufrasio,120000,2,70,Lugo,Galicia
Duplex,Ronda del Carmen,150000,5,180,Lugo,Galicia
Casa Rural,Ferreiravella 10,44990,2,68,Lugo,Galicia
Chalet,Santalla de Villaosende s/n,139000,4,160,Lugo,Galicia
Piso,Federico García Lorca,120000,3,12,Lugo,Galicia
Piso,Avenida de La Coruña 347,185000,3,60,Lugo,Galicia
Chalet,Lugar Bicos,40000,3,106,Lugo,Galicia
Piso,Avenida Álvaro Cunqueiro,130000,4,120,Lugo,Galicia
Piso,Nicolas Cora Montenegro,90000,3,87,Lugo,Galicia
Piso,Sarria,120000,5,197,Lugo,Galicia
Piso,Avenida Arcadio Pardiñas,69968,6,237,Lugo,Galicia
Casa Rural,moural 6,95500,3,101,Lugo,Galicia
Duplex,Avenida Ollo do Mar 8,180000,3,120,Lugo,Galicia
Chalet,SAN JUAN,90000,5,177,Lugo,Galicia
Chalet,Calle Julio Cachafeiro 2,45000,3,114,Lugo,Galicia
Chalet,Lugar a Firveda,220000,6,1424,Lugo,Galicia
Casa Rural,Hermunde s/n,139500,3,113,Lugo,Galicia
Piso,Calle Bolaño Rivadeneira,269000,3,109,Lugo,Galicia
Chalet,Via LÁCTEA,180000,7,267,Lugo,Galicia
Casa Rural,Teixeiro s/n,325000,3,16638,Lugo,Galicia
Casa Rural,SANTA LEOCADIA 4,150000,5,190,Lugo,Galicia
Ático,Urbanización Costa Reinante s/n,94000,2,60,Lugo,Galicia
Piso,Calle Castelao,235000,4,132,Lugo,Galicia
Casa Rural,Avenida generalísimo 34,35000,4,107,Lugo,Galicia
Chalet,Vilarmide s/n,65000,3,106,Lugo,Galicia
Piso,Nicolas Cora Montenegro,90000,3,87,Lugo,Galicia
Piso,Avenida de La Coruña 347,185000,3,60,Lugo,Galicia
Duplex,Ronda del Carmen,150000,5,183,Lugo,Galicia
Casa Rural,Ferreiravella 10,44990,2,66,Lugo,Galicia
Chalet,Soutelo 4,149500,6,244,Lugo,Galicia
Chalet,Calle Oscura 1,140000,2,74,Lugo,Galicia
Chalet,FOXO s/n,145000,4,146,Lugo,Galicia
Chalet,A Pena Gundivos,180000,4,143,Lugo,Galicia
Chalet,Ferreira de Pantón s/n,400000,8,525,Lugo,Galicia
Chalet,Calle Santa Mariña-Corgo,325000,6,208,Lugo,Galicia
Chalet,Navallos/A Vara 6,179995,3,96,Lugo,Galicia
Chalet,Santalla de Villaosende s/n,139000,4,160,Lugo,Galicia
Chalet,Avenida de la Coruña 63,180000,8,368,Lugo,Galicia
Piso,Avenida Álvaro Cunqueiro,130000,4,120,Lugo,Galicia
Chalet,LU-P-6501 5,70000,5,175,Lugo,Galicia
Piso,Avenida Galicia 39,153000,3,110,Lugo,Galicia
Chalet,a casanova 10,190000,4,121,Lugo,Galicia
Duplex,San Roque - As Fontiñas,290000,3,134,Lugo,Galicia
Piso,Calle Chantada 38,85000,4,155,Lugo,Galicia
Casa Rural,saavedra,55000,0,2600,Lugo,Galicia
Duplex,Avenida Álvaro Cunqueiro,82000,2,67,Lugo,Galicia
Casa Rural,Calle Evaristo Correa Calderón 45,400000,6,3000,Lugo,Galicia
Piso,Plaza de Bretaña 15,650000,4,200,Lugo,Galicia
Casa Rural,Bustelo 2,60000,11,411,Lugo,Galicia
Casa Rural,San Lorenzo 1,79000,6,233,Lugo,Galicia
Piso,Plaza de Bretaña 15,650000,4,200,Lugo,Galicia
Casa Rural,Lugar Galegos 28,25000,3,91,Lugo,Galicia
Casa Rural,rego 1,30000,11,4200,Lugo,Galicia
Chalet,Frean - Pq Atan 5,95000,5,113,Lugo,Galicia
Piso,Calle Constanza de Castro 38,95000,2,70,Lugo,Galicia
Piso,Calle de Rosalía de Castro,73000,2,625,Lugo,Galicia
Chalet,Calle Filgueiro 5,105000,1,58,Lugo,Galicia
Chalet,San Roque - As Fontiñas,200000,1,30,Lugo,Galicia
