Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Chalet ,Alcalde Navarro González 11 ,170000 ,4,165
Piso ,Avenida Portugal ,290000 ,5,133
Piso ,Calle Arriba 21 ,134900 ,1,52
Piso ,Rollo - Puente Ladrillo ,135000 ,2,68
Chalet ,Villamayor ,285000 ,5,500
Piso ,barrio San Vicente-Las Úrsulas ,250000 ,4,129
Piso ,Calle Doctor Jaime Vera ,250000 ,5,196
Piso ,Cuesta del Sancti-Spíritus ,440000 ,3,136
Piso ,Plaza PARRA. DE LA ,165000 ,2,62
Chalet ,ALONDRAS ,480000 ,5,500
Piso ,Calle Figueira da Foz ,110000 ,3,116
Piso ,Plaza PARRA. DE LA ,165000 ,2,64
Piso ,Simón Vela 7 ,80000 ,3,95
Piso ,GALILEO 6 ,110000 ,3,94
Piso ,Rubens 27 ,154000 ,3,114
Piso ,Calle Muñoz Torrero ,315000 ,3,130
Piso ,San José - Parador - Zurguen ,57000 ,2,60
Ático ,LAS LILAS ,123900 ,3,72
Piso ,Avenida de Portugal ,212900 ,3,92
Chalet ,Paseo del Progreso ,590000 ,4,450
Piso ,Calle María Auxiliadora ,270000 ,3,119
Piso ,Calle Larga ,75000 ,2,53
Chalet ,Camino MOZODIEL s/n ,300000 ,4,136
Chalet ,Carretera Madrid ,339900 ,4,165
Piso ,Plaza Diego Hurtado de Mendoza ,135000 ,2,75
Piso ,barrio Estación ,150000 ,3,93
Piso ,Calle de Jesús Arambarri 200 ,120000 ,2,65
Piso ,Calle Carpinteros ,128000 ,2,74
Piso ,Villares de la Reina ,95000 ,3,112
Ático ,Calle Salesas ,550000 ,4,150
Piso ,Calle San Justo ,239000 ,3,87
Piso ,Avenida de San Agustín ,180000 ,3,119
Piso ,Calle Arroyo de la Lastra ,92000 ,3,87
Piso ,Paseo de Carmelitas ,485000 ,5,190
Piso ,Plaza Cristóbal de Castillejo 1 ,80000 ,2,65
Piso ,Santa Marta de Tormes ,101850 ,3,105
Piso ,Calle Silvestre Sánchez Sierra ,275000 ,3,105
Ático ,barrio Sancti Spiritus-San Juan ,459980 ,2,78
Piso ,barrio Capuchinos-Glorieta-C. Jardín ,225000 ,4,110
Piso ,barrio Centro ,370000 ,3,101
Chalet ,Galindo y Perahuy ,185000 ,3,30
Piso ,barrio Carmelitas ,189000 ,3,90
Piso ,Prosperidad - Delicias ,155000 ,4,133
Piso ,La Salle - Vistahermosa ,147000 ,2,74
Piso ,DOYAGUE ,250000 ,2,25
Chalet ,Carbajosa de la Sagrada ,700000 ,5,179
Piso ,Calle tulipanes ,120000 ,3,116
Piso ,Paseo del Rector Esperabé ,239500 ,2,64
Piso ,Calle bachiller finardo valerio ,135000 ,3,81
Piso ,Rollo - Puente Ladrillo ,165000 ,4,138
Piso ,DOMINGUEZ BORDONA 13 ,125000 ,3,80
Piso ,Rollo - Puente Ladrillo ,165000 ,4,132
