Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Chalet,Calle General Castaños,102000,3,117
Piso,Calle República Argentina,76000,2,70
Casa Rural,Puerta de la Hombria,50000,5,188
Casa Rural,Avenida Felix Rodriguez de la Fuente,1496000,7,4.800
Piso,Calle Corredera San Bartolomé,49900,3,95
Piso,Calle Alta,52000,2,70
Chalet,Calle de Valencia,199000,8,497
Ático,Calle Trinidad,110000,5,182
Ático,Avenida Ramón y Cajal s/n,200000,4,150
Ático,Calle Trinidad,110000,5,182
Piso,NAVAS DE TOLOSA 2,230000,4,195
Chalet,Nogueruela,200000,13,691
Piso,Avenida DE GRANADA 24,125000,4,116
Chalet,Ubeda,149000,4,1500
Piso,Plaza de San Bartolomé 1,135000,5,166
Casa Rural,Calle General Prim,75000,3,140
Chalet,Cazorla,320000,4,347
Chalet,Calle Riscos 3,59900,2,75
Duplex,Calle Emperador Carlos 90,129900,3,104
Piso,Calle Cazorla 31,57000,2,74
Piso,Mancha Real,89000,3,130
Piso,Calle República Argentina,87300,3,96
Piso,Republica Argentina,84500,3,87
Chalet,Calle Santo Bastian,70000,3,70
Chalet,Calle Emperador Carlos 7,111500,4,195
Piso,Calle Virgen del Rosario 32,70000,3,113
Chalet,Calle las Rosas,290000,5,406
Piso,Renfe - Bulevar 1º y 2º Fase,223958,3,90
Chalet,Carretera de Córdoba,340000,6,237
Casa Rural,Castillo de Locubin,85000,6,233
Piso,Sorihuela del Guadalimar,229000,2,76
Casa Rural,Castillo de Locubin,85000,6,230
Casa Rural,Segura de la Sierra,260000,6,220
Piso,Peñamefecit - Avda Barcelona,145000,4,100
Piso,Calle Lizaderas,145000,2,75
Duplex,Torredelcampo,66000,3,80
Piso,Calle Montero Moya,59850,2,62
Piso,Plaza de la Macarena,188000,4,72
Chalet,Villardonpardo,56000,4,123
Chalet,Gran Capitan,58000,3,106
Piso,Mancha Real,110000,3,125
Chalet,Torres,39000,5,199
Piso,Mancha Real,68000,3,102
Piso,Mancha Real,80000,3,143
Chalet,Calle García Morato,59900,3,118
Chalet,Calle María de Molina,180000,4,376
Piso,Calle Almendros Aguilar,58000,2,60
Piso,Hospital,280000,4,133
Piso,cava,74950,2,80
Piso,Colon,150000,3,118
Piso,Bailén,31000,3,113
Piso,Bailén,24300,3,102
Piso,Avenida de Granada,164000,4,151
Ático,Corredera Capuchinos,74500,3,105
Chalet,Calle Palmeras,59900,6,205
Chalet,Calle Sedeño,89000,3,85
Piso,Avenida Granada,190000,3,101
Piso,Calle Fuente de la Salud,189000,4,154
Piso,La Paz-Las Américas,40900,4,140
Chalet,San Bartolomé - Millán de Priego,79900,6,229
Piso,Centro Ciudad,99000,3,165
Ático,Belén - San Roque,199500,4,110
Chalet,Alcalá la Real,280000,6,234
Casa Rural,Alcalá la Real,40000,3,105
Piso,Alcalá la Real,120000,3,104
Piso,Alcalá la Real,120000,3,83
Casa Rural,Embalse de aguascebas s/n,450000,4,5.222
Chalet,Carretera valdepeñas,166000,3,86
Chalet,Calle Conde Antillón 43,74100,7,264
Piso,Belén - San Roque,85000,3,102
Piso,Puente Jontoya - Puente de la Sierra - El Arroyo,90000,2,64
Chalet,Carretera nacional Bailén-Motril,189000,3,118
Chalet,Avenida Guadalquivir,17366,6,221
Piso,San Felipe - El Almendral - La Merced,59900,4,157
Casa Rural,Quesada,230000,4,20.000
Chalet,Quesada,230000,4,20.000
Piso,Calle Maestro Cebrián,155000,4,148
Piso,Calle Real 43,25900,3,94
Piso,Guadalquivir,115000,2,73
Piso,Calle Fuente del Alamillo,89000,1,41
Piso,Torredonjimeno,150000,4,140
Piso,San Bartolomé - Millán de Priego,87000,3,117
Piso,Ctra. Circunvalación - La Magdalena,39000,3,107
Piso,Betania,60000,3,87
Chalet,Calle Cojos 21,16300,4,125
Chalet,Calle Nueva 8,15000,3,109
Piso,Calle San Juan 19,115000,3,98
Piso,JUAN NOGALES,90000,1,54
Piso,Avenida andalucía,129000,3,110
Casa Rural,Calle Pontones 8,45000,4,160
Chalet,Calle Sol 59,59000,3,99
Piso,Peñamefecit - Avda Barcelona,37300,3,120
Chalet,Alcalá la Real,59000,4,134
Chalet,Torredonjimeno,85000,3,84
Chalet,Calle los Calerines,89068,3,32
Chalet,EL SALVADOR esquina GENERAL LARIO PEREZ s/n,170000,4,142
Piso,Calle Río Genil,52000,3,101
Piso,Calle Manuel Caballero Venzalá,310000,4,158
Duplex,Plaza Jaén Por la Paz,380000,5,171
Piso,Calle Tinajeros,145000,3,106
Piso,Avenida Granada,170000,4,148
Piso,Calle Guadalquivir,115000,2,61
Piso,Paseo de España,330000,4,139
Chalet,Calle Carolina,195000,3,97
Piso,Calle Navas de Tolosa s/n,186000,2,65
Piso,Avenida de Madrid s/n,159000,3,90
Chalet,Calle los Calerines,272979,3,32
Chalet,Calle Real 88,290000,6,243
Piso,Paseo de la Estación s/n,96000,4,152
Piso,Calle Santa María del Valle,44900,3,76
Piso,San Ildefonso - Catedral,69000,3,100
Duplex,Belén - San Roque,135000,2,87
Chalet,Alcantarilla - La Glorieta,210000,3,1.200
Chalet,Renfe - Bulevar 1º y 2º Fase,370000,6,30
Piso,San Ildefonso - Catedral,120000,3,111
Chalet,Calle Miguel Hernández,90000,3,120
Piso,Centro Ciudad,74000,4,110
Piso,Calle Daoiz,75000,4,126
Piso,Calle Marqués de Cabriñana,48000,4,126
Piso,Calle Gumersindo Azcárate,80000,4,133
Piso,Calle Raphael,106000,3,141
Chalet,Callejón alcaide,130000,3,152
Casa Rural,Avenida Valencia,525000,7,283
Piso,Calle ceron,145000,3,95
Chalet,Alcantarilla - La Glorieta,39000,2,80
Piso,Alcantarilla - La Glorieta,80000,3,73
Chalet,Begijar,750000,3,106
Chalet,Begijar,1049000,4,155
Duplex,Calle Juan Ruiz González,189000,3,77
Chalet,Arrayanes,106000,4,232
Piso,Calle Alejandro Plaza Fernandez,54000,2,75
Chalet,El Valle - Universidad,200000,4,158
Chalet,Plaza Egido Minas 54,45000,3,114
Piso,Plaza de la Constitucion 17,35000,3,86
Piso,Calle Juan XXIII 47,45000,4,143
Chalet,Calle a Ua-1 5,180000,4,156
Chalet,Calle Ramon y Cajal 9,123000,4,156
Piso,Hospital,110000,4,139
Chalet,San Ildefonso - Catedral,99900,3,119
Piso,Plaza Nueva,950000,4,157
Piso,Calle Armando Palacio Valdés,69500,3,115
Piso,Calle Adarves Altos,99000,2,67
Piso,Calle Pintor Pablo Picasso,36000,3,92
Piso,Centro Ciudad,89000,3,97
Piso,San Ildefonso - Catedral,149900,4,110
Chalet,Los Villares,225000,4,127
Piso,Peñamefecit - Avda Barcelona,95000,3,94
Piso,Ctra. Circunvalación - La Magdalena,133000,3,73
Chalet,Calle los Calerines,94842,3,32
Piso,La Guardia de Jaén,115000,3,105
Piso,Peñamefecit - Avda Barcelona,85000,3,90
Piso,San Ildefonso - Catedral,115000,3,84
Chalet,Calle peñuelas,18500,4,207
Chalet,Arjonilla,240000,5,184
Piso,Baños de la Encina,265000,4,150
Chalet,San Felipe - El Almendral - La Merced,39000,2,76
Chalet,Baeza,800000,20,659
Piso,Calle Almodóvar,53000,2,78
Piso,La Paz-Las Américas,37300,3,111
Chalet,Puente Jontoya - Puente de la Sierra - El Arroyo,155000,6,1700
Piso,Belén - San Roque,90000,1,41
Piso,Belén - San Roque,125000,2,70
Chalet,Calle Madroño,49000,2,68
Duplex,Calle Jaén 2,170000,7,225
Chalet,Calle Peñuelas 20,65000,5,199
Piso,Calle Casas Nuevas 2,102000,2,68
Ático,Calle Miguel de Unamuno,37000,3,113
Chalet,Calle Maestra,29000,4,159
Chalet,Calle Clara Campoamor 18,450000,5,189
Piso,Calle Núñez de Balboa,68000,4,15
Chalet,Jabalcuz,258000,6,244
Piso,Avda de Madrid - Pº de la Estación,180000,4,160
Chalet,Camino de Bellavista 2 B Bis,450000,4,120
Chalet,Calle Ramón y Cajal,20000,4,150
Piso,Calle Agustín Ródenas 3,75000,3,114
Piso,Avenida Eduardo García Maroto 20,169000,4,112
Piso,San Bartolomé - Millán de Priego,90000,2,70
Piso,CRONISTA GONZALEZ LOPEZ 3,275000,3,102
Piso,Avenida madrid s/n,85000,1,63
Chalet,Calle Cobatillas Bajas,75000,4,134
Piso,Avenida de Andalucia s/n,227000,2,79
Piso,Avenida de Andalucia s/n,229200,3,104
Piso,Avenida de Andalucia s/n,245000,3,91
Piso,Calle Ondeanos,45000,3,111
Chalet,Calle Veracruz,31000,3,103
Duplex,Baeza,150000,3,116
Casa Rural,DOCTOR FLEMING 23,54000,5,171
Piso,Calle Del agua con Prado del Rey y C/Tordecillas  s/n,86000,3,4
Piso,Calle Del agua con Prado del Rey y C/Tordecillas  s/n,91000,3,4
Piso,Calle Del agua con Prado del Rey y C/Tordecillas  s/n,117000,4,4
Chalet,San Roque - La Cruz - La Rozuela,129000,3,102
Piso,Calle Del agua con Prado del Rey y C/Tordecillas  s/n,98000,3,4
Piso,Calle Del agua con Prado del Rey y C/Tordecillas  s/n,96000,3,4
Piso,Calle Del agua con Prado del Rey y C/Tordecillas  s/n,85000,3,4
Piso,Calle Del agua con Prado del Rey y C/Tordecillas  s/n,97000,3,4
Piso,Calle Del agua con Prado del Rey y C/Tordecillas  s/n,111000,4,4
Chalet,Callejón de la Fuente,25000,1,59
Piso,Villacarrillo,80000,4,122
Piso,Paseo de la Estación 31,153000,3,105
Piso,Puente Jontoya - Puente de la Sierra - El Arroyo,120000,3,109
Piso,Calle Murcia 51,50000,3,113
Piso,Peñamefecit - Avda Barcelona,159000,3,100
Piso,Peñamefecit - Avda Barcelona,107000,2,76
Chalet,Puente Tablas - Puente Nuevo - Cerro Molina,210000,4,1500
Piso,San Ildefonso - Catedral,150000,3,177
Piso,Alcantarilla - La Glorieta,120000,3,120
Piso,cristóbal colón,72500,3,114
Piso,Plaza Santo Domingo 4,87000,3,98
Chalet,Diseminado Huerta de los Pobres s/n,230000,4,3.000
Chalet,Diseminado Huerta de los Pobres s/n,230000,4,3.000
Piso,Peñamefecit - Avda Barcelona,107000,2,70
Piso,San Felipe - El Almendral - La Merced,95000,3,70
Piso,Puente Jontoya - Puente de la Sierra - El Arroyo,120000,3,101
Piso,San Ildefonso - Catedral,150000,3,177
Piso,Calle Poeta León Felipe 2,35900,3,98
Chalet,La Alcaparrosa s/n,175000,5,198
Chalet,Villardompardo,205000,3,94
Chalet,Calle General Espartero 21,105000,12,621
Piso,Calle Málaga 8,50000,3,80
Piso,Calle málaga 8,50000,3,120
Piso,Calle Real,85000,3,82
Piso,Calle Corredera,48000,2,73
Chalet,Calle Verdiales,39000,3,108
Piso,Calle Real,85000,3,104
Chalet,Villacarrillo,130000,5,308
Piso,Avda de Madrid - Pº de la Estación,229000,6,200
Piso,Martos,130000,2,76
Piso,Avenida de Barcelona,128000,4,128
Chalet,Villacarrillo,60000,4,159
Chalet,Calle sebastian el cano 50,50000,5,160
Chalet,Urbanización Arroyovil,99900,3,60
Chalet,Calle Calzada,62000,3,92
Chalet,LA MERCED,37500,5,173
Piso,Calle el Aladrero,82000,3,87
Casa Rural,Ctra. Circunvalación - La Magdalena,19000,1,1187
Chalet,Calle Ronda 2,159000,4,25
Chalet,Calle Primero de Mayo,29000,4,135
Chalet,Carretera de Cazorla,12000,4,147
Piso,Calle San Francisco,49000,3,95
Piso,Calle Julio Burell 13,150000,3,136
Chalet,Calle Manuel Manzano García,33000,3,109
Piso,Calle Conde de Torreanaz,47000,3,112
Piso,Calle San Francisco,55500,3,100
Chalet,Calle solana,66000,3,115
Chalet,Carretera Bailén-Motril s/n km 42,245000,4,7.500
Chalet,Avenida de Pozo Ancho,122000,5,167
Piso,San Ildefonso - Catedral,55000,2,70
Piso,Calle Fuente la Reja,115000,4,150
Chalet,Comunidad El Infante,240000,5,170
Piso,Calle Luis Braille,80000,3,90
Chalet,Carretera Bailén-Motril,390000,5,200
Chalet,Calle Casas del Campo s/n,106000,6,282
Chalet,Plaza la Magdalena,49900,3,93
Piso,Avenida del Parque,64900,3,112
Piso,Calle Ingeniero Jose Maria Almendral Lucas,144900,3,99
Piso,Calle Almendros Aguilar,100000,3,81
Chalet,Comunidad El Infante,240000,5,182
Chalet,Puente Tablas - Puente Nuevo - Cerro Molina,176000,3,1.800
Piso,Calle del Cardenal Marcelo Spínola,78000,1,48
Piso,Calle Cid Campeador 14,95000,3,91
Piso,Calle Almendros Aguilar,91000,3,103
Piso,Calle Juan Francisco García Martínez ESQUINA calle Diego Cabrera s/n,83000,3,100
Chalet,Calle Coronel Costilla esquina Doctor Larios Carrasco 1,130000,7,270
Chalet,Avenida Juan Carlos I,119900,7,278
Piso,Doctor Fleming,125000,3,102
Piso,Avenida Manolo Gómez Bur 7,53000,4,126
Chalet,Travesía Segunda Bobadilla Alta,54900,3,111
Piso,Calle San Francisco,49000,3,82
Chalet,Calle Doctor Gavilán Eguren s/n,95000,5,167
Piso,Avenida de Andalucía,149900,4,146
Piso,Paseo de la Estación,209900,3,109
Casa Rural,Calle cuenca 10,170000,10,100
Chalet,Calle Reventón,91000,5,161
Piso,Calle Navas de Tolosa,250000,3,99
Piso,Calle Pilar de la Imprenta,62000,2,76
Ático,Calle Molino de Alcantarilla,75000,3,118
Chalet,Calle del Tiro Nacional (2ª Travesía),199900,5,177
Piso,Calle San Francisco,55500,3,120
Chalet,Calle el Castillo 3,85000,7,240
Casa Rural,Puente de la Sierra 168,150000,4,1.100
Chalet,Vereda Mengíbar,102900,4,125
Piso,Ronda Astrónomo Al-Jayyani,43500,3,115
Chalet,´Huelva,73000,4,142
Piso,Calle Santiago,34000,2,74
Piso,Calle Paquita Torres,7500,3,119
Piso,Torredonjimeno,90000,4,128
Piso,San Ildefonso - Catedral,42000,4,110
Piso,Avenida Ruiz Jiménez,180000,4,143
Piso,Calle General Marchesis,74000,3,98
Chalet,Calle Vicario,37000,3,112
Piso,San Ildefonso - Catedral,110000,2,70
Chalet,San Felipe - El Almendral - La Merced,130000,3,81
Piso,Calle Gaudi,82688,3,116
Piso,eduardo garcia triviño 6,295000,4,156
5,919383261,Carretera de la Bola s/n Km 4,5,197
Piso,Paseo de la Estación 27,170000,4,157
Chalet,San Sebastian 13,100000,4,171.85
Chalet,Belén - San Roque,2800000,4,1500
Chalet,Calle Bolero,239000,5,260
Chalet,Camino de las Cumbres 11,297000,4,131
Piso,Avenida de Barcelona s/n,190000,3,102
Piso,BAEZA 56,26900,3,12
Chalet,Calle José Zamora s/n,43000,5,195
Piso,Avenida de Granada,239000,4,121
Piso,Avenida HISTORIADOR RUS DE LA PUERTA esquina CALLE MOREDAL. s/n,50000,3,103
Chalet,Calle Alamillo,285000,5,268
Chalet,Arroyovil,109000,3,118
Casa Rural,Calle Úbeda,199999,6,450
Chalet,Calle Cánovas del Castillo Ponton,180000,6,294
Chalet,Puente de la Sierra 122,268000,10,1277
Piso,Calle Ruiz Romero 13,69800,3,100
Chalet,Calle Bastetania 2,150000,3,16
Piso,Plaza Mayor 11,80000,3,120
Chalet,953970124,PARAJE LA MELLA SITIO ALMODOVAR 190,420000,28.000
Piso,Calle Cid Campeador,135000,3,94
Piso,Calle María Bellido 119,42000,3,84
Piso,Calle Juan Salcedo Guillén 1,56000,3,88
Chalet,Baeza,230000,4,230
Piso,Avenida Manolo Gómez Bur 48,51000,3,105
Chalet,Jabalcuz,260000,4,152
Piso,Calle Diecinueve de Julio 142,29000,3,83
Ático,Paseo Virgen de Linarejos,165000,4,203
Chalet,haras de arroyovil,98000,3,120
Chalet,Calle Canalejas,99500,7,312
Piso,Calle Sagunto,85000,4,127
Duplex,Calle la Cruz,105000,5,134
Chalet,Calle Carcel,15000,3,216
Piso,Calle del Pintor Carmelo Palomino,185000,3,94
Piso,Calle Isaac Peral,155000,4,155
Piso,Alcantarilla - La Glorieta,59900,2,60
Piso,Calle Julio Burell,75000,5,146
Chalet,Calle República Checa,202000,5,91
Chalet,Plaza San Miguel 8,77015,8,344
Piso,Paseo Marqueses de Linares,105000,2,69
Piso,Calle Maestro Cebrián,198000,4,147
Piso,Calle Reino Unido,105000,2,95
Chalet,Calle Capricho,390000,4,2010
Chalet,Calle Casillas de Prieto,87000,4,186
Piso,Calle Cid Campeador,69000,4,125
Piso,Calle Sagrada familia,110000,4,147
Piso,Avenida de Andalucía,140000,4,152
Chalet,Calle Diecinueve de Julio,35000,5,148
Piso,Calle Fray Cristóbal Segado,35000,4,130
Chalet,Calle Antonio Romero Maroto,750000,4,136
Piso,Plaza Santo Domingo,95000,3,86
Chalet,Calle Carcel,15000,3,216
Piso,Calle Úbeda,78000,4,137
Piso,Calle Isaac Peral,155000,4,137
Duplex,Calle la Cruz,105000,5,134
Piso,Juan Castillo,99000,3,111
Piso,Calle Juanito Valderrama 4,170900,3,104
Chalet,virgen de Monserrat,150000,4,144
Piso,Avenida de Barcelona,140000,3,108
Piso,Calle Sagunto,85000,4,154
Piso,San Bartolomé - Millán de Priego,89900,2,78
Chalet,Calle Canalejas,99500,7,312
Chalet,Calle Jardines,60000,3,83
Piso,Calle Islandia,138000,3,104
Chalet,Calle Capricho,245000,3,113
Piso,Callejón de las Flores,125000,3,100
Piso,Calle del Pintor Carmelo Palomino,185000,3,105
Ático,Paseo Virgen de Linarejos,165000,4,203
Piso,doctor gomez duran,72000,4,95
Chalet,Calle de María Cárcel,44000,4,135
Piso,Calle Picadero II,80000,3,93
Ático,San Ildefonso - Catedral,125000,3,102
Duplex,Calle Lizaderas,190000,3,102
Chalet,Maestro Manuel Moya,165000,4,134
Chalet,Calle Doncellas 23 -3,190000,6,546
Chalet,Calle Almendros Aguilar 73,94900,8,313
Piso,ollerías,399500,4,140
Piso,Calle Jaen 18,32000,4,198
Chalet,Puente de la Sierra,299000,7,282
Chalet,Calle Real de San Fernando,67635,5,183
Piso,Plaza San Miguel,77015,6,192
Chalet,Calle navas de tolosa,99000,3,231
Piso,Calle Raphael,110000,2,73
Piso,Green peace 5,45000,3,119
Piso,Calle Alberca,280000,4,160
Chalet,Urbanizacion Campolivos,450000,5,1270
Chalet,Camino de la carraca s/n,250000,7,274
Chalet,Megatín s/n,180000,4,10.000
Piso,Calle Arquitecto Antonio Florez Urdapilleta,170000,3,113
Chalet,Calle Doctor Carlos Carbonell,315000,6,222
Piso,Calle Mariano Segura,89000,2,96
Chalet,Calle Muñoz Seca,65000,4,225.00
Piso,Avenida ramón y cajal,125000,4,144
Chalet,Calle Trinidad,170000,6,372
Chalet,Calle Frontones s/n,47000,3,90
Duplex,Calle Vicente Montuno Morente,259000,4,126
Piso,Calle República Argentina,62000,3,88
Piso,Calle Ramón del Valle Inclán,33500,4,33
Piso,Avenida de granada s/n,72000,1,55
Chalet,Plaza de la Constitucion,35000,4,74
Piso,Calle Pintor Francisco Baños,173000,3,107
Piso,Calle Almendros Aguilar,78000,4,141
Piso,Calle Italia,85200,4,80
Piso,San Bartolomé - Millán de Priego,155000,4,125
Piso,Torredelcampo,78000,4,110
Chalet,Jaen,149950,4,500
Piso,Calle Pontón,119000,3,102
Piso,Avenida de Andalucía,470000,4,4.152
Piso,San Bartolomé - Millán de Priego,175000,4,150
Casa Rural,Calle Moya 41,24000,3,106
Piso,San Bartolomé - Millán de Priego,64000,3,85
Piso,Plaza del doctor blanco najera,83000,2,75
Piso,Plaza de la constitucion,300000,3,160
Piso,Alcantarilla - La Glorieta,69900,3,80
Chalet,Paseo Primero de Mayo Jódar,370000,10,508
Piso,Guillen,50000,2,60
Piso,Calle Raphael,115000,2,67
Duplex,San Bartolomé - Millán de Priego,99900,4,127
Piso,Melchor Cobo Medina,178000,4,120
Chalet,Paseo Primero de Mayo Jódar,370000,10,427
Piso,Plaza del Doctor Blanco Najera,89900,3,100
Casa Rural,Calle Moya 41,24000,3,112
Piso,Avenida Granada,105000,3,117
Piso,Calle Santa Marina 1,110000,3,110
Piso,San Ildefonso - Catedral,74000,3,119
Piso,Alcantarilla - La Glorieta,78000,3,50
Chalet,Peñamefecit - Avda Barcelona,160000,4,149
Piso,San Bartolomé - Millán de Priego,300000,4,140
Piso,San Ildefonso - Catedral,195000,3,115
Chalet,La Guardia de Jaén,140000,7,260
Chalet,Pegalajar,130000,4,170
Piso,Renfe - Bulevar 1º y 2º Fase,230000,4,156
Piso,Renfe - Bulevar 1º y 2º Fase,230000,4,158
Piso,Teniente Ruano,29900,2,77
Piso,Calle Pedro Poveda s/n,75000,4,90
Chalet,Calle Colón 9,25200,3,105
Piso,Cuesta del Molinillo 8,65000,3,61
Casa Rural,la iglesia 17,85000,8,301
Piso,Calle Herrería 3,37900,2,90
Piso,Ondeanos 22,50000,3,103
Chalet,La Guardia de Jaén,250000,5,182
Chalet,Calle Calzada 19,66500,3,91
Piso,La Paz-Las Américas,41000,3,79
Piso,Severo Ochoa 4,49900,3,92
Piso,Calle Ramon y Cajal 3,62000,3,82
Piso,Calle Real 80,85000,3,88
Chalet,Calle Cerrillo 16,20000,3,88
Chalet,Calle Reventón 30,36338,5,183
Piso,Calle Iberia 46,39900,3,85
Chalet,Calle Real de San Fernando 63,67635,8,341
Chalet,Plaza San Miguel,77015,6,233
Piso,Avenida de Andalucía,215000,4,145
Piso,Calle el Aladrero 4,85000,3,100
Chalet,Calle Huertas 15,61000,2,80
Piso,nuestra Señora de la Asunción 64,57000,4,135
Piso,Calle Comisarios 1,49500,3,94
Piso,La Paz-Las Américas,41000,3,79
Piso,Calle Jaen 34,67528,3,105
Piso,Calle Ramon y Cajal 3,62000,3,95
Piso,Salvador Vicente de la Torre 4,85770,3,107
Piso,Calle Ramón y Cajal 10,65000,2,78
Piso,Calle Huelva 2,72000,4,147
Piso,Calle Real 80,85000,3,112
Piso,Calle de los Bomberos 3,100000,3,109
Chalet,Calle Miguel Cobo 25,30000,3,86
Chalet,Ciudad jardin,410000,4,974
Chalet,Calle República Argentina 46,50000,3,97
Piso,San Francisco 58,55500,3,93
Piso,Linarejos,55000,3,102
Chalet,Calle Jesús 9,32000,4,141
Piso,Aurea Galindo 67,55000,2,75
Chalet,Calle Reventón 30,36338,5,163
Chalet,Calle Cruz de la Magdalena 5,30000,3,107
Ático,Calle de María Cárcel 22,44000,3,120
Chalet,Lorite 95,35000,3,95
Chalet,Calle Juanito el Practicante 15,72000,3,104
Chalet,Calle Huertas 15,61000,2,64
Piso,Severo Ochoa 4,49900,3,117
Piso,Calle Iberia 46,39900,3,105
Chalet,Calle Carnicería 5,290000,20,498
Chalet,Calle Ginés de Perea 23,160000,5,304
Piso,Cuesta de San Juan 8,54000,3,99
Chalet,Calle Maestra,30000,4,141
Chalet,Avenida de Pozo Ancho 39,122000,5,191
