C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla y Leon,Leon,Piso,Avenida del Padre Isla 112,6,2,108000
Castilla y Leon,Leon,Chalet,Castrocalbon,142,4,44995
Castilla y Leon,Leon,Chalet,Calle Damaso Alonso 23,146,4,164900
Castilla y Leon,Leon,Chalet,Calle Medulio 7,151,4,59900
Castilla y Leon,Leon,Chalet,Cubillas de Rueda,159,4,69000
Castilla y Leon,Leon,Piso,Calle Faustina Alvarez Garcia,60,1,125000
Castilla y Leon,Leon,Chalet,Carretera de Villamor 23,90,3,250000
Castilla y Leon,Leon,Piso,Calle San Valerio,106,3,94990
Castilla y Leon,Leon,Duplex,Avenida de la Constitucion 14,112,3,149900
Castilla y Leon,Leon,Piso,Avenida el Castillo 5,133,4,79900
Castilla y Leon,Leon,Piso,Avenida Compostilla 64,65,2,70000
Castilla y Leon,Leon,Piso,Badajoz 18,72,2,70000
Castilla y Leon,Leon,Chalet,Avenida de Recunco 56 A,100,3,70000
Castilla y Leon,Leon,Piso,5 travesia la cemba 4,67,2,20000
Castilla y Leon,Leon,Piso,Avenida Pontevedra 3,97,3,95000
Castilla y Leon,Leon,Piso,Calle Velazquez 4,94,3,56900
Castilla y Leon,Leon,Piso,Calle Jose Belinchon Garcia,67,2,179000
Castilla y Leon,Leon,Piso,Calle Orellan 6,148,4,175000
Castilla y Leon,Leon,Chalet,Calle Real Sc 72,63,2,63000
Castilla y Leon,Leon,Piso,Calle Batalla de Pavia 1,73,2,72000
Castilla y Leon,Leon,Piso,Gran Via de San Marcos,81,3,239000
Castilla y Leon,Leon,Piso,Calle del Oro 16,55,1,42000
Castilla y Leon,Leon,Piso,Calle Oro 3,133,4,48000
Castilla y Leon,Leon,Piso,Calle Reina Sofia 9,159,4,62000
Castilla y Leon,Leon,Piso,Avenida de valdes 23,68,2,148000
Castilla y Leon,Leon,Piso,C Jose Luis Pecker 11,115,3,147000
Castilla y Leon,Leon,Piso,Avenida Espana 1,150,4,70000
Castilla y Leon,Leon,Chalet,Calle las Campas 9,123,4,139000
Castilla y Leon,Leon,Piso,Calle La Cemba 45,104,3,65000
Castilla y Leon,Leon,Piso,Plaza Luis del Olmo 3,144,4,80000
Castilla y Leon,Leon,Piso,Calle Velazquez 4,80,3,56900
Castilla y Leon,Leon,Piso,Calle Oro 3,160,4,48000
Castilla y Leon,Leon,Chalet,Avenida III Avenida compostilla 40,123,4,385000
Castilla y Leon,Leon,Chalet,Calle Agoncillo,110,3,125000
Castilla y Leon,Leon,Piso,Camino de Santiago 1,121,4,150000
Castilla y Leon,Leon,Piso,Calle la Barrera,104,3,87875
Castilla y Leon,Leon,Chalet,Avenida de Asturias 275,106,3,27000
Castilla y Leon,Leon,Piso,Calle Fray Luis de Leon,108,3,130000
Castilla y Leon,Leon,Piso,Calle Fray Martin de Valencia,70,2,43000
Castilla y Leon,Leon,Chalet,Calle Cabo Gata,137,4,230000
Castilla y Leon,Leon,Piso,Calle Uruguay 11,115,3,96000
Castilla y Leon,Leon,Chalet,Calle Alisar,2660,6,425000
Castilla y Leon,Leon,Chalet,Piedrasecha,260,3,390000
Castilla y Leon,Leon,Piso,Calle las Medulas,85,3,179900
Castilla y Leon,Leon,Piso,Calle Boeza 3,91,3,69900
Castilla y Leon,Leon,Atico,Calle Murillo,142,4,390000
Castilla y Leon,Leon,Chalet,Travesia Uno,10,4,145000
Castilla y Leon,Leon,Duplex,Calle Donantes de Sangre,107,3,128000
Castilla y Leon,Leon,Piso,Avenida de espana 29,94,3,87000
Castilla y Leon,Leon,Piso,Calle Monasterio de Montes 36,111,3,70000
Castilla y Leon,Leon,Chalet,Calle Herrero,94,3,258000
Castilla y Leon,Leon,Duplex,Calle la Rua,145,4,285000
Castilla y Leon,Leon,Piso,Joaquin Gonzalez Vecin,73,2,166000
Castilla y Leon,Leon,Piso,Calle Amargura,86,3,110000
Castilla y Leon,Leon,Piso,Las Ventas,129,4,69000
Castilla y Leon,Leon,Chalet,Colonia Vecinal,197,3,190000
Castilla y Leon,Leon,Piso,Calle Maestro Pastrana,99,3,159500
Castilla y Leon,Leon,Piso,Calle LA LUZ s/n,80,3,90000
Castilla y Leon,Leon,Piso,Calle ASTORGA 4,119,3,242500
Castilla y Leon,Leon,Piso,Calle Campo Cruz 15,96,3,55000
Castilla y Leon,Leon,Piso,Calle Maestro Isaac Moran,80,3,187500
Castilla y Leon,Leon,Piso,BRIANDA DE OLIVERA 12,102,3,155000
Castilla y Leon,Leon,Casa Rural,Calle Ayuntamiento,356,5,79100
Castilla y Leon,Leon,Piso,Calle Colon,87,3,149000
Castilla y Leon,Leon,Piso,Avenida Condesa de Sagasta,160,4,319000
Castilla y Leon,Leon,Chalet,Calle ELCANO 8,149,4,98000
Castilla y Leon,Leon,Chalet,Calle Rey Fernando I,253,4,295000
Castilla y Leon,Leon,Chalet,Avenida del Parroco Pablo Diez,144,4,225000
Castilla y Leon,Leon,Piso,Calle el Greco,160,4,179000
Castilla y Leon,Leon,Piso,Calle M Hernandez-Vo,107,3,91999
Castilla y Leon,Leon,Chalet,REAL,854,10,249000
Castilla y Leon,Leon,Chalet,Avenida del Parroco Pablo Diez,146,4,225000
Castilla y Leon,Leon,Piso,Calle de Agustin Alfageme,60,2,75000
Castilla y Leon,Leon,Piso,Avenida Quevedo,84,3,83900
Castilla y Leon,Leon,Chalet,Calle Rey Fernando I,253,4,295000
Castilla y Leon,Leon,Piso,Calle Melluque,113,3,93800
Castilla y Leon,Leon,Chalet,Calle ELCANO 8,129,4,98000
Castilla y Leon,Leon,Piso,Calle el Greco,147,4,179000
Castilla y Leon,Leon,Piso,Calle la Sierra,82,3,108500
Castilla y Leon,Leon,Piso,Calle M Hernandez-Vo,110,3,91999
Castilla y Leon,Leon,Piso,Calle Penalba,91,3,97000
Castilla y Leon,Leon,Duplex,Avenida Condesa de Sagasta,155,4,380000
Castilla y Leon,Leon,Atico,Calle Julio del Campo 12,52,1,165000
Castilla y Leon,Leon,Piso,Calle Velazquez,118,3,249000
Castilla y Leon,Leon,Piso,Calle Doctor Vega Fernandez,9,2,89500
Castilla y Leon,Leon,Piso,Avenida del Alcalde Miguel Castano,84,2,175000
Castilla y Leon,Leon,Piso,Calle las Medulas,108,3,189995
Castilla y Leon,Leon,Piso,Calle Juan de Vega 5,95,3,120000
Castilla y Leon,Leon,Piso,Calle Salvador del Nido,95,4,149000
Castilla y Leon,Leon,Duplex,Avenida Ordono II,73,2,168000
Castilla y Leon,Leon,Piso,Calle Bierzo,100,3,49000
Castilla y Leon,Leon,Piso,Calle Rio Naraya,119,3,77000
Castilla y Leon,Leon,Piso,Calle Rio Valdellorma,100,4,177000
Castilla y Leon,Leon,Piso,Calle de Octavio Alvarez Carballo,12,2,230000
Castilla y Leon,Leon,Piso,Calle Olimpica,117,3,54000
Castilla y Leon,Leon,Piso,Avenida de los Reyes Leoneses 10,155,4,279000
Castilla y Leon,Leon,Chalet,Calle Traviesa,125,4,88000
Castilla y Leon,Leon,Piso,Calle Don Gutierre,80,2,190000
Castilla y Leon,Leon,Piso,Calle Luis de Sosa 4,100,3,259000
Castilla y Leon,Leon,Piso,Avenida Huertas del Sacramento 21,95,3,72000
Castilla y Leon,Leon,Piso,Calle Ave Maria 16 -18,120,3,34000
Castilla y Leon,Leon,Chalet,Santa Colomba de Curueno,88,2,159000
Castilla y Leon,Leon,Piso,Calle Diego Antonio Gonzalez 5,82,2,114500
Castilla y Leon,Leon,Piso,Calle Odon Alonso 1,100,3,40000
Castilla y Leon,Leon,Chalet,Calle Maestro Rodrigo s/n,122,4,285800
Castilla y Leon,Leon,Piso,Ronda Norte 9,107,3,130800
Castilla y Leon,Leon,Chalet,Cuatrovientos,170,3,125000
Castilla y Leon,Leon,Chalet,ESCUELA 7,150,4,59900
Castilla y Leon,Leon,Piso,Avenida el Ferrocarril 42,420,5,260000
Castilla y Leon,Leon,Chalet,Neptuno,133,4,100000
Castilla y Leon,Leon,Piso,Las Eras de Renueva,89,3,115000
Castilla y Leon,Leon,Casa Rural,Calle Numero Nueve 7,157,3,55000
Castilla y Leon,Leon,Chalet,Sariegos,65,4,270000
Castilla y Leon,Leon,Piso,Calle Isaac Peral 22,97,3,55000
Castilla y Leon,Leon,Piso,Calle Cervantes 12,63,2,67000
Castilla y Leon,Leon,Piso,Zona Alta,83,3,128950
Castilla y Leon,Leon,Piso,Calle Peregrino,75,2,72000
Castilla y Leon,Leon,Chalet,Calle Real-Ra,133,4,70000
Castilla y Leon,Leon,Piso,San Mames- La Palomera,79,2,89500
Castilla y Leon,Leon,Piso,Calle Batalla de Clavijo,89,3,108000
Castilla y Leon,Leon,Piso,cervantes,128,4,209000
Castilla y Leon,Leon,Chalet,Calle Antigua Carretera N-VI 35 A,2304,6,140000
Castilla y Leon,Leon,Piso,Calle San Fructuoso 7,86,3,108000
Castilla y Leon,Leon,Casa Rural,Calle san cristobal 9,113,3,44990
Castilla y Leon,Leon,Piso,Avenida Galicia 299,127,4,82000
Castilla y Leon,Leon,Piso,Avenida Real,111,3,149000
Castilla y Leon,Leon,Piso,Calle Mendo 3,76,2,89990
Castilla y Leon,Leon,Piso,Avenida america 29,62,2,128000
Castilla y Leon,Leon,Piso,C las Violetas 8,117,3,87000
Castilla y Leon,Leon,Piso,Avenida Diaz Ovelar 1,111,3,59000
Castilla y Leon,Leon,Casa Rural,Real 33,116,7,115000
Castilla y Leon,Leon,Duplex,joaquin blume 2,83,3,128000
Castilla y Leon,Leon,Chalet,Avenida del Ferrocarril 4,499,3,275000
Castilla y Leon,Leon,Piso,Condesa Sagasta s/n,173,4,335000
Castilla y Leon,Leon,Piso,Avenida del Parroco Pablo Diez 297,79,2,103000
Castilla y Leon,Leon,Piso,Calle Laura de los Rios,94,3,130000
Castilla y Leon,Leon,Chalet,Calle Narcea 3,224,3,219900
Castilla y Leon,Leon,Chalet,Calle Caleyon-VI 20,142,3,45985
Castilla y Leon,Leon,Piso,Avenida Jose Valgoma Suarez,99,3,39000
Castilla y Leon,Leon,Piso,Calle Dona Urraca,93,3,97000
Castilla y Leon,Leon,Chalet,Calle Jesus Torbado 20,100,4,239500
