C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Galicia,Pontevedra,Chalet,barrio Coruxo,785.0,4,370000
Galicia,Pontevedra,Chalet,Lavadores,262.0,5,215000
Galicia,Pontevedra,Piso,Calle de Garcia Barbon,133.0,4,520000
Galicia,Pontevedra,Piso,Adina-Portonovo,75.0,2,179000
Galicia,Pontevedra,Piso,Calle Ricardo Santos,76.0,2,250000
Galicia,Pontevedra,Piso,Calle Ricardo Santos,83.0,2,265000
Galicia,Pontevedra,Chalet,barrio Plaza Espana - Corte Ingles,300.0,3,350000
Galicia,Pontevedra,Chalet,Castrelos - Sardoma,114.0,3,590000
Galicia,Pontevedra,Piso,barrio Centro - Areal,112.0,3,360000
Galicia,Pontevedra,Piso,barrio Plaza Espana - Corte Ingles,148.0,4,279000
Galicia,Pontevedra,Piso,barrio O Castro,67.0,2,250000
Galicia,Pontevedra,Atico,Travesia de Vigo,45.0,2,125000
Galicia,Pontevedra,Piso,barrio Pz Independencia,63.0,2,220000
Galicia,Pontevedra,Piso,Sanxenxo,94.0,3,180000
Galicia,Pontevedra,Atico,Vilar,64.0,2,108000
Galicia,Pontevedra,Piso,Calle do Conde de Torrecedeira,85.0,3,260000
Galicia,Pontevedra,Casa Rural,Finca Remesal,760.0,7,1400000
Galicia,Pontevedra,Duplex,Plaza Francisco Fernandez del Riego,67.0,2,330000
Galicia,Pontevedra,Chalet,Baixada a Praia,182.0,5,850000
Galicia,Pontevedra,Chalet,Ponte,73.0,2,395000
Galicia,Pontevedra,Chalet,Lugar Montalvo 1,120.0,8,600000
Galicia,Pontevedra,Chalet,Calle Freixo los Abetos,216.0,6,1200000
Galicia,Pontevedra,Duplex,Nicaragua,225.0,4,470000
Galicia,Pontevedra,Chalet,Via Pola,165.0,5,580000
Galicia,Pontevedra,Duplex,Calle de Lugo,178.0,5,260000
Galicia,Pontevedra,Piso,Paseo Praia de Silgar,133.0,4,350000
Galicia,Pontevedra,Chalet,Lugar a Poza 14,47.0,3,398000
Galicia,Pontevedra,Piso,Calle Revolta Noalla 3,62.0,2,155000
Galicia,Pontevedra,Atico,Calle de Madrid 15,177.0,3,365000
Galicia,Pontevedra,Piso,Avenida Gran Via,45.0,5,450000
Galicia,Pontevedra,Atico,Calle do Sol 56,10.0,2,110000
Galicia,Pontevedra,Chalet,Lugar Areas,80.0,4,609000
Galicia,Pontevedra,Piso,Calle Castelao 188,110.0,3,282000
Galicia,Pontevedra,Chalet,Ensenada La Toja,163.0,5,310000
Galicia,Pontevedra,Piso,eugenio arbones 5,63.0,2,185000
