C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Comunidad Valenciana,Castellon,Piso,Calle de Centelles,82.0,3,67000
Comunidad Valenciana,Castellon,Piso,Avenida de Vila Real,117.0,3,164000
Comunidad Valenciana,Castellon,Chalet,Heliopolis - Eurosol,144.0,4,530000
Comunidad Valenciana,Castellon,Piso,Calle Amplaries,10.0,2,100000
Comunidad Valenciana,Castellon,Chalet,Madrigal,127.0,4,60000
Comunidad Valenciana,Castellon,Piso,Avda. Alemania - Italia,120.0,3,82000
Comunidad Valenciana,Castellon,Piso,Pueblo,69.0,2,125000
Comunidad Valenciana,Castellon,Piso,Calle Honori Garcia i Garcia 27,69.0,2,98000
Comunidad Valenciana,Castellon,Atico,Avenida Ferrandis Salvador,79.0,2,288888
Comunidad Valenciana,Castellon,Chalet,Calle de Costa i Borras,131.0,4,170000
Comunidad Valenciana,Castellon,Piso,Avenida del Papa Luna,54.0,1,135000
Comunidad Valenciana,Castellon,Chalet,Montornes - Las Palmas - El Refugio,477.0,7,363383
Comunidad Valenciana,Castellon,Piso,Calle de Oviedo,123.0,4,115000
Comunidad Valenciana,Castellon,Piso,Zona Playa de la Concha,124.0,2,109000
Comunidad Valenciana,Castellon,Chalet,Centro,220.0,5,295990
Comunidad Valenciana,Castellon,Piso,Barrio del Pilar,120.0,3,188161
Comunidad Valenciana,Castellon,Piso,Calle de Jesus Marti Martin,127.0,4,186000
Comunidad Valenciana,Castellon,Piso,Barrio del Pilar,97.0,3,129000
Comunidad Valenciana,Castellon,Piso,Barrio del Pilar,81.0,3,135864
Comunidad Valenciana,Castellon,Chalet,Madrigal,52.0,1,300000
Comunidad Valenciana,Castellon,Piso,Zona Centro,10.0,3,120000
Comunidad Valenciana,Castellon,Chalet,Zona Playa,173.0,4,230000
Comunidad Valenciana,Castellon,Piso,Zona Playa,64.0,3,67300
Comunidad Valenciana,Castellon,Piso,Heliopolis - Eurosol,50.0,1,125000
Comunidad Valenciana,Castellon,Piso,barrio Zona Ensanche-Rio Jucar,73.0,2,115500
Comunidad Valenciana,Castellon,Piso,Calle La Cova 1 s/n,50.0,1,86000
Comunidad Valenciana,Castellon,Piso,Alcossebre,77.0,2,164000
Comunidad Valenciana,Castellon,Piso,Zona Llombai,90.0,3,92000
Comunidad Valenciana,Castellon,Piso,Parque Sensal,85.0,2,179000
Comunidad Valenciana,Castellon,Piso,Calle Raval del Carme,87.0,3,65000
Comunidad Valenciana,Castellon,Piso,Zona Playa,65.0,2,76000
Comunidad Valenciana,Castellon,Piso,barrio Zona Estadio Castalia,53.0,1,135800
Comunidad Valenciana,Castellon,Chalet,Zona Playa,902.0,8,400000
Comunidad Valenciana,Castellon,Piso,Zona Playa Morro de Gos,61.0,2,158000
Comunidad Valenciana,Castellon,Piso,barrio Zona Hospital-Plaza del Real,48.0,1,136000
Comunidad Valenciana,Castellon,Piso,El Balco - Jaume I,116.0,3,181000
Comunidad Valenciana,Castellon,Chalet,Benicassim Golf,89.0,3,387000
Comunidad Valenciana,Castellon,Chalet,Font de Codina,10490.0,5,650000
Comunidad Valenciana,Castellon,Piso,Avenida Central 19,71.0,2,118000
Comunidad Valenciana,Castellon,Piso,av de la plana 32,141.0,4,93000
Comunidad Valenciana,Castellon,Chalet,Camino P 1 57 A,248.0,6,2985000
Comunidad Valenciana,Castellon,Chalet,Calle Teulains 307,177.0,5,460000
Comunidad Valenciana,Castellon,Chalet,Mas del Castell,134.0,4,1300000
Comunidad Valenciana,Castellon,Chalet,Calle Bayer,199.0,5,259900
