C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Cordoba,Piso,barrio Vistalegre - Parque Cruz - Universidades,180.0,5,220000
Andalucia,Cordoba,Piso,barrio Levante,90.0,3,116000
Andalucia,Cordoba,Atico,barrio La Vinuela,77.0,2,139000
Andalucia,Cordoba,Piso,barrio Santa Rosa - San Jose,87.0,3,95000
Andalucia,Cordoba,Piso,barrio El Vial - Ronda de Tejares,80.0,3,188000
Andalucia,Cordoba,Piso,barrio Campo de la Verdad,81.0,3,79990
Andalucia,Cordoba,Piso,barrio Valdeolleros - Zumbacon - Camping,112.0,3,90000
Andalucia,Cordoba,Chalet,barrio Valdeolleros - Zumbacon - Camping,92.0,3,160000
Andalucia,Cordoba,Piso,Calle San Marcos,110.0,3,77900
Andalucia,Cordoba,Chalet,barrio Fatima - Campinuela,112.0,3,255000
Andalucia,Cordoba,Piso,Avenida Vallellano,82.0,3,222750
Andalucia,Cordoba,Piso,barrio Casco Historico - Ollerias - Marrubial,51.0,1,140000
Andalucia,Cordoba,Piso,barrio Valdeolleros - Zumbacon - Camping,125.0,4,144900
Andalucia,Cordoba,Chalet,Villarrubia,220.0,6,315000
Andalucia,Cordoba,Piso,barrio Valdeolleros - Zumbacon - Camping,85.0,3,143900
Andalucia,Cordoba,Piso,barrio Vistalegre - Parque Cruz - Universidades,91.0,3,129900
Andalucia,Cordoba,Chalet,barrio Centro,169.0,7,350000
Andalucia,Cordoba,Piso,barrio Santa Rosa - San Jose,80.0,3,99000
Andalucia,Cordoba,Piso,barrio Naranjo - Mirabueno,119.0,3,119000
Andalucia,Cordoba,Piso,barrio Fatima - Campinuela,80.0,2,139000
Andalucia,Cordoba,Piso,barrio Norena - Turrunuelos,72.0,2,170000
Andalucia,Cordoba,Piso,A-4,60.0,2,210000
Andalucia,Cordoba,Piso,Avenida del Arcangel s/n,92.0,3,127900
Andalucia,Cordoba,Piso,barrio San Cayetano,139.0,4,395000
Andalucia,Cordoba,Piso,Calle Salvador Allende,144.0,4,165000
Andalucia,Cordoba,Piso,Av Andalucia 19,99.0,3,82000
Andalucia,Cordoba,Piso,ingeniero juan vigueras,83.0,3,159900
Andalucia,Cordoba,Piso,Avenida del Aeropuerto 3,120.0,4,199900
Andalucia,Cordoba,Piso,Calle de los Reyes Catolicos,275.0,5,299000
Andalucia,Cordoba,Chalet,Calle Fresno,160.0,5,75000
Andalucia,Cordoba,Chalet,Calle Mayor,131.0,4,83000
Andalucia,Cordoba,Chalet,Via,61.0,2,75000
Andalucia,Cordoba,Piso,Calle el Castano 2,60.0,2,123000
Andalucia,Cordoba,Piso,Calle mirto s/n,91.0,3,198100
Andalucia,Cordoba,Piso,Calle mirto s/n,66.0,2,182200
Andalucia,Cordoba,Casa Rural,Urbanizacion Amigos 1,602.0,4,945000
Andalucia,Cordoba,Piso,Calle Maria Malibran,112.0,3,196000
Andalucia,Cordoba,Piso,barrio Casco Historico - Corredera - Ribera,60.0,1,53000
Andalucia,Cordoba,Piso,Calle el Castano,71.0,2,123000
Andalucia,Cordoba,Piso,Pasaje de las Almunias s/n,76.0,3,194500
Andalucia,Cordoba,Piso,Calle jose aguilar de dios s/n,86.0,3,330000
Andalucia,Cordoba,Piso,Calle jose aguilar de dios s/n,109.0,3,330000
Andalucia,Cordoba,Piso,Calle jose aguilar de dios s/n,108.0,3,330000
Andalucia,Cordoba,Piso,Calle jose aguilar de dios s/n,80.0,3,330000
Andalucia,Cordoba,Piso,Pasaje de las Almunias s/n,76.0,4,352000
Andalucia,Cordoba,Duplex,Calle Nueva s/n,38.0,3,175000
Andalucia,Cordoba,Duplex,Calle Nueva s/n,38.0,3,180000
Andalucia,Cordoba,Chalet,Avenida de Turrunuelos s/n,110.0,3,496500
Andalucia,Cordoba,Chalet,Avenida de Turrunuelos s/n,119.0,3,517000
Andalucia,Cordoba,Chalet,Avenida de Turrunuelos s/n,145.0,4,520000
Andalucia,Cordoba,Chalet,Carcabuey,97.0,3,89000
Andalucia,Cordoba,Chalet,Carcabuey,184.0,5,200000
Andalucia,Cordoba,Casa Rural,La Carlota,85.0,3,325000
Andalucia,Cordoba,Piso,Calle Escritora Carmen Laforet,73.0,2,225000
Andalucia,Cordoba,Atico,Calle Escritora Carmen Laforet,128.0,4,350000
Andalucia,Cordoba,Piso,Plaza del Doctor Emilio Luque,186.0,5,399000
Andalucia,Cordoba,Chalet,A-3132,25.0,4,95000
Andalucia,Cordoba,Piso,Calle Veterinaria Maria Cerrato,116.0,3,134900
Andalucia,Cordoba,Piso,Avenida del Brillante 1,68.0,2,185000
Andalucia,Cordoba,Piso,Avenida del Brillante 1,142.0,4,340000
Andalucia,Cordoba,Piso,Calle Escritor Conde de Zamora s/n,120.0,3,209100
Andalucia,Cordoba,Piso,Calle Escritor Conde de Zamora s/n,60.0,2,196500
Andalucia,Cordoba,Piso,Calle Escritor Conde de Zamora s/n,44.0,1,150600
Andalucia,Cordoba,Piso,Avenida del Brillante 1,63.0,2,196000
Andalucia,Cordoba,Piso,Avenida Gran Via Parque,113.0,3,89900
Andalucia,Cordoba,Piso,Plaza de Colon,104.0,3,269999
Andalucia,Cordoba,Chalet,Avenida del Brillante 158,554.0,6,1400000
Andalucia,Cordoba,Piso,Calle Abogado Enriquez Barrios,136.0,4,133999
Andalucia,Cordoba,Piso,Avenida de las Ollerias,97.0,3,144999
Andalucia,Cordoba,Duplex,Calle Dalmacia,70.0,2,99990
Andalucia,Cordoba,Piso,Avenida Via Augusta 2,81.0,3,257000
Andalucia,Cordoba,Chalet,Calle las Antas 15,574.0,9,590000
Andalucia,Cordoba,Chalet,Avenida Bellavista,3.0,6,320000
Andalucia,Cordoba,Piso,Calle Juan Molina 3,90.0,2,184500
Andalucia,Cordoba,Piso,Plaza de Pineda 1,31.0,4,265905
Andalucia,Cordoba,Piso,Avenida Virgen de las Angustias 9,96.0,3,244000
Andalucia,Cordoba,Piso,Avenida del Gran Capitan s/n s/n,148.0,4,276010
Andalucia,Cordoba,Piso,Avenida Virgen de las Angustias 9,74.0,2,220000
Andalucia,Cordoba,Piso,Avenida Virgen de las Angustias 9,69.0,2,213000
Andalucia,Cordoba,Piso,Calle Al- Birka s/n,126.0,4,448500
Andalucia,Cordoba,Piso,Calle Al- Birka s/n,107.0,3,367000
Andalucia,Cordoba,Piso,barrio Juderia - San Basilio,79.0,2,139999
Andalucia,Cordoba,Piso,Calle Al- Birka s/n,88.0,3,367000
Andalucia,Cordoba,Piso,Martin Gaite s/n,78.0,2,195000
Andalucia,Cordoba,Piso,Calle Academico Gracia Boix 2,130.0,4,270000
Andalucia,Cordoba,Piso,Calle Pintora Maria Blanchard,108.0,3,335000
Andalucia,Cordoba,Piso,Calle Platero Bernabe de los Reyes,118.0,3,89900
Andalucia,Cordoba,Piso,Calle Platero Bernabe de los Reyes 23,94.0,3,132000
Andalucia,Cordoba,Chalet,barrio Casco Historico - Ollerias - Marrubial,160.0,4,244900
Andalucia,Cordoba,Piso,Calle Patricio Furriel,85.0,3,93000
Andalucia,Cordoba,Piso,Avenida Gran Via Parque,60.0,2,99990
Andalucia,Cordoba,Piso,Calle Juan Valera,147.0,4,428000
Andalucia,Cordoba,Casa Rural,Calle de la Estacion,238.0,6,195000
Andalucia,Cordoba,Piso,Avenida Guerrita,134.0,4,329700
Andalucia,Cordoba,Chalet,Calle Mateo Inurria,120.0,3,69990
Andalucia,Cordoba,Chalet,Plaza de las Tazas s/n,291.0,5,299000
Andalucia,Cordoba,Piso,barrio Fuensanta - Arcangel - Santuario,98.0,3,114900
Andalucia,Cordoba,Chalet,Calle Jose Maria Alcaide Caceres,543.0,4,749000
Andalucia,Cordoba,Chalet,Calle Cursillos de Cristiandad s/n,8.0,5,615000
Andalucia,Cordoba,Chalet,Calle Cursillos de Cristiandad s/n,8.0,5,595000
Andalucia,Cordoba,Piso,barrio Fatima - Campinuela,103.0,3,124900
Andalucia,Cordoba,Piso,barrio Fuensanta - Arcangel - Santuario,99.0,3,89900
Andalucia,Cordoba,Piso,Calle Marques de Guadalcazar,134.0,4,105000
Andalucia,Cordoba,Piso,Calle Carmen Lopez Roman,112.0,4,144900
Andalucia,Cordoba,Chalet,Calle Cursillos de Cristiandad s/n,8.0,5,575000
Andalucia,Cordoba,Chalet,segunda romana,200.0,4,205000
Andalucia,Cordoba,Casa Rural,CO-8401 9,40.0,4,275000
Andalucia,Cordoba,Chalet,Almodovar del Rio,222.0,6,180000
Andalucia,Cordoba,Chalet,Calle Silencio 5,96.0,3,65000
Andalucia,Cordoba,Chalet,Calle los Claveles,600.0,4,240000
Andalucia,Cordoba,Chalet,Calle Santo Cristo,167.0,4,75000
Andalucia,Cordoba,Chalet,barrio Sector sur - Santa Cruz,20.0,3,84900
Andalucia,Cordoba,Piso,Calle Jose Maria Valdenebro 5,25.0,3,139900
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,164.0,5,160000
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,95.0,3,175000
Andalucia,Cordoba,Chalet,barrio Ciudad Jardin,170.0,5,315000
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,70.0,2,134000
Andalucia,Cordoba,Chalet,Via 61,178.0,5,489000
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,101.0,3,139900
Andalucia,Cordoba,Chalet,barrio El Higueron,100.0,3,164900
Andalucia,Cordoba,Piso,Calle Teresa de Calcuta,95.0,3,175000
Andalucia,Cordoba,Piso,Calle Bailarina Anna Paulova,80.0,2,280000
Andalucia,Cordoba,Piso,Calle Teresa de Calcuta,95.0,3,175000
Andalucia,Cordoba,Chalet,barrio Paraiso Arenal - La Colina,134.0,4,329900
Andalucia,Cordoba,Piso,Avenida de America,77.0,2,206000
Andalucia,Cordoba,Piso,Calle El Manantial,8.0,4,433000
Andalucia,Cordoba,Piso,Avenida de America,80.0,3,333500
Andalucia,Cordoba,Piso,Calle Abogado Enriquez Barrios 9,174.0,5,160000
Andalucia,Cordoba,Piso,Avenida de America,56.0,1,163000
Andalucia,Cordoba,Piso,Calle El Manantial,8.0,3,300000
Andalucia,Cordoba,Piso,Calle Virgen del Perpetuo Socorro,80.0,3,144900
Andalucia,Cordoba,Casa Rural,Calle Fuente del Conde 96,267.0,5,330000
Andalucia,Cordoba,Piso,Plaza de Vista Alegre,62.0,2,149999
Andalucia,Cordoba,Chalet,De las Piedras 5,1350.0,4,209900
Andalucia,Cordoba,Piso,barrio El Vial - Ronda de Tejares,80.0,2,199000
Andalucia,Cordoba,Piso,Isla Graciosa,138.0,4,245000
Andalucia,Cordoba,Piso,Calle Diego Serrano,111.0,3,134999
Andalucia,Cordoba,Piso,Calle Diego Serrano,111.0,7,244999
Andalucia,Cordoba,Piso,Calle Juego de Pelota,68.0,2,64600
Andalucia,Cordoba,Piso,Calle Victor Escribano Ucelay 1,66.0,2,198990
Andalucia,Cordoba,Piso,barrio El Vial - Ronda de Tejares,145.0,4,299000
