Tipo de inmueble,Dirección,Precio,Habitaciones,m2,Provincia,C. Autónoma
Casa Rural,Daño Auzoa Auzunea,1950000,6,206,Vizcaya,País Vasco
Chalet,Neguri,1950000,6,162,Vizcaya,País Vasco
Chalet,Calle Negubide 33,1925000,12,567,Vizcaya,País Vasco
Piso,barrio Abandoibarra-Guggenheim,1900000,4,153,Vizcaya,País Vasco
Piso,Avenida Algortako Etorbidea,1900000,8,325,Vizcaya,País Vasco
Chalet,Zamudio,1900000,6,550,Vizcaya,País Vasco
Duplex,Neguri,1900000,5,195,Vizcaya,País Vasco
Duplex,Carratera Asua-la Avanzada Errepidea 1,1850000,4,230,Vizcaya,País Vasco
Duplex,Carratera Asua-la Avanzada Errepidea 1,1850000,4,130,Vizcaya,País Vasco
Chalet,Saratxaga,1790000,6,221,Vizcaya,País Vasco
Chalet,Mentxakaetas Auzoa 10 A,1750000,8,301,Vizcaya,País Vasco
Chalet,Sta María de Getxo,1750000,7,440,Vizcaya,País Vasco
Chalet,Mungia,1750000,7,200,Vizcaya,País Vasco
Chalet,Barrika,1650000,5,1519,Vizcaya,País Vasco
Piso,Avenida Zugatzarte Etorbidea 48,1600000,4,40,Vizcaya,País Vasco
Chalet,Mungia,1600000,5,188,Vizcaya,País Vasco
Chalet,Barrio San Cristobal,1590000,6,1200,Vizcaya,País Vasco
Chalet,Berango,1550000,9,570,Vizcaya,País Vasco
Chalet,Muskiz,1550000,6,16600,Vizcaya,País Vasco
Piso,barrio Abandoibarra-Guggenheim,1550000,5,171,Vizcaya,País Vasco
Piso,Neguri,1550000,7,50,Vizcaya,País Vasco
Piso,Neguri,1550000,7,410,Vizcaya,País Vasco
Piso,Gran Vía de Don Diego López de Haro 75,1500000,5,192,Vizcaya,País Vasco
Piso,Neguri,1500000,6,231,Vizcaya,País Vasco
Piso,Neguri,1500000,6,221,Vizcaya,País Vasco
Piso,barrio Abandoibarra-Guggenheim,1500000,4,250,Vizcaya,País Vasco
Chalet,Calle Eguzkialde,1500000,6,1638,Vizcaya,País Vasco
Chalet,juan vallejo real de azua,1500000,4,143,Vizcaya,País Vasco
Chalet,Sta María de Getxo,1500000,5,1200,Vizcaya,País Vasco
Piso,Neguri,1500000,6,239,Vizcaya,País Vasco
Piso,Neguri,1495000,5,160,Vizcaya,País Vasco
Piso,Neguri,1495000,5,335,Vizcaya,País Vasco
Duplex,Avenida Zugatzarte,1495000,7,292,Vizcaya,País Vasco
Piso,Neguri,1495000,5,298,Vizcaya,País Vasco
Piso,Calle Simón Bolívar,1495000,5,200,Vizcaya,País Vasco
Piso,Gran Vía de Don Diego López de Haro,1490000,5,172,Vizcaya,País Vasco
Chalet,Barrika,1480000,5,750,Vizcaya,País Vasco
Piso,Neguri,1475000,6,25,Vizcaya,País Vasco
Piso,Lugar Muelle de las Arenas,1450000,3,200,Vizcaya,País Vasco
Piso,Uribitarte Pasealekua,1450000,3,193,Vizcaya,País Vasco
Duplex,Neguri,1440000,4,1000,Vizcaya,País Vasco
Duplex,Neguri,1440000,4,214,Vizcaya,País Vasco
Piso,Alameda de Recalde,1425000,6,245,Vizcaya,País Vasco
Ático,barrio Campuzano,1420000,4,146,Vizcaya,País Vasco
Ático,Calle Estraunza,1420000,4,158,Vizcaya,País Vasco
Ático,barrio Campuzano,1420000,4,65,Vizcaya,País Vasco
Piso,Campo de Volantín Pasealekua,1400000,10,350,Vizcaya,País Vasco
Piso,barrio Campuzano,1400000,6,300,Vizcaya,País Vasco
Duplex,Avenida Leioa,1390000,7,500,Vizcaya,País Vasco
Chalet,eukalitarte,1375000,6,2631,Vizcaya,País Vasco
Casa Rural,Lezama,1375000,7,400,Vizcaya,País Vasco
Chalet,Eukalitarte 23,1375000,6,245,Vizcaya,País Vasco
Chalet,Isuskiza 2,1375000,9,29000,Vizcaya,País Vasco
Piso,Calle General Concha 4,1370000,6,240,Vizcaya,País Vasco
Chalet,Mungia,1360000,6,2183,Vizcaya,País Vasco
Piso,Plaza Jesusen Bihotza,1350000,7,281,Vizcaya,País Vasco
Piso,Plaza Jesusen Bihotza,1350000,7,291,Vizcaya,País Vasco
Piso,Don Diego López Haroko Kale Nagusia,1350000,2,64,Vizcaya,País Vasco
Piso,Plaza del Sagrado Corazón de Jesús,1350000,6,343,Vizcaya,País Vasco
Chalet,Mungia,1350000,6,234,Vizcaya,País Vasco
Piso,Calle Teófilo Guiard,1350000,6,237,Vizcaya,País Vasco
Piso,barrio Plaza Circular,1350000,13,310,Vizcaya,País Vasco
Chalet,Mungia,1350000,5,1236,Vizcaya,País Vasco
Piso,Via Gran,1350000,5,191,Vizcaya,País Vasco
Piso,Plaza Moyua,1349000,6,211,Vizcaya,País Vasco
Chalet,Calle Novia Salcedo 15,1340000,6,80,Vizcaya,País Vasco
Chalet,Novia Salcedo 15,1340000,6,330,Vizcaya,País Vasco
Duplex,Neguri,1320000,5,300,Vizcaya,País Vasco
Piso,barrio Las Arenas Centro,1300000,5,230,Vizcaya,País Vasco
Piso,Neguri,1300000,6,280,Vizcaya,País Vasco
Chalet,Particular uri,1300000,5,300,Vizcaya,País Vasco
Piso,Avenida de Zugazarte,1300000,5,220,Vizcaya,País Vasco
Chalet,Calle Particular de Uri,1300000,5,1412,Vizcaya,País Vasco
Chalet,Sta María de Getxo,1300000,5,1400,Vizcaya,País Vasco
Piso,Zugatzarte Etorbidea,1300000,5,188,Vizcaya,País Vasco
Chalet,Calle MADARIAGA,1300000,4,30,Vizcaya,País Vasco
Chalet,Gorliz,1300000,11,720,Vizcaya,País Vasco
Chalet,BI-3601,1300000,25,426,Vizcaya,País Vasco
Piso,barrio Las Arenas Centro,1300000,5,175,Vizcaya,País Vasco
Piso,Zugatzarte Etorbidea 10,1300000,5,500,Vizcaya,País Vasco
Chalet,Sta María de Getxo,1300000,5,460,Vizcaya,País Vasco
Chalet,Particular de Uri,1300000,5,1600,Vizcaya,País Vasco
Piso,Zugatzarte Etorbidea,1300000,5,213,Vizcaya,País Vasco
Piso,Avenida Zugazarte,1300000,5,179,Vizcaya,País Vasco
Piso,Zugazarte,1300000,5,220,Vizcaya,País Vasco
Piso,barrio Las Arenas Centro,1300000,5,172,Vizcaya,País Vasco
Casa Rural,Ispaster,1300000,2,78,Vizcaya,País Vasco
Piso,barrio Abandoibarra-Guggenheim,1300000,3,1,Vizcaya,País Vasco
Chalet,Barrika,1295000,5,184,Vizcaya,País Vasco
Chalet,Gatica,1290000,8,3500,Vizcaya,País Vasco
Chalet,Arane Gibelortzaga,1290000,5,570,Vizcaya,País Vasco
Piso,Calle Ramón Rubial,1280000,3,111,Vizcaya,País Vasco
Piso,Calle Elcano 22,1259000,5,187,Vizcaya,País Vasco
Piso,Plaza EUSKADI LEHENDAKARI LEIZOLA,1250000,3,94,Vizcaya,País Vasco
Chalet,Sta María de Getxo,1250000,5,395,Vizcaya,País Vasco
Duplex,Neguri,1250000,7,60,Vizcaya,País Vasco
Piso,Calle Basaldua Kalea,1250000,5,168,Vizcaya,País Vasco
Piso,Calle del Lehendakari Leizaola,1250000,3,100,Vizcaya,País Vasco
Duplex,Calle Cristobal Colon,1250000,7,40,Vizcaya,País Vasco
Piso,barrio Abandoibarra-Guggenheim,1250000,3,140,Vizcaya,País Vasco
Piso,barrio Ensanche-Moyua,1250000,7,271,Vizcaya,País Vasco
Piso,barrio Las Arenas Centro,1250000,4,63,Vizcaya,País Vasco
Piso,Neguri,1250000,7,256,Vizcaya,País Vasco
Chalet,Isla Bekoa,1250000,4,1350,Vizcaya,País Vasco
Piso,Urkixo Zumarkalea,1250000,5,17,Vizcaya,País Vasco
Piso,barrio Abandoibarra-Guggenheim,1250000,7,294,Vizcaya,País Vasco
Chalet,Barrio Ziortza-Goierria,1250000,12,406,Vizcaya,País Vasco
Piso,Zugazarte,1250000,3,150,Vizcaya,País Vasco
Ático,Calle Rodríguez Arias 3,1236137,3,100,Vizcaya,País Vasco
Piso,barrio Abandoibarra-Guggenheim,1229000,3,123,Vizcaya,País Vasco
Ático,barrio Las Arenas Centro,1220000,4,136,Vizcaya,País Vasco
Piso,Calle Henao,1200000,4,197,Vizcaya,País Vasco
Chalet,Bidea Laukariz Bidea,1200000,4,5845,Vizcaya,País Vasco
Chalet,Juan Vallejo,1200000,6,146,Vizcaya,País Vasco
Piso,Calle Henao,1200000,4,197,Vizcaya,País Vasco
Piso,Avenida Los Chopos,1200000,4,169,Vizcaya,País Vasco
Chalet,Mungia,1200000,4,7000,Vizcaya,País Vasco
Piso,Avenida de Neguri,1200000,5,170,Vizcaya,País Vasco
Piso,Neguri,1200000,5,164,Vizcaya,País Vasco
Piso,Calle Los Fueros,1200000,3,115,Vizcaya,País Vasco
Chalet,Barrio Murtaza 80,1200000,8,330,Vizcaya,País Vasco
Piso,Neguri,1200000,3,119,Vizcaya,País Vasco
Piso,FUEROS,1200000,3,125,Vizcaya,País Vasco
Chalet,Sta María de Getxo,1200000,5,443,Vizcaya,País Vasco
Piso,Calle Los Fueros,1200000,3,100,Vizcaya,País Vasco
Piso,Puente Colgante,1200000,4,220,Vizcaya,País Vasco
Piso,Neguri,1200000,3,112,Vizcaya,País Vasco
Piso,Calle Henao,1200000,4,143,Vizcaya,País Vasco
Piso,Calle Los Fueros  20,1200000,3,83,Vizcaya,País Vasco
Casa Rural,gombilaz 4,1200000,4,130,Vizcaya,País Vasco
Ático,barrio Las Arenas Centro,1200000,5,170,Vizcaya,País Vasco
Piso,Neguri,1190000,5,168,Vizcaya,País Vasco
Piso,Calle Lertegi,1190000,5,163,Vizcaya,País Vasco
Piso,LERTEGI,1190000,5,7,Vizcaya,País Vasco
Chalet,Antzora,1190000,4,360,Vizcaya,País Vasco
Piso,Avenida de Zugatzarte,1185000,4,203,Vizcaya,País Vasco
Chalet,Muriola Urbanizazioa,1175000,4,540,Vizcaya,País Vasco
Piso,barrio Las Arenas Centro,1175000,5,195,Vizcaya,País Vasco
Piso,barrio Las Arenas Centro,1175000,5,178,Vizcaya,País Vasco
Piso,Barria,1175000,5,199,Vizcaya,País Vasco
Piso,Calle Barria,1175000,5,188,Vizcaya,País Vasco
Piso,Gran Vía de Don Diego López de Haro,1170000,4,144,Vizcaya,País Vasco
Duplex,Zugatzarte Etorbidea,1160000,7,288,Vizcaya,País Vasco
Piso,barrio Las Arenas Centro,1160000,5,240,Vizcaya,País Vasco
Piso,urkijo 1,1160000,5,245,Vizcaya,País Vasco
Piso,barrio Muelle de las Arenas,1160000,5,22,Vizcaya,País Vasco
Piso,Calle Urkijo 1,1160000,5,199,Vizcaya,País Vasco
Piso,Carretera ASUA LA AVANZADA,1150000,4,3,Vizcaya,País Vasco
Chalet,Manuel Smith,1150000,4,65,Vizcaya,País Vasco
Duplex,Neguri,1150000,5,400,Vizcaya,País Vasco
Piso,barrio Ensanche-Moyua,1150000,4,200,Vizcaya,País Vasco
Duplex,Neguri,1150000,5,400,Vizcaya,País Vasco
Chalet,Gorrondoa Bidea,1150000,4,125,Vizcaya,País Vasco
Chalet,Berango,1150000,4,29,Vizcaya,País Vasco
Chalet,Gorrondoa Bidea,1150000,4,1000,Vizcaya,País Vasco
Piso,Calle Los Fueros,1150000,3,115,Vizcaya,País Vasco
Chalet,Ergoien Auzoa,1150000,10,870,Vizcaya,País Vasco
Piso,Via Gran,1150000,4,200,Vizcaya,País Vasco
Piso,Paseo del Puerto 6,1150000,5,400,Vizcaya,País Vasco
Piso,barrio Ensanche-Moyua,1150000,4,133,Vizcaya,País Vasco
Piso,FUEROS,1150000,3,120,Vizcaya,País Vasco
Piso,Neguri,1150000,3,85,Vizcaya,País Vasco
Piso,Calle Los Fueros,1150000,3,112,Vizcaya,País Vasco
Chalet,Gorrondea,1150000,4,123,Vizcaya,País Vasco
Duplex,Paseo del Puerto 6,1150000,5,400,Vizcaya,País Vasco
Chalet,Gorrondoa,1150000,6,300,Vizcaya,País Vasco
Piso,Calle Ercilla,1150000,6,230,Vizcaya,País Vasco
Piso,Neguri,1150000,3,110,Vizcaya,País Vasco
Chalet,Berango,1150000,4,136,Vizcaya,País Vasco
Chalet,SABINO ARANA,1150000,8,986,Vizcaya,País Vasco
Piso,Calle Los Fueros  20,1150000,3,116,Vizcaya,País Vasco
Chalet,Berango,1150000,4,1000,Vizcaya,País Vasco
Chalet,Gauteguiz de Arteaga,1150000,5,25600,Vizcaya,País Vasco
Chalet,Berango,1150000,4,132,Vizcaya,País Vasco
Piso,barrio Portu Zaharra,1150000,4,172,Vizcaya,País Vasco
Piso,barrio Ensanche-Moyua,1148000,4,148,Vizcaya,País Vasco
Piso,barrio Campuzano,1140000,4,180,Vizcaya,País Vasco
Piso,barrio Ensanche-Moyua,1130000,3,217,Vizcaya,País Vasco
Piso,Calle Los Fueros,1125000,4,135,Vizcaya,País Vasco
Piso,Calle Los Fueros,1125000,4,118,Vizcaya,País Vasco
Duplex,FUEROS,1125000,4,119,Vizcaya,País Vasco
Duplex,FUEROS,1125000,4,119,Vizcaya,País Vasco
Piso,Calle Los Fueros,1125000,4,150,Vizcaya,País Vasco
Piso,Neguri,1125000,3,95,Vizcaya,País Vasco
Piso,Calle Los Fueros  20,1125000,3,94,Vizcaya,País Vasco
Piso,Neguri,1100000,5,21,Vizcaya,País Vasco
Piso,Lehendakari Leizaola,1100000,3,101,Vizcaya,País Vasco
Piso,Calle Ercilla 1,1100000,8,302,Vizcaya,País Vasco
Piso,Calle Ondategi,1100000,5,38,Vizcaya,País Vasco
Chalet,Mimenaga Bidea,1100000,5,181,Vizcaya,País Vasco
Piso,barrio Campuzano,1100000,4,180,Vizcaya,País Vasco
Piso,ZUGAZARTE,1100000,7,422,Vizcaya,País Vasco
Piso,barrio Las Arenas Centro,1100000,7,260,Vizcaya,País Vasco
Piso,barrio Las Arenas Centro,1100000,7,290,Vizcaya,País Vasco
Piso,Rodríguez Arias,1100000,5,252,Vizcaya,País Vasco
Piso,barrio Muelle de las Arenas,1100000,6,231,Vizcaya,País Vasco
Chalet,Plentzia,1100000,5,175,Vizcaya,País Vasco
Piso,Via Gran,1100000,5,185,Vizcaya,País Vasco
Piso,Calle Ormetxe 12,1098500,4,136,Vizcaya,País Vasco
Piso,Calle Ormetxe  12,1098500,4,160,Vizcaya,País Vasco
Piso,Calle Ormetxe 12,1097500,4,144,Vizcaya,País Vasco
Piso,Calle Ormetxe  12,1097500,4,141,Vizcaya,País Vasco
Duplex,Neguri,1060000,6,90,Vizcaya,País Vasco
Piso,Neguri,1060000,4,132,Vizcaya,País Vasco
Piso,Alameda Urquijo,1053000,8,219,Vizcaya,País Vasco
Piso,Calle Rodríguez Arias 3,1051695,3,85,Vizcaya,País Vasco
Piso,Gran Vía de Don Diego López de Haro,1050000,5,195,Vizcaya,País Vasco
Piso,Zugazarte,1050000,4,70,Vizcaya,País Vasco
Chalet,Zaldukampo,1050000,4,122,Vizcaya,País Vasco
Chalet,Zaldukampo,1050000,4,410,Vizcaya,País Vasco
Piso,Juan de Ajuriaguerra,1050000,4,144,Vizcaya,País Vasco
Chalet,Sopelana,1050000,4,180,Vizcaya,País Vasco
Chalet,Sopelana,1050000,4,414,Vizcaya,País Vasco
Piso,Calle Juan Ajuriaguerra Kalea,1050000,4,205,Vizcaya,País Vasco
Piso,Juan de Ajuriaguerra,1050000,4,50,Vizcaya,País Vasco
Chalet,Plaza San Juan 8A (Atxondo - Durango),1050000,5,580,Vizcaya,País Vasco
Piso,Las Mercedes,1050000,5,165,Vizcaya,País Vasco
Chalet,Calle Basigoko Bide Nagusia 79,1050000,5,169,Vizcaya,País Vasco
Piso,Autonomia Etorbidea,1038000,4,1500,Vizcaya,País Vasco
Duplex,Avenida AUTONOMIA,1038000,4,149,Vizcaya,País Vasco
Ático,Avenida Autonomía 14,1038000,4,135,Vizcaya,País Vasco
Piso,Calle Rodriguez Arias 1,1033213,4,134,Vizcaya,País Vasco
Chalet,Plentzia,1030000,3,110,Vizcaya,País Vasco
Piso,Calle Rodríguez Arias 3,1001695,3,113,Vizcaya,País Vasco
Ático,Calle Rodríguez Arias 3,1001306,3,99,Vizcaya,País Vasco
Piso,Uribitarte Pasealekua,1000000,3,30,Vizcaya,País Vasco
Chalet,Zientoetxe Errepidea,1000000,7,250,Vizcaya,País Vasco
Piso,Uribitarte Pasealekua,1000000,3,108,Vizcaya,País Vasco
Chalet,Atxondoa Auzoa,1000000,5,184,Vizcaya,País Vasco
Chalet,Sta María de Getxo,1000000,3,2500,Vizcaya,País Vasco
Chalet,Sta María de Getxo,1000000,3,2700,Vizcaya,País Vasco
Ático,Via Gran,998000,3,130,Vizcaya,País Vasco
Ático,maria diaz de haro,998000,4,153,Vizcaya,País Vasco
Piso,Neguri,997000,3,80,Vizcaya,País Vasco
Piso,barrio Campuzano,996000,5,191,Vizcaya,País Vasco
Chalet,Berango,995000,3,1100,Vizcaya,País Vasco
Piso,Neguri,995000,6,30,Vizcaya,País Vasco
Chalet,Txirrikaldeko Bidea 20,995000,5,169,Vizcaya,País Vasco
Piso,Neguri,990000,5,176,Vizcaya,País Vasco
Duplex,Calle Erripa,990000,4,158,Vizcaya,País Vasco
Piso,Neguri,990000,6,35,Vizcaya,País Vasco
Piso,Calle Urkijo,990000,5,23,Vizcaya,País Vasco
Piso,Neguri,990000,6,35,Vizcaya,País Vasco
Piso,Av de las universidades,990000,4,141,Vizcaya,País Vasco
Chalet,Calle Mendieta,990000,5,4000,Vizcaya,País Vasco
Piso,Calle Estrauntza,990000,5,196,Vizcaya,País Vasco
Piso,Tilos 2,990000,6,210,Vizcaya,País Vasco
Piso,barrio Ensanche-Moyua,990000,4,121,Vizcaya,País Vasco
Piso,Calle Los Tilos,990000,6,217,Vizcaya,País Vasco
Piso,Calle Estrauntza,990000,5,200,Vizcaya,País Vasco
Duplex,barrio Plaza Circular,990000,3,82,Vizcaya,País Vasco
Piso,Calle Erripa,990000,4,176,Vizcaya,País Vasco
Piso,Calle Estrauntza,990000,5,70,Vizcaya,País Vasco
Piso,Los Tilos,990000,6,60,Vizcaya,País Vasco
Piso,Calle Ercilla,990000,4,142,Vizcaya,País Vasco
Piso,Tilos,990000,6,244,Vizcaya,País Vasco
Piso,Calle Los Tilos,990000,6,30,Vizcaya,País Vasco
Piso,ALMEDA SAN MAMES,990000,6,299,Vizcaya,País Vasco
Duplex,Ripa,990000,4,126,Vizcaya,País Vasco
Piso,Neguri,990000,6,300,Vizcaya,País Vasco
Duplex,Muelle de Ripa,990000,5,200,Vizcaya,País Vasco
Piso,ERCILLA,990000,4,180,Vizcaya,País Vasco
Piso,barrio Campuzano,990000,5,170,Vizcaya,País Vasco
Piso,Calle Ercilla,990000,4,180,Vizcaya,País Vasco
Piso,barrio Campuzano,990000,5,250,Vizcaya,País Vasco
Piso,barrio Campuzano,990000,5,180,Vizcaya,País Vasco
Piso,estraunza,990000,6,236,Vizcaya,País Vasco
Chalet,Derio,985001,4,151,Vizcaya,País Vasco
Piso,Calle Rodriguez Arias 1,983430,4,147,Vizcaya,País Vasco
Duplex,Neguri,980000,6,90,Vizcaya,País Vasco
Duplex,El Carmen,980000,4,140,Vizcaya,País Vasco
Duplex,Neguri,980000,6,200,Vizcaya,País Vasco
Piso,barrio Las Arenas Centro,980000,5,171,Vizcaya,País Vasco
Ático,Avenida Los Chopos,980000,6,340,Vizcaya,País Vasco
Piso,La Txitxarra - Murrieta - Parke Santurtzi,980000,5,30,Vizcaya,País Vasco
Piso,barrio Las Arenas Centro,980000,5,188,Vizcaya,País Vasco
Piso,barrio Muelle de las Arenas,980000,4,152,Vizcaya,País Vasco
Piso,Avenida Zugatzarte 1,980000,4,200,Vizcaya,País Vasco
Duplex,Avenida Los Chopos,980000,5,100,Vizcaya,País Vasco
Piso,Zugatzarte Etorbidea 1,980000,5,165,Vizcaya,País Vasco
Piso,Don Diego López Haroko Kale Nagusia,980000,5,163,Vizcaya,País Vasco
Piso,barrio Campuzano,980000,5,185,Vizcaya,País Vasco
Piso,Calle Negubide 25,980000,6,30,Vizcaya,País Vasco
Piso,barrio Ensanche-Moyua,980000,5,191,Vizcaya,País Vasco
Piso,Zugazarte,980000,5,10,Vizcaya,País Vasco
Chalet,Oletalde,980000,6,850,Vizcaya,País Vasco
Piso,Calle Rodríguez Arias,980000,3,190,Vizcaya,País Vasco
Duplex,Neguri,980000,6,227,Vizcaya,País Vasco
Piso,Zugazarte,980000,4,130,Vizcaya,País Vasco
Chalet,Larrañazubi Bidea,980000,8,107,Vizcaya,País Vasco
Chalet,Larrañazubi Bidea,980000,8,107,Vizcaya,País Vasco
Chalet,Oletalde,980000,5,179,Vizcaya,País Vasco
Chalet,Muntsaratz s/n,980000,5,600,Vizcaya,País Vasco
Piso,El Pinar,975000,3,92,Vizcaya,País Vasco
Piso,barrio Campo Volantín-Castaños,975000,5,74,Vizcaya,País Vasco
Piso,barrio Las Arenas Centro,975000,2,76,Vizcaya,País Vasco
Chalet,Bedia,975000,10,10000,Vizcaya,País Vasco
Piso,barrio Zona Indautxu,974000,6,184,Vizcaya,País Vasco
Piso,Calle Rodríguez Arias 3,973665,3,117,Vizcaya,País Vasco
Piso,Campo de Volantín Pasealekua 26,970000,3,110,Vizcaya,País Vasco
Piso,Avenida de las Universidades,970000,3,70,Vizcaya,País Vasco
Piso,Calle Rodríguez Arias 3,966695,3,102,Vizcaya,País Vasco
Chalet,barrio Santa Ana,950000,4,50,Vizcaya,País Vasco
Piso,Tomás urquijo 5,950000,5,196,Vizcaya,País Vasco
Piso,Alameda Urquijo,950000,9,300,Vizcaya,País Vasco
Piso,Avenida de los Chopos,950000,5,166,Vizcaya,País Vasco
Piso,Plaza Zubia,950000,4,216,Vizcaya,País Vasco
Piso,Puente Zubia Plaza,950000,4,216,Vizcaya,País Vasco
Piso,barrio Ensanche-Moyua,950000,4,220,Vizcaya,País Vasco
Piso,barrio Abandoibarra-Guggenheim,950000,2,77,Vizcaya,País Vasco
Piso,barrio Las Arenas Centro,950000,4,215,Vizcaya,País Vasco
Piso,Plaza Puente,950000,4,156,Vizcaya,País Vasco
Chalet,Zamacola,950000,6,400,Vizcaya,País Vasco
Piso,Plaza Puente,950000,4,215,Vizcaya,País Vasco
Casa Rural,Lugar Barrio San Isidro,950000,6,3754,Vizcaya,País Vasco
Piso,barrio Las Arenas Centro,950000,4,216,Vizcaya,País Vasco
Chalet,PERURI,950000,6,3000,Vizcaya,País Vasco
Piso,Plaza del Puente,950000,4,158,Vizcaya,País Vasco
Casa Rural,Ibarrangelu,950000,9,416,Vizcaya,País Vasco
Piso,Plaza Zubia 3,950000,4,216,Vizcaya,País Vasco
Piso,barrio Las Arenas Centro,950000,4,134,Vizcaya,País Vasco
Piso,Calle José María de Escuza 4,950000,3,92,Vizcaya,País Vasco
Piso,barrio Zona Indautxu,950000,6,203,Vizcaya,País Vasco
Piso,barrio Ensanche-Moyua,950000,4,123,Vizcaya,País Vasco
Piso,Gran Vía de Don Diego López de Haro 71,945000,3,105,Vizcaya,País Vasco
Piso,Calle Rodríguez Arias 3,943665,3,89,Vizcaya,País Vasco
Chalet,Lukategitxu Bidea,940000,4,550,Vizcaya,País Vasco
Duplex,Muelle de Las Arenas,940000,5,193,Vizcaya,País Vasco
Chalet,Gamiz bidea,940000,10,3000,Vizcaya,País Vasco
Piso,CARDENAL GARDOQUI,940000,5,242,Vizcaya,País Vasco
Piso,Cardenal Gardoqui,940000,5,264,Vizcaya,País Vasco
Piso,Calle del Cardenal Gardoqui,940000,5,163,Vizcaya,País Vasco
Piso,barrio Ensanche-Moyua,930000,4,155,Vizcaya,País Vasco
Piso,barrio Ensanche-Moyua,930000,4,160,Vizcaya,País Vasco
Piso,MARQUES DEL PUERTO,925000,5,225,Vizcaya,País Vasco
Chalet,Sopelana,920000,4,1000,Vizcaya,País Vasco
Piso,Via GRAN,920000,4,129,Vizcaya,País Vasco
Piso,Calle Hurtado de Amezaga,920000,9,380,Vizcaya,País Vasco
Piso,Calle Rodríguez Arias 3,918665,3,101,Vizcaya,País Vasco
Piso,Urduliz,915000,4,190,Vizcaya,País Vasco
Piso,barrio Abandoibarra-Guggenheim,910000,4,165,Vizcaya,País Vasco
Piso,barrio Abandoibarra-Guggenheim,910000,4,151,Vizcaya,País Vasco
Piso,barrio Abandoibarra-Guggenheim,910000,4,165,Vizcaya,País Vasco
