C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Islas Canarias,Santa Cruz de Tenerife,Estudio,isla de la gomera,31.0,0,89000
Islas Canarias,Santa Cruz de Tenerife,Estudio,isla de la gomera,25.0,0,108000
Islas Canarias,Santa Cruz de Tenerife,Piso,marina,72.0,2,199999
Islas Canarias,Santa Cruz de Tenerife,Estudio,isla de la gomera,32.0,0,94000
Islas Canarias,Santa Cruz de Tenerife,Piso,Calle echeyde,99.0,3,115000
Islas Canarias,Santa Cruz de Tenerife,Chalet,camiino los perales,503.0,5,350000
Islas Canarias,Santa Cruz de Tenerife,Piso,LORENZO TOLOSA,78.0,3,76000
Islas Canarias,Santa Cruz de Tenerife,Piso,barrio Barranco Grande,118.0,3,195000
Islas Canarias,Santa Cruz de Tenerife,Piso,Calle Valencia 14,63.0,2,269000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle los Falcones,97.0,3,530000
Islas Canarias,Santa Cruz de Tenerife,Atico,Calle Isla de Gran Canaria,90.0,3,155555
Islas Canarias,Santa Cruz de Tenerife,Casa Rural,Camino a la Babosera 5,10860.0,1,390000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Camino Finca Chigora s/n,48.408,3,3350000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle el Amparo 28,64.0,2,316500
Islas Canarias,Santa Cruz de Tenerife,Chalet,Rambla del Mar 17,1000.0,5,3800000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle Volcan Vesubio 19 -1,1250.0,6,530000
Islas Canarias,Santa Cruz de Tenerife,Piso,Calle Aguilena 10,168.0,3,185000
Islas Canarias,Santa Cruz de Tenerife,Piso,Calle Antonio Machado,59.0,1,115000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Camino la Placita 13 D,82.0,1,98500
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle Cortes 9,171.0,5,575000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle los Gomeros,160.0,4,220000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Carretera General del Norte 49,116.0,3,295000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle Armas Martell 3,88.0,3,79999
Islas Canarias,Santa Cruz de Tenerife,Piso,Calle el Cambullon 27,16.0,3,149700
Islas Canarias,Santa Cruz de Tenerife,Piso,Carretera General 63,98.0,3,114000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle la Pardela 29,197.0,4,210000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Avenida la Torrita 46,226.0,4,287000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle la Rapadura 5,562.0,3,749000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Carril de Millete 40,325.0,5,450000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Camino Hondo 95,137.0,3,230000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle Hermano Apolinar 27,1.166,14,1980000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle Volcan Vesubio 23,122.0,4,240000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle la Rapadura 5,562.0,3,749000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Camino Hondo 95,137.0,3,230000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Camino la Placita 13 D,82.0,1,98500
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle del Calvario 45,330.0,10,475000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle San Sebastian 10,400.0,6,329900
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle el Amparo 28,76.0,2,316500
Islas Canarias,Santa Cruz de Tenerife,Piso,Calle Alcalde Francisco Rodriguez Pomar 36,72.0,2,90000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle Candelaria,89.0,3,250000
Islas Canarias,Santa Cruz de Tenerife,Piso,Calle de la Magarza,70.0,2,378000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle Calvo Sotelo,145.0,4,234000
Islas Canarias,Santa Cruz de Tenerife,Casa Rural,Calle las Erillas,88.0,3,250000
Islas Canarias,Santa Cruz de Tenerife,Piso,Calle montanita,60.0,1,147000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Camino de chasna,54.0,3,37000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle Leonardo Torriani,166.0,5,850000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle Lorenzo Hernandez Abad s/n,278.0,4,450000
Islas Canarias,Santa Cruz de Tenerife,Chalet,Calle Republica Dominicana,155.0,4,267000
Islas Canarias,Santa Cruz de Tenerife,Piso,Calle Charco del Musgo,66.0,2,145000
