C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Galicia,La Coruna,Piso,Avenida de Monelos,66.0,2,145000
Galicia,La Coruna,Piso,Calle Rianxo,70.0,2,175000
Galicia,La Coruna,Duplex,Calle Sebastian Martinez Risco,89.0,3,325000
Galicia,La Coruna,Piso,Avenida de Monelos 81,119.0,3,185000
Galicia,La Coruna,Chalet,Ortono s/n,400.0,3,785000
Galicia,La Coruna,Piso,LUAR DO CARMEN,140.0,6,981800
Galicia,La Coruna,Atico,Avenida palleiro,113.0,3,137000
Galicia,La Coruna,Piso,Calle Ramon Cabanillas,81.0,3,123000
Galicia,La Coruna,Piso,Calle JUANA DE VEGA,242.0,5,595000
Galicia,La Coruna,Piso,Calle de Alfredo Branas,187.0,5,339000
Galicia,La Coruna,Piso,Calle Novoa Santos,91.0,3,255000
Galicia,La Coruna,Piso,Avenida Rosalia de Castro,120.0,3,114000
Galicia,La Coruna,Chalet,Lugar Castineiro Lobo,2.5,4,250000
Galicia,La Coruna,Piso,Calle PARQUE,9.0,3,240000
Galicia,La Coruna,Piso,Ronda de Outeiro,70.0,2,145000
Galicia,La Coruna,Piso,Frei Rosendo Salvado,120.0,3,259000
Galicia,La Coruna,Piso,Avenida Rosalia de Castro,109.0,3,129000
Galicia,La Coruna,Chalet,ALDEA SAN ISIDRO,1.389,5,310000
Galicia,La Coruna,Chalet,CANOTA,175.0,5,350000
Galicia,La Coruna,Piso,SEMPRE EN GALICIA,46.0,1,196500
Galicia,La Coruna,Chalet,Calle PRAGA,248.0,6,380000
Galicia,La Coruna,Chalet,XARDIN DE NOS,175.0,5,420000
Galicia,La Coruna,Piso,FEDERICO TAPIA,191.0,5,595000
Galicia,La Coruna,Piso,URBANIZACION MONTE BALADO,53.0,1,75000
Galicia,La Coruna,Piso,Avenida FONTECULLER,2.0,2,217000
Galicia,La Coruna,Duplex,Calle AGRO DA RAMALLOSA,109.0,3,190000
Galicia,La Coruna,Piso,puga y parga,113.0,3,440000
Galicia,La Coruna,Chalet,Calle de SSERAFIN ZAS,123.0,4,260000
Galicia,La Coruna,Chalet,Avenida de Pontevedra,440.0,10,260000
Galicia,La Coruna,Chalet,Aldea Gandario,1.2,4,249000
Galicia,La Coruna,Piso,Calle da Republica de El Salvador 3,160.0,5,355000
Galicia,La Coruna,Piso,Calle do Horreo 19,120.0,3,200000
Galicia,La Coruna,Chalet,Espiritu Santo 1,182.0,5,280000
Galicia,La Coruna,Piso,Calle de Alfredo Branas 7,30.0,3,250000
Galicia,La Coruna,Piso,Calle Nova de Abaixo,89.0,3,175000
Galicia,La Coruna,Chalet,Rial de Larano,173.0,5,650000
Galicia,La Coruna,Duplex,Calle do Agro da Ramallosa,20.0,3,190000
Galicia,La Coruna,Casa Rural,Lugar Vilaverde,2.4,4,217000
Galicia,La Coruna,Chalet,Calle dos Basquinos 79,293.0,5,330000
Galicia,La Coruna,Chalet,Calle Silvar,1236.0,5,284000
Galicia,La Coruna,Piso,Avenida de Monelos,8.0,3,95000
Galicia,La Coruna,Piso,Calle Juan Florez,30.0,4,298000
Galicia,La Coruna,Piso,Fernando Gonzalez 7,173.0,5,499000
Galicia,La Coruna,Piso,Avenida de Monelos,15.0,4,99000
Galicia,La Coruna,Piso,Calle Vila de Negreira,136.0,4,117000
Galicia,La Coruna,Piso,Calle Doutor Fleming,107.0,4,175000
Galicia,La Coruna,Piso,Avenida Ejercito,120.0,4,300000
Galicia,La Coruna,Piso,Avenida mendez nunez,108.0,3,128000
Galicia,La Coruna,Piso,Avenida MONELOS,104.0,3,255000
Galicia,La Coruna,Chalet,O Valino,133.0,4,660000
Galicia,La Coruna,Piso,Avenida do Mar,120.0,4,99000
Galicia,La Coruna,Chalet,O Valino,133.0,4,660000
Galicia,La Coruna,Piso,Calle Manuel Murguia,61.0,2,400000
Galicia,La Coruna,Chalet,Mosteiron,450.0,6,540000
Galicia,La Coruna,Piso,Calle Vista Alegre,118.0,3,199000
Galicia,La Coruna,Piso,Avenida RUBINE,245.0,6,630000
Galicia,La Coruna,Chalet,Eiris,550.0,5,385000
Galicia,La Coruna,Piso,Avenida de Vilagarcia 32,71.0,2,180000
Galicia,La Coruna,Piso,Calle dos Basquinos 37,30.0,6,250000
Galicia,La Coruna,Duplex,Transito dos Gramaticos 3,71.0,2,370000
Galicia,La Coruna,Piso,Transito dos Gramaticos 3,62.0,2,390000
Galicia,La Coruna,Chalet,Calle de Le Puyen Velay 51,134.0,4,400000
Galicia,La Coruna,Piso,Paseo de Alexandre Boveda,154.0,4,360000
Galicia,La Coruna,Chalet,Calle Rueiro de Figueirinas 27,85.0,3,437422
Galicia,La Coruna,Atico,Calle Felix Acevedo,114.0,3,224000
Galicia,La Coruna,Piso,Calle de Alfredo Branas 22,178.0,5,339000
Galicia,La Coruna,Chalet,Vixoi 5,3.944,5,590000
Galicia,La Coruna,Chalet,Rabadeira 24,80.0,4,210000
Galicia,La Coruna,Piso,Republica de El Salvador 17,108.0,3,220000
Galicia,La Coruna,Chalet,Lugar Peralto 37,211.0,6,650000
Galicia,La Coruna,Chalet,Urbanizacion con piscina y zonas comunes 5,355.0,5,495000
Galicia,La Coruna,Piso,Avenida Barcelona 10,156.0,4,550000
Galicia,La Coruna,Piso,Plaza de Ramon Dominguez 1,121.0,4,300000
Galicia,La Coruna,Chalet,Aldea Trasin 4,175.0,5,495000
Galicia,La Coruna,Chalet,Calle Corredoira Vinas 5,220.0,4,750000
Galicia,La Coruna,Piso,REAL 69,170.0,4,495000
Galicia,La Coruna,Piso,Travesia de Arteixo s/n,135.0,4,179000
Galicia,La Coruna,Chalet,Lorbe 1,250.0,3,349000
Galicia,La Coruna,Piso,Calle Zalaeta 16,174.0,7,460000
Galicia,La Coruna,Chalet,Calle Corralon 2,1.15,6,200000
Galicia,La Coruna,Chalet,Travesia da Praia 47 B,895.0,8,500000
Galicia,La Coruna,Piso,Calle Vila de Ordes,122.0,4,100000
Galicia,La Coruna,Chalet,Aldea Casanova 23,195.0,5,430000
Galicia,La Coruna,Casa Rural,Xanrozo,360.0,5,220000
Galicia,La Coruna,Chalet,Lorbe,900.0,6,520000
Galicia,La Coruna,Piso,Avenida de la Coruna 68 B,94.0,3,92000
Galicia,La Coruna,Piso,Calle Jose Maria Hernansaez,100.0,3,195000
Galicia,La Coruna,Chalet,Lugar Balcaide 6,171.0,5,300000
Galicia,La Coruna,Chalet,Aldea Seares de Arriba 13,3.854,5,670000
Galicia,La Coruna,Piso,Maria Puga Cerdido,115.0,3,315000
Galicia,La Coruna,Chalet,Avenida ROSALIA DE CASTRO,537.0,9,445000
Galicia,La Coruna,Piso,Calle Arzobispo Lago Gonzalez,66.0,4,640000
Galicia,La Coruna,Piso,Calle Obispo Argaya Goicoechea,96.0,3,105000
Galicia,La Coruna,Chalet,San Mateo-Castro-O Val,2700.0,4,329900
Galicia,La Coruna,Piso,Avenida ALCALDE MANUEL PLATAS VARELA,110.0,3,180000
Galicia,La Coruna,Chalet,Lugar Granxa,1720.0,4,875000
Galicia,La Coruna,Chalet,Dorneda,900.0,4,350000
Galicia,La Coruna,Chalet,Camino Mato,300.0,5,405000
Galicia,La Coruna,Piso,Calle da Republica de El Salvador 32,151.0,4,240000
Galicia,La Coruna,Piso,Rubine 13,152.0,4,549000
Galicia,La Coruna,Piso,Avenida Linares Rivas 56,250.0,6,750000
Galicia,La Coruna,Piso,Avenida dos Mallos 15,64.0,2,200000
Galicia,La Coruna,Chalet,QUEMBRE 6,60.0,3,145000
Galicia,La Coruna,Casa Rural,Calle do Casal da Horta,56.0,1,125000
Galicia,La Coruna,Chalet,Lugar Pousadoira,96.0,3,260000
Galicia,La Coruna,Piso,Ronda de Outeiro,100.0,3,310000
Galicia,La Coruna,Chalet,Aldea Cortes 21,95.0,4,189990
Galicia,La Coruna,Chalet,Lugar Ameixeiral,537.0,6,438000
Galicia,La Coruna,Piso,Calle Pascual Veiga 40,82.0,3,185000
