C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla-La Mancha,Cuenca,Atico,Calle Diego Ramirez de Villaescusa,108.0,3,65000
Castilla-La Mancha,Cuenca,Chalet,juan Ramon Jimenez s/n,420.0,6,82000
Castilla-La Mancha,Cuenca,Piso,Calle de los Tintes,7.0,4,144000
Castilla-La Mancha,Cuenca,Casa Rural,Pozorrubielos de la Mancha,157.0,4,55000
Castilla-La Mancha,Cuenca,Chalet,Carretera Pozorrubio,124.0,3,300000
Castilla-La Mancha,Cuenca,Piso,Alameda,102.0,3,215000
Castilla-La Mancha,Cuenca,Chalet,Calle Arce,124.0,4,90000
Castilla-La Mancha,Cuenca,Chalet,Barajas de Melo,143.0,4,200000
Castilla-La Mancha,Cuenca,Chalet,ARCAS DEL VILLAR,55.0,1,90000
Castilla-La Mancha,Cuenca,Chalet,Calle del Padre Ricardo Rabanos,80.0,2,67000
Castilla-La Mancha,Cuenca,Casa Rural,Campillo de Altobuey,88.0,4,38000
Castilla-La Mancha,Cuenca,Piso,Calle Maria Luisa Vallejo,91.0,3,72000
Castilla-La Mancha,Cuenca,Piso,Tarancon,42.0,1,68000
Castilla-La Mancha,Cuenca,Chalet,Las Mesas,172.0,3,20000
Castilla-La Mancha,Cuenca,Piso,NUESTRA SENORA DEL BUEN SUCESO CUENCA,83.0,3,63000
Castilla-La Mancha,Cuenca,Chalet,madre teresa de calcuta 10,93.0,3,50000
Castilla-La Mancha,Cuenca,Chalet,REAL 9,107.0,3,38000
Castilla-La Mancha,Cuenca,Piso,Tarancon,101.0,3,44000
Castilla-La Mancha,Cuenca,Chalet,Aliaguilla,142.0,4,53000
Castilla-La Mancha,Cuenca,Chalet,Casas de Benitez,12.0,5,65000
Castilla-La Mancha,Cuenca,Piso,Centro,94.0,3,79900
Castilla-La Mancha,Cuenca,Chalet,Calle Colon 16,199.0,5,60000
Castilla-La Mancha,Cuenca,Casa Rural,Calle Cedazo 41,65.0,2,37000
Castilla-La Mancha,Cuenca,Chalet,Ramon y Cajal 4 F,20.0,4,72000
Castilla-La Mancha,Cuenca,Chalet,Mira,80.0,5,115000
Castilla-La Mancha,Cuenca,Piso,DALMACIO GARCIA IZCARA,82.0,3,185000
Castilla-La Mancha,Cuenca,Piso,Calle Hermanos Rius Zunon,85.0,3,89000
Castilla-La Mancha,Cuenca,Piso,Calle Ramon y Cajal,109.0,3,120000
Castilla-La Mancha,Cuenca,Chalet,"3 de Jabaga bien comunicada por la A-40. Proximos pasos Haz click en el 'enlace adicional' debajo del mapa - te llevara a la pagina de la propiedad en nuestra web donde podras: Agendar una visita | Acceder a los documentos legales | Hacer una oferta | Contactar con nuestro equipo directamente No cobramos comision al comprador.""",156.0,0,919380509
Castilla-La Mancha,Cuenca,Piso,Calle Lope de Vega,75.0,3,50000
Castilla-La Mancha,Cuenca,Piso,Avenida Miguel de Cervantes,120.0,3,198000
Castilla-La Mancha,Cuenca,Piso,Calle de Santiago Lopez,15.0,3,90000
Castilla-La Mancha,Cuenca,Chalet,Ramon y Cajal 4 E,20.0,4,78000
Castilla-La Mancha,Cuenca,Chalet,Ramon y Cajal 4 D,20.0,4,90000
Castilla-La Mancha,Cuenca,Chalet,Ramon y Cajal 4 C,20.0,4,84000
Castilla-La Mancha,Cuenca,Chalet,Ramon y Cajal 4 B,20.0,4,78000
Castilla-La Mancha,Cuenca,Piso,Avenida de la Musica Espanola,15.0,3,119900
Castilla-La Mancha,Cuenca,Piso,Calle Derechos Humanos,148.0,4,280000
Castilla-La Mancha,Cuenca,Chalet,Calle Mayor 54,344.0,5,90000
Castilla-La Mancha,Cuenca,Chalet,Calle Cantarranas,84.0,3,22320
Castilla-La Mancha,Cuenca,Chalet,Ramon y Cajal,20.0,4,88000
Castilla-La Mancha,Cuenca,Chalet,Las Mesas,110.0,3,64000
Castilla-La Mancha,Cuenca,Piso,Avenida las Sabinas,64.0,2,166000
Castilla-La Mancha,Cuenca,Piso,antonio machado,84.0,3,169000
Castilla-La Mancha,Cuenca,Chalet,Calle Pizarro,146.0,4,86000
Castilla-La Mancha,Cuenca,Chalet,Calle Real,280.0,5,79000
Castilla-La Mancha,Cuenca,Chalet,Calle Cotanillo 12,430.0,7,149500
Castilla-La Mancha,Cuenca,Chalet,Calle San Cristobal 12,84.0,3,40000
Castilla-La Mancha,Cuenca,Chalet,Plaza Tercia 3,0.0,4,290000
Castilla-La Mancha,Cuenca,Piso,Calle Principe,112.0,3,67200
Castilla-La Mancha,Cuenca,Chalet,Calle mayor 39,40.0,5,180000
Castilla-La Mancha,Cuenca,Casa Rural,Carretera Casas del Olmo s/n,109.0,3,12000
Castilla-La Mancha,Cuenca,Chalet,Calle de la Diputacion 14,252.0,10,83000
Castilla-La Mancha,Cuenca,Chalet,Calle Enebro,25.0,5,185000
Castilla-La Mancha,Cuenca,Chalet,Calle Nueva 5,145.0,5,114000
Castilla-La Mancha,Cuenca,Chalet,Calle Juan Carlos I 1,200.0,3,135000
