C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Cadiz,Piso,Avenida de la Hermandad de la Oracion en el Huerto esquina con Avenida de la Hermandad de la Misericordia s/n,100.0,3,210000
Andalucia,Cadiz,Piso,La Paz - Segunda Aguada - Loreto,57.0,2,238000
Andalucia,Cadiz,Estudio,Vejer de la Frontera,36.0,0,99500
Andalucia,Cadiz,Piso,La Paz - Segunda Aguada - Loreto,114.0,3,145000
Andalucia,Cadiz,Chalet,barrio Vistahermosa,198.0,5,750000
Andalucia,Cadiz,Piso,Zona San Jose - Varela,149.0,4,439000
Andalucia,Cadiz,Piso,barrio El Juncal - Vallealto,111.0,3,95000
Andalucia,Cadiz,Chalet,barrio El Rocio - La Milagrosa,90.0,3,150000
Andalucia,Cadiz,Chalet,barrio Vistahermosa,125.0,4,700000
Andalucia,Cadiz,Piso,Ayuntamiento - Catedral,79.0,2,210000
Andalucia,Cadiz,Piso,barrio El Juncal - Vallealto,9.0,4,201900
Andalucia,Cadiz,Chalet,Calle Arcturus,178.0,5,1375000
Andalucia,Cadiz,Chalet,Calle Bergantin,227.0,6,1990000
Andalucia,Cadiz,Chalet,Calle Buenavista,93.0,3,1050000
Andalucia,Cadiz,Chalet,Las Lagunas - Campano,96.0,3,199990
Andalucia,Cadiz,Chalet,barrio La Reserva,3.138,6,3400000
Andalucia,Cadiz,Piso,Zona Laguna,90.0,3,399900
Andalucia,Cadiz,Piso,Playa Victoria - Paseo Maritimo,99.0,3,340000
Andalucia,Cadiz,Piso,Puerto de Sotogrande-La Marina,95.0,3,450000
Andalucia,Cadiz,Chalet,Calle Formentera,369.0,8,2750000
Andalucia,Cadiz,Piso,La Reconquista - El Ensanche,99.0,3,94000
Andalucia,Cadiz,Piso,Avenida Torrebreva 20,75.0,2,265000
Andalucia,Cadiz,Chalet,Calle Grazalema s/n,176.0,5,2475000
Andalucia,Cadiz,Chalet,Calle Alvorado s/n,295.0,7,2100000
Andalucia,Cadiz,Piso,Centro Historico - Plaza Espana,70.0,2,227500
Andalucia,Cadiz,Chalet,barrio Valdelagrana,620.0,5,720000
Andalucia,Cadiz,Chalet,barrio Carretera de Sanlucar-Sudamerica,161.0,5,230000
Andalucia,Cadiz,Piso,Nucleo Urbano,130.0,5,125000
Andalucia,Cadiz,Chalet,Nucleo Urbano,133.0,2,220000
Andalucia,Cadiz,Piso,Zona Laguna,75.0,2,206000
Andalucia,Cadiz,Piso,Vejer de la Frontera,46.0,1,125000
Andalucia,Cadiz,Atico,Zona Bahia Blanca,25.0,4,600000
Andalucia,Cadiz,Chalet,barrio Divina Pastora - La Yeguada,131.0,5,299000
Andalucia,Cadiz,Duplex,barrio El Juncal - Vallealto,96.0,3,165000
Andalucia,Cadiz,Atico,Sotogrande Costa,178.0,5,1275000
Andalucia,Cadiz,Piso,barrio Jerez Oeste,125.0,4,79000
Andalucia,Cadiz,Piso,barrio Pago San Jose - Princi - Jerez,115.0,3,137900
