Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Piso,Calle Palma de Mallorca,171950,2,67
Chalet,Calle Doña Jimena,189900,4,135
Piso,Plaza Vega,185000,2,74
Piso,Calle Eras de San Francisco,89900,3,110
Piso,barrio Los Vadillos - R Sanitaria - Pozanos,95000,2,64
Piso,Calle la Tala s/n,189900,3,15
Piso,Plaza Alonso Martínez  2,465000,3,97
Piso,barrio Gamonal - San Bruno - G9,158000,4,134
Piso,barrio Los Vadillos - R Sanitaria - Pozanos,169000,2,72
Ático,Calle la Tala s/n,195600,2,15
Piso,las bodegas,56000,2,61
Piso,Plaza Alonso Martínez  2,990000,5,192
Piso,Calle Aparicio y Ruiz,390000,5,184
Piso,Plaza Alonso Martínez  2,390000,4,150
Ático,Calle Fuenteovejuna s/n,177000,2,77
Ático,Calle Fuenteovejuna s/n,178000,2,71
Piso,Calle Pdte Adolfo Suárez s/n,204000,3,93
Piso,Calle Fuenteovejuna s/n,170000,2,63
Duplex,Avenida Monasterio de las Huelgas,780000,5,177
Chalet,Calle Cubillo del Cesar,69900,3,92
Piso,Calle Santo Toribio,64500,2,64
Chalet,Avenida Palencia,649000,6,206
Chalet,Calle de Fernán González,129000,3,97
Chalet,Calle Luis Rodríguez Arango,1280000,6,230
Piso,Paseo Espolón,230000,1,53
Piso,Camino de Villalón,135000,3,95
Chalet,Calle Alta (Mozoncillo Juarros),85000,3,116
Piso,Pozos 22,148000,2,69
Piso,Plaza Foramontanos,120000,3,83
Chalet,Calle la Iglesia,49000,4,223
Chalet,Calle Bolera,69000,5,125
Piso,Avenida Palencia,56000,3,100
Piso,Avenida Castilla Y León s/n,174000,3,114
Ático,Avenida Castilla Y León s/n,199000,2,68
Piso,Avenida Castilla Y León s/n,166000,2,74
Piso,Calle Padre Conde 21,216900,3,106
Piso,Calle Padre Conde 21,169329,2,61
Piso,Calle Padre Conde 21,189533,3,95
Piso,Calle de Rivalamora,179000,3,101
Piso,Calle Virgen de las Viñas 1,143000,2,61
Piso,barrio Villa Pilar,590000,4,155
Chalet,Calle San Vicente,189000,3,10
Piso,Quemada 2,88000,3,16
Piso,barrio Gamonal - San Bruno - G9,183000,3,97
Piso,pedrote 9,170000,2,79
Piso,Avenida Castilla 80,150000,4,128
Piso,Avenida general gutierrez 3,88000,4,141
Chalet,Canalejas 1,90000,4,139
Piso,Calle santiago 14,65000,2,73
Piso,duero 13,103000,4,151
Piso,Duero 14,55000,3,69
Chalet,Alfoz de Quintanadueñas,57000,2,68
Piso,agustina de aragon 11,129000,2,63
Piso,Pizarro 11,55000,3,114
Chalet,Carretera hontoria 19,82000,5,30
Piso,Nuño Rasura 2,53000,3,98
Piso,Duraton 1,90000,3,89
Piso,Avenida de los Derechos Humanos,92000,3,98
Chalet,Travesía Puerta Nueva 6,160000,2,68
Chalet,Calle Iglesia,99000,3,89
Chalet,Alcalde Jose luis valenciano 26,220000,4,378
Piso,Calle Condesa Mencía,225000,4,126
Duplex,Puerta Nueva 25,220000,4,150
Piso,Avenida Mencía de Velasco,59000,3,115
Piso,Calle Hermano Rafael,169000,3,80
Piso,Calle Santiago,112000,2,50
Chalet,San Roque 59,60000,3,91
Piso,Universidad - Las Huelgas,155000,2,8
Ático,Calle santiago,218000,4,30
Chalet,Calle Real 39,219000,3,98
Chalet,Villasana de Mena,450000,3,91
Piso,Avenida de los Derechos Humanos,89000,3,88
Piso,barrio San Julián-Bº de Cortes,172000,2,62
Piso,barrio Gamonal - San Bruno - G9,140000,2,73
Piso,Calle Santa Clara 52,125000,4,149
Piso,Pasaje de Radio Popular,280000,5,195
Chalet,Arcos,179000,3,95
Piso,barrio Los Vadillos - R Sanitaria - Pozanos,80000,1,48
Piso,Plaza Jardines de Don Diego,143000,2,102
Piso,Plantío - Alcampo,95000,1,58
Piso,Calle Almacenes,149000,2,67
Casa Rural,Villarcayo de Merindad de Castilla la Vieja,395000,6,50
Piso,Calle Llana de Afuera,135900,2,67
Chalet,Juan de Juni,320000,4,200
Piso,Camino de Villalón,115000,2,72
Piso,Calle Santiago,84000,2,75
Piso,Calle Benito Pérez Galdós,56950,2,58
Piso,pedrote,99000,3,150
Duplex,San Antonio,228000,3,123
Duplex,bejar,229900,4,156
Piso,Paseo Espolón,595000,1,144
Duplex,Puerta comadres,179000,3,36
Piso,Calle Pedraja,83000,5,184
Piso,Paseo de la Isla 2,480000,4,140
Piso,Carretera la Estación,69500,3,86
Piso,Plaza Antonio de Pereda,128000,3,114
Piso,Avenida Cantabria,193000,5,170
Piso,Hospicio,35000,2,68
Ático,Laín Calvo 11,168000,1,47
Chalet,Calle Cerezo,395000,4,140
Chalet,Europa,217000,3,90
Piso,Calle El Chopo,155000,2,73
Piso,Avenida El Ferial,189900,4,128
Piso,Plaza Jesus Maria Jabato 6,189000,3,13
Duplex,Calle Empedrada,290000,3,150
Piso,Arco Isilla,230000,4,130
Piso,Calle Esteban Sáez Alvarado 41,195000,2,74
Piso,Plaza de España 6,415000,3,83
Piso,Villafría - La Ventilla - Castañares,50000,1,49
Casa Rural,ALBAINA s/n,62000,4,154
Chalet,barrio Los Vadillos - R Sanitaria - Pozanos,1650000,6,211
Casa Rural,La Iglesia 2,410000,4,150
Piso,Calle Calzadas  13,340000,3,113
Piso,Calle San Isidro,47000,2,77
Chalet,barrio San Julián-Bº de Cortes,310000,3,84
Chalet,Abajas,69900,3,80
Chalet,Zazuar,479000,7,265
Chalet,Calle fresno,340000,5,380
Piso,Calle de Lain Calvo,239900,4,130
Piso,Calle Emperador,139000,3,103
Chalet,Camino Burgos,210000,4,990
Casa Rural,Calle San Miguel,99000,4,200
Piso,santa cruz,117000,3,104
Piso,Calle Vitoria,155000,2,70
Duplex,Avenida de Castilla y León,175000,3,111
Duplex,Calle Vicente Aleixandre,178000,2,64
Chalet,Calle las Traseras 7,117000,4,137
Piso,Calle Parque Juan Pablo II,155000,2,4
Piso,federico garcia lorca,130000,4,146
Piso,Calle Valle de Manzanedo,29000,2,56
Piso,Calle Padre Aramburu,190000,5,175
Chalet,Villarcayo de Merindad de Castilla la Vieja,340000,3,706
Ático,Calle Francisco Javier Ayala Carcedo,275000,3,81
Piso,barrio Juan XXIII - Las Torres - G2,120000,4,139
Chalet,real 41,25000,2,131
Chalet,Juan II de Castilla,164000,3,103
Piso,Calle Cadena,123000,2,70
Piso,barrio Gamonal - San Bruno - G9,195000,4,160
Piso,Calle María Amigo,195000,4,158
Piso,barrio Los Vadillos - R Sanitaria - Pozanos,115000,4,122
Casa Rural,Calle Acorro,2395000,19,670
Piso,concepcion,229000,3,15
Piso,SAN FRANCISCO,99000,3,80
Chalet,Calle Santa Ana,40000,4,8
Chalet,Villasana de Mena,250000,3,50
Piso,barrio San Agustín-Parque Europa,79000,2,40
Piso,cardenal cisneros 1,114000,4,24
Chalet,Calle Peligros 5,85000,3,20
Piso,Calle Calera,180000,2,80
Piso,Camino Casa de la Vega,187000,4,107
Piso,Avenida Alcalde Valentín Niño,165000,2,80
Piso,Calle Doña Constanza,169000,3,100
Chalet,Villarcayo de Merindad de Castilla la Vieja,225000,4,422
Piso,Calle María Amigo,138000,4,103
Piso,Calle Padre Conde 21,173790,2,65
Piso,Calle General Santocildes,298000,4,158
Piso,vitoria,139900,3,93
Chalet,TIRSO DE MOLINA,260000,5,184
Piso,Carretera de Arcos,115000,3,79
Piso,Casco Antiguo,155000,2,69
Chalet,Calle Río Nela,280000,3,90
Chalet,Calle Gumiel de Izān,565000,4,155
Piso,vitoria,139900,3,89
Piso,Calle Vitoria,92000,3,106
Chalet,Paseo de los Pisones,395000,4,142
Chalet,Arcos,349000,3,114
Chalet,Encío,295000,5,226
Piso,Calle San Francisco,135000,4,122
Chalet,Dordoniz s/n,209000,3,112
Chalet,Centro,94000,3,92
Chalet,Calle mayor s/n,390000,3,88
Piso,Calle de Manuel Muñoz Guillén,239000,4,147
Piso,Calle Villalón 45,159000,2,70
Piso,Calle Obras Públicas,22000,3,89
Chalet,Calle Mayor,650000,7,7389
Chalet,Villatoro,215000,3,90
Piso,Calle de la Igualdad,139000,2,86
Piso,Calle Esteban Sáez Alvarado 41,169000,2,63
Piso,Pasaje Del Mercado,189000,4,120
Piso,Calle Avellanos 1,275000,2,100
Piso,Calle Hernán Cortés 1,150000,3,88
Piso,Calle San Antonio,151900,2,74
Piso,Avenida Miranda do Douro,225000,3,80
Chalet,Villagonzalo-Pedernales,179000,4,190
Chalet,Calle Ángel García Bedoya 56,157000,4,158
Piso,Buniel,79900,2,65
Casa Rural,Espinosa de los Monteros,100000,2,206
Piso,Avenida de Valencia del Cid,120000,3,100
Chalet,Calle Espinosa de los Monteros 14,900000,5,198
Piso,Avenida Europa,155000,2,66
Chalet,Hontoria del Pinar,140000,4,203
Piso,Calle Graciliano Urbaneja 5,315000,3,109
Piso,Calle Fernan Gonzalez,210000,1,46
Piso,Plaza Francisco Sarmiento,125000,3,100
Piso,Calle Fátima,129000,3,120
Piso,Avenida del Cid Campeador 95,149000,4,154
Piso,Centro,215000,2,67
Piso,Calle Sagrada Familia,220000,4,133
Piso,Juan Alcedo de la Rocha,65000,1,41
Chalet,Roble 24,86000,3,345
Piso,Matillas - Californias ,83000,3,81
Piso,Anduva - Miranda sur,140000,3,15
Chalet,Roble 24,86000,3,345
Piso,Murcia 3,116000,1,40
Chalet,Avenida Costa Rica,300000,4,130
Piso,Calle Puentedey,85000,1,50
Casa Rural,Calle Juego del Bolos,145900,3,94
Piso,Calle San Juan,135000,3,116
Piso,Plaza Vega,185000,2,62
Piso,Calle Vitoria,138000,3,110
Piso,Puerta Romeros,75000,1,42
Chalet,Valle de Mena,210000,4,145
Piso,Calle de la Lealtad,119900,3,100
Piso,Calle de Nuestra Señora de Belén,110000,3,120
Piso,Barriada Juan XXIII,100000,3,105
Piso,Plaza San Bruno,99900,3,84
Chalet,emiliano aguirre,145000,3,106
Piso,Calle San Bruno,99600,2,65
Piso,Calle del Burgense,250000,6,246
Piso,Avenida Reyes Católicos,229900,3,98
Chalet,Frías,69500,4,228
Piso,Calle Luis Alberdi,139000,3,104
Piso,Casco Antiguo,82900,2,65
Piso,Calle San Pablo,115000,3,117
Piso,Briviesca,21500,2,72
Piso,Calle Tahonas,119000,3,16
Piso,Carretera de Poza,109000,2,72
Piso,Arco de San Esteban,155000,2,75
Piso,Illera,162500,2,60
Chalet,Carretera Santander,349000,4,1976
Chalet,Avenida Costa Rica 104,320000,4,425
Piso,Paseo Comuneros de Castilla,170000,2,80
Chalet,Avenida BILBAO,103000,2,111
Piso,Plaza Huerto del Rey 16,550000,4,152
Piso,Calle Caleruega 33,285000,2,87
Piso,Illera,142000,2,77
Chalet,Avenida Monasterio de las Huelgas 41,795000,6,16
Piso,Calle Santiago,230000,4,109
Chalet,Valle de Mena,220000,4,155
Chalet,Valle de Mena,430000,4,230
Piso,barrio Juan XXIII - Las Torres - G2,298000,4,132
Chalet,Villarcayo de Merindad de Castilla la Vieja,247000,6,430
Piso,Calle Condesa Mencía 157,165000,2,66
Chalet,Briviesca,80000,4,100
Piso,San Lorenzo,170000,2,24
Chalet,Valle de Mena,430000,4,230
