Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Chalet ,Fuentemilanos ,199000 ,5,67
Chalet ,Ortigosa del Monte ,220000 ,2,140
Piso ,Calle Real ,125000 ,3,80
Piso ,Centro ,195000 ,4,136
Piso ,Centro ,185000 ,4,154
Piso ,Cuéllar ,78000 ,4,142
Piso ,Calle de Agapito Marazuela ,145000 ,3,40
Chalet ,Plaza Mayor s/n ,950000 ,5,412
Piso ,San Cristobal de Segovia ,85975 ,2,76
Chalet ,Calle París 386 ,725000 ,5,164
Piso ,Calle Jardín Botánico ,260000 ,3,117
Casa Rural ,San Miguel ,870000 ,7,320
Piso ,Calle Virgen ,100000 ,5,160
Piso ,Camino Viejo ,140000 ,3,95
Chalet ,Calle Norte  29 ,170000 ,3,140
Chalet ,Calle Norte  29 ,165000 ,3,121
Chalet ,Calle Norte  29 ,175000 ,3,124
Casa Rural ,Condado de Castilnovo s/n ,15000000 ,21,659
Chalet ,Calle Norte  29 ,185000 ,4,165
Chalet ,PAYSANDU ,290000 ,4,220
Chalet ,La Estación ,575000 ,4,278
Piso ,Calle Juan Calvo 18 ,75000 ,3,119
Duplex ,Avenida coto de San Isidro ,69000 ,2,12
Chalet ,Nava de la Asuncion ,215000 ,4,157
Chalet ,Iglesia 2 ,129000 ,1,24
Chalet ,Escultores Coullaut Valera 4 ,372000 ,3,96
Chalet ,Avenida De los angeles esquina SIERRA MAGINA  s/n ,234600 ,3,420
Chalet ,Avenida De los angeles esquina SIERRA MAGINA  s/n ,239600 ,3,420
Chalet ,Nava de la Asuncion ,330000 ,6,202
Chalet ,Santa Maria la Real de Nieva ,275000 ,1,49
Piso ,Calle José Costa 7 ,260000 ,1,93
Casa Rural ,Calle de la Fuente 9 ,63000 ,3,180
Piso ,Calle los Maestros 3 ,139000 ,3,81
Chalet ,Nieva ,116140 ,6,271
Casa Rural ,Iglesia ,280000 ,8,316
Piso ,Plaza Doctor Laguna ,420000 ,3,100
Chalet ,Calle G 8 30 ,80000 ,3,118
Chalet ,Calle Albañiles ,299500 ,6,135
Chalet ,Calle G 8 30 ,80000 ,3,82
Chalet ,Calle Albañiles ,299500 ,6,135
Piso ,Calle Val Bajo ,73000 ,1,57
Piso ,Plaza Doctor Laguna ,495000 ,4,160
Chalet ,Calle Subida a la Picota ,270000 ,8,316
Chalet ,Calle el Chopo ,190000 ,5,173
Piso ,Calle San Francisco ,760000 ,5,281
Chalet ,San Ildefonso o la Granja ,2250000 ,10,1.200
Piso ,Calle Miraflores ,120000 ,3,75
Piso ,Calle del Sexmo de Cabezas s/n ,279450 ,3,106
Chalet ,Calle Alameda ,87000 ,3,105
Piso ,Calle de Agapito Marazuela ,230000 ,3,150
Piso ,menacho 24 ,158999 ,2,30
Piso ,Calle Val Bajo ,89000 ,2,65
Chalet ,Camino del Peral ,178000 ,4,0
Piso ,Calle Presa ,67500 ,2,64
Chalet ,herradores ,65000 ,3,170
Chalet ,Los Ángeles de San Rafael ,219000 ,3,552
Piso ,Calle la Independencia ,250000 ,5,100
Piso ,Calle de José Zorrilla ,220000 ,4,128
Piso ,Avenida Marqués de Lozoya ,130000 ,3,97
Duplex ,Avenida Juan Carlos I 1 ,290000 ,2,63
Piso ,Avenida Juan Carlos I 1 ,193500 ,2,70
Piso ,Avenida Juan Carlos I 1 ,203000 ,2,76
Chalet ,Calle Vicente Aleixandre 120 P ,263915 ,4,152
Chalet ,Muñopedro ,950000 ,5,195
Duplex ,Avenida Juan Carlos I 1 ,395000 ,4,131
Piso ,Calle de Riaza 11 ,120000 ,2,68
Duplex ,Avenida Juan Carlos I 1 ,272000 ,3,88
Chalet ,Calle TORREIGLESIAS 55 ,315000 ,4,500
Chalet ,Calle Lozano 17 ,224000 ,2,47
Chalet ,Calle la Plata 54 ,135000 ,4,35
Piso ,Calle Carmen ,248000 ,5,170
