Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Chalet,barrio Somió,1150000,5,185
Chalet,barrio Cabueñes,1150000,5,900
Chalet,Calle Elías Pando,1125000,6,210
Chalet,Elías Pando,1125000,6,205
Ático,Calle Uría,1100000,5,311
Chalet,Lugar Tereñes,1100000,5,1800
Chalet,Lugar San Martin,1100000,6,806
Duplex,Calle Plácido Arango Arias,1100000,4,213
Chalet,Lugar Tresgrandas,1100000,6,207
Chalet,Calle de Dionisio Ruisánchez,1100000,5,184
Chalet,Caleya Conde,1099000,10,1.000
Chalet,Camino Caleya del Conde,1099000,6,248
Chalet,Aldea Cefontes,1095000,4,1.781
Chalet,Verdicio - Bañugues - Cabo Peña,1050000,5,193
Chalet,Llanes,1025000,5,80
Chalet,Calle Suárez Inclán,1000000,5,600
Chalet,Carretera de la Providencia,1000000,3,85
Chalet,Plaza la Canal,1000000,5,194
Chalet,Calle Ramón Vega,1000000,6,1.074
Chalet,LLN-8,1000000,9,544
Chalet,Celorio-Poó-Parres,1000000,9,563
Casa Rural,Roces Infiesto 33530 s/n sn,1000000,4,139
Casa Rural,Roces Piloña s/n sn,1000000,4,131
Chalet,Calle Suárez Inclán 1,1000000,4,130
Chalet,Maizales 8,999000,4,157
Chalet,Camino Acantos 6,998000,6,345
Chalet,Caserio la Rodada,995000,7,294
Chalet,CASERIO LA RODADA 27,995000,7,3.100
Chalet,Via del Cantábrico 16,995000,3,3.400
Casa Rural,Barrio Sau R7 12 A,995000,7,12.000
Chalet,Parque Manjoya 200 -202,995000,7,14
Chalet,LA MANJOYA,995000,7,56
Chalet,Lugar Toleo,990000,3,109
Piso,Calle Cervantes,990000,6,237
Chalet,Calle Sobrescobio,990000,4,250
Chalet,Urbanizacion Mirador de Somio,990000,5,493
Chalet,Calle Alejandro Casona,990000,4,131
Chalet,Camino Arenas,990000,7,300
Piso,Calle Cervantes,990000,6,373
Chalet,Calle Aniceto Sela,990000,10,405
Chalet,Camino de los Alisos,990000,5,2.000
Chalet,Calle Aniceto Sela 2 -8,990000,10,1.100
Chalet,Camino Caminó de los Alisos,990000,5,350
Chalet,barrio Somió,990000,5,186
Chalet,Toleo 33,990000,3,2.000
Piso,Calle Cervantes,990000,6,228
Chalet,Camino de los Alisos,990000,5,195
Chalet,Toleo,990000,4,137
Chalet,Camino Caminó de los Alisos,990000,5,480
Chalet,barrio Somió,990000,5,176
Chalet,Calle Aniceto Sela,990000,8,100
Chalet,barrio Somió,990000,5,162
Chalet,Camino de los Alisos 22 A,990000,5,199
Chalet,Pría-Nueva-Hontoria-Naves,988000,5,200
Chalet,Vereda Arrobio,985000,9,15.000
Chalet,Calle Riaño 42,980000,5,10.000
Chalet,Posada-Barro,975000,5,100
Chalet,Rales,975000,5,454
Chalet,Posada-Barro,975000,5,177
Chalet,Carretera Piles al Infanzón 1502,975000,7,258
Chalet,AS-115,975000,5,199
Chalet,Rales s/n,975000,5,50
Casa Rural,Carretera de Samagán s/n,975000,30,2.527
Chalet,Enol s/n,969000,4,5.449
Chalet,Calle Aldea la 21,960000,6,4.000
Chalet,Avenida Marola,950000,4,50
Chalet,EL BARRIGON s/n,950000,6,438
Chalet,Barrio Barrigón 1 A,950000,6,438
Chalet,Lugar Puntal,950000,5,446
Chalet,Lugar Puntal,950000,5,4.000
Chalet,Calle el Barrigón,950000,6,85
Chalet,Lugar EL BARRIGON,950000,6,240
Piso,Calle Progreso,950000,5,270
Chalet,Parroquias Norte-Naranco,950000,15,50.000
Chalet,El puntal 13,950000,5,4000
Duplex,Progreso 5,950000,5,307
Chalet,Tazones - Argüero,950000,5,4000
Chalet,La Mofosa 17,950000,10,595
Ático,Calle Cervantes,950000,5,40
Chalet,Camino de las Higueras,950000,3,428
Piso,barrio La Arena,950000,19,745
Chalet,Alto Urbanización Monte 22,950000,6,222
Chalet,El Puntal s/n,950000,5,4000
Chalet,LA GRANJA s/n,950000,13,6.000
Chalet,Tazones - Argüero,950000,5,4000
Chalet,Lugar Puntal 33,950000,5,220
Casa Rural,VILLA 1,950000,4,1800
Chalet,Camin de Lleorio 19,940000,4,395
Chalet,barrio Somió,925000,5,650
Chalet,barrio Somió,925000,5,650
Chalet,Calle Falúa 17,920000,6,350
Chalet,barrio Ciudad Naranco-Prados de La Fuente,900000,7,600
Chalet,Calle Hermanos Villanueva 8,900000,6,77
Chalet,Carretera Piles al Infanzón,900000,7,264
Piso,Luis Fernández Vega,900000,6,250
Chalet,barrio Cabueñes,900000,5,163
Chalet,Camino Cudillero 1,900000,4,123
Chalet,Pruvia 105,895000,5,535
Chalet,Campo del Conde,890000,4,2.950
Chalet,AS-379,890000,5,400
Chalet,Lugar Villahormes,890000,5,400
Chalet,Calle la Cuesta 119 B,885875,5,190
Chalet,LA TAZANA,885875,5,540
Chalet,Calle la Tazana 3,885875,5,161
Piso,Calle la Tazana,885875,5,189
Chalet,El Nozalín s/n,880000,5,350
Chalet,Camino de Bérbora,877000,6,240
Chalet,Camino de Bérbora,877000,5,40
Chalet,La Granda,875000,12,4800
Chalet,El Carbayedo - El Quirinal,870000,5,175
Piso,Calle Domínguez Gil,860000,7,230
Chalet,Camino Begonias 164,860000,7,2000
Piso,Calle domínguez gil 2,860000,7,263
Piso,Jovellanos s/n,858000,3,108
Chalet,Carretera Piles al Infanzón 180,855000,3,310
Chalet,Carretera Piles al Infanzón 178,853000,4,374
Chalet,Parque Ranon,850000,5,435
Chalet,Boimouro 2,850000,6,35.000
Chalet,San Cucao,850000,8,311
Chalet,Camino de la Cuesta Gil 140,850000,6,500
Casa Rural,Barrio Palacio,850000,10,527
Chalet,cu-6,850000,6,224
Chalet,Salamir,850000,6,486
Ático,Calle Uría 62,850000,8,330
Chalet,Jardín de Cantos - El Nodo,850000,4,1300
Chalet,barrio Cabueñes,850000,5,366
Chalet,Lugar Fojas,849000,5,25.000
Chalet,barrio Castiello - Bernueces,845000,3,72
Piso,Plaza de América 7,840000,5,170
Chalet,Calle Barrio Rozas 1,832000,4,50
Chalet,Avenida Marola,830000,5,269
Chalet,Lugar San Adriano,830000,5,430
Chalet,Reborio,830000,7,2443
Chalet,barrio Somió,829900,4,1.153
Piso,Calle Uría,825000,6,90
Chalet,Alto Urbanización Monte,825000,6,997
Chalet,Vidiago-Pendueles-Tresgrandas,825000,4,144
Chalet,barrio Castiello - Bernueces,825000,4,5.000
Chalet,LA ESPASA,820000,7,354
Chalet,Arena 79,820000,7,771
Piso,Calle Uria 10,815000,3,200
Chalet,La Cotariella,810000,9,395
Chalet,Calle Villar 110,810000,16,2776
Chalet,Carretera Piles al Infanzón,800000,7,292
Chalet,Caserio Palmian s/n,800000,5,1.253
Chalet,Fios,800000,6,205
Chalet,Lugar Anieves,800000,10,156
Chalet,Lugar Medio,800000,7,281
Chalet,Calle Tapia de Casariego,800000,7,295
Chalet,Paraje Anieves s/n,800000,5,15.000
Chalet,Colloto s/n,800000,4,148
Chalet,Ribadedeva,800000,1,47
Piso,Calle Palacio Valdés,800000,3,573
Casa Rural,Santa Eulalia de Oscos s/n,800000,10,2054
Casa Rural,el Otero 164,800000,4,148
Chalet,Carretera Piles al Infanzón 158,800000,7,265
Chalet,la manjoya el caseron 1,800000,7,500
Casa Rural,Parroquias Norte,799000,7,12.000
Casa Rural,teixois,799000,10,147.767
Casa Rural,Carretera del Fito 15 Km,799000,7,67
Chalet,La Llavandera,798800,3,98
Chalet,Lugar Pancar,798800,4,160
Casa Rural,Plaza MARQUESA DE CASA VALDES 8,798000,11,96
Chalet,Miyar 2,795000,4,100
Chalet,Aldea Pin de la Quinta 27,795000,5,194
Chalet,Ribadesella,795000,8,1.100
Chalet,Camino de las Palmeras,795000,4,136
Chalet,Ribadesella,795000,8,400
Chalet,Lugar Sardalla 2 C,795000,8,1250
Casa Rural,Calle Maximino Miyar 2,795000,4,300
Chalet,Lugar los Corzos s/n,790000,4,41
Chalet,Camino de las arenas,790000,5,1.049
Chalet,Lugar Puntal 15,790000,6,201
Chalet,Calle Peña Santa de Enol 22,790000,5,450
Chalet,Camino de la Barquera,790000,4,129
Chalet,Camino de las Arenas 405,790000,5,1.049
Chalet,Lugar Barredos 2 B,790000,5,800
Chalet,Calle Los Corzos,790000,4,41
Chalet,Calle Alfaraz,790000,5,300
Chalet,barrio Castiello - Bernueces,790000,4,1500
Chalet,barrio Montecerrao,790000,5,332
Chalet,Molin del viento 11,790000,5,400
Chalet,La Manjoya-Parroquias Sur,790000,4,41
Chalet,LA MANJOYA s/n,790000,4,41
Chalet,Alto Urbanización Monte 3,785000,5,190
Chalet,Carretera de Lastres 64,780000,5,165
Chalet,Barrio el Descanso,780000,5,181
Chalet,Calle Falúa,780000,4,260
Chalet,Calle Falúa,780000,4,139
Chalet,AS-257,780000,5,184
Chalet,lastres,780000,5,197
Chalet,Ribadesella,780000,6,573
Chalet,Calle Falúa 63,780000,4,260
Chalet,Ribadesella,780000,4,600
Chalet,Lastres,780000,5,4.000
Chalet,Camino Peonías 100,770000,5,164
Chalet,lugar castro 4045 A,769300,8,399
Chalet,AS-379,760000,13,807
Piso,Avenida Rufo García Rendueles,760000,3,111
Piso,Calle San Melchor de Quirós,750000,3,90
Chalet,Calle la Campa de Olivares 5,750000,5,871
Casa Rural,Lago,750000,8,329
Chalet,Vía,750000,14,675
Chalet,Caserío Cueto,750000,8,324
Chalet,Camino de la Vega,750000,6,680
Chalet,984260275,Carretera,750000,190
Chalet,Caserio Lugarin,750000,8,30
Chalet,Caserio Vijande,750000,14,2.374
Chalet,Calle Francisco Carrillo 14,750000,5,1.100
Chalet,Vibaña-Ardisana-Caldueño,750000,5,240
Piso,Calle Asturias 2,750000,6,202
Piso,Calle San Bernardo 15,750000,3,184
Duplex,Avenida de Torcuato Fernández Miranda,750000,4,133
Piso,Calle San Bernardo 15,750000,3,115
Piso,Avenida Rufo García Rendueles,750000,4,152
Chalet,Cué-San Roque-Andrín,750000,4,144
Chalet,Camino de las Peonias,750000,5,193
Chalet,Tresgrandas,750000,13,12.000
Chalet,Lugar Cuerres 84,750000,6,25
Chalet,Pruvia de arriba s/n,750000,8,351
Chalet,Avenida de los Monumentos,750000,7,600
Piso,Calle Marqués de la Vega de Anzo 3,750000,6,22
Chalet,Carretera de Villamiana,750000,10,940
Chalet,Barrio Dormon,750000,2,77
Chalet,caserio cueto s/n,750000,8,396
Chalet,Caserío Cueto,750000,8,1600
Chalet,Avenida de los Monumentos,750000,7,1600
Casa Rural,Riaño - Barros,750000,10,438
Chalet,Calle Galiana,750000,7,1400
Chalet,Soto del Barco,750000,9,627
Chalet,Malleza,750000,15,466
Chalet,La Vega 4,750000,5,680
Chalet,La Serradera 120,750000,14,1000
Casa Rural,Calle Corral de Arnero s/n sn,750000,8,381
Chalet,Cué-San Roque-Andrín,750000,4,158
Chalet,El Carbayedo - El Quirinal,750000,5,3.269
Casa Rural,Pravia,750000,6,212
Chalet,SACRAMENTO,750000,7,300
Casa Rural,Barrio Vegas 26,750000,7,186
Chalet,Caserio la Barraca,749990,6,692
Chalet,AS-321 2,749000,7,2700
Chalet,Camino de los Quiñones 513,749000,5,170
Chalet,Aldea Pin de la Quinta,745000,5,2.600
Chalet,Lugar Villamiana,745000,10,1.103
Chalet,Villanueva,745000,8,400
Chalet,Lugar Villamiana,745000,10,546
Chalet,Camino de los Quiñones 513,745000,6,231
Chalet,Piscinas Las Caldas,745000,5,511
Chalet,Proaza,745000,4,4146
Chalet,La Manjoya-Parroquias Sur,744500,10,1103
Chalet,Camino Mimosas 350,740000,4,188
Chalet,Camino de las Mimosas,740000,5,326
Chalet,Calle Pidal,735000,4,152
Chalet,Lugar Vega,735000,3,83
Chalet,Calle las Mestas,735000,4,123
Chalet,Póo,730000,7,35
Chalet,Celorio-Poó-Parres,730000,7,280
Chalet,Poo,730000,7,288
Chalet,Lugar Po,730000,7,260
Casa Rural,Leku Po 124 B,730000,7,35
Chalet,Llanes,725000,5,100
Chalet,Leku Jerraderu Lg Llanes,725000,5,291
Ático,barrio Salesas-Foncalada-Campoamor,725000,3,107
Chalet,Tazones - Argüero,725000,5,13.097
Chalet,Lugar Llanes,725000,5,190
Chalet,Lugar Rodiles 50,725000,7,250
Chalet,Llanes,725000,5,40
Piso,Calle Uria 10,724000,3,200
Piso,Calle Uría,720000,5,167
Chalet,Pría-Nueva-Hontoria-Naves,720000,4,740
Chalet,Caserio Cuesta Ayones,720000,7,281
Piso,Calle Gil de Jaz,720000,4,140
Chalet,San Claudio-Trubia-Las Caldas,720000,5,360
Chalet,nueva de llanes 4,720000,4,260
Chalet,Ribadesella,720000,8,90.000
Chalet,barrio Castiello - Bernueces,720000,6,480
Chalet,La Manjoya-Parroquias Sur,720000,4,149
Piso,Calle Gil de Jaz 2 -4,720000,4,141
Casa Rural,Camino de la Capilla s/n sn,720000,5,325
Chalet,Calle Bernardo Álvarez Galán,715000,4,566
Chalet,Calle Bernardo Álvarez Galán 19,715000,4,141
Piso,Calle Ezcurdia 8,710000,4,157
Piso,Calle Uria 10,705000,3,200
Chalet,Lugar las Rozas,700000,4,136
Piso,Calle Conde de Toreno 1,700000,5,175
Chalet,Lugar las Rozas 11,700000,4,47
Piso,Cervantes,700000,5,430
Chalet,San Tirso de Abres,700000,6,186
Chalet,Camino Girasoles,700000,5,190
Duplex,Cervantes 8,700000,5,450
Duplex,cervantes s/n,700000,5,182
Piso,Calle Uria 1,700000,4,500
Chalet,Calle Falúa,700000,8,364
Piso,Calle las Mestas,700000,5,167
Chalet,PUERTAS DE VIDIAGO,700000,5,130
Piso,barrio Salesas-Foncalada-Campoamor,700000,7,274
Chalet,Calle Falúa 71,700000,8,330
Casa Rural,barrio portela s/n,700000,7,270
Chalet,Poblado San Martin de Oscos 113 A,699800,8,1032
Chalet,barrio Somió,699000,5,1227
Chalet,Celorio-Poó-Parres,699000,5,164
Chalet,Camino de la Escuela 94 -210,695000,5,2.000
Chalet,Calle de la Ferrería,695000,9,441
Chalet,Calle María Lejárraga,695000,5,525
Chalet,Calle María Lejárraga,695000,5,550
Piso,barrio Plaza de América,695000,3,55
Chalet,Tilos,695000,5,1.000
Chalet,La viva,695000,9,507
Chalet,Santa Ana 217,695000,4,1400
Chalet,La Ferrería,695000,9,507
Chalet,alfonso el sabio s/n,695000,5,1.400
Chalet,La Ferreria,695000,9,3200
Chalet,Camino de la Barquera 128,695000,6,1.500
Chalet,Calle José Cueto 19,695000,8,1100
Chalet,La Ferrería 5,695000,9,507
Chalet,Calle Chalana 11,695000,4,259
Chalet,Camino Arenas,690000,4,1.000
Chalet,Calle Celorio,690000,4,40
Chalet,zona Cangas de Onís,690000,3,300
Piso,Uría,690000,4,274
Casa Rural,AS-229,690000,9,798
Chalet,Caserio Casquita,690000,6,3.200
Piso,barrio Parque San Francisco-Uría,690000,4,500
Chalet,Coviella s/n,690000,4,129
Piso,Calle Uría 76,690000,4,137
Casa Rural,Amandi,690000,6,203
Casa Rural,caserio valdepares,690000,5,7000
Chalet,Camino Real 869 s/n Naón,690000,6,15
Chalet,Lugar Coviella,690000,4,3000
Piso,Calle Uría,690000,4,274
Chalet,Calle Lledias,690000,5,180
Chalet,Tuernes el Pequeño s/n,690000,6,7.910
Piso,Calle Uria 1,690000,4,61
Chalet,Lugar Coviella,690000,4,146
Piso,Calle Uría,690000,5,185
Piso,barrio Centro - Puerto,690000,21,500
Chalet,El Franco,690000,5,340
Piso,centro - puerta de la villa s/n,690000,21,519
Chalet,Lugar Coviella 79,690000,4,334
Chalet,AS-343,690000,14,55
Casa Rural,Caserio Casquita,690000,6,3.200
Casa Rural,Caserio Casquita,690000,6,3.200
Chalet,cangas de onis s/n,690000,4,40.000
Chalet,Cangas de Onís,690000,4,132
Casa Rural,Amandi Villaviciosa s/n,690000,6,3.200
Chalet,La Morca 634,690000,4,129
Ático,Avenida De Los Oscos 2,681818,4,136
Chalet,Lugar Tresgrandas 31,680000,5,198
Chalet,Calle Andrin,680000,4,128
Chalet,Vidiago-Pendueles-Tresgrandas,680000,5,2000
Chalet,Lugar Parres,680000,4,300
Chalet,TRESGRANDAS 12,680000,5,400
Chalet,AS-31 10,680000,9,924
Ático,Calle Marqués de San Esteban  21,680000,4,121
Chalet,Pría-Nueva-Hontoria-Naves,680000,6,1.400
Chalet,Riera Corbeta Este 18,678000,3,108
Piso,Avenida de Galicia,675000,10,598
Piso,Calle Uría,675000,4,134
Piso,Avenida de Galicia,675000,10,547
Piso,Calle Uría,675000,4,148
Chalet,Ciudad Naranco,675000,6,470
Duplex,Calle Orbón,675000,3,114
Chalet,Camino de las Prímulas 180,670000,4,152
Chalet,Calle de Doña Carmen 4,670000,4,3.080
Piso,Calle Marqués de la Vega de Anzo 1,670000,6,226
Chalet,Lugar Sardedo 1 A,670000,8,370
Chalet,Camino de las Prímulas,670000,4,615
Chalet,Lugar Celoriu,670000,13,576
Chalet,AS-263,670000,13,645
Casa Rural,Celorio-Poó-Parres,670000,10,591
Chalet,Lugar Celoriu 209,670000,13,665
Casa Rural,Celorio-Poó-Parres,670000,13,807
Chalet,Celorio 476,670000,5,10.260
Chalet,pradon 476,670000,13,10.260
Chalet,Calle José Cueto,660000,5,300
Chalet,Calle José Cueto,660000,5,450
Piso,Calle Uría,660000,4,280
Chalet,Calle José Cueto,660000,4,500
Chalet,Calle Eugenio Luis Alonso,660000,7,1.900
Chalet,Calle Eugenio Luis Alonso,660000,7,50
Chalet,Calle José Cueto,660000,4,500
Chalet,Calle José Cueto,660000,5,120
Piso,Calle Uría,660000,4,141
Chalet,barrio Somió,659000,4,2.350
Piso,Calle Uria 10,657000,3,200
Chalet,Calle Latores,655237,4,136
Casa Rural,AS-260 s/n,651000,7,500
Piso,Calle Marqués de Teverga,650000,5,187
Chalet,barrio Somió,650000,3,120
Chalet,Celorio-Poó-Parres,650000,5,380
Chalet,Aldea Cefontes 10,650000,4,2.000
Chalet,Camin de Caldones 2950,650000,6,241
Chalet,Camino les xuaques 16,650000,8,4.687
Piso,Calle Uría,650000,4,133
Duplex,Avenida de Galicia,650000,5,204
Chalet,Calle Peña Santa de Enol 33,650000,6,470
Chalet,Ribadesella,650000,4,528
Chalet,Nava,650000,6,217
Chalet,Pría-Nueva-Hontoria-Naves,650000,7,500
Chalet,La Fresneda,650000,6,236
Duplex,Avenida de Galicia 23,650000,5,175
Chalet,Calle Nueva 74,650000,7,500
Chalet,Lugar Rodiles 67,650000,5,600
Chalet,Camino de la Alameda,650000,6,282
Casa Rural,DISEMINADO s/n,650000,7,281
Chalet,VV-3 123 -115,650000,4,110
Chalet,BARRIO OREYANA s/n,650000,4,9.000
Chalet,Camino Ovio 96,650000,5,700
Chalet,Pría-Nueva-Hontoria-Naves,650000,6,450
Chalet,Nueva 1,650000,7,500
Chalet,PRIA 1,650000,6,400
Chalet,Arriondas,650000,9,2.500
Chalet,La Fresneda,650000,6,204
Chalet,Lugar Rodiles 65,650000,5,192
Chalet,olivares,650000,6,235
Piso,Avenida de Galicia,650000,5,196
Chalet,La Manjoya-Parroquias Sur,650000,6,430
Chalet,Barrio de Cadamancio 1,650000,4,50
Chalet,Lugar San Roman 14,649900,8,361
Chalet,Vidiago-Pendueles-Tresgrandas,649000,6,372
Chalet,Lugar Pendueles,649000,6,1800
Piso,Calle Gil de Jaz 2,647730,4,140
Chalet,Calle Campos de Otero s/n,645000,3,86
Chalet,Calle Celorio 18 D,645000,22,50
Chalet,Calle Villanueva 7,640000,7,288
Piso,barrio Plaza de América,640000,4,150
Casa Rural,Playa de Misiego 38,640000,3,6500
Piso,Calle Charles Darwin,640000,4,137
Chalet,Camino de la gola,636000,4,2.300
Chalet,barrio Somió,636000,5,163
Piso,Calle Marqués de Urquijo,635000,3,180
Piso,Calle Marqués de Urquijo,635000,3,107
Piso,Marqués de Teverga,630000,4,144
Chalet,La Manjoya-Parroquias Sur,630000,4,141
Chalet,Calle Cuetin 18,630000,6,400
Chalet,Camino Encinas 405,630000,5,180
Piso,Calle Suárez de la Riva 5,630000,5,171
Ático,Calle Ezcurdia 176,630000,3,55
Chalet,Camino Laureles 289,630000,4,784
Chalet,Lugar Pereda 15,630000,5,440
Casa Rural,El Lugarin 22,625000,8,9000
Chalet,Lugar Chincheta de onís 52,625000,2,40.000
Chalet,Calle Emile Robin 9,625000,8,347
Piso,Vía,623000,1,40
Chalet,alfonso el sabio 102,620000,4,563
Chalet,Calle Celorio,618000,3,80
Chalet,Calle la Moratina 67,616000,4,141
Chalet,Caserio Revoltona 6,613000,4,1002
Chalet,Calle Vazquez de Mella 13 D,613000,4,43
Chalet,Parroquias Norte-Naranco,613000,4,378
Chalet,barrio La Florida,613000,4,133
Ático,barrio Parque San Francisco-Uría,608000,3,110
Chalet,CE-7,600000,4,340
Chalet,Camín de Güerces,600000,4,126
Chalet,Carretera Ponteo 5,600000,4,5800
Chalet,Carretera de la manjoya 4,600000,5,163
Chalet,Camino Penedon 2,600000,9,572
Chalet,Calle de Peña Ubiña,600000,6,276
Chalet,AS-222,600000,6,1.300
Chalet,Posada-Barro,600000,3,180
Casa Rural,diseminado s/n s/n,600000,7,283
Chalet,Niembru 12,600000,5,490
Chalet,Avenida de Fernández Castro 43,600000,10,488
Chalet,barrio Colloto,600000,6,66
Chalet,Plaza La,600000,7,6.000
Casa Rural,8CMMGHX4+V7 8 CMMGHX4+V7,600000,11,250
Chalet,Carretera N-634,600000,9,586
Chalet,Posada-Barro,600000,4,151
Chalet,Camín de Huerces 1293,600000,4,142
Piso,Avenida de Galicia 12 c,600000,5,175
Casa Rural,Llanes,600000,0,205.000
Chalet,Calle Latores 1,600000,1,59
Chalet,Calle Pepin Rodríguez 11,599900,6,1570
Chalet,barrio Deva,599900,5,2000
Chalet,los Prietos,599000,5,174
Duplex,barrio Salesas-Foncalada-Campoamor,599000,4,130
Chalet,Aldea Miudes,599000,8,1.463
Chalet,Calle Real,599000,3,251
Chalet,Vía 17 c,599000,6,2.700
Chalet,Carretera de Santurio,599000,5,2200
Piso,Calle Uría 3,599000,4,30
Chalet,Deva Camino del Valliquin,599000,6,201
Chalet,Camino DE LOS TULIPANES,599000,4,500
Chalet,San Cucao,598000,3,5.300
Chalet,Luarca - Valdés,598000,6,10.000
Chalet,Llanera,598000,4,125
Piso,Calle Matemático Pedrayes,595000,3,97
Chalet,Ballota s/n,595000,9,1228
Chalet,Viaducto de Leorio,595000,4,137
Chalet,Calle Cuetin 6,595000,8,228
Chalet,Viella-Granda-Meres,595000,5,187
Chalet,Camino de Los Alamos 343,595000,4,148
Piso,Calle Uria 10,595000,3,200
Chalet,Travesía Perru,595000,4,653
Chalet,Santa Rosa 1,595000,7,12.000
Casa Rural,les cuestes La Huerta Tiñana s/n,595000,6,56.131
Chalet,Llanera,595000,7,395
Chalet,Calle Fueyo 7,595000,5,193
