Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Chalet,Calle de la Davallada,1990000,4,123
Ático,barrio Les Corts,3395000,5,381
Piso,barrio El Gòtic,670000,3,100
Piso,Centre,447000,2,40
Piso,barrio La Dreta de l'Eixample,1150000,4,175
Chalet,,,8,175
,,,8,316
,,,8,349
,,,8,301
,,,8,394
barrio La Salut,,,8,398
Piso,Avenida de Roma,450000,3,82
Piso,Calle de Guitard,420000,3,83
Piso,Calle de Sant Rafael,173500,3,105
Piso,barrio El Camp de l'Arpa del Clot,319000,3,21
Chalet,Calle dels Arenys,599000,5,195
Chalet,Calle Montseny,1490000,5,166
Piso,Calle 21,510000,3,104
Piso,Paseo de la Tramuntana,550000,3,80
Ático,Calle d'en Tacó,545000,2,63
Duplex,Carrera,465000,2,86
Piso,Calle de Lancaster,196000,2,55
Chalet,Calle Castellvi,698000,3,18
Piso,Paseo Creu,465000,4,110
Piso,Avenida Diagonal,1395000,5,255
Piso,barrio La Dreta de l'Eixample,960000,3,97
Chalet,Enric Morera,890000,4,425
Piso,Calle de Marc Aureli,498000,3,104
Piso,Salvat Papasseit,465000,3,95
Chalet,Rambla Jardi,748000,4,170
Piso,Calle del Parlament,350000,5,85
Piso,Doctor Ferran,382900,3,90
Piso,Calle Joan XXIII,269000,3,62
Piso,Calle de Sant Antoni Maria Claret,330000,3,105
Piso,Calle de Balmes,760000,5,7
Piso,barrio Sant Gervasi - Galvany,450000,3,102
Chalet,Montmar,3900000,7,1.100
Piso,MARQUES DE MONTROIG 3,540000,2,100
Ático,La Plana - Montesa,545000,4,25
Piso,Calle De Descartes,860000,2,130
Chalet,La Miranda - Can Candeler,1100000,4,126
Ático,barrio Sant Pere - Santa Caterina i la Ribera,2500000,3,314
Chalet,Can Teixido - Can Sors,2450000,5,500
Chalet,Paseo Bartomeu Soler,1890000,6,62
Chalet,Cabrils,850000,5,174
Chalet,Arxius,1250000,5,172
Piso,barrio Sants - Badal,310000,3,95
Piso,barrio El Poble Sec - Parc de Montjuïc,320000,3,117
Chalet,Centre,885000,4,123
Piso,Calle Bonaire,529000,4,135
Piso,barrio Sants - Badal,420000,3,15
Chalet,Calle Mercè Rodoreda,1100000,6,422
Duplex,Calle de Carrera 8,450000,2,86
Piso,Calle d'Iradier,1000000,4,149
Piso,barrio La Dreta de l'Eixample,1595000,4,41
Piso,Calle del Rector Ubach,499000,3,27
Piso,Paseo de la Ribera,850000,3,100
Ático,Calle del Garraf,1100000,3,101
Piso,Calle Margarida Xirgu,690000,3,80
Ático,Calle Poeta Trinitat Catasús,1400000,3,41
Chalet,Paseo del Fonoll,665000,4,50
Ático,Calle de la Marina,1300000,3,88
Casa Rural,barrio Les Fonts,700000,6,2.902
Piso,Calle de Muntaner,1490000,10,427
Piso,barrio La Marina del Port,225000,3,109
Chalet,barrio El Putxet i el Farró,930000,5,199
Piso,barrio La Sagrada Família,390000,1,79
Piso,barrio El Gòtic,1395000,5,181
Piso,barrio L'Antiga Esquerra de l'Eixample,945000,3,82
Piso,barrio La Dreta de l'Eixample,1350000,3,52
Piso,barrio Vallcarca i els Penitents,690000,3,110
Piso,barrio Sarrià,1200000,4,75
Piso,barrio La Maternitat i Sant Ramon,650000,3,119
Ático,barrio Vila de Gràcia,730000,3,117
Chalet,barrio La Salut,1490000,5,334
Chalet,Calle de Colòmbia,2500000,5,180
Chalet,Calle d'Arnau Cadell,1290000,6,234
Ático,Parc Central - Colomer,780000,4,121
Piso,barrio La Dreta de l'Eixample,1100000,3,200
Piso,barrio Diagonal Mar i el Front Marítim del Poblenou,718000,2,92
Chalet,Centro,398000,4,142
Piso,barrio Les Tres Torres,1880000,6,302
Chalet,Cabrils,890000,4,139
Piso,Calle de l'Art,522100,4,140
Piso,Avenida de Madrid,315000,3,87
Ático,Gran via de les corts catalanes,949000,2,18
Piso,Avenida habana vieja,575000,2,62
Piso,Avenida d'Europa,425000,2,70
Chalet,Paseo Garbí,1297000,2,64
Chalet,Paseo de Bellavista,975000,4,239
Piso,Via Augusta,1250000,4,256
Piso,Avenida de Josep Tarradellas,435000,3,88
Piso,Plaza del Doctor Ignasi Barraquer,595000,3,111
Piso,Calle de Pujades,760000,4,30
Piso,Avenida de Josep Tarradellas,435000,3,88
Ático,MARGENAT,595000,4,129
Piso,Plaza del Doctor Ignasi Barraquer,595000,3,111
Piso,Plaza de Sant Gregori Taumaturg,1195000,5,225
Chalet,Calle Montsec,245000,4,150
Piso,Paseo de Garcia Fària,650000,2,60
Ático,Avenida Josep Miró Argenter,450000,3,105
Piso,Paseo de Sant Gervasi,695000,4,150
Chalet,Calle de les Mèlies,365000,4,40
Piso,Avenida Josep Miró Argenter,450000,3,95
Piso,Gran Via de les Corts Catalanes,295000,4,139
Ático,Plaza Baro,139500,2,51
Piso,Calle d'Ausiàs Marc,1150000,2,77
Piso,barrio Sant Gervasi - Galvany,645000,5,125
Ático,Can Roca-Muntanyeta,509000,3,80
Piso,barrio Les Tres Torres,990000,5,200
Chalet,Calle de Blanes,570000,4,60
Chalet,Calle Josep Pla s/n,950000,6,204
Duplex,Calle de les Escoles Pies,1450000,5,141
Piso,Rambla de la Pau,485000,3,117
Chalet,barrio Vila de Gràcia,759000,4,150
Piso,Avenida del Paral·lel,485000,3,118
Piso,Calle de Provença,385000,4,85
Piso,barrio La Dreta de l'Eixample,1500000,6,252
Piso,Calle General Palafox s/n,219000,3,95
Ático,Coll Favà - Can Magí,469000,3,88
Chalet,Cabrils,695000,5,181
Chalet,Mas Coll - Can Comulada,1200000,6,900
Piso,Tiana,450000,3,114
Piso,Calle de Calaf,700000,3,96
Chalet,Teià,1190000,5,400
Piso,barrio Can Deu,131000,3,89
Chalet,Teià,1800000,11,938
Chalet,Valldoreix,990000,6,380
Chalet,Pinemar-Can Cornet,275000,4,120
Piso,Bellresguard-Can Teixidó,760000,4,240
Piso,Calle de Rocafort,415000,4,99
Piso,Calle del Comte Borrell,440000,2,28
Piso,Calle de Bori i Fontestà,1350000,5,66
Chalet,Lloc Casalot,930000,4,161
Piso,Calle de Manila,760000,5,156
Chalet,Levantina-Montgavina-Quintmar,580000,6,120
,936171932,Calle D'Abdó Terradas,8,305
Piso,Calle de Sant Nicolau,359000,2,65
Piso,Calle de Loreto,530000,3,94
Piso,Calle de l'Art,329000,2,66
Piso,Rambla de la Muntanya,228000,3,74
Piso,Calle de l'Equador,370000,3,100
Piso,Calle del Clot,295000,1,49
Piso,Rambla de Catalunya,1550000,8,306
Chalet,Calle Eramprunyà,1390000,6,242
Piso,barrio Les Tres Torres,745000,4,100
Piso,Calle del Rosselló,957800,2,76
Chalet,Carretera de Vallvidrera al Tibidabo,3100000,10,600
Piso,Calle Illes Balears,234000,3,65
Chalet,Levantina-Montgavina-Quintmar,615000,4,135
Chalet,Levantina-Montgavina-Quintmar,690000,9,533
Piso,Calle d'en Pompeu Fabra,352000,3,83
Chalet,Mirasol,1239000,5,170
Chalet,Valldoreix,1850000,6,221
Chalet,Mas Mestre,395000,4,142
Chalet,Calle de Ramon Llull,450000,4,137
Piso,barrio Sarrià,650000,4,159
Chalet,Centro Pueblo,430000,4,15
Piso,Calle d' Ausias March,850000,3,119
Piso,Vinyet-Terramar-Can Pei-Can Girona,435000,3,67
Chalet,barrio El Centre,575000,5,188
Piso,Calle de Gaziel,1280000,3,91
Chalet,Bellresguard-Can Teixidó,590000,4,200
Duplex,La Plana,1175000,4,146
Piso,Calle de Casals i Cuberó,213000,4,80
Chalet,barrio Sant Gervasi - La Bonanova,2250000,4,265
Piso,Calle de Sant Antoni Maria Claret,385000,4,151
Piso,Calle del Rector Ubach,499000,3,30
Piso,Calle Sant Nicolau,359000,2,72
Piso,Calle de Sant Antoni Abat,229000,2,64
Piso,Carretera de Cardona,105000,3,89
Piso,Calle Sant Damià,395000,3,105
Piso,Calle Balmes,825000,4,121
Piso,Calle de Loreto,650000,5,182
Piso,Calle de la Circumval.lació,83000,2,79
Piso,Calle d'Atenes,410000,3,98
Piso,Calle Sant Damià,395000,3,110
Piso,Calle de Balmes,1250000,5,19
Piso,Calle de Còrsega,560000,5,158
Chalet,Calle Pla de l'Estany,580000,5,224
Ático,Avenida de Catalunya,485000,5,165
Piso,Calle de la Indústria,325000,4,82
Chalet,Viaducte de Vallcarca,875000,3,113
Piso,Calle de la Torre dels Pardals,349500,3,106
Chalet,Urbanitzacions,720000,5,174
Piso,barrio Sants,219000,4,136
Chalet,Les Colines-Cal Surià,225000,3,146
Chalet,Ametllers-Poble Sec-Ca L'Antoniet,890000,4,308
Piso,Calle de Vilamarí,415000,4,125
Chalet,Mas d'En Serra-Els Cards,490000,3,58
Piso,Calle del Doctor Daudí,220000,3,6
Chalet,Centro Pueblo,430000,4,148
Piso,Vallpineda-Rocamar,275000,2,74
Chalet,Mas d'En Serra-Els Cards,1190000,5,189
Piso,Calle de Nàpols,795000,3,65
Piso,Calle de Còrsega,1090000,4,155
Piso,barrio Ca N'Oriac,129000,3,113
Piso,Vallpineda-Rocamar,369000,4,127
Piso,Rambla Principal,309000,3,118
Piso,Camino del coll 1,520000,3,105
Piso,Avenida de les Bases de Manresa 26,198000,4,117
Piso,Calle dels Enamorats,510000,3,90
Piso,Calle Gran de Sant Andreu,580000,4,159
Piso,Avenida de Castelldefels 122,477000,3,98
Piso,Calle de Provença,375000,3,89
Duplex,Calle de Ferran Puig,769000,5,35
Ático,Ronda del General Mitre,1490000,5,183
Chalet,Centre,1650000,5,174
Piso,Els Molins-Observatorio-Pins Vens,320000,3,109
Piso,Avenida Diagonal,665000,3,120
Piso,Sant Pere Mes Alt,895000,4,100
Chalet,Mas Alba-Can Lloses,330000,4,123
Piso,Ronda del General Mitre,780000,5,28
Piso,Calle de Pere Fizes,275000,2,67
Piso,Avenida de la República Argentina,890000,6,212
Chalet,Plaza de la Font Verda,615000,4,294
Piso,Avenida Diagonal,665000,3,120
Piso,Calle de Buenos Aires,585000,4,143
Piso,Calle de Pere Fizes,275000,2,62
Piso,Calle de Guillem Tell,598250,2,110
Piso,barrio Sant Gervasi - La Bonanova,1280000,3,141
Piso,Els Molins-Observatorio-Pins Vens,320000,3,94
Piso,Calle de Sardenya,305000,1,59
Chalet,Centre,1650000,5,172
Chalet,Plaza Gala Placídia,1200000,5,195
Piso,barrio Sant Antoni,689000,3,101
Piso,Calle de l'Aurora,350000,2,110
Piso,barrio Torrent d'en Pere Parres,299500,6,206
Chalet,barrio Vallvidrera - El Tibidabo i les Planes,975000,6,230
Chalet,barrio Vallvidrera - El Tibidabo i les Planes,1750000,5,199
Piso,barrio Sant Pere - Santa Caterina i la Ribera,879253,4,230
Chalet,Les Colines-Cal Surià,450000,5,194
Piso,Calle de Magalhães,489000,4,113
Ático,Calle Ildefons Cerdà,279900,3,104
Chalet,Calle de Joan Fuster,420000,3,70
Ático,Passatge de Nogués,450000,2,35
Piso,Calle de Mallorca,680000,3,103
Duplex,Calle de Prat de la Riba,198000,2,89
Piso,Paseo de Xavier Azqueta,745000,4,16
Piso,barrio La Nova Esquerra de l'Eixample,585000,4,4
Piso,Calle de Valencia,425000,4,144
Estudio,Calle dels Tres Roures,360000,0,267
Chalet,Xipresos,760000,3,90
Chalet,Paseo de la Marina,1700000,5,617
