C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Almeria,Chalet,Calle Gavilan 1,16,3,419000
Andalucia,Almeria,Piso,Pasaje Principe de Asturias,80,3,89900
Andalucia,Almeria,Piso,Avenida de la Aduana,101,3,119900
Andalucia,Almeria,Chalet,Calle del Carmen 7 a,213,4,250000
Andalucia,Almeria,Chalet,Calle la Hacienda 7,304,5,700000
Andalucia,Almeria,Chalet,barrio Puerto de Aguadulce,144,4,270000
Andalucia,Almeria,Piso,Calle Infanta Elena 2,122,4,165000
Andalucia,Almeria,Chalet,Calle Cerrillo Pago,100,3,74900
Andalucia,Almeria,Piso,Avenida la Giralda 3,46,1,89000
Andalucia,Almeria,Piso,Arrayan 2,95,3,192000
Andalucia,Almeria,Atico,Avenida del peru,107,3,249900
Andalucia,Almeria,Chalet,Calipso,143,4,220900
Andalucia,Almeria,Piso,Arrayan 2,115,3,192000
Andalucia,Almeria,Chalet,Calle Cataluna,122,4,119900
Andalucia,Almeria,Piso,Alhambra s/n,67,2,94500
Andalucia,Almeria,Chalet,Calle Maria Eugenia Perez,121,4,89900
Andalucia,Almeria,Atico,Avenida del peru,113,3,249900
Andalucia,Almeria,Chalet,Sierra Nevada 76,85,3,284500
Andalucia,Almeria,Piso,Pasaje de polonia,73,2,119900
Andalucia,Almeria,Chalet,Calle Cerrillo Pago,115,3,74900
Andalucia,Almeria,Chalet,iglesia,228,6,189900
Andalucia,Almeria,Atico,Calle Pedro Duque,103,2,130000
Andalucia,Almeria,Piso,Calle Infanta Elena 2,144,4,165000
Andalucia,Almeria,Piso,reino espana,77,2,134300
Andalucia,Almeria,Piso,Avenida de cerrillos,74,2,163000
Andalucia,Almeria,Piso,Calle Martinez Campos 14,169,5,475000
Andalucia,Almeria,Piso,Calle Nisperos 22,11,3,198000
Andalucia,Almeria,Piso,Bulevar de El Ejido,112,3,117900
Andalucia,Almeria,Piso,Avenida reino de espana,90,3,140000
Andalucia,Almeria,Chalet,Calle Alcor 9,597,4,590000
Andalucia,Almeria,Chalet,Calle cabotaje,105,3,279900
Andalucia,Almeria,Chalet,Calle Almedina,120,4,189900
Andalucia,Almeria,Chalet,Paseo de los banos,111,3,212000
Andalucia,Almeria,Atico,Calle MERIDA,110,3,169000
Andalucia,Almeria,Atico,Avenida de Sierra Alhamilla,40,3,630000
Andalucia,Almeria,Piso,Calle Angel Gomez Fuentes 9,115,3,278000
Andalucia,Almeria,Piso,Calle bolivia 6,66,2,97200
Andalucia,Almeria,Atico,Calle Tenis 3,76,2,102000
Andalucia,Almeria,Atico,Paseo del Moro Manco 29,60,2,145000
Andalucia,Almeria,Piso,Calle Finisterre 3,12,2,120000
Andalucia,Almeria,Atico,Avenida Del Descubrimiento 5,72,2,138400
Andalucia,Almeria,Piso,Camino DE TORRES 88,111,3,235000
Andalucia,Almeria,Piso,Calle Arayan 1,44,1,109000
Andalucia,Almeria,Piso,Calle Tenis 3,110,3,119000
Andalucia,Almeria,Duplex,Calle las Adelfas 2,147,3,235000
Andalucia,Almeria,Piso,manuel azana,115,3,198000
Andalucia,Almeria,Piso,C Medico Francisco Perez Company 17,129,3,188100
Andalucia,Almeria,Piso,Calle doctor araez pacheco 9,82,3,190000
Andalucia,Almeria,Piso,DIQUE 14,80,3,166900
Andalucia,Almeria,Chalet,Avenida marinera 209,700,3,770000
Andalucia,Almeria,Piso,C Medico Francisco Perez Company 17,123,3,173800
Andalucia,Almeria,Piso,Calle LA HUERTA 21,137,4,199000
Andalucia,Almeria,Chalet,Calle Sierra Almagro 2,96,2,114900
Andalucia,Almeria,Chalet,Calle San Luis,262,5,217000
Andalucia,Almeria,Chalet,Calle Cadiz 20,96,3,249000
Andalucia,Almeria,Chalet,Calle REPUBLICA ARGENTINA,294,7,630000
Andalucia,Almeria,Piso,Calle LA HUERTA 21,159,4,199000
Andalucia,Almeria,Piso,ortega y gasset 1,64,2,181900
Andalucia,Almeria,Piso,Principe de Asturias,92,3,145000
Andalucia,Almeria,Piso,babor,65,2,119500
Andalucia,Almeria,Chalet,Calle La Rambla 117,159,4,140000
Andalucia,Almeria,Chalet,Rambla,86,3,132000
Andalucia,Almeria,Chalet,Calle Beninar de Hirmes,36,3,208000
Andalucia,Almeria,Chalet,Caligula,114,3,120000
Andalucia,Almeria,Piso,Finisterre,82,3,128000
Andalucia,Almeria,Piso,Altamira - Oliveros - Barrio Alto,120,3,169000
Andalucia,Almeria,Chalet,Albox,86,3,349950
Andalucia,Almeria,Chalet,Albox,106,3,339000
Andalucia,Almeria,Casa Rural,Fines,130,6,129995
Andalucia,Almeria,Piso,Huercal de Almeria,51,3,79000
Andalucia,Almeria,Atico,Calle Aguadulce 4,60,2,235000
Andalucia,Almeria,Chalet,Albanchez,76,2,210000
Andalucia,Almeria,Chalet,Calle Turina s/n,1000,4,795000
Andalucia,Almeria,Piso,Avenida de Pablo Iglesias 22,127,4,210000
Andalucia,Almeria,Chalet,Tabernas,365,3,599000
Andalucia,Almeria,Atico,Carboneras,65,2,96000
Andalucia,Almeria,Chalet,CERCETA,400,5,500000
Andalucia,Almeria,Piso,Calle PROSPERIDAD,66,2,75000
Andalucia,Almeria,Piso,Plaza Sor Dolores H Caridad,67,2,125900
Andalucia,Almeria,Chalet,barrio El Sabinar - Urbanizaciones - Las Marinas,230,3,265000
Andalucia,Almeria,Chalet,barrio Aguadulce sur,539,5,865000
Andalucia,Almeria,Piso,Paseo El Palmeral,100,3,159900
Andalucia,Almeria,Piso,holanda,64,2,149990
Andalucia,Almeria,Estudio,Plaza de Toros,43,0,59900
Andalucia,Almeria,Duplex,Calle Canario,243,4,172000
Andalucia,Almeria,Atico,Calle Juan Cuadrado,148,4,155000
Andalucia,Almeria,Piso,Calle Albardin,40,2,120000
Andalucia,Almeria,Piso,Calle Indalo,65,2,90000
Andalucia,Almeria,Atico,Plaza de san sebastian 1,60,5,495000
Andalucia,Almeria,Chalet,Vega de Aca - Nueva Almeria - Cortijo Grande,337,8,699000
Andalucia,Almeria,Piso,Calle miradores,101,3,130000
Andalucia,Almeria,Piso,Calle Juan Lirola 25,78,2,117000
Andalucia,Almeria,Piso,CIUDAD DE CADIZ,82,1,77300
Andalucia,Almeria,Piso,Calle Juan Lirola 25,78,2,117000
Andalucia,Almeria,Piso,Calle Guyana,67,2,79900
Andalucia,Almeria,Piso,Camino de la Goleta,110,3,230000
Andalucia,Almeria,Estudio,barrio Aguadulce sur,23,0,95000
Andalucia,Almeria,Chalet,Calle Ciguena,193,5,495000
Andalucia,Almeria,Piso,Calle Mayor 16,96,3,99000
Andalucia,Almeria,Piso,Calle granada,79,2,51000
Andalucia,Almeria,Piso,Avenida Reino de Espana 46,105,3,160000
Andalucia,Almeria,Piso,Alfonso XIII,60,2,95000
