Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Piso,Paseo del Cierzo 2,186800,2,72
Piso,Calle Leandro Azcárate,139000,3,91
Chalet,Quiñuetas 6,290000,4,146
Piso,Calle Ventura Rodríguez 121,222000,2,75
Piso,Calle Luis Morondo Urra,220000,2,10
Chalet,San Juan 22,225000,8,337
Chalet,Calle Venta Aldea 44,720000,3,115
Duplex,Calle Mayor,122000,2,63
Piso,Avenida de Carlos III el Noble Etorbidea 61,302433,4,126
Chalet,Calle Lizarreta 28,770000,4,52
Piso,Plaza San Juan de la Cadena 2,307572,4,157
Piso,Calle de Juan María Guelbenzu Kalea 29,185000,3,80
Piso,Travesía de Acella,315000,3,114
Piso,Calle Navas de Tolosa,275000,3,88
Piso,Calle San Isidro,149000,3,89
Piso,Buztintxuri,179000,2,70
Ático,Parque Erreniega Parkea 45,140000,1,50
Piso,Calle Santos A Ochandátegui 94,205000,2,70
Piso,Calle Emilio Arrieta 13,395000,5,141
Piso,Calle Rioja 1,340000,3,40
Chalet,Calle Mayor,270000,5,196
Chalet,Calle san salvador,179000,6,211
Piso,Plaza los Fueros,149000,4,140
Piso,Avenida de Pío XII 35,225000,1,53
Piso,Avenida Baja Navarra 9 Bis,550000,4,176
Piso,SANGUESA 9,389000,3,40
Piso,Calle Abejeras 2,415000,5,175
Piso,Avenida PIO XII,248000,1,47
Piso,Calle Sancho Ramírez,450000,3,117
Piso,Calle del Monasterio de Urdax,400000,3,165
Piso,Plaza Felisa Munárriz s/n,420000,3,92
Duplex,Plaza Felisa Munárriz s/n,385000,3,84
Piso,Plaza Felisa Munárriz s/n,406000,3,94
Piso,Plaza del Castillo 44 bis,649000,3,94
Piso,Calle Panueva 13,134000,3,95
Chalet,Avenida Belascoain,450000,6,237
Chalet,Ronda San cristobal 150,395000,4,90
Piso,Avenida Galicia 12,245000,3,93
Chalet,Avenida Baja Navarra 54,798000,7,600
Duplex,Calle Pueblo Viejo 17,214500,1,20
Chalet,Avenida Baja Navarra 54,798000,7,600
Chalet,Ayegui,359000,5,996
Chalet,Calle Mayor,310000,4,160
Piso,Avenida Zaragoza 11,320000,3,145
Piso,Calle Sancho el Fuerte,300000,3,160
Chalet,Amati Auzoberria 5,320000,2,71
Piso,Calle Zaldoko 20,339000,3,89
Chalet,Calle Mayor,360000,7,298
Piso,Calle Carlos II el Malo,160000,3,92
Chalet,Calle Erdiko,398000,4,232
Chalet,Atez,690000,8,313
Piso,Calle Panueva 5,89000,4,123
Duplex,Calle Santos A Ochandátegui,188000,2,66
Piso,Calle de Francisco Bergamin Kalea,340000,4,157
Piso,Calle Mayor,215000,3,100
Piso,Amaya,250000,4,150
Chalet,Calle Federico García Lorca Poeta,325500,3,180
Piso,Olite,260000,2,78
Piso,Calle de Florencio de Ansoleaga,480000,4,125
Piso,Plaza San Blas,145000,3,80
Chalet,Calle de la Jota,300000,3,96
Piso,Calle Juan Maria Guelbenzu,175000,3,98
Chalet,Carretera el Fuerte,380000,4,151
Chalet,Calle Agrupacion Errikotxiki,595000,6,21000
Piso,Calle de Joaquín Imaz Martínez,270000,2,70
Duplex,Camino de la fuente 5,192000,3,119
Ático,Calle del Monasterio de Urdax,640000,3,28
Chalet,Ronda San Cristobal,950000,6,49
Chalet,Bargota,125000,6,246
Piso,Calle Río Alzania 16,180000,1,40
Piso,PAULINO CABALLERO 44,295000,3,109
Chalet,Calle Cascante 18,130000,4,152
Piso,Azucarera,184900,3,81
Chalet,Lourdes,284000,4,154
Piso,Tudela 12,310000,4,148
Piso,Calle Villanueva,129000,3,101
Piso,Calle Navas de Tolosa,79000,3,86
Piso,Avenida de Guipúzcoa,162000,3,97
Casa Rural,Calle Estudios de Gramática,170000,5,174
Chalet,Calle Apalaz,293000,4,37
Piso,Calle de San Lorenzo,175000,3,97
Piso,Calle García Castañón,440000,4,125
Piso,Calle Amaya,430000,5,210
Piso,Avenida de Villava,265000,3,105
Piso,Avenida de Carlos III el Noble Etorbidea,302433,5,106
Piso,Plaza de Azuelo 3,240000,3,104
Piso,Calle del Monasterio de Fitero 27,249000,3,107
Piso,Avenida Cataluña 8,325000,2,75
Chalet,Calle Redín 2,669000,4,154
Piso,Avenida de Bayona 4,495000,6,218
Piso,Calle Benjamín de Tudela 21,269000,3,78
Piso,Calle de Isabel Garbayo Ayala 9,535000,4,144
Chalet,Calle Bidegaina,399900,4,134
Chalet,Calle San Saturnino,799000,8,391
Piso,Calle Iturralde y Suit,600000,4,197
Piso,Plaza Ilundain 5,450000,4,98
Chalet,Calle Arberoki 17,466000,5,195
Duplex,Paseo Río Urederra 1,215000,2,66
Chalet,Calle del Pago 88,219000,3,83
Chalet,Calle Comunidad Castilla y León 17,450000,5,172
Piso,Avenida Comercial 6,159900,2,66
Piso,2º Ensanche,395000,4,126
Chalet,Estella,142000,2,80
Chalet,Calle Tudela,120000,5,185
Chalet,Mendavia,190000,3,82
Piso,Calle Cascante,180000,3,95
Chalet,Viana,267000,3,117
Piso,Plaza San Juan de la Cadena,307572,4,126
Piso,Calle Paulino Caballero,450000,6,210
Piso,Calle de los Teobaldos 3,269000,4,149
Piso,Calle Provincias,239000,3,116
Piso,Calle de San Antón 31,162000,2,65
Piso,Calle Ikortebidea 4,259000,3,80
Piso,Lodosa,68000,2,64
Piso,Calle Benjamín de Tudela 21,314000,3,9219
Chalet,Calle Siglo XXI 25,220000,3,82
Piso,Calle Doctor Anselmo Goñi 11,198000,3,81
Piso,Iturrama,279000,3,113
Chalet,Urbanización Kanpondoa,297000,5,484
Piso,Avenida de Sancho el Fuerte,295000,3,117
Piso,Calle del Carmen,138000,1,42
Piso,Calle de Sangüesa 40,240000,3,105
Chalet,Calle Apalaz 9,293000,4,293
Piso,Calle Juan de Berrueta 26,123500,3,97
Piso,Plaza Rafael Alberti 1,235000,3,92
Chalet,Viana,195000,3,82
Piso,Calle Etxegibela 17,380000,4,143
Piso,Viana,215000,4,143
Piso,Viana,120000,4,151
Piso,Calle Julio Ruiz de Alda,140000,2,62
Chalet,Calle San Pedro 5,159000,5,226
Chalet,Calle Agrupacion Errikotxiki 19,645000,6,21000
Piso,Calle del Monasterio de Urdax,395000,2,170
Chalet,Urbanización Olaberrizokoa,272000,4,30
Duplex,Paseo Río Urederra 11,234000,3,91
Piso,Calle de Acella 2,315000,3,8
Piso,Plaza Higa de Monreal,175000,3,114
Piso,Calle Raimundo Lanas 21,169000,3,92
Piso,Grupo Las Hayas,142000,3,108
Piso,villafranca 1,164000,4,130
Duplex,Paseo Río Ulzama 20,217000,3,60
Piso,Calle María Dominguez,249000,3,92
Piso,Avenida de Eulza,187900,2,75
Piso,Calle Manuel de Falla,268000,3,80
Piso,Calle Patxi Arrazola,98000,3,92
Chalet,Calle Andrelopa,327000,3,86
Piso,Travesía Iglesia a,130000,3,99
Chalet,Calle Santa Bárbara 10,295000,6,243
Piso,Calle García el Restaurador,188000,3,86
Piso,Milagrosa,199000,3,90
Chalet,Julio Paternain,775000,4,141
Casa Rural,Calle Caserio Echaide 121,3000000,8,100
Piso,Calle Navarrería 21,199500,2,67
Chalet,Calle Tudela,270000,4,156
Chalet,Calle San Clemente 13,392850,4,145
Piso,Calle Carmen Baroja Nessi 10,239000,3,115
Piso,Calle Errotaxar Kalea 2 -6,238000,3,13
Chalet,Calle Zugarros/Olmos 23,295000,4,70
Piso,Calle Santa Cruz de Ardoi 29,175000,3,15
Piso,Calle de Iturrama,248000,4,125
Piso,Calle Santa Cruz de Ardoi 29,175000,3,15
Duplex,Plaza del Castillo 43,580000,3,165
Piso,Carretera 53,99000,6,241
Chalet,Calle Sansomain 15,620000,3,82
Chalet,Uterga,257000,3,97
Piso,Calle Real 30,165000,3,83
Piso,Avenida de España,293000,4,147
Chalet,Avenida Nuestra Señora del Perdón 18,239900,3,170
Chalet,Calle Askatasuna,337000,4,158
Piso,Avenida Pamplona,197000,4,152
Ático,Calle Francisco Javier Saenz de Oiza,297000,3,111
Piso,Avenida Zaragoza,298000,5,199
Chalet,Calle San Salvador,330000,4,136
Piso,Calle Abejeras,239500,3,81
Chalet,Calle Antonio Eslava,219000,4,135
Piso,Avenida de España,293000,4,150
Chalet,Calle Los Alamos,283000,4,241
Piso,Calle Canal 16,226000,3,81
Piso,Calle Akerruntza,207000,3,42
Piso,Calle Giltxaurdi 42,129000,3,40
Casa Rural,Plaza el Ferial 29,169000,4,156
Chalet,San Esteban,139000,8,400
Piso,Calle Santa Cruz de Ardoi 39,179500,3,105
Piso,Calle Vuelta del Castillo,490000,3,22
Chalet,Falces,375000,5,044
Piso,Calle Concejo de Sagaseta,175000,2,67
Chalet,Calle Tablada 41,410000,3,103
Chalet,Leache,320000,5,176
Piso,Ituren,90000,3,103
Piso,Avenida de Villava 54,164000,3,95
Piso,Orcoyen,123000,3,111
Chalet,Pueyo,630000,4,146
Piso,Paseo Río Ulzama 7,239900,3,93
Casa Rural,Aguilar de Codés,63000,5,178
Chalet,Calle Mayor,220000,4,152
Ático,Plaza Larrache 2,235000,2,76
Ático,Calle Clara Campoamor 1,199000,1,42
Piso,Calle Amaya,466000,4,124
Piso,Ardantzeta 17,219000,3,8
Chalet,Karrika Nagusia,430000,5,1000
Chalet,Karrika Nagusia,430000,5,1000
Piso,Calle García Castañón,560000,3,113
Piso,Calle Amaya,466000,4,146
Piso,Ardantzeta 17,219000,3,8
Piso,Plaza Santa Cecilia,152000,3,80
Duplex,Calle del Mercado,181000,3,112
Chalet,Calle San Juan 10,65000,3,96
Piso,Calle Aralar,205000,2,75
Chalet,Calle Río Huecha,156000,3,84
Chalet,Calle Raimundo Lanas,250000,4,346
Piso,Calle Garcia el Restaurador,210000,2,79
Piso,Leyre,670000,5,183
Ático,Calle del Lago 23,201900,1,55
Chalet,Bentaldea,720000,3,160
Piso,Calle Mayor,215000,2,64
Casa Rural,Avenida Zaragoza,215000,4,600
Chalet,Calle Agrupacion Errikotxiki,645000,6,1732
Piso,Calle Mindegi s/n,295000,3,111
Duplex,Calle Boltxoko s/n,412000,3,91
Piso,Travesía de Extremadura 2569,266000,2,74
Piso,Travesía de Extremadura 2569,251000,2,71
Piso,Calle Boltxoko s/n,298500,3,85
Piso,Calle Mindegi s/n,288500,2,64
Piso,Travesía de Extremadura 2569,205000,1,57
Piso,Calle Boltxoko s/n,270000,2,68
Piso,Calle Boltxoko s/n,289500,2,65
Piso,Calle de Iturrama 68,285000,4,159
Chalet,Calle Iturbero s/n,420000,3,99
Piso,Calle Pintor Asarta 2,349000,4,30
Chalet,ZUASTI s/n,330000,6,232
Chalet,Calle Iturbero s/n,410000,3,109
Piso,Calle Doctor Galán 2,178000,3,91
Chalet,Calle Concejo de Gulina,398500,4,137
Chalet,Antigua Carretera Pamplona-Medinaceli,179000,2,79
Chalet,Calle Cofradía,114000,4,125
Chalet,Calle Fernando Urkia 19,295000,5,467
Piso,Calle Río Ega 48,185000,2,60
Piso,Calle Alhóndiga s/n,432960,3,80
Ático,Avenida de Galicia 1,420000,2,25
Piso,Calle Antoiu,235000,5,124
Piso,Larrasoaña 4,139000,3,10
Chalet,Calle Fernando Urkia 19,295000,5,467
Chalet,Calle Cofradía,114000,4,147
Piso,Calle Alhóndiga s/n,432960,3,80
Piso,Paseo Sarasate 13,562620,3,96
Chalet,Calle Aldabarren,810000,6,400
Chalet,Avenida de Pamplona,575000,6,443
Piso,Plaza Arbide s/n,304500,3,82
Chalet,Calle Iturbero s/n,390000,3,115
Piso,Plaza Arbide s/n,289500,3,114
Piso,Urb San Juan Corella 3,125000,1,58
Piso,Plaza Arbide s/n,273000,2,60
Piso,carlos III,380000,5,187
Piso,Calle del Monasterio de Urdax 26,390000,3,100
Chalet,Urdazubi/Urdax,550000,7,280
Piso,Calle Merindad de Sangüesa 2,218900,2,73
Duplex,San Gil 19,89000,2,66
Chalet,Karrika Zaharrea,420000,4,141
Casa Rural,Calle Mayor,270000,6,2000
Duplex,Carretera Obanos - Lerín,210000,4,5352
Chalet,Carretera de Estella Occidental,150000,4,149
Chalet,Avenida Prado de Irache,199000,2,70
Chalet,Avenida DE EGÜÉS,1100000,4,1200
Piso,Avenida de Sancho el Fuerte,229000,1,48
Piso,Grupo Las Hayas,130000,2,65
Duplex,Calle de la Albalá 8,195000,3,22
Chalet,Calle Mayor,209000,8,650
Ático,Calle Parroquia,155000,3,70
Piso,Calle Río Alzania 16,155000,1,60
Piso,Calle Alhóndiga,416985,3,80
Piso,Calle Mayor,75000,3,115
Estudio,rio ega 46,95000,0,70
Piso,Calle Merindad de Sangüesa 2,156000,1,49
Casa Rural,Sunbilla,330000,1,200
Ático,Calle Juan Pablo II 5 y 7,400000,2,78
Duplex,Calle de la Albalá,195000,3,145
Chalet,Egüés,2500000,5,09
Casa Rural,Baztan,195000,5,249
Piso,Casco Histórico,159900,3,80
Piso,Centro,144500,2,60
Piso,2º Ensanche,228000,4,90
Piso,Centro,144500,2,76
Piso,Centro,109900,3,116
Piso,Centro,139900,3,118
Piso,Calle Tejería 26,345000,2,96
Casa Rural,Baztan,195000,5,249
Duplex,Parque del Queiles,169900,2,65
Piso,Avenida Rascacielos 3,180000,3,80
Chalet,Calle San Juan,190000,4,142
Piso,Avenida Zaragoza,109000,4,130
Piso,Calle de Tudela 12,330000,4,151
Estudio,Calle Mayor,320000,0,47
Piso,Calle de Leyre,405000,3,115
Duplex,Calle Concejo de Imárcoain 26,235000,3,135
,848860317,San Nicolas,9,582
Piso,Calle de Tiebas,134000,3,113
Piso,Calle de Leyre,390000,3,111
Piso,Calle Mañueta,165000,2,64
Ático,Calle Parroquia,155000,3,70
Chalet,Los Tilos 15,636000,6,1060
Piso,Calle Nueva 12,115000,3,115
Piso,Calle Mayor 11,143000,3,89
Chalet,Los Tilos s/n,972000,6,1700
Piso,Calle Errondoa 10,159000,3,83
Casa Rural,Calle las Eras,85000,4,268
Piso,Calle de las Alhemas,160000,3,78
Piso,Plaza de Góngora 3,180000,1,25
Chalet,Calle Logroño,185000,3,135
Piso,Bartolomé de Carranza 46,280000,4,133
Piso,Calle Paulino Caballero 51,560000,6,238
Chalet,Calle Roncesvalles,199000,5,195
Chalet,bekolanda,320000,3,89
Piso,Calle Beheitiko Erreka con C/Lizarra s/n,280000,3,105
Chalet,Calle la Rueda,64000,3,97
Piso,Calle Manresa,230000,4,208
Piso,Calle las Blancas 4,284000,2,72
Piso,Calle de Juan de Labrit 29,315000,8,182
Piso,Avenida Navarra,170000,3,86
Piso,Calle las Blancas 4,270000,2,67
Piso,Calle Beheitiko Erreka con C/Lizarra s/n,315000,4,143
Chalet,Calle la Rueda,64000,3,110
Piso,Calle Francisco Javier Saenz de Oiza,241000,3,81
Piso,Calle de Juan de Labrit 29,315000,8,182
Piso,Calle Juan Antonio Fernández 18,140000,3,109
Chalet,Calle Sector 1 Altos de Arazuzi s/n,320000,4,130
Chalet,Calle Sector 1 Altos de Arazuzi s/n,345000,4,138
Piso,Plaza Larrache,205000,2,77
Duplex,Paseo Sarasate,1400000,5,25
Chalet,Calle Sector 1 Altos de Arazuzi s/n,380000,4,140
Piso,Calle Escuelas,97000,2,62
Chalet,Ultzama,398000,4,633
Duplex,Viana,181000,3,106
Piso,Avenida de Zaragoza 21,370000,2,40
Piso,Avenida Zaragoza,99000,2,80
Piso,Avenida de Sancho el Fuerte,329000,3,120
Piso,Centro,149900,3,102
Piso,Calle del Río Queiles,209000,3,108
Casa Rural,San Lorenzo s/n,154000,0,4216
Piso,Avenida Zaragoza,170000,3,92
Piso,Fermin Daoiz s/n,163000,3,116
Piso,Avenida de la Constitución,120000,4,149
Chalet,Lugar Barrio Lakain 11,750000,4,9000
Chalet,Calle del Bailío,230000,3,119
Piso,Avenida Zaragoza,145000,4,148
Chalet,Calle Cascante,450000,7,259
Chalet,Calle Ciudad Jardín,180000,5,250
Casa Rural,Avenida las Rozas,170000,4,60
Piso,Plaza Miguel de Aralar,160000,3,90
Piso,Avenida Zaragoza,135000,4,120
Chalet,Avenida Narangel s/n,295000,3,96
Casa Rural,Mercado Monreal,150000,2,61
Piso,Calle San Fermín,110000,3,115
Chalet,Calle San Juan,339000,4,145
Piso,Calle del Concejo de Egüés,190000,2,79
Chalet,Calle San Jerónimo,145000,4,113
Chalet,Calle Saturnino Sagasti,93000,7,250
Piso,Avenida de Madrid,85000,3,115
Piso,Calle Juan Antonio Fernández,120000,3,110
Piso,Calle Angós,54910,3,97
Chalet,Avenida Nuestra Señora del Carmen,420000,3,230
Piso,Calle Donantes de Sangre,139000,3,10572
Piso,Camino Caritat,165000,3,85
Piso,Avenida de Madrid,85000,3,115
Casa Rural,Avenida las Rozas,170000,4,60
Piso,Avenida Zaragoza,130000,3,110
Piso,Avenida Zaragoza,135000,4,120
Chalet,Calle San Juan,339000,4,126
Chalet,Avenida Nuestra Señora del Carmen,420000,3,230
Piso,Plaza Sancho VII el Fuerte,215000,3,125
Piso,Ronda Santa Quiteria,169000,3,95
Piso,Calle Pau 5,317000,2,14
Chalet,Calle Don Miguel Eza,200000,3,112
Piso,Burlada,199500,3,105
Casa Rural,Calle Moral,130000,2,4300
Piso,Calle Vicente Luis Garcera López 19,330000,2,15
Duplex,Avenida Santa Ana,200000,3,93
Casa Rural,Paseo el Queiles,66000,1,3500
Piso,Plaza Larrache,170000,2,71
Piso,Calle de Irunlarrea 9,389000,4,117
Chalet,Calle IPARBEROKI,335000,4,220
Casa Rural,Calle San Isidro,510000,5,179
Casa Rural,Calle San Juan Bautista 15,545000,5,2752
Piso,Avenida Central,290000,4,121
Piso,Plaza Sancho VII el Fuerte,200000,4,157
Casa Rural,Calle Moral,110000,2,65
Piso,Calle Vuelta del Castillo,400000,4,160
Piso,Calle Trinidad Fernández Arenas 4,330000,2,68
Piso,Plaza Doctora Juana Garcia Orcoyen 1,275000,3,95
Piso,Calle Concejo de Sagaseta 3,223000,3,119
Duplex,Calle Santa Bárbara,249000,4,262
Piso,Calle Julián Gayarre,103000,2,67
Chalet,Baztan,650000,20,9811
Casa Rural,Lerin,85000,3,53
Piso,Calle del Soto de Lezkairu 17,888000,4,126
Piso,Calle Juan Antonio Fernández,115000,3,86
Piso,Calle Escuelas,125000,3,90
Piso,Calle Ciego de Tudela 36,200000,3,109
Chalet,Calle Atalaya,98000,5,130
Chalet,Avenida de los Fueros,370000,4,1615
Piso,Avenida Zaragoza 47,135000,4,136
Duplex,Calle Herrerías 12,280000,3,92
Piso,Calle del Monte Campamento 9,220000,3,100
Chalet,Calle San Antón,86000,4,120
Chalet,Arantza,395000,4,800
Piso,Barañain,215000,4,41
Chalet,Calle Cortadores 19,138000,3,102
Chalet,Calle Blanca de Navarra 10,295000,4,153
Chalet,Caseda,239000,4,120
Chalet,Calle San Isidro 30,225000,4,155
Piso,Calle Gustavo de Maeztu,138000,5,130
Chalet,Plaza Hermilio Olóriz,139000,11,328
Chalet,Ronda de Cizur,549500,4,134
Piso,Calle Gustavo de Maeztu,100000,2,70
Chalet,Egüés,485000,4,45
Piso,Plaza del Castillo,595000,4,168
Piso,Cuesta del Hospital,100000,3,94
Chalet,Avenida Prado de Irache,150000,2,67
Chalet,Calle Iturrierreka,290000,4,267
Chalet,Calle Muru Astrain,349000,4,192
Chalet,Calle Río Urbi,520000,4,155
Chalet,Calle San Martín 13,450000,5,471
Chalet,Camino de Aldaz 3,430000,4,148
Piso,Monte Plano,149000,2,60
Piso,Paseo Sarasate,524509,3,96
Piso,Calle Irunbidea s/n,270000,4,20
Piso,Donapea s/n,178000,4,124
Duplex,Calle Concejo de Torres de Elorz 1,250000,2,131
Piso,Calle Mayor s/n,245000,3,37
Piso,Calle Mayor - Nagusia Kalea,115000,3,88
Chalet,Eztegara Pasealekua,250000,6,90
Piso,Doctor José Alfonso 6,189900,3,106
Chalet,Calle Rio Arga,280000,4,122
Chalet,Carretera San Juan,320000,6,260
Chalet,La Losada,280000,2,349
Piso,Virgen de la Asuncion 2,137900,2,74
Piso,Virgen de la Asunción 2,134900,2,77
Piso,Avenida Pamplona,275000,5,200
Piso,Calle Alhóndiga,398460,3,80
Piso,Milagrosa,130000,3,96
Piso,Casco Antiguo,99900,1,51
Piso,Casco Histórico,120000,2,64
Piso,Milagrosa,130000,3,98
Piso,Casco Antiguo,99900,1,44
Piso,Centro,165000,3,107
Piso,Centro,290000,4,151
Piso,Centro,105000,3,102
Piso,Calle Doctor Anselmo Goñi,427000,3,130
Casa Rural,Camino,123000,2,6000
Piso,Avenida de Guipúzcoa 39,227600,3,95
Piso,Estella,150000,3,110
Piso,Avenida Central,185000,3,5
Chalet,Grupo Martiket Taldea,450000,6,202
Piso,Calle Ramón y Cajal,89500,4,128
Chalet,Calle Víctor Garín Moreno,229000,4,60
Chalet,Eliza Karrika,300000,15,531
Piso,Ansoain,225000,3,88
Piso,Carretera Berbinzana s/n,128000,4,148
Chalet,Villatuerta,110000,2,63
Chalet,Cortes,83745,5,178
Piso,Avenida de Sancho el Fuerte,259900,4,136
Chalet,Ayegui,285000,4,144
Chalet,Calle Iguste,65000,3,117
Piso,Cuesta de Loreto,110000,3,35
Piso,Milagrosa,199000,1,45
Piso,Buztintxuri,179000,2,71
Piso,Egüés,319900,3,105
Chalet,Villamayor de Monjardin,260000,6,238
Piso,Allo,90000,3,99
Chalet,Paseo Ibaialde,530000,4,120
Chalet,Carasol 5,285000,6,213
Casa Rural,San Martin de Unx,169000,4,149
Duplex,Calle Nueva 27,175000,2,70
Piso,Plaza los Fueros,140000,2,78
Piso,Centro,95000,4,142
Chalet,Ciriza,265000,3,110
Estudio,Avenida de Navarra 3,79000,0,22
Piso,Carretera de Estella,75000,2,66
Chalet,Calle Portal 3,198000,5,352
Duplex,Lourdes,175000,2,80
Chalet,Etxalar,595000,6,515
Piso,Plaza los Fueros,140000,2,70
Chalet,Etxalar,595000,6,515
Duplex,Lourdes,175000,2,66
Chalet,Murillo el Fruto,45000,3,84
Piso,Iturrama,398000,4,138
Chalet,Zizur Mayor/Zizur Nagusia,825000,6,219
Piso,Viana,125000,3,84
Piso,Altsasu/Alsasua,73000,5,187
Piso,Altsasu/Alsasua,143000,3,84
Casa Rural,Via Verdes del Tarazonica,145000,2,1900
Chalet,Calle Diana,110000,3,180
Chalet,Calle del Cortijo,167000,5,210
Chalet,Baztan,585000,4,1800
Piso,Calle Fuente Canónigos,120000,4,140
Chalet,Paseo Cierzo 80,359900,3,119
Piso,Calle Merindad de Sangüesa,154000,3,39
Chalet,Calle San Pedro,130000,3,94
Piso,Avenida Carlos III 46,310000,4,149
Casa Rural,Camino,150000,1,60
Piso,Calle Carlos III el Noble,110000,3,115
Casa Rural,Larraga,87500,4,153
Piso,Calle de las Alhemas 11,127000,2,79
Piso,Calle Lerín,141000,2,71
Piso,Avenida Zaragoza,186000,4,124
Piso,Calle Peñuelas,120000,3,75
Casa Rural,Iturmendi,240000,8,1900
Chalet,Esteribar,317000,3,50
Piso,San Juan,185000,3,88
Casa Rural,Calle Zozaia s/n,220000,4,152
Piso,Calle Mayor,221070,3,20
Casa Rural,Barrio Zuaztoi 5,580000,8,800
Piso,Calle Blas de Laserna,135000,3,107
Piso,Calle de Santa Engracia,102000,2,68
Chalet,Camino del Prado,180000,5,152
Piso,Cuesta Estación 3 -2,132000,3,116
Chalet,Calle Víctor Garín Moreno,198000,3,106
Piso,Barañain,245000,3,98
Chalet,Avenida de Navarra 59,72000,4,146
Chalet,Viana,245000,3,91
Casa Rural,Camino Viejo de Ablitas,79000,1,1070
Chalet,Calle Santa María,130815,2,64
Chalet,Viana,223000,5,178
Casa Rural,Camino Viejo de Ablitas,79000,1,1070
Piso,Calle Mutuberria,28215,3,110
Piso,Calle Caldereros,85000,2,85
Chalet,Calle Santa María,132715,2,63
Piso,Paseo García el de Nájera 11,260000,1,48
Chalet,Ibargoiti,178000,3,74
Piso,Calle Monasterio de la Oliva 31,285000,3,120
Piso,Calle Francisco Javier Saenz de Oiza 65,195000,2,78
