C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Malaga,Piso,Paseo Reding s/n s/n,91,3,575000
Andalucia,Malaga,Piso,Paseo Maritimo Pablo Ruiz Picasso,149,4,1200000
Andalucia,Malaga,Duplex,Urbanizacion Los Pinos de Aloha 13 b,99,3,395000
Andalucia,Malaga,Duplex,Avenida Conde Rudi 3,145,4,630000
Andalucia,Malaga,Chalet,Paseo de Uruguay,1200,3,800000
Andalucia,Malaga,Piso,Camino de la Termica,74,2,326500
Andalucia,Malaga,Piso,Avenida Alcudia 2,68,2,345000
Andalucia,Malaga,Piso,C/JOSE ORBANEJA,112,2,238000
Andalucia,Malaga,Duplex,ibarra 6,185,4,1280000
Andalucia,Malaga,Chalet,Avenida ITALIA,1000,4,1245000
Andalucia,Malaga,Piso,Calle Maria Victoria Atencia,79,2,147200
Andalucia,Malaga,Piso,Plaza de la fuente 2,62,2,540000
Andalucia,Malaga,Chalet,Calle Joaquin Turina,284,6,799000
Andalucia,Malaga,Atico,VALLE SOMIEDO,30,5,361665
Andalucia,Malaga,Atico,Urbanizacion N Andalucia 1G,79,2,885000
Andalucia,Malaga,Piso,Avenida Juan Sebastian Elcano 129,94,3,350000
Andalucia,Malaga,Piso,Avenida General Lopez Dominguez,101,3,335625
Andalucia,Malaga,Chalet,Calle Faena,110,3,650000
Andalucia,Malaga,Piso,Calle Pepita Jimenez,185,3,830000
Andalucia,Malaga,Piso,barrio Victoria Eugenia,81,3,185000
Andalucia,Malaga,Piso,Avenida Doctor Maranon 15,103,3,226000
Andalucia,Malaga,Piso,Serenata s/n,24,2,220000
Andalucia,Malaga,Chalet,Bahia de Marbella 1,80,4,1990000
Andalucia,Malaga,Piso,Calle Vistafranca,66,2,120000
Andalucia,Malaga,Piso,Casapalma,134,4,995000
Andalucia,Malaga,Piso,Calle Seco Oloroso 1,119,3,240000
Andalucia,Malaga,Piso,Avenida Hacienda Playa s/n,104,3,650000
Andalucia,Malaga,Duplex,Urbanizacion los Altos de los Monteros s/n,93,3,555000
Andalucia,Malaga,Chalet,Real de Zaragoza s/n,518,5,1475000
Andalucia,Malaga,Piso,Calle Olmos,104,3,495000
Andalucia,Malaga,Chalet,Calle Fernandez Shaw,245,6,1600000
Andalucia,Malaga,Chalet,Calle Cardos,133,4,590000
Andalucia,Malaga,Piso,Calle Cister 1,176,5,2200000
Andalucia,Malaga,Atico,Altos de los Monteros s/n,138,3,650000
Andalucia,Malaga,Chalet,Real de Zaragoza s/n,518,5,1475000
Andalucia,Malaga,Chalet,Camino del Colmenar 150,120,4,830000
Andalucia,Malaga,Chalet,Los Flamingos,605,4,2695000
Andalucia,Malaga,Piso,barrio Casco Antiguo,147,3,620000
Andalucia,Malaga,Duplex,Avenida Antonio Machado 104,17,3,530000
Andalucia,Malaga,Chalet,Paseo de los Jazmines 14,100,4,1875000
Andalucia,Malaga,Chalet,Calle Haza del Conde 20,211,6,3100000
Andalucia,Malaga,Piso,Calle Jose Maria Olazabal,14,2,192300
Andalucia,Malaga,Piso,Calle Incosol,55,2,342475
Andalucia,Malaga,Piso,Paseo Edificio Ronda IV s/n,76,2,425000
Andalucia,Malaga,Atico,Calle Av Retamar s/n,139,4,629000
Andalucia,Malaga,Piso,Calle Gutenberg,180,5,799999
Andalucia,Malaga,Piso,Calle Guillermo Lee,94,3,130000
Andalucia,Malaga,Chalet,barrio El Rosario-Ricmar,150,4,2750000
Andalucia,Malaga,Atico,El Pinillos,160,4,550000
Andalucia,Malaga,Chalet,barrio El Palo,823,6,1385000
Andalucia,Malaga,Chalet,Calle Tulipan,756,5,885000
Andalucia,Malaga,Piso,barrio Teatinos,139,4,369000
Andalucia,Malaga,Piso,Avenida de Benyamina 20,25,2,435000
Andalucia,Malaga,Duplex,Calle Relenguillo,68,2,158640
Andalucia,Malaga,Chalet,Alto Ur Montemayor,124,4,1995000
Andalucia,Malaga,Casa Rural,Carretera la Fresneda,6000,10,950000
Andalucia,Malaga,Piso,Av Canovas del Castillo 62,127,3,284000
Andalucia,Malaga,Atico,Plaza DEL SENORIO,74,2,283000
Andalucia,Malaga,Piso,Calle ALEMANIA,101,2,382000
Andalucia,Malaga,Chalet,Calle Trebol,600,5,550000
Andalucia,Malaga,Duplex,Calle Vasari,63,2,770000
Andalucia,Malaga,Duplex,barrio La Carolina-Guadalpin,143,3,575000
Andalucia,Malaga,Piso,barrio Olletas - Sierra Blanquilla,120,3,185000
Andalucia,Malaga,Chalet,Pinos de Alhaurin,119,3,425000
Andalucia,Malaga,Duplex,Calle Urbanizacion Rio Real s/n,76,2,985000
Andalucia,Malaga,Piso,Calle 3,110,3,399000
Andalucia,Malaga,Chalet,Manantiales - Lagar - Cortijo,124,4,425000
Andalucia,Malaga,Piso,Calle Compositor Lehmberg Ruiz,130,4,595000
Andalucia,Malaga,Casa Rural,pol 1,222,3,490000
Andalucia,Malaga,Piso,Calle Compositor Lehmberg Ruiz,130,4,595000
Andalucia,Malaga,Chalet,Calle Ciervo Mijas,355,3,739000
Andalucia,Malaga,Piso,Calle Martinez Maldonado,126,4,347000
Andalucia,Malaga,Piso,Calle Compositor Lehmberg Ruiz,170,5,560000
