"provincia","tipo/lugar","link","precio","caracteristicas","info","otros"
"Bacerlona","Piso en Pedralbes, Barcelona","https://www.idealista.com/venta-viviendas/barcelona-provincia/pagina-2.htm/inmueble/97710982/","1,950,000 €","4 hab. 377 m² Planta 3ª exterior con ascensor","Luminoso piso a 4 vientos con zona comunitaria En el residencial y exclusivo barrio de Pedralbes, en la zona alta de Barcelona, encontramos esta magnífica propiedad, rodeada de naturaleza, clubs depor",""
"Bacerlona","Piso en La Dreta de l'Eixample, Barcelona","https://www.idealista.com/venta-viviendas/barcelona-provincia/pagina-2.htm/inmueble/100019825/","500,000 €","4 hab. 97 m² Planta 2ª exterior con ascensor","Amplio piso en La Dreta de l'Eixample Esta vivienda se encuentra en la segunda planta de una finca del año 1984 en la calle Valencia, junto al Passeig Sant Joan. La vivienda está de origen y se ha con",""
"Bacerlona","Piso en Sant Gervasi - La Bonanova, Barcelona","https://www.idealista.com/venta-viviendas/barcelona-provincia/pagina-2.htm/inmueble/93872674/","1,000,000 €","4 hab. 210 m² Planta 1ª exterior con ascensor","Excelente vivienda para reformar en Bonanova Engel & Völkers presenta un piso cómodo, elegante y con grandes posibilidades de personalización en uno de los distritos más demandado de Barcelona. Se tra",""
"Bacerlona","Casa o chalet independiente en Xoriguer, La Floresta, Sant Cugat del Vallès","https://www.idealista.com/venta-viviendas/barcelona-provincia/pagina-2.htm/inmueble/100604385/","479,000 €","4 hab. 120 m²","Acogedora casa unifamiliar en Sant Cugat del Vallès, en el barrio de la Floresta, situada cerca de Barcelona y el Parque Natural de Collserola. Esta casa es un lugar perfecto para escapar de la agitad",""
"Bacerlona","Piso en paseo de Gracia, La Dreta de l'Eixample, Barcelona","https://www.idealista.com/venta-viviendas/barcelona-provincia/pagina-2.htm/inmueble/102207853/","13,800,000 €","6 hab. 700 m² Bajo exterior con ascensor","Palacio en Paseo de Gracia, Barcelona Majestuoso palacete de 700m2 construidos más 300m2 de terraza, en finca catalogada situada en Paseo de Gracia. El edificio fue construido a principios del siglo X",""
"Bacerlona","Piso en La Dreta de l'Eixample, Barcelona","https://www.idealista.com/venta-viviendas/barcelona-provincia/pagina-2.htm/inmueble/101621239/","1,110,000 €","3 hab. 148 m² Planta 3ª exterior con ascensor","Luminosa vivenda reformada en Eixample Dret Engel & Völkers les presenta esta exclusiva propiedad situada en la tercera planta de una finca regia de 1900. La vivienda ha sido recientemente reformada o",""
"Bacerlona","Piso en Sant Gervasi - La Bonanova, Barcelona","https://www.idealista.com/venta-viviendas/barcelona-provincia/pagina-2.htm/inmueble/101256731/","930,000 €","3 hab. 184 m² Planta 3ª exterior con ascensor","Fantástico piso alto con terraza y parking Exclusivo piso amplio, luminoso y tranquilo de 184 metros cuadrados en la calle Balmes. Entrada principal con recibidor que distribuye a las diferentes zonas",""
"Bacerlona","Casa o chalet independiente en paseo sant albert, Vallpineda-Santa Bárbara, Sitges","https://www.idealista.com/venta-viviendas/barcelona-provincia/pagina-2.htm/inmueble/102146223/","890,000 €","4 hab. 225 m²","SH2983. -Sitgeshouses les ofrece esta casa individual a cuatro vientos esquinera en Sitges Vallpineda. Construida en 1970 y totalmente rehabilitada en 2012, en una parcela de 380m2 con 175m2 útiles y",""
"Bacerlona","Piso en calle de Sepúlveda, Sant Antoni, Barcelona","https://www.idealista.com/venta-viviendas/barcelona-provincia/pagina-2.htm/inmueble/102097334/","945,000 €","3 hab. 172 m² Planta 2ª exterior con ascensor","Fabuloso piso reformado a estrenar con elementos originales. Este exclusivo piso reformado a estrenar destaca por la excelente combinación de elementos originales con materiales y acabados de excelent",""
"Bacerlona","Piso en paseo de Gràcia, La Dreta de l'Eixample, Barcelona","https://www.idealista.com/venta-viviendas/barcelona-provincia/pagina-2.htm/inmueble/98256266/","3,150,000 €","4 hab. 217 m² Planta 5ª exterior con ascensor","Piso a estrenar con Terraza y Piscina comunitaria en Paseo de Gracia, Barcelona Exclusiva vivienda de 217m2 construidos, distribuida en un amplio y luminoso salón, un agradable y soleado comedor, coci",""
"Bacerlona","Casa o chalet independiente en calle Pompeu Fabra, s/n, Cabrils","https://www.idealista.com/venta-viviendas/barcelona-provincia/pagina-2.htm/inmueble/102190248/","895,000 €","6 hab. 410 m²","Esta exclusiva propiedad, construida con exquisito gusto, estilo y elegancia en 1990, puede convertirse en el hogar de tus sueños. Con una superficie de 938 m2 y 410 m2 construidos en dos plantas, est",""
"Bacerlona","Piso en calle de l'Argenter, Sant Pere - Santa Caterina i la Ribera, Barcelona","https://www.idealista.com/venta-viviendas/barcelona-provincia/pagina-2.htm/inmueble/101847348/","258,000 €","3 hab. 73 m² Planta 1ª exterior sin ascensor","PISO EN VENTA IDEAL INVERSION POR ALTA RENTABILIDAD EN ALQUILER exterior, céntrico y amueblado. Piso exterior y céntrico en C/Argenter, ubicado en el barrio de St Pere, Sta Caterina y la Ribera, en el",""
