Id del anuncio;Título;Tipo de inmueble;Descripción;Teléfono;Dirección;Precio;Habitaciones
100980755;Piso en Calle Enrique Blein Budiño;Piso;"Fantástico piso en el corazón de la ciudad, próximo al ayuntamiento y a las faldas del monte del Castro. Vivienda exterior, luminosa, amplia, con dos terrazas y una pequeña y agradable galería. Al ser todo exterior y tener vistas despejadas no da la sensación de ser una segunda planta. Luz a raudales. Vistas al Castro y a la Ronda de Don Bosco. Se distribuye en cuatro dormitorios (uno de ellos con cuarto de baño en suite). El cuarto dormitorio actualmente figura como despacho, en el cual se encuentra una biblioteca hecha a medida de madera de cedro realizada por los Hermanos Vila. Amplio salón-comedor, dos cuartos de baño y cocina con zona de lavandería complementan este magnífico piso, con dimensiones como pocos en la actualidad. Armarios empotrados en todos los dormitorios y materiales de primera calidad. Plaza de garaje con acceso directo desde el ascensor y trastero. En julio se comenzará a cambiar el sistema de calefacción y agua caliente a  contadores individuales, 70% aerotermia 30% gas ciudad. El coste de la comunidad pasará a ser de 100€ mensuales, consumos aparte. Ideal para una familia, en una zona estupenda, a poco minutos del Castro ideal para pasear, a la vez que estás en el centro, a minutos de la calle del Príncipe. Colegios y todos los servicios necesarios para el día a día garantizados, que darán una calidad de vida extraordinaria.";886180350;Calle Enrique Blein Budiño;449000;4
101282286;Dúplex en Doctor Corbal;Duplex;"En una de las mejores zonas de Teis, localizamos este estupendo ático-duplex seminuevo, todo exterior, piso alto y luminoso, con una coqueta terraza desde donde contemplar unas maravillosas vistas a la ría y al monte de la Guía, zona tranquila, con todos los servicios a mano. Distribuida en dos plantas, en la planta baja localizamos un espacioso hall distribuidor, cocina completamente equipada con zona de lavandería, salón comedor, dos dormitorios con amplios ventanales y dos cuartos de baño, uno con bañera y otro con plato de ducha. Subimos al ático, dormitorio principal con vestidor y acceso a la soleada terraza, amplio cuarto de baño con bañera de hidromasaje y plato de ducha, y una estancia habilitada de despacho o zona de estudio. Completa la propiedad tres amplias plazas de garaje con acceso directo, una bodega de 8 m2 y un trastero de 11 m2. Muy buenas calidades y en excelente estado. Ubicado en una zona muy tranquila de Teis, llena de servicios, colegios, institutos, supermercados como Lidl, Día, Gadis, próximo al centro comercial Travesía, servicio de autobús, monte de la Guía, playa a menos de 5 minutos en coche y a menos de 10 minutos del centro de la ciudad.";886180509;Doctor Corbal;295000;4
101755095;Casa independiente en Zapateira;Chalet;"En una zona muy tranquila de Canido, se encuentra este chalet de una sola planta, rodeado por un cuidado jardín. Desde la entrada principal, accedemos al salón, con salida a un práctico porche que se puede disfrutar, abierto o cerrado en los días más fríos. La cocina con una práctica puerta de salida al jardín. Tres dormitorios, el principal con baño integrado, uno doble y uno individual, todos con armarios empotrados y otro baño más completo. Distribución muy cómoda en una vivienda acogedora, sin escaleras y con un tamaño perfecto, tanto para pasar los meses de verano como para vivir todo el año. El jardín también es muy agradable, con el encanto que le da el horreo y sus cuidadas plantas y arboles, así como la piscina. Todo un lujo en el centro de Canido y a pocos metros de la playa. Ubicada en Canido, una de las zonas más cotizadas de Vigo, por sus playas, sus restaurantes, la tranquilidad y la cercanía a la ciudad.";886180509;Zapateira;600000;3
100773319;Ático en Calle Tomás A. Alonso, 21;Ático;"¡PECIO NEGOCIABLE! SE ESCUCHAN OFERTAS.  Esta propiedad es idónea para acogerse a los beneficios fiscales de la Xunta de Galicia.  ÁTICO LUMINOSO Y TRANQUILO a 7 minutos caminando de Plaza independencia. Si lo que buscas es tranquilidad, pero a su vez estar en una zona concurrida, ESTE ES TU HOGAR. Cuenta con todo lo necesario para la vida cotidiana en su entorno, como supermercados, colegios, farmacias, paradas de autobuses, etc.  Hablamos de una vivienda ubicada al principio de Tomás Alonso. Una quinta planta exterior en dos estancias y muy luminosa en el resto de las estancias al tratarse de la última planta.   Se distribuye de la siguiente forma: -HALL de entrada que da paso a mano izquierda con puerta corredera cocina moderna de altas calidades totalmente equipada y amueblada. Dispone de bastante espacio de almacenamiento en muebles altos y bajos. Esta es practicamente nueva, se habitó unos meses únicamente, de firma SCHMIDT, compañía francesa con garantía hasta 2029. Los electrodomésticos son de marca ZANUSSI.  -Aseo con puerta corredera equipado con ducha para dar más servicio a la vivienda. -Siguiendo el recorrido a mano izquierda nos encontramos con una habitación interior pero luminosa con armario empotrado de reciente fabricación en madera. Al salir de ella nos encontramos, a la izquierda de nuevo, con una despensa dividida. -Salón muy amplio y luminoso con gran ventanal y vistas despejadas. El salón tiene capacidad de sobra para zona de TV, zona de comedor y una zona de libreria/lectura.  Desde él accedemos a las otras dos habitaciones también con armarios empotrados. Por último damos paso al cuarto de baño general con plato de ducha. El precio incluye trastero de buen tamaño en la parte superior del edificio y plaza de garaje.  La plaza de garaje es muy cómoda y se accede mediante ascensor peatonal a través del edificio de enfrente. Simplemente es cruzar y ya accedemos.  Para el acceso en vehículo tanto se puede acceder desde torrecedeira como por Tomás Alonso. La entrada a garaje es muy práctica ya que cuenta con entrada y salida inpendiente de vehículos.   Tanto la electricidad, como la fontanería y las piezas sanitarias se han cambiado recientemente. La caldera italiana de la marca ARISTON de alta eficiencia energética de gas natural nueva con conexión WIFI.  La vivienda cuenta con distintas luces LED de 4 intensidades (luz fría y calida) en todos los habitáculos.   Ventanas oscilobatientes en todas las estancias con aislamiento térmico/acústico tipo climalit de PVC.  Fachada con obra iniciada para el recubrimiento de paneles SATE, lo que implicará una mejora significativa de la calificación energética del inmueble. Las obras finalizarán en verano.  La vivienda se caracteriza tanto para compra de vivienda habitual como para inversión. Las fincas son independientes registralmente.  Para ampliar más información contacta con nosotros.  Consultores inmobiliarios FACEMOS CIDADE Encuentra más en BRIGHT AND QUIET PENTHOUSE 7 minutes walk from Plaza Independencia. If what you are looking for is tranquility, but at the same time being in a busy area, THIS IS YOUR HOME. It has everything necessary for daily life in its surroundings, such as supermarkets, schools, pharmacies, bus stops, etc. We are talking about a house located at the beginning of Tomás Alonso. A fifth exterior floor in two rooms and very bright in the rest of the rooms as it is the top floor.  It is distributed as follows:.";886180355;Calle Tomás A. Alonso, 21;215000;3
84484390;Ático en Calle Colón, 11;Ático;"Colón 11, CONSTRUCCIÓN PASSIVHAUS en la MILLA de ORO de Vigo. La vivienda que está visualizando corresponde al ÁTICO TRÍPLEX. Se distribuye de la siguiente forma: Gran salón comedor, cocina office con terraza de 23m², aseo de cortesía, tres amplios dormitorios en suite. Este ático tríplex está dotado con ascensor privado que comunica sus tres plantas. Por último encontramos una gran terraza ajardinada de 92m², con cenador y pre instalación para piscina privada. La técnica constructiva cumple con los más altos estándares de calidad y CERTIFICACIÓN PASSIVHAUS. Cuentan con suelo radiante, domótica, sistema de seguridad y cocina de alta gama totalmente equipada con electrodomésticos. La vivienda se entrega con una bodega y una plaza de parking. El edificio dispone de parking semi-automatico. Certificado energético: Certificación energética A y certificado PASSIVHAUS CLASSIC, es el certificado más exigente del mercado en materia energética, salud y confort. Se estima un costo de consumo de energía para una vivienda de 90 €/año. Información personalizada en nuestro bureau de la Calle Pintor Laxeiro nº9, Vigo.";886180375;Calle Colón, 11;1500000;3
100932249;Dúplex en Plaza Francisco Fernández del Riego, 1;Duplex;"CÉNTRICO Vivienda a estrenar y céntrica.  En una de las mejores zonas de Vigo. Se encuentra en un edificio muy reclamado ya que destaca por su buena construcción, en Plaza Elíptica.  No necesitaría automóvil para el día a día ya que cuenta con supermercados, colegios, centros de ocio, etc en su entrono.  Ideal tanto para inversores por su buena rentabilidad como para vivienda habitual ya que se encuentra en una zona muy cómoda y tranquila.  Este se distribuye de la siguiente forma: PLANTA BAJA: Espacio abierto, donde se encuentra la cocina de alta gama, totalmente equipada y amueblada. Salón amplio y luminoso, decorado de una forma muy elegante. Y un aseo con armario empotrado de buen tamaño.   PLANTA PRIMERA: desde ella accedemos por unas escaleras sofisticadas con techo alto que aporta sensación de amplitud por las cuales cuelgan unas lámparas elegantes.   - En esta primera planta nos encontramos con dos dormitorios exteriores, ambos con armarios empotrados y uno de ellos con baño en suite.  - Dos baños completos con ducha incorporada en la pared efecto lluvia. El precio no incluye garaje pero si abría opción de adquirir uno tanto para venta como en alquiler en su entrono. Muy buen producto como INVERSION tanto en alquiler convencional como alquiler vacacional.  Para más información no dude en contactar con nosotros y coordinaremos una visita. Consultores inmobiliarios FACEMOS CIDADE Encuentra más en CENTRAL Brand new and central housing.  In one of the best areas of Vigo. It is located in a highly sought after building as it stands out for its good construction, in Plaza Elíptica.  You would not need a car for day to day as it has supermarkets, schools, leisure centers, etc. in its surroundings.  Ideal both for investors due to its good profitability and for habitual residence since it is located in a very comfortable and quiet area.  This is distributed as follows: GROUND FLOOR: Open space, where the high-end kitchen is located, fully equipped and furnished. Spacious and bright living room, decorated in a very elegant way. And a toilet with a good size built-in wardrobe.  FIRST FLOOR: from it we access by sophisticated stairs with a high ceiling that provides a feeling of spaciousness from which elegant lamps hang.  - On this first floor we find two exterior bedrooms, both with fitted wardrobes and one of them with an en-suite bathroom. - Two full bathrooms with rain shower built into the wall. The price does not include a garage but it did open the option of acquiring one both for sale and for rent in its surroundings. Very good product as an INVESTMENT both in conventional rental and vacation rental. For more information, do not hesitate to contact us and we will coordinate a visit. real estate consultants WE FACE CITY Find more at.";886180355;Plaza Francisco Fernández del Riego, 1;330000;2
101442243;Piso en Avenida da Florida, 36;Piso;"REFORMADO  Presentamos esta vivienda, con buena ubicación, ya que cuenta con todo lo necesario para la vida cotidiana. Supermercados, bancos, colegios, paradas de autobús, etc, todo ello a pie de calle.   Es un piso luminoso, pues cuenta con espacios abiertos, que ayudan a proporcionar esa claridad y casi todas sus estancias son exteriores.   Este se distribuye de la siguiente forma: -Amplio hall, con espejo y mueble para dejar los abrigos, llaves, etc. que da paso al salón-comedor abierto a la cocina americana. Entre ambas hay una puerta corredera de cristal, para evitar malos olores cuando se cocina.  -La cocina se entrega totalmente equipada y amueblada. En ella encontramos zona de lavadero con tendedero exterior.  -Tres habitaciones dos de ellas exteriores con armarios empotrados. La habitación principal cuenta con mucho espacio de almacenamiento y baño en suite, completo con ducha. -Un cuarto baño completo con ducha para invitados.   El precio incluye uso y disfrute de plaza de garaje pero NO en propiedad. Para más información no dude en ponerse en contacto con nosotros y coordinaremos una visita.  Consultores inmobiliarios FACEMOS CIDADE Encuentra más en REFORMED We present this house, with a good location, since it has everything necessary for daily life. Supermarkets, banks, schools, bus stops, etc. , all at street level. It is a bright apartment, as it has open spaces, which help to provide that clarity and almost all of its rooms are exterior. This is distributed as follows: -Large hall, with mirror and furniture to leave coats, keys, etc. which leads to the living-dining room open to the American kitchen. Between the two there is a sliding glass door, to avoid bad odors when cooking. -The kitchen is delivered fully equipped and furnished. In it we find a laundry area with an outdoor clothesline. -Three bedrooms, two of them exterior with fitted wardrobes. The master bedroom has plenty of storage space and an en-suite bathroom, complete with a shower. -A fourth bathroom with shower for guests. The price includes use and enjoyment of the garage space but NOT ownership. For more information, do not hesitate to contact us and we will coordinate a visit. Real estate consultants WE FACE CITY Find more at.";886180355;Avenida da Florida, 36;260000;3
101582582;Casa independiente en Calle da Zapateira;Chalet;"En una de las MEJORES ZONAS DE CANIDO LA ZAPATEIRA, a escasos metros de la PLAYA DE FUCHIÑOS, encontramos este magnífico chalet de planta baja. Se puede edificar una segunda planta y bajo cubierta según normativa: La normativa actual permite una vivienda de B + PISO + B/C. La vivienda se distribuye de la siguiente forma: -Hall de entrada. -Salón comedor con acceso a porche cerrado acristalado. -Cocina con acceso a jardín. -Tres dormitorios, el principal en suitte con vestidor, un dormitorio doble y   otro individual. -Bonito jardín con piscina y horreo. -Cuarto anexo para instalaciones. Información personalizada en nuestro Lounge en Calle Alfonso XIII nº 28 Bajo.";886180375;Calle da Zapateira;600000;3
101732548;Piso en Calle de Alfonso Xiii;Piso;"NEXO Vigo inmobiliaria REF: 2740 Apartamento de 69m2 en zona centro de Vigo, calle de Alfonso XIII. Construido en 2005 dispone de 2 habitaciones, 2 baños, garaje y bodega. Distribución: Hall de entrada, cocina amplia e independiente. Salón-comedor que da paso a habitación principal con baño y dos armarios empotrados, estás dos estancias son exteriores hacia Alfonso XIII.  Segunda habitación con armario empotrado y un baño común. Calefacción central con consumos individuales. Garaje directo y bodega. Totalmente amueblado, todos los servicios a mano y buenas comunicaciones. Unimos ilusiones NEXO Vigo inmobiliaria Rúa Uruguay 12, Vigo Unimos ilusiones.";886180122;Calle de Alfonso XIII;265000;2
98400585;Piso;Piso;"¡INCREÍBLE ÁTICO DÚPLEX DE LUJO! Diseñado por el reconocido estudio EAU ARQUITECTURA (cuentan con varios premios). Acceso único en planta. Todas las estancias son exteriores con generosas ventanas, lo que hace que el Ático dúplex sea súper luminoso. La planta baja consta de cocina SANTOS(reconocido fabricante español de muebles de cocina de alta calidad, resistentes, ergonómicos y funcionales, con un cuidado diseño), con placa de inducción de 90 cm con teppanyaki, la isla de la cocina mide 3 metros de largo con encimera de una sola pieza. Cocina-comedor en un concepto amplio de espacio abierto, con 3 zonas ocultas detrás del precioso panelado de madera: un aseo, una habitación con armarios empotrados y zona lavadora. Desde la cocina-comedor tenemos acceso a una amplia terraza de 30 metros cuadrados con barbacoa, sillones y mesa. Un salón de 40 metros cuadrado con un sofá para 14 personas y pantalla de proyección de 4 metros ideal para ver los partidos de fútbol o un concierto y vivir una experiencia que te erizará la piel. Terraza de 60 metros cuadrados con un maravilloso sofá de 3 metros, 2 tumbonas donde podrás broncearte y un jacuzzi para una velada bajo las estrellas. Terminamos la planta de abajo con una fantástica suite con armarios empotrados, cuarto de baño con ducha electrónica y una bañera de hidromasaje enorme para dos personas con tv para disfrutar de una serie en Netflix. En la planta de arriba nos encontramos con un despacho para dos puestos en concepto abierto, con armarios empotrados y estanterías, tres habitaciones, gimnasio completo para mantenerte en forma sin excusas. Baño completo con ducha-sauna y bañera para relajarse después de hacer deporte. También encontramos en esta planta dos amplios espacios de usos múltiples, uno de ellos utilizado actualmente como salón de juegos con decoración vintage ideal para divertirte y disfrutar el momento con amigos y familia. Todo el piso cuenta con hilo musical. Todo diseñado de manera moderna y teniendo en cuenta el aprovechamiento y uso de los espacios. Cuenta con radiadores de climastar reconocidos con varios premios (ISH-NORTH AMERICA / JOVEN EMPRESARIO / PATENTES DE ASTURIAS / IMPULSO / MEJOR PYME / ALFA ORO / SACRE SOCODA / TEST BILD ) por su bajo consumo energético con el mejor coeficiente de aptitud de Europa y sin emitir sustancias contaminantes al medio ambiente, uniendo así confort, innovación y diseño.   Gastos de comunidad con agua caliente incluida. Sin garaje pero con opción de alquiler de dos plazas por solo 110 euros al mes. Si lo ves, te enamorarás, si tardas, otro se enamorará antes y te lo perderás.   Realmente es una propiedad de capricho hecha a conciencia y para el máximo disfrute, no te será fácil encontrar algo igual. ¿Cuándo quieres sorprenderte, colmar tus expectativas y encontrar la propiedad de tus sueños?, ¿pasamos a la acción?";886180731;barrio As Travesas - Balaídos;680000;3
