com. autonoma,provincia,descripción,precio,habitaciones,m²
Extremadura,Cáceres,Piso,180000,3,492
Extremadura,Cáceres,Chalet,279500,4,46
Extremadura,Cáceres,Casa Rural,119000,4,255
Extremadura,Cáceres,Casa Rural,69000,3,63
Extremadura,Cáceres,Chalet,19600,3,116
Extremadura,Cáceres,Piso,249000,3,102
Extremadura,Cáceres,Chalet,78000,3,47
Extremadura,Cáceres,Chalet,90000,5,232
Extremadura,Cáceres,Casa Rural,65000,5,55
Extremadura,Cáceres,Casa Rural,40000,8,304
Extremadura,Cáceres,Piso,45900,2,238
Extremadura,Cáceres,Casa Rural,175000,2,83
Extremadura,Cáceres,Piso,120000,3,260
Extremadura,Cáceres,Piso,90000,3,98
Extremadura,Cáceres,Piso,70000,1,91
Extremadura,Cáceres,Estudio,99000,0,76
Extremadura,Cáceres,Piso,110000,4,465
Extremadura,Cáceres,Piso,63800,3,87
Extremadura,Cáceres,Chalet,37000,4,64
Extremadura,Cáceres,Chalet,219000,4,78
Extremadura,Cáceres,Casa Rural,1800000,14,232
Extremadura,Cáceres,Piso,192000,3,256
Extremadura,Cáceres,Chalet,35000,3,277
Extremadura,Cáceres,Chalet,115000,3,62
Extremadura,Cáceres,Piso,279000,3,142
Extremadura,Cáceres,Piso,135000,3,244
Extremadura,Cáceres,Ático,60000,1,250
Extremadura,Cáceres,Casa Rural,590000,0,70
Extremadura,Cáceres,Chalet,118000,3,63
Extremadura,Cáceres,Piso,43000,1,58
Extremadura,Cáceres,Piso,90000,4,88
Extremadura,Cáceres,Chalet,95000,4,64
Extremadura,Cáceres,Piso,265000,4,73
Extremadura,Cáceres,Ático,260000,3,80
Extremadura,Cáceres,Piso,149000,2,74
Extremadura,Cáceres,Piso,89000,4,90
Extremadura,Cáceres,Piso,180000,2,81
Extremadura,Cáceres,Casa Rural,350000,6,234
Extremadura,Cáceres,Piso,179000,3,442
Extremadura,Cáceres,Chalet,160000,4,73
Extremadura,Cáceres,Piso,142000,3,110
Extremadura,Cáceres,Chalet,74200,4,226
Extremadura,Cáceres,Piso,65000,1,74
Extremadura,Cáceres,Piso,75000,3,240
Extremadura,Cáceres,Piso,60000,4,47
Extremadura,Cáceres,Duplex,98000,2,185
Extremadura,Cáceres,Chalet,365000,6,383
Extremadura,Cáceres,Casa Rural,480000,6,75
Extremadura,Cáceres,Piso,49200,3,114
Extremadura,Cáceres,Piso,74900,3,194
Extremadura,Cáceres,Piso,165000,4,170
Extremadura,Cáceres,Chalet,150000,5,91
Extremadura,Cáceres,Casa Rural,300000,5,86
Extremadura,Cáceres,Chalet,150000,4,66
Extremadura,Cáceres,Chalet,408386,4,75
Extremadura,Cáceres,Chalet,53200,3,211
Extremadura,Cáceres,Chalet,199999,4,92
Extremadura,Cáceres,Chalet,42000,6,202
Extremadura,Cáceres,Piso,110000,3,87
Extremadura,Cáceres,Chalet,250000,5,81
Extremadura,Cáceres,Chalet,275000,4,223
Extremadura,Cáceres,Piso,69000,3,54
Extremadura,Cáceres,Chalet,53000,5,52
Extremadura,Cáceres,Chalet,409000,5,91
Extremadura,Cáceres,Chalet,178000,8,242
Extremadura,Cáceres,Piso,68000,3,188
Extremadura,Cáceres,Chalet,120000,4,67
Extremadura,Cáceres,Piso,205000,4,75
Extremadura,Cáceres,Piso,87200,3,65
