com. autonoma,provincia,descripción,precio,habitaciones,m²
Comunidad de Madrid,Madrid,Estudio,500000,0,92
Comunidad de Madrid,Madrid,Piso,775000,3,235
Comunidad de Madrid,Madrid,Chalet,480000,4,48
Comunidad de Madrid,Madrid,Piso,580000,3,102
Comunidad de Madrid,Madrid,Duplex,304000,3,319
Comunidad de Madrid,Madrid,Piso,324900,2,62
Comunidad de Madrid,Madrid,Chalet,1948000,6,105
Comunidad de Madrid,Madrid,Piso,354900,2,120
Comunidad de Madrid,Madrid,Piso,439900,3,78
Comunidad de Madrid,Madrid,Piso,2000000,3,81
Comunidad de Madrid,Madrid,Piso,779000,3,86
Comunidad de Madrid,Madrid,Duplex,451000,3,86
Comunidad de Madrid,Madrid,Chalet,930000,4,98
Comunidad de Madrid,Madrid,Piso,1300000,2,348
Comunidad de Madrid,Madrid,Piso,1470000,3,313
Comunidad de Madrid,Madrid,Chalet,1480000,6,49
Comunidad de Madrid,Madrid,Piso,375000,1,80
Comunidad de Madrid,Madrid,Chalet,3195000,7,65
Comunidad de Madrid,Madrid,Piso,695000,3,50
Comunidad de Madrid,Madrid,Piso,1970000,4,100
Comunidad de Madrid,Madrid,Chalet,4150000,5,86
Comunidad de Madrid,Madrid,Chalet,3600000,5,99
Comunidad de Madrid,Madrid,Piso,1990000,5,66
Comunidad de Madrid,Madrid,Chalet,2600000,6,182
Comunidad de Madrid,Madrid,Piso,740000,5,364
Comunidad de Madrid,Madrid,Piso,1350000,3,340
Comunidad de Madrid,Madrid,Ático,248000,0,70
Comunidad de Madrid,Madrid,Piso,2600000,4,82
Comunidad de Madrid,Madrid,Piso,829000,3,305
Comunidad de Madrid,Madrid,Piso,593000,2,113
Comunidad de Madrid,Madrid,Piso,500000,3,93
Comunidad de Madrid,Madrid,Piso,499000,3,210
Comunidad de Madrid,Madrid,Piso,1100000,4,103
Comunidad de Madrid,Madrid,Piso,925000,4,64
Comunidad de Madrid,Madrid,Piso,729000,2,272
Comunidad de Madrid,Madrid,Piso,970000,4,94
Comunidad de Madrid,Madrid,Piso,2300000,3,81
Comunidad de Madrid,Madrid,Piso,350000,2,83
Comunidad de Madrid,Madrid,Duplex,1050000,3,55
Comunidad de Madrid,Madrid,Chalet,1990000,5,62
Comunidad de Madrid,Madrid,Chalet,2550000,7,314
Comunidad de Madrid,Madrid,Chalet,4400000,6,83
Comunidad de Madrid,Madrid,Piso,3850000,5,87
Comunidad de Madrid,Madrid,Chalet,1750000,5,89
Comunidad de Madrid,Madrid,Piso,1130000,3,83
Comunidad de Madrid,Madrid,Ático,1800000,7,78
Comunidad de Madrid,Madrid,Chalet,5300000,6,263
Comunidad de Madrid,Madrid,Piso,525000,4,71
Comunidad de Madrid,Madrid,Piso,520000,4,90
Comunidad de Madrid,Madrid,Chalet,2400000,5,66
Comunidad de Madrid,Madrid,Chalet,3750000,7,103
Comunidad de Madrid,Madrid,Chalet,2850000,8,91
Comunidad de Madrid,Madrid,Piso,990000,3,100
Comunidad de Madrid,Madrid,Ático,1680000,5,282
