com. autonoma,provincia,descripción,precio,habitaciones,m²
Castilla-La Mancha,Toledo,Chalet,69000,4,140
Castilla-La Mancha,Toledo,Piso,112000,2,64
Castilla-La Mancha,Toledo,Piso,184900,3,94
Castilla-La Mancha,Toledo,Dúplex,108000,2,81
Castilla-La Mancha,Toledo,Chalet,284500,5,264
Castilla-La Mancha,Toledo,Chalet,176000,4,184
Castilla-La Mancha,Toledo,Chalet,120000,3,130
Castilla-La Mancha,Toledo,Piso,46300,2,61
Castilla-La Mancha,Toledo,Chalet,245000,4,194
Castilla-La Mancha,Toledo,Piso,64900,3,100
Castilla-La Mancha,Toledo,Chalet,50000,4,286
Castilla-La Mancha,Toledo,Chalet,248900,3,143
Castilla-La Mancha,Toledo,Piso,89900,3,99
Castilla-La Mancha,Toledo,Chalet,185000,5,198
Castilla-La Mancha,Toledo,Chalet,305000,5,482
Castilla-La Mancha,Toledo,Chalet,125000,4,170
Castilla-La Mancha,Toledo,Piso,52000,3,100
Castilla-La Mancha,Toledo,Piso,65000,3,107
Castilla-La Mancha,Toledo,Chalet,259900,3,182
Castilla-La Mancha,Toledo,Piso,149900,4,140
Castilla-La Mancha,Toledo,Piso,115000,4,114
Castilla-La Mancha,Toledo,Chalet,239900,4,220
Castilla-La Mancha,Toledo,Piso,115000,4,167
Castilla-La Mancha,Toledo,Piso,159900,5,167
Castilla-La Mancha,Toledo,Chalet,99900,4,157
Castilla-La Mancha,Toledo,Dúplex,88000,3,102
Castilla-La Mancha,Toledo,Piso,164990,2,90
Castilla-La Mancha,Toledo,Piso,135000,2,97
Castilla-La Mancha,Toledo,Ático,135578,2,89
Castilla-La Mancha,Toledo,Piso,139990,4,120
Castilla-La Mancha,Toledo,Piso,198000,4,130
Castilla-La Mancha,Toledo,Piso,125000,3,127
Castilla-La Mancha,Toledo,Finca,670000,2,0
Castilla-La Mancha,Toledo,Piso,220000,2,96
Castilla-La Mancha,Toledo,Chalet,139000,5,185
Castilla-La Mancha,Toledo,Chalet,437750,4,327
Castilla-La Mancha,Toledo,Chalet,99900,4,180
Castilla-La Mancha,Toledo,Piso,207000,4,127
Castilla-La Mancha,Toledo,Piso,184900,2,65
Castilla-La Mancha,Toledo,Estudio,31000,0,43
