com. autonoma,provincia,descripción,precio,habitaciones,m²
Andalucía,Huelva,Piso,210000,3,105
Andalucía,Huelva,Chalet,255000,3,110
Andalucía,Huelva,Piso,119500,3,103
Andalucía,Huelva,Piso,290000,1,122
Andalucía,Huelva,Ático,290000,3,96
Andalucía,Huelva,Chalet,169000,3,108
Andalucía,Huelva,Chalet,179000,4,150
Andalucía,Huelva,Piso,240700,4,148
Andalucía,Huelva,Piso,155000,3,109
Andalucía,Huelva,Chalet,309000,3,144
Andalucía,Huelva,Dúplex,110000,2,91
Andalucía,Huelva,Piso,160000,4,115
Andalucía,Huelva,Piso,133000,3,108
Andalucía,Huelva,Piso,114900,2,75
Andalucía,Huelva,Ático,185000,4,91
Andalucía,Huelva,Piso,85000,3,90
Andalucía,Huelva,Chalet,3500000,10,473
Andalucía,Huelva,Chalet,207000,4,140
Andalucía,Huelva,Chalet,207000,3,152
Andalucía,Huelva,Ático,247500,3,98
Andalucía,Huelva,Chalet,204990,3,118
Andalucía,Huelva,Chalet,205000,4,90
Andalucía,Huelva,Chalet,395000,5,374
Andalucía,Huelva,Chalet,179900,4,183
Andalucía,Huelva,Chalet,145000,3,100
Andalucía,Huelva,Chalet,219900,4,165
Andalucía,Huelva,Chalet,235000,4,132
Andalucía,Huelva,Piso,239000,3,117
Andalucía,Huelva,Chalet,155000,2,70
Andalucía,Huelva,Chalet,209000,3,107
Andalucía,Huelva,Chalet,175000,4,90
Andalucía,Huelva,Chalet,198000,3,90
Andalucía,Huelva,Chalet,340000,4,153
Andalucía,Huelva,Chalet,740000,4,500
Andalucía,Huelva,Chalet,210000,3,130
Andalucía,Huelva,Ático,315000,2,70
Andalucía,Huelva,Piso,131400,2,69
Andalucía,Huelva,Piso,175000,2,106
Andalucía,Huelva,Piso,89000,3,97
Andalucía,Huelva,Piso,92900,3,92
Andalucía,Huelva,Piso,98000,2,55
Andalucía,Huelva,Piso,198000,2,70
Andalucía,Huelva,Chalet,270000,8,592
Andalucía,Huelva,Piso,179900,2,85
Andalucía,Huelva,Chalet,380000,4,256
Andalucía,Huelva,Dúplex,145000,3,154
Andalucía,Huelva,Piso,214680,3,107
Andalucía,Huelva,Chalet,198000,3,70
