com. autonoma,provincia,descripción,precio,habitaciones,m²
Comunidad Foral de Navarra,Navarra,Piso,325000,2,81
Comunidad Foral de Navarra,Navarra,Chalet,125000,0,269
Comunidad Foral de Navarra,Navarra,Piso,425000,3,110
Comunidad Foral de Navarra,Navarra,Chalet,267000,3,252
Comunidad Foral de Navarra,Navarra,Piso,172500,3,90
Comunidad Foral de Navarra,Navarra,Piso,197000,4,107
Comunidad Foral de Navarra,Navarra,Chalet,55000,5,302
Comunidad Foral de Navarra,Navarra,Chalet,315000,3,151
Comunidad Foral de Navarra,Navarra,Chalet,95000,3,140
Comunidad Foral de Navarra,Navarra,Chalet,735000,4,325
Comunidad Foral de Navarra,Navarra,Piso,398460,3,80
Comunidad Foral de Navarra,Navarra,Piso,144900,3,76
Comunidad Foral de Navarra,Navarra,Piso,310000,3,95
Comunidad Foral de Navarra,Navarra,Piso,186000,4,190
Comunidad Foral de Navarra,Navarra,Chalet,9000,3,100
Comunidad Foral de Navarra,Navarra,Chalet,598000,4,345
Comunidad Foral de Navarra,Navarra,Piso,143000,3,102
Comunidad Foral de Navarra,Navarra,Dúplex,210000,4,154
Comunidad Foral de Navarra,Navarra,Piso,295000,3,133
Comunidad Foral de Navarra,Navarra,Piso,159000,3,80
Comunidad Foral de Navarra,Navarra,Piso,340000,3,110
Comunidad Foral de Navarra,Navarra,Piso,249000,3,100
Comunidad Foral de Navarra,Navarra,Chalet,265000,3,240
Comunidad Foral de Navarra,Navarra,Chalet,320000,4,280
Comunidad Foral de Navarra,Navarra,Piso,79000,2,85
Comunidad Foral de Navarra,Navarra,Piso,314000,2,103
Comunidad Foral de Navarra,Navarra,Chalet,395000,5,279
Comunidad Foral de Navarra,Navarra,Piso,160990,2,70
Comunidad Foral de Navarra,Navarra,Chalet,100000,3,278
Comunidad Foral de Navarra,Navarra,Chalet,450000,6,202
Comunidad Foral de Navarra,Navarra,Chalet,845000,8,537
Comunidad Foral de Navarra,Navarra,Chalet,115000,2,150
Comunidad Foral de Navarra,Navarra,Piso,89500,4,129
Comunidad Foral de Navarra,Navarra,Chalet,140000,4,267
Comunidad Foral de Navarra,Navarra,Piso,155000,1,64
Comunidad Foral de Navarra,Navarra,Chalet,209000,8,281
Comunidad Foral de Navarra,Navarra,Piso,545000,2,128
Comunidad Foral de Navarra,Navarra,Piso,450000,4,206
Comunidad Foral de Navarra,Navarra,Chalet,345000,4,138
Comunidad Foral de Navarra,Navarra,Ático,155000,3,80
Comunidad Foral de Navarra,Navarra,Piso,165000,3,90
Comunidad Foral de Navarra,Navarra,Piso,180808,3,95
Comunidad Foral de Navarra,Navarra,Piso,289500,3,89
Comunidad Foral de Navarra,Navarra,Piso,115000,3,107
Comunidad Foral de Navarra,Navarra,Piso,249000,3,90
Comunidad Foral de Navarra,Navarra,Chalet,575000,3,685
Comunidad Foral de Navarra,Navarra,Chalet,119900,3,136
Comunidad Foral de Navarra,Navarra,Chalet,169000,3,167
Comunidad Foral de Navarra,Navarra,Piso,330000,4,121
Comunidad Foral de Navarra,Navarra,Chalet,390000,3,103
Comunidad Foral de Navarra,Navarra,Piso,93500,3,89
Comunidad Foral de Navarra,Navarra,Piso,139000,3,76
Comunidad Foral de Navarra,Navarra,Piso,285000,3,107
Comunidad Foral de Navarra,Navarra,Piso,157000,2,80
Comunidad Foral de Navarra,Navarra,Chalet,109000,3,170
Comunidad Foral de Navarra,Navarra,Piso,423000,2,65
Comunidad Foral de Navarra,Navarra,Piso,260000,4,107
Comunidad Foral de Navarra,Navarra,Piso,298000,4,145
Comunidad Foral de Navarra,Navarra,Piso,215000,3,125
Comunidad Foral de Navarra,Navarra,Finca,65000,1,25
Comunidad Foral de Navarra,Navarra,Caserón,154000,0,216
Comunidad Foral de Navarra,Navarra,Piso,165000,2,79
Comunidad Foral de Navarra,Navarra,Piso,150000,3,114
Comunidad Foral de Navarra,Navarra,Chalet,175000,3,225
Comunidad Foral de Navarra,Navarra,Chalet,265000,4,257
Comunidad Foral de Navarra,Navarra,Casa,169000,4,452
Comunidad Foral de Navarra,Navarra,Piso,395000,4,131
Comunidad Foral de Navarra,Navarra,Chalet,65000,5,138
Comunidad Foral de Navarra,Navarra,Ático,168000,3,121
Comunidad Foral de Navarra,Navarra,Piso,134000,3,105
Comunidad Foral de Navarra,Navarra,Piso,259900,4,110
Comunidad Foral de Navarra,Navarra,Piso,99000,4,75
Comunidad Foral de Navarra,Navarra,Finca,100000,2,52
Comunidad Foral de Navarra,Navarra,Piso,102900,3,88
Comunidad Foral de Navarra,Navarra,Piso,199000,2,108
Comunidad Foral de Navarra,Navarra,Piso,631000,3,85
Comunidad Foral de Navarra,Navarra,Chalet,209000,3,190
Comunidad Foral de Navarra,Navarra,Piso,200000,3,190
Comunidad Foral de Navarra,Navarra,Piso,195000,3,124
