com. autonoma,provincia,descripción,precio,habitaciones,m²
Andalucía,Granada,Piso,89000,2,81
Andalucía,Granada,Chalet,160000,3,167
Andalucía,Granada,Piso,359000,3,121
Andalucía,Granada,Chalet,235000,3,182
Andalucía,Granada,Chalet,310000,4,116
Andalucía,Granada,Chalet,160000,4,116
Andalucía,Granada,Chalet,360000,3,160
Andalucía,Granada,Piso,108500,3,96
Andalucía,Granada,Piso,345000,3,158
Andalucía,Granada,Chalet,425000,6,275
Andalucía,Granada,Chalet,359000,4,181
Andalucía,Granada,Piso,295000,5,148
Andalucía,Granada,Piso,185000,3,102
Andalucía,Granada,Piso,320000,3,116
Andalucía,Granada,Piso,114000,2,62
Andalucía,Granada,Chalet,325000,5,204
Andalucía,Granada,Chalet,580000,5,290
Andalucía,Granada,Piso,450000,4,150
Andalucía,Granada,Chalet,848000,5,283
Andalucía,Granada,Piso,260000,2,60
Andalucía,Granada,Piso,68000,3,85
Andalucía,Granada,Ático,120000,2,66
Andalucía,Granada,Piso,146000,2,85
Andalucía,Granada,Piso,99500,2,86
Andalucía,Granada,Piso,176000,4,100
