com. autonoma,provincia,descripción,precio,habitaciones,m²
Castilla y León,Valladolid,Piso,720000,7,238
Castilla y León,Valladolid,Piso,185000,3,80
Castilla y León,Valladolid,Piso,118000,3,94
Castilla y León,Valladolid,Piso,155000,3,95
Castilla y León,Valladolid,Chalet,145000,3,214
Castilla y León,Valladolid,Piso,370000,3,135
Castilla y León,Valladolid,Chalet,210000,3,300
Castilla y León,Valladolid,Piso,470000,4,171
Castilla y León,Valladolid,Ático,580000,5,275
Castilla y León,Valladolid,Piso,108000,4,104
Castilla y León,Valladolid,Chalet,478000,4,270
Castilla y León,Valladolid,Dúplex,219000,2,107
Castilla y León,Valladolid,Ático,249900,4,113
Castilla y León,Valladolid,Piso,95000,3,94
Castilla y León,Valladolid,Piso,420000,3,130
Castilla y León,Valladolid,Piso,28833,3,51
Castilla y León,Valladolid,Piso,52000,4,118
Castilla y León,Valladolid,Piso,390000,4,182
Castilla y León,Valladolid,Piso,240000,4,219
Castilla y León,Valladolid,Piso,219900,4,138
Castilla y León,Valladolid,Ático,549000,4,180
Castilla y León,Valladolid,Piso,148000,3,104
Castilla y León,Valladolid,Piso,350000,1,162
Castilla y León,Valladolid,Piso,209500,3,140
Castilla y León,Valladolid,Piso,199900,3,99
Castilla y León,Valladolid,Piso,249000,4,129
Castilla y León,Valladolid,Dúplex,142000,2,113
Castilla y León,Valladolid,Piso,119000,3,70
Castilla y León,Valladolid,Piso,151900,2,128
Castilla y León,Valladolid,Piso,118000,3,90
Castilla y León,Valladolid,Chalet,495000,4,195
Castilla y León,Valladolid,Piso,199000,3,94
Castilla y León,Valladolid,Piso,109000,2,78
Castilla y León,Valladolid,Chalet,350000,4,222
Castilla y León,Valladolid,Piso,83000,3,68
Castilla y León,Valladolid,Chalet,250000,3,197
Castilla y León,Valladolid,Piso,214900,3,86
Castilla y León,Valladolid,Chalet,325000,4,239
Castilla y León,Valladolid,Piso,109990,3,77
Castilla y León,Valladolid,Piso,95000,2,75
Castilla y León,Valladolid,Piso,229000,4,153
Castilla y León,Valladolid,Piso,182900,3,148
Castilla y León,Valladolid,Piso,209000,3,119
Castilla y León,Valladolid,Piso,157000,2,78
Castilla y León,Valladolid,Piso,138999,3,80
Castilla y León,Valladolid,Chalet,339000,4,250
Castilla y León,Valladolid,Chalet,419800,6,361
Castilla y León,Valladolid,Piso,149999,2,77
Castilla y León,Valladolid,Piso,400000,5,202
Castilla y León,Valladolid,Piso,109900,3,102
Castilla y León,Valladolid,Chalet,155000,7,262
Castilla y León,Valladolid,Piso,309000,4,117
Castilla y León,Valladolid,Chalet,425000,6,415
Castilla y León,Valladolid,Piso,210000,3,106
