com. autonoma,provincia,descripción,precio,habitaciones,m²
Andalucía,Córdoba,Piso,220000,2,89
Andalucía,Córdoba,Piso,209100,3,92
Andalucía,Córdoba,Piso,340000,4,149
Andalucía,Córdoba,Piso,213000,2,90
Andalucía,Córdoba,Piso,196000,2,86
Andalucía,Córdoba,Piso,150600,1,60
Andalucía,Córdoba,Piso,244000,3,105
Andalucía,Córdoba,Piso,196500,2,84
Andalucía,Córdoba,Piso,139900,3,101
Andalucía,Córdoba,Piso,367000,3,129
Andalucía,Córdoba,Piso,149999,2,120
Andalucía,Córdoba,Chalet,244900,4,173
Andalucía,Córdoba,Piso,136000,2,91
Andalucía,Córdoba,Chalet,84900,3,117
Andalucía,Córdoba,Piso,89900,3,65
Andalucía,Córdoba,Piso,320000,5,275
Andalucía,Córdoba,Piso,134000,2,76
Andalucía,Córdoba,Piso,175000,3,95
Andalucía,Córdoba,Piso,105000,4,137
Andalucía,Córdoba,Piso,257000,3,122
Andalucía,Córdoba,Chalet,1400000,6,554
Andalucía,Córdoba,Piso,184500,2,90
Andalucía,Córdoba,Chalet,320000,6,210
Andalucía,Córdoba,Piso,265905,4,130
Andalucía,Córdoba,Chalet,590000,9,450
Andalucía,Córdoba,Chalet,850000,8,668
Andalucía,Córdoba,Piso,276010,4,120
Andalucía,Córdoba,Piso,448500,4,156
Andalucía,Córdoba,Piso,317500,3,118
Andalucía,Córdoba,Chalet,489000,5,228
Andalucía,Córdoba,Piso,65500,2,55
