com. autonoma,provincia,descripción,precio,habitaciones,m²
Galicia,Lugo,Chalet,280000,10,82
Galicia,Lugo,Piso,197000,3,207
Galicia,Lugo,Chalet,240000,5,86
Galicia,Lugo,Piso,72000,3,239
Galicia,Lugo,Chalet,310000,4,81
Galicia,Lugo,Duplex,178000,3,77
Galicia,Lugo,Casa Rural,395000,7,343
Galicia,Lugo,Piso,350000,2,450
Galicia,Lugo,Chalet,56300,1,343
Galicia,Lugo,Chalet,92000,5,99
Galicia,Lugo,Chalet,750000,6,84
Galicia,Lugo,Piso,167000,2,95
Galicia,Lugo,Piso,65000,2,61
Galicia,Lugo,Piso,300000,5,89
Galicia,Lugo,Chalet,200000,6,70
Galicia,Lugo,Piso,55000,3,388
Galicia,Lugo,Estudio,125000,0,109
Galicia,Lugo,Chalet,575000,4,63
Galicia,Lugo,Chalet,206000,4,404
Galicia,Lugo,Piso,63000,3,174
Galicia,Lugo,Piso,97000,2,98
Galicia,Lugo,Chalet,195000,6,60
Galicia,Lugo,Piso,169000,3,190
Galicia,Lugo,Piso,45500,3,157
Galicia,Lugo,Casa Rural,110000,12,98
Galicia,Lugo,Casa Rural,50000,2,117
Galicia,Lugo,Chalet,398000,4,91
Galicia,Lugo,Duplex,325000,5,235
Galicia,Lugo,Piso,150000,4,99
Galicia,Lugo,Duplex,160000,3,227
Galicia,Lugo,Chalet,180000,4,347
Galicia,Lugo,Piso,17613,1,108
Galicia,Lugo,Duplex,265000,5,381
Galicia,Lugo,Chalet,73000,8,492
Galicia,Lugo,Piso,72000,2,98
Galicia,Lugo,Chalet,60000,0,82
Galicia,Lugo,Piso,163000,3,66
Galicia,Lugo,Chalet,250000,7,60
Galicia,Lugo,Chalet,65000,5,62
Galicia,Lugo,Ático,295000,3,83
Galicia,Lugo,Chalet,115000,4,277
Galicia,Lugo,Piso,125000,2,105
Galicia,Lugo,Piso,43000,4,66
Galicia,Lugo,Chalet,440000,4,218
Galicia,Lugo,Piso,79135,3,195
Galicia,Lugo,Piso,97000,3,271
Galicia,Lugo,Chalet,450000,4,208
Galicia,Lugo,Piso,370000,3,249
Galicia,Lugo,Chalet,350000,4,453
Galicia,Lugo,Chalet,500000,5,273
Galicia,Lugo,Piso,114000,2,279
Galicia,Lugo,Chalet,175000,5,204
Galicia,Lugo,Piso,72000,3,353
Galicia,Lugo,Chalet,70000,5,73
Galicia,Lugo,Piso,140000,4,65
Galicia,Lugo,Casa Rural,90000,4,290
Galicia,Lugo,Piso,100000,2,97
Galicia,Lugo,Chalet,125000,3,61
Galicia,Lugo,Chalet,165000,4,95
Galicia,Lugo,Chalet,530000,6,411
Galicia,Lugo,Chalet,250000,6,295
Galicia,Lugo,Piso,126000,2,92
Galicia,Lugo,Piso,80000,3,73
Galicia,Lugo,Chalet,390000,6,95
Galicia,Lugo,Casa Rural,320000,6,95
Galicia,Lugo,Chalet,400000,5,87
Galicia,Lugo,Piso,162000,2,139
Galicia,Lugo,Chalet,270000,7,276
Galicia,Lugo,Estudio,125000,0,176
Galicia,Lugo,Chalet,145000,4,247
Galicia,Lugo,Chalet,120000,3,237
Galicia,Lugo,Chalet,370000,5,62
Galicia,Lugo,Piso,118000,3,83
Galicia,Lugo,Casa Rural,90000,3,97
Galicia,Lugo,Piso,55200,1,62
Galicia,Lugo,Piso,127000,2,191
Galicia,Lugo,Chalet,150000,4,91
Galicia,Lugo,Casa Rural,260000,3,291
Galicia,Lugo,Casa Rural,60000,4,204
Galicia,Lugo,Casa Rural,450000,6,46
Galicia,Lugo,Chalet,255000,6,289
Galicia,Lugo,Casa Rural,36000,3,65
Galicia,Lugo,Piso,115000,2,491
Galicia,Lugo,Casa Rural,130000,0,240
Galicia,Lugo,Piso,205000,4,151
Galicia,Lugo,Chalet,385000,7,201
Galicia,Lugo,Chalet,160000,1,100
Galicia,Lugo,Piso,67000,3,99
Galicia,Lugo,Chalet,53428,3,357
Galicia,Lugo,Piso,55000,3,99
Galicia,Lugo,Piso,75000,4,63
Galicia,Lugo,Duplex,340000,5,344
Galicia,Lugo,Chalet,115000,4,67
Galicia,Lugo,Chalet,53300,3,238
Galicia,Lugo,Piso,82000,2,101
Galicia,Lugo,Piso,169000,3,95
Galicia,Lugo,Chalet,298000,4,152
Galicia,Lugo,Piso,56000,3,82
Galicia,Lugo,Duplex,325000,4,98
Galicia,Lugo,Chalet,120000,2,92
Galicia,Lugo,Casa Rural,105000,3,295
Galicia,Lugo,Casa Rural,950000,11,86
Galicia,Lugo,Chalet,159000,5,410
Galicia,Lugo,Chalet,600000,7,490
Galicia,Lugo,Piso,70000,5,50
Galicia,Lugo,Piso,270000,3,104
Galicia,Lugo,Casa Rural,395000,7,81
Galicia,Lugo,Casa Rural,100000,5,120
Galicia,Lugo,Chalet,143000,3,65
Galicia,Lugo,Chalet,200000,3,70
Galicia,Lugo,Piso,95000,5,80
Galicia,Lugo,Casa Rural,95000,3,67
Galicia,Lugo,Piso,120000,5,114
Galicia,Lugo,Piso,71000,3,275
Galicia,Lugo,Duplex,165000,2,295
Galicia,Lugo,Piso,180000,6,235
Galicia,Lugo,Piso,120000,2,456
Galicia,Lugo,Casa Rural,120000,5,213
Galicia,Lugo,Casa Rural,50000,3,195
Galicia,Lugo,Piso,110000,4,89
Galicia,Lugo,Piso,127500,3,97
Galicia,Lugo,Piso,150000,5,320
Galicia,Lugo,Chalet,110000,4,97
Galicia,Lugo,Duplex,175000,3,436
Galicia,Lugo,Chalet,220000,6,204
Galicia,Lugo,Chalet,400000,7,49
Galicia,Lugo,Piso,178000,2,237
Galicia,Lugo,Chalet,285000,6,265
Galicia,Lugo,Piso,80000,3,67
Galicia,Lugo,Piso,81000,3,270
Galicia,Lugo,Piso,99000,3,85
Galicia,Lugo,Chalet,175000,5,207
Galicia,Lugo,Chalet,195000,7,120
Galicia,Lugo,Piso,61000,1,73
Galicia,Lugo,Piso,120000,2,95
Galicia,Lugo,Chalet,350000,4,68
Galicia,Lugo,Piso,138000,3,78
Galicia,Lugo,Chalet,125000,4,100
Galicia,Lugo,Piso,89000,2,108
Galicia,Lugo,Casa Rural,380000,5,89
Galicia,Lugo,Estudio,65000,0,66
Galicia,Lugo,Piso,168000,1,74
Galicia,Lugo,Piso,105000,2,66
Galicia,Lugo,Piso,155000,3,202
Galicia,Lugo,Piso,120000,3,84
Galicia,Lugo,Casa Rural,280000,4,220
Galicia,Lugo,Piso,247000,3,76
Galicia,Lugo,Casa Rural,220000,3,46
Galicia,Lugo,Piso,800000,9,89
Galicia,Lugo,Piso,114000,2,214
Galicia,Lugo,Chalet,175000,1,142
Galicia,Lugo,Casa Rural,45000,4,262
Galicia,Lugo,Piso,269000,3,95
Galicia,Lugo,Piso,84550,3,65
Galicia,Lugo,Chalet,385000,4,111
Galicia,Lugo,Ático,515000,3,109
Galicia,Lugo,Chalet,55600,1,109
Galicia,Lugo,Piso,168000,1,75
Galicia,Lugo,Chalet,179000,3,112
Galicia,Lugo,Chalet,180000,3,111
Galicia,Lugo,Piso,600000,4,293
Galicia,Lugo,Chalet,120000,2,91
Galicia,Lugo,Casa Rural,89000,5,94
Galicia,Lugo,Casa Rural,33000,4,97
Galicia,Lugo,Duplex,239000,4,91
Galicia,Lugo,Piso,150000,5,283
Galicia,Lugo,Piso,100000,2,98
Galicia,Lugo,Piso,12500,1,69
Galicia,Lugo,Casa Rural,115000,5,365
Galicia,Lugo,Chalet,39900,3,99
Galicia,Lugo,Piso,245000,7,206
Galicia,Lugo,Ático,89500,2,337
Galicia,Lugo,Casa Rural,90000,5,120
Galicia,Lugo,Piso,119000,5,54
Galicia,Lugo,Chalet,250000,8,71
Galicia,Lugo,Piso,119500,2,90
Galicia,Lugo,Chalet,400000,5,89
Galicia,Lugo,Piso,270000,4,119
Galicia,Lugo,Casa Rural,499990,8,168
Galicia,Lugo,Piso,112000,4,95
Galicia,Lugo,Casa Rural,300000,3,50
Galicia,Lugo,Casa Rural,269000,4,249
Galicia,Lugo,Piso,120000,3,96
Galicia,Lugo,Piso,77500,2,97
Galicia,Lugo,Chalet,80000,3,435
Galicia,Lugo,Piso,110000,2,84
Galicia,Lugo,Chalet,95000,8,200
Galicia,Lugo,Piso,74000,2,294
Galicia,Lugo,Duplex,195000,4,150
Galicia,Lugo,Duplex,293510,4,61
Galicia,Lugo,Casa Rural,300000,5,218
Galicia,Lugo,Piso,178000,3,136
Galicia,Lugo,Casa Rural,198000,6,84
Galicia,Lugo,Piso,159000,3,100
Galicia,Lugo,Chalet,35000,3,50
Galicia,Lugo,Duplex,255000,5,75
Galicia,Lugo,Piso,158000,4,198
Galicia,Lugo,Piso,110000,3,215
Galicia,Lugo,Duplex,520000,4,49
