com. autonoma,provincia,descripción,precio,habitaciones,m²
Cataluña,Lleida,Piso,1050000,4,208
Cataluña,Lleida,Piso,84000,1,35
Cataluña,Lleida,Piso,118500,2,73
Cataluña,Lleida,Finca,730000,6,511
Cataluña,Lleida,Finca,1050000,6,300
Cataluña,Lleida,Piso,99500,2,70
Cataluña,Lleida,Chalet,1750000,6,510
Cataluña,Lleida,Chalet,369500,5,276
Cataluña,Lleida,Chalet,240000,3,144
Cataluña,Lleida,Piso,194700,3,92
Cataluña,Lleida,Chalet,1600000,8,520
Cataluña,Lleida,Piso,300000,4,138
Cataluña,Lleida,Chalet,350000,4,150
Cataluña,Lleida,Piso,422600,3,122
Cataluña,Lleida,Chalet,550000,6,592
Cataluña,Lleida,Piso,260000,3,111
Cataluña,Lleida,Chalet,140000,0,126
Cataluña,Lleida,Piso,144775,3,122
Cataluña,Lleida,Chalet,600000,4,260
Cataluña,Lleida,Chalet,1550000,6,310
Cataluña,Lleida,Dúplex,895000,3,165
Cataluña,Lleida,Chalet,160000,4,144
Cataluña,Lleida,Dúplex,82500,1,193
Cataluña,Lleida,Ático,160000,2,78
Cataluña,Lleida,Chalet,1300000,5,210
Cataluña,Lleida,Ático,140000,3,135
Cataluña,Lleida,Chalet,440000,4,323
Cataluña,Lleida,Chalet,194000,2,516
Cataluña,Lleida,Piso,500000,2,91
Cataluña,Lleida,Piso,950000,5,217
Cataluña,Lleida,Ático,270000,3,125
Cataluña,Lleida,Chalet,225000,5,269
Cataluña,Lleida,Chalet,350000,3,150
Cataluña,Lleida,Piso,201999,3,164
Cataluña,Lleida,Chalet,260000,4,227
Cataluña,Lleida,Piso,148000,2,95
Cataluña,Lleida,Chalet,590000,5,176
Cataluña,Lleida,Piso,78500,3,90
Cataluña,Lleida,Chalet,129900,7,544
Cataluña,Lleida,Piso,83600,3,130
Cataluña,Lleida,Chalet,264900,9,300
Cataluña,Lleida,Casa,990000,3,512
Cataluña,Lleida,Chalet,1100000,5,450
Cataluña,Lleida,Piso,198000,4,142
Cataluña,Lleida,Chalet,300000,9,200
Cataluña,Lleida,Piso,350000,3,94
Cataluña,Lleida,Dúplex,250000,3,110
Cataluña,Lleida,Finca,1600000,4,268
Cataluña,Lleida,Chalet,125000,3,150
Cataluña,Lleida,Piso,350000,3,64
Cataluña,Lleida,Piso,500000,3,107
Cataluña,Lleida,Chalet,196000,4,260
Cataluña,Lleida,Chalet,990000,4,512
Cataluña,Lleida,Chalet,590000,8,672
Cataluña,Lleida,Chalet,250000,6,192
Cataluña,Lleida,Chalet,135000,8,532
Cataluña,Lleida,Chalet,700000,5,461
Cataluña,Lleida,Chalet,575000,4,332
Cataluña,Lleida,Chalet,348000,6,239
Cataluña,Lleida,Chalet,1800000,4,320
Cataluña,Lleida,Chalet,530000,5,385
Cataluña,Lleida,Dúplex,650000,3,116
Cataluña,Lleida,Chalet,329900,4,554
Cataluña,Lleida,Chalet,275000,7,414
Cataluña,Lleida,Chalet,630000,4,220
Cataluña,Lleida,Ático,275000,1,38
Cataluña,Lleida,Chalet,295000,2,366
Cataluña,Lleida,Piso,235000,4,160
Cataluña,Lleida,Piso,190000,3,115
Cataluña,Lleida,Piso,230000,2,77
Cataluña,Lleida,Chalet,2450000,19,812
Cataluña,Lleida,Chalet,140000,12,705
Cataluña,Lleida,Chalet,1350000,5,340
Cataluña,Lleida,Piso,169500,4,120
Cataluña,Lleida,Chalet,1400000,5,495
Cataluña,Lleida,Piso,114000,2,77
Cataluña,Lleida,Piso,99000,3,89
Cataluña,Lleida,Piso,105000,3,93
Cataluña,Lleida,Chalet,475000,5,163
Cataluña,Lleida,Dúplex,170000,5,170
Cataluña,Lleida,Piso,235000,4,121
Cataluña,Lleida,Piso,139500,4,145
Cataluña,Lleida,Chalet,285000,4,206
Cataluña,Lleida,Chalet,1250000,4,240
Cataluña,Lleida,Chalet,250000,4,179
Cataluña,Lleida,Piso,119000,4,109
Cataluña,Lleida,Piso,94000,4,135
Cataluña,Lleida,Dúplex,280000,2,102
Cataluña,Lleida,Ático,280000,5,169
Cataluña,Lleida,Piso,185000,5,180
Cataluña,Lleida,Piso,218500,7,270
Cataluña,Lleida,Piso,86000,2,56
Cataluña,Lleida,Torre,450000,5,637
