com. autonoma,provincia,descripción,precio,habitaciones,m²
Canarias,Santa Cruz de Tenerife,Piso,252000,2,283
Canarias,Santa Cruz de Tenerife,Piso,86500,2,347
Canarias,Santa Cruz de Tenerife,Piso,173500,1,272
Canarias,Santa Cruz de Tenerife,Ático,450000,1,95
Canarias,Santa Cruz de Tenerife,Piso,85000,3,360
Canarias,Santa Cruz de Tenerife,Chalet,145000,4,365
Canarias,Santa Cruz de Tenerife,Chalet,475000,5,200
Canarias,Santa Cruz de Tenerife,Chalet,305000,4,109
Canarias,Santa Cruz de Tenerife,Piso,137000,1,353
Canarias,Santa Cruz de Tenerife,Chalet,265000,3,103
Canarias,Santa Cruz de Tenerife,Chalet,430000,4,289
Canarias,Santa Cruz de Tenerife,Chalet,495000,3,253
Canarias,Santa Cruz de Tenerife,Piso,335000,3,83
Canarias,Santa Cruz de Tenerife,Chalet,370000,2,92
Canarias,Santa Cruz de Tenerife,Chalet,550000,7,380
Canarias,Santa Cruz de Tenerife,Chalet,234000,4,384
Canarias,Santa Cruz de Tenerife,Piso,150000,3,366
Canarias,Santa Cruz de Tenerife,Ático,195000,3,135
Canarias,Santa Cruz de Tenerife,Chalet,98500,1,88
Canarias,Santa Cruz de Tenerife,Piso,270000,2,76
Canarias,Santa Cruz de Tenerife,Chalet,945000,3,333
Canarias,Santa Cruz de Tenerife,Chalet,590000,3,84
Canarias,Santa Cruz de Tenerife,Piso,92000,3,119
Canarias,Santa Cruz de Tenerife,Piso,198000,2,291
Canarias,Santa Cruz de Tenerife,Piso,214500,3,76
Canarias,Santa Cruz de Tenerife,Piso,265000,1,81
Canarias,Santa Cruz de Tenerife,Piso,325000,3,134
Canarias,Santa Cruz de Tenerife,Piso,99900,2,252
Canarias,Santa Cruz de Tenerife,Chalet,193000,3,262
Canarias,Santa Cruz de Tenerife,Chalet,60000,1,68
Canarias,Santa Cruz de Tenerife,Piso,92000,2,362
Canarias,Santa Cruz de Tenerife,Duplex,410000,2,92
Canarias,Santa Cruz de Tenerife,Duplex,175000,2,87
Canarias,Santa Cruz de Tenerife,Chalet,750000,5,95
Canarias,Santa Cruz de Tenerife,Chalet,1690000,4,78
Canarias,Santa Cruz de Tenerife,Estudio,99000,0,93
Canarias,Santa Cruz de Tenerife,Piso,252000,2,143
Canarias,Santa Cruz de Tenerife,Casa Rural,186000,1,324
Canarias,Santa Cruz de Tenerife,Piso,360000,3,231
Canarias,Santa Cruz de Tenerife,Chalet,915000,2,362
Canarias,Santa Cruz de Tenerife,Chalet,134990,3,78
Canarias,Santa Cruz de Tenerife,Chalet,1150000,5,83
Canarias,Santa Cruz de Tenerife,Ático,275000,2,97
Canarias,Santa Cruz de Tenerife,Chalet,950000,7,93
Canarias,Santa Cruz de Tenerife,Piso,164000,3,351
Canarias,Santa Cruz de Tenerife,Chalet,316000,3,264
Canarias,Santa Cruz de Tenerife,Piso,170000,3,279
Canarias,Santa Cruz de Tenerife,Piso,275000,2,93
Canarias,Santa Cruz de Tenerife,Chalet,72000,3,110
Canarias,Santa Cruz de Tenerife,Piso,298000,2,300
Canarias,Santa Cruz de Tenerife,Chalet,400000,2,76
Canarias,Santa Cruz de Tenerife,Chalet,339376,3,82
Canarias,Santa Cruz de Tenerife,Chalet,290000,2,87
Canarias,Santa Cruz de Tenerife,Chalet,150000,3,248
Canarias,Santa Cruz de Tenerife,Piso,175000,3,335
Canarias,Santa Cruz de Tenerife,Ático,205000,3,69
Canarias,Santa Cruz de Tenerife,Chalet,165999,3,78
Canarias,Santa Cruz de Tenerife,Piso,210000,4,89
Canarias,Santa Cruz de Tenerife,Chalet,299900,5,110
Canarias,Santa Cruz de Tenerife,Chalet,527000,7,106
Canarias,Santa Cruz de Tenerife,Chalet,125999,3,97
Canarias,Santa Cruz de Tenerife,Chalet,580000,5,54
Canarias,Santa Cruz de Tenerife,Chalet,275000,3,258
Canarias,Santa Cruz de Tenerife,Piso,199000,1,50
Canarias,Santa Cruz de Tenerife,Piso,120000,1,104
Canarias,Santa Cruz de Tenerife,Chalet,685000,5,88
Canarias,Santa Cruz de Tenerife,Piso,142000,3,356
Canarias,Santa Cruz de Tenerife,Chalet,610000,3,87
Canarias,Santa Cruz de Tenerife,Chalet,360000,3,51
Canarias,Santa Cruz de Tenerife,Chalet,418000,3,115
Canarias,Santa Cruz de Tenerife,Piso,198000,3,71
Canarias,Santa Cruz de Tenerife,Chalet,599000,4,82
Canarias,Santa Cruz de Tenerife,Chalet,350000,3,68
Canarias,Santa Cruz de Tenerife,Chalet,370000,5,95
Canarias,Santa Cruz de Tenerife,Chalet,3800000,5,82
Canarias,Santa Cruz de Tenerife,Chalet,2100000,6,441
Canarias,Santa Cruz de Tenerife,Piso,99500,2,65
Canarias,Santa Cruz de Tenerife,Duplex,290000,3,104
Canarias,Santa Cruz de Tenerife,Chalet,268000,5,95
Canarias,Santa Cruz de Tenerife,Chalet,189400,3,315
Canarias,Santa Cruz de Tenerife,Chalet,790000,6,283
Canarias,Santa Cruz de Tenerife,Piso,220000,1,263
Canarias,Santa Cruz de Tenerife,Chalet,550000,6,95
Canarias,Santa Cruz de Tenerife,Chalet,1595000,3,68
Canarias,Santa Cruz de Tenerife,Piso,149900,3,65
Canarias,Santa Cruz de Tenerife,Piso,225000,1,80
Canarias,Santa Cruz de Tenerife,Piso,289000,2,82
Canarias,Santa Cruz de Tenerife,Piso,135000,3,430
Canarias,Santa Cruz de Tenerife,Piso,635000,3,241
Canarias,Santa Cruz de Tenerife,Piso,149900,3,101
Canarias,Santa Cruz de Tenerife,Chalet,470000,4,52
Canarias,Santa Cruz de Tenerife,Chalet,280000,3,102
Canarias,Santa Cruz de Tenerife,Piso,173500,1,156
Canarias,Santa Cruz de Tenerife,Chalet,3800000,5,212
Canarias,Santa Cruz de Tenerife,Casa Rural,160000,3,256
Canarias,Santa Cruz de Tenerife,Piso,228000,2,205
Canarias,Santa Cruz de Tenerife,Piso,1950000,3,60
Canarias,Santa Cruz de Tenerife,Piso,125766,3,175
Canarias,Santa Cruz de Tenerife,Ático,345000,3,360
Canarias,Santa Cruz de Tenerife,Chalet,253000,4,225
Canarias,Santa Cruz de Tenerife,Duplex,209000,2,65
Canarias,Santa Cruz de Tenerife,Chalet,1800000,4,69
Canarias,Santa Cruz de Tenerife,Piso,115000,2,222
Canarias,Santa Cruz de Tenerife,Chalet,200000,3,95
Canarias,Santa Cruz de Tenerife,Chalet,380000,4,88
Canarias,Santa Cruz de Tenerife,Ático,155555,3,93
Canarias,Santa Cruz de Tenerife,Chalet,469999,5,458
Canarias,Santa Cruz de Tenerife,Chalet,230000,4,351
Canarias,Santa Cruz de Tenerife,Chalet,208550,2,92
Canarias,Santa Cruz de Tenerife,Chalet,354999,6,224
Canarias,Santa Cruz de Tenerife,Chalet,225000,5,73
Canarias,Santa Cruz de Tenerife,Chalet,250000,3,282
Canarias,Santa Cruz de Tenerife,Duplex,295000,3,115
Canarias,Santa Cruz de Tenerife,Chalet,245000,4,73
Canarias,Santa Cruz de Tenerife,Estudio,100000,0,204
Canarias,Santa Cruz de Tenerife,Estudio,110000,0,78
Canarias,Santa Cruz de Tenerife,Chalet,267000,4,270
Canarias,Santa Cruz de Tenerife,Chalet,79999,3,232
Canarias,Santa Cruz de Tenerife,Piso,237500,4,65
Canarias,Santa Cruz de Tenerife,Piso,117500,1,68
Canarias,Santa Cruz de Tenerife,Casa Rural,390000,1,286
Canarias,Santa Cruz de Tenerife,Estudio,250000,0,215
Canarias,Santa Cruz de Tenerife,Chalet,231000,2,246
Canarias,Santa Cruz de Tenerife,Chalet,215000,3,116
Canarias,Santa Cruz de Tenerife,Chalet,275000,4,76
Canarias,Santa Cruz de Tenerife,Chalet,385000,6,220
Canarias,Santa Cruz de Tenerife,Piso,198000,1,52
Canarias,Santa Cruz de Tenerife,Chalet,235000,3,226
Canarias,Santa Cruz de Tenerife,Chalet,899000,6,118
Canarias,Santa Cruz de Tenerife,Chalet,170000,3,200
Canarias,Santa Cruz de Tenerife,Chalet,1350000,8,208
Canarias,Santa Cruz de Tenerife,Piso,198000,1,294
Canarias,Santa Cruz de Tenerife,Chalet,459000,3,90
Canarias,Santa Cruz de Tenerife,Piso,188000,3,60
Canarias,Santa Cruz de Tenerife,Chalet,725000,4,100
Canarias,Santa Cruz de Tenerife,Chalet,420000,3,107
Canarias,Santa Cruz de Tenerife,Estudio,97000,0,87
Canarias,Santa Cruz de Tenerife,Piso,147000,3,62
Canarias,Santa Cruz de Tenerife,Chalet,462000,4,63
Canarias,Santa Cruz de Tenerife,Piso,252000,2,45
Canarias,Santa Cruz de Tenerife,Piso,179000,3,60
Canarias,Santa Cruz de Tenerife,Chalet,230000,1,351
Canarias,Santa Cruz de Tenerife,Piso,111000,2,114
Canarias,Santa Cruz de Tenerife,Chalet,360000,4,93
Canarias,Santa Cruz de Tenerife,Piso,265000,1,337
Canarias,Santa Cruz de Tenerife,Chalet,169999,4,61
Canarias,Santa Cruz de Tenerife,Piso,65000,2,82
Canarias,Santa Cruz de Tenerife,Piso,289000,4,76
Canarias,Santa Cruz de Tenerife,Chalet,45000,2,93
Canarias,Santa Cruz de Tenerife,Piso,119000,1,56
Canarias,Santa Cruz de Tenerife,Chalet,1912900,3,81
Canarias,Santa Cruz de Tenerife,Chalet,575000,4,72
Canarias,Santa Cruz de Tenerife,Chalet,186000,5,245
Canarias,Santa Cruz de Tenerife,Chalet,475000,10,76
Canarias,Santa Cruz de Tenerife,Chalet,510000,4,244
Canarias,Santa Cruz de Tenerife,Chalet,220000,4,216
Canarias,Santa Cruz de Tenerife,Chalet,248800,6,388
Canarias,Santa Cruz de Tenerife,Chalet,349000,6,69
Canarias,Santa Cruz de Tenerife,Duplex,250000,3,250
Canarias,Santa Cruz de Tenerife,Chalet,267500,2,357
Canarias,Santa Cruz de Tenerife,Piso,101500,3,76
Canarias,Santa Cruz de Tenerife,Piso,110000,1,65
Canarias,Santa Cruz de Tenerife,Piso,240000,1,70
Canarias,Santa Cruz de Tenerife,Chalet,180000,2,78
Canarias,Santa Cruz de Tenerife,Estudio,217000,0,92
Canarias,Santa Cruz de Tenerife,Chalet,330000,2,85
Canarias,Santa Cruz de Tenerife,Piso,230000,3,90
Canarias,Santa Cruz de Tenerife,Piso,169000,2,168
Canarias,Santa Cruz de Tenerife,Ático,225000,1,79
Canarias,Santa Cruz de Tenerife,Piso,219000,3,90
Canarias,Santa Cruz de Tenerife,Piso,235000,2,66
Canarias,Santa Cruz de Tenerife,Casa Rural,110000,3,48
Canarias,Santa Cruz de Tenerife,Chalet,356000,3,300
Canarias,Santa Cruz de Tenerife,Chalet,368000,3,61
Canarias,Santa Cruz de Tenerife,Piso,217000,1,74
Canarias,Santa Cruz de Tenerife,Piso,127000,2,73
Canarias,Santa Cruz de Tenerife,Piso,355000,4,300
Canarias,Santa Cruz de Tenerife,Piso,260000,1,77
Canarias,Santa Cruz de Tenerife,Piso,190200,2,262
Canarias,Santa Cruz de Tenerife,Chalet,1290000,5,250
Canarias,Santa Cruz de Tenerife,Piso,220000,3,108
Canarias,Santa Cruz de Tenerife,Chalet,330000,3,97
Canarias,Santa Cruz de Tenerife,Estudio,106000,0,279
Canarias,Santa Cruz de Tenerife,Casa Rural,750000,1,89
Canarias,Santa Cruz de Tenerife,Chalet,698000,5,403
Canarias,Santa Cruz de Tenerife,Piso,265000,2,298
Canarias,Santa Cruz de Tenerife,Chalet,890000,8,74
Canarias,Santa Cruz de Tenerife,Piso,250000,2,118
Canarias,Santa Cruz de Tenerife,Piso,120000,3,242
Canarias,Santa Cruz de Tenerife,Piso,155000,2,236
Canarias,Santa Cruz de Tenerife,Piso,189900,4,81
Canarias,Santa Cruz de Tenerife,Chalet,600000,5,352
Canarias,Santa Cruz de Tenerife,Chalet,585000,3,121
Canarias,Santa Cruz de Tenerife,Piso,149895,3,208
Canarias,Santa Cruz de Tenerife,Piso,99500,2,494
Canarias,Santa Cruz de Tenerife,Chalet,236250,3,68
Canarias,Santa Cruz de Tenerife,Piso,230000,3,120
Canarias,Santa Cruz de Tenerife,Piso,169000,2,90
Canarias,Santa Cruz de Tenerife,Duplex,599000,2,69
Canarias,Santa Cruz de Tenerife,Chalet,1500000,7,61
Canarias,Santa Cruz de Tenerife,Ático,255000,4,95
Canarias,Santa Cruz de Tenerife,Chalet,199999,3,101
Canarias,Santa Cruz de Tenerife,Chalet,448600,3,307
Canarias,Santa Cruz de Tenerife,Chalet,797694,4,399
Canarias,Santa Cruz de Tenerife,Piso,134500,1,241
Canarias,Santa Cruz de Tenerife,Piso,170000,2,442
Canarias,Santa Cruz de Tenerife,Chalet,1800000,3,62
Canarias,Santa Cruz de Tenerife,Piso,325000,4,332
Canarias,Santa Cruz de Tenerife,Piso,175000,1,198
Canarias,Santa Cruz de Tenerife,Chalet,3400000,6,50
Canarias,Santa Cruz de Tenerife,Chalet,1450000,3,113
Canarias,Santa Cruz de Tenerife,Piso,186000,3,93
Canarias,Santa Cruz de Tenerife,Chalet,315000,5,72
Canarias,Santa Cruz de Tenerife,Piso,160000,3,265
Canarias,Santa Cruz de Tenerife,Piso,249999,1,277
Canarias,Santa Cruz de Tenerife,Chalet,119990,4,109
Canarias,Santa Cruz de Tenerife,Piso,149999,3,498
Canarias,Santa Cruz de Tenerife,Chalet,785000,3,195
Canarias,Santa Cruz de Tenerife,Chalet,550000,4,418
Canarias,Santa Cruz de Tenerife,Piso,180000,6,79
Canarias,Santa Cruz de Tenerife,Piso,438000,4,75
Canarias,Santa Cruz de Tenerife,Casa Rural,245000,2,365
Canarias,Santa Cruz de Tenerife,Piso,185000,1,270
Canarias,Santa Cruz de Tenerife,Piso,174000,1,98
Canarias,Santa Cruz de Tenerife,Piso,315000,3,285
Canarias,Santa Cruz de Tenerife,Chalet,980000,4,120
Canarias,Santa Cruz de Tenerife,Piso,390000,1,225
Canarias,Santa Cruz de Tenerife,Piso,89000,3,161
Canarias,Santa Cruz de Tenerife,Chalet,415000,3,269
Canarias,Santa Cruz de Tenerife,Piso,260000,2,70
Canarias,Santa Cruz de Tenerife,Chalet,295000,3,302
Canarias,Santa Cruz de Tenerife,Piso,215000,3,130
Canarias,Santa Cruz de Tenerife,Chalet,400000,5,81
Canarias,Santa Cruz de Tenerife,Piso,273000,1,198
Canarias,Santa Cruz de Tenerife,Chalet,550000,4,88
Canarias,Santa Cruz de Tenerife,Chalet,795000,2,90
Canarias,Santa Cruz de Tenerife,Chalet,2200000,5,68
Canarias,Santa Cruz de Tenerife,Piso,270000,2,110
Canarias,Santa Cruz de Tenerife,Chalet,620000,4,65
Canarias,Santa Cruz de Tenerife,Piso,270000,5,378
Canarias,Santa Cruz de Tenerife,Piso,120000,3,369
Canarias,Santa Cruz de Tenerife,Chalet,790000,3,76
Canarias,Santa Cruz de Tenerife,Piso,168000,3,60
Canarias,Santa Cruz de Tenerife,Piso,220000,3,215
Canarias,Santa Cruz de Tenerife,Chalet,1200000,7,414
Canarias,Santa Cruz de Tenerife,Chalet,96000,3,87
Canarias,Santa Cruz de Tenerife,Piso,290000,1,266
Canarias,Santa Cruz de Tenerife,Ático,174900,3,69
Canarias,Santa Cruz de Tenerife,Ático,193000,2,141
Canarias,Santa Cruz de Tenerife,Piso,789000,5,328
Canarias,Santa Cruz de Tenerife,Chalet,590000,8,100
Canarias,Santa Cruz de Tenerife,Chalet,525000,5,317
Canarias,Santa Cruz de Tenerife,Ático,229000,2,250
Canarias,Santa Cruz de Tenerife,Chalet,479000,4,70
Canarias,Santa Cruz de Tenerife,Chalet,450000,6,110
Canarias,Santa Cruz de Tenerife,Piso,120000,3,119
Canarias,Santa Cruz de Tenerife,Chalet,340000,3,229
Canarias,Santa Cruz de Tenerife,Piso,286000,4,231
Canarias,Santa Cruz de Tenerife,Piso,150000,3,59
Canarias,Santa Cruz de Tenerife,Chalet,750000,4,268
Canarias,Santa Cruz de Tenerife,Piso,132000,2,237
Canarias,Santa Cruz de Tenerife,Chalet,215000,3,378
Canarias,Santa Cruz de Tenerife,Chalet,179000,3,61
Canarias,Santa Cruz de Tenerife,Chalet,126500,1,296
Canarias,Santa Cruz de Tenerife,Piso,130000,2,363
Canarias,Santa Cruz de Tenerife,Chalet,315000,3,62
Canarias,Santa Cruz de Tenerife,Piso,124900,2,63
Canarias,Santa Cruz de Tenerife,Chalet,900000,5,208
Canarias,Santa Cruz de Tenerife,Piso,145000,3,231
Canarias,Santa Cruz de Tenerife,Chalet,1595000,4,262
Canarias,Santa Cruz de Tenerife,Piso,96500,3,69
Canarias,Santa Cruz de Tenerife,Piso,120000,3,76
Canarias,Santa Cruz de Tenerife,Chalet,305000,5,49
Canarias,Santa Cruz de Tenerife,Piso,230000,1,138
Canarias,Santa Cruz de Tenerife,Casa Rural,550000,3,115
Canarias,Santa Cruz de Tenerife,Chalet,950000,5,47
Canarias,Santa Cruz de Tenerife,Chalet,455000,4,78
Canarias,Santa Cruz de Tenerife,Piso,115000,1,81
Canarias,Santa Cruz de Tenerife,Piso,259500,3,66
Canarias,Santa Cruz de Tenerife,Casa Rural,500000,5,152
Canarias,Santa Cruz de Tenerife,Piso,329000,2,79
Canarias,Santa Cruz de Tenerife,Chalet,149990,3,189
Canarias,Santa Cruz de Tenerife,Chalet,420000,8,81
Canarias,Santa Cruz de Tenerife,Estudio,175000,0,96
Canarias,Santa Cruz de Tenerife,Piso,132500,3,235
Canarias,Santa Cruz de Tenerife,Piso,150000,1,273
Canarias,Santa Cruz de Tenerife,Chalet,320000,5,276
Canarias,Santa Cruz de Tenerife,Piso,125000,3,492
Canarias,Santa Cruz de Tenerife,Piso,180000,2,100
Canarias,Santa Cruz de Tenerife,Duplex,165000,2,56
Canarias,Santa Cruz de Tenerife,Chalet,1365000,3,85
Canarias,Santa Cruz de Tenerife,Piso,180000,3,82
Canarias,Santa Cruz de Tenerife,Chalet,299000,3,161
Canarias,Santa Cruz de Tenerife,Duplex,157000,1,489
Canarias,Santa Cruz de Tenerife,Chalet,299000,3,94
Canarias,Santa Cruz de Tenerife,Chalet,155000,3,101
Canarias,Santa Cruz de Tenerife,Piso,170000,2,102
Canarias,Santa Cruz de Tenerife,Piso,140000,1,324
Canarias,Santa Cruz de Tenerife,Piso,190000,3,169
Canarias,Santa Cruz de Tenerife,Piso,258000,2,462
Canarias,Santa Cruz de Tenerife,Piso,130000,3,82
Canarias,Santa Cruz de Tenerife,Chalet,175000,4,65
Canarias,Santa Cruz de Tenerife,Chalet,367500,3,64
Canarias,Santa Cruz de Tenerife,Piso,138000,4,87
Canarias,Santa Cruz de Tenerife,Chalet,1290000,5,88
Canarias,Santa Cruz de Tenerife,Chalet,895000,3,99
Canarias,Santa Cruz de Tenerife,Piso,114000,2,83
Canarias,Santa Cruz de Tenerife,Piso,325000,4,112
Canarias,Santa Cruz de Tenerife,Chalet,520000,4,297
Canarias,Santa Cruz de Tenerife,Chalet,118000,2,96
Canarias,Santa Cruz de Tenerife,Piso,91000,2,100
Canarias,Santa Cruz de Tenerife,Chalet,650000,4,382
Canarias,Santa Cruz de Tenerife,Chalet,1400000,4,248
Canarias,Santa Cruz de Tenerife,Chalet,2500000,5,474
Canarias,Santa Cruz de Tenerife,Chalet,830000,4,73
Canarias,Santa Cruz de Tenerife,Piso,239400,1,63
Canarias,Santa Cruz de Tenerife,Piso,325000,2,396
Canarias,Santa Cruz de Tenerife,Piso,135000,3,84
Canarias,Santa Cruz de Tenerife,Chalet,267778,2,78
Canarias,Santa Cruz de Tenerife,Piso,165000,2,66
Canarias,Santa Cruz de Tenerife,Chalet,496500,3,218
Canarias,Santa Cruz de Tenerife,Piso,135000,3,308
Canarias,Santa Cruz de Tenerife,Piso,99800,3,67
Canarias,Santa Cruz de Tenerife,Estudio,210000,0,456
Canarias,Santa Cruz de Tenerife,Piso,375000,3,484
Canarias,Santa Cruz de Tenerife,Chalet,530000,3,132
Canarias,Santa Cruz de Tenerife,Chalet,215000,3,335
Canarias,Santa Cruz de Tenerife,Chalet,245000,4,254
Canarias,Santa Cruz de Tenerife,Chalet,800000,4,498
Canarias,Santa Cruz de Tenerife,Chalet,3350000,3,110
Canarias,Santa Cruz de Tenerife,Chalet,186000,3,96
Canarias,Santa Cruz de Tenerife,Chalet,250000,4,328
Canarias,Santa Cruz de Tenerife,Chalet,72000,3,66
Canarias,Santa Cruz de Tenerife,Chalet,580000,5,86
Canarias,Santa Cruz de Tenerife,Chalet,949000,4,284
Canarias,Santa Cruz de Tenerife,Chalet,85000,4,277
Canarias,Santa Cruz de Tenerife,Chalet,278000,2,64
Canarias,Santa Cruz de Tenerife,Piso,140000,1,248
Canarias,Santa Cruz de Tenerife,Ático,299000,1,93
Canarias,Santa Cruz de Tenerife,Chalet,585000,5,50
Canarias,Santa Cruz de Tenerife,Casa Rural,750000,3,75
Canarias,Santa Cruz de Tenerife,Chalet,360000,4,227
Canarias,Santa Cruz de Tenerife,Piso,133000,2,371
Canarias,Santa Cruz de Tenerife,Piso,84000,1,51
Canarias,Santa Cruz de Tenerife,Piso,110000,2,329
Canarias,Santa Cruz de Tenerife,Chalet,315000,4,226
Canarias,Santa Cruz de Tenerife,Ático,389000,2,80
Canarias,Santa Cruz de Tenerife,Chalet,315000,4,344
Canarias,Santa Cruz de Tenerife,Chalet,380000,3,233
Canarias,Santa Cruz de Tenerife,Chalet,390000,6,240
Canarias,Santa Cruz de Tenerife,Chalet,130000,4,78
Canarias,Santa Cruz de Tenerife,Piso,690000,2,66
Canarias,Santa Cruz de Tenerife,Piso,96999,3,332
Canarias,Santa Cruz de Tenerife,Piso,185000,4,411
Canarias,Santa Cruz de Tenerife,Chalet,180000,5,96
Canarias,Santa Cruz de Tenerife,Chalet,479000,4,66
Canarias,Santa Cruz de Tenerife,Piso,129900,2,74
Canarias,Santa Cruz de Tenerife,Piso,625000,2,78
Canarias,Santa Cruz de Tenerife,Chalet,350000,3,61
Canarias,Santa Cruz de Tenerife,Piso,90000,2,128
Canarias,Santa Cruz de Tenerife,Chalet,169293,3,287
Canarias,Santa Cruz de Tenerife,Piso,100000,4,272
Canarias,Santa Cruz de Tenerife,Chalet,169000,3,65
Canarias,Santa Cruz de Tenerife,Chalet,37000,3,211
Canarias,Santa Cruz de Tenerife,Casa Rural,215000,5,357
Canarias,Santa Cruz de Tenerife,Piso,101500,3,394
Canarias,Santa Cruz de Tenerife,Piso,158500,3,61
Canarias,Santa Cruz de Tenerife,Casa Rural,285000,8,80
Canarias,Santa Cruz de Tenerife,Piso,236000,1,208
Canarias,Santa Cruz de Tenerife,Chalet,250000,6,65
Canarias,Santa Cruz de Tenerife,Ático,625000,5,61
Canarias,Santa Cruz de Tenerife,Chalet,510000,4,210
Canarias,Santa Cruz de Tenerife,Chalet,1960000,3,174
Canarias,Santa Cruz de Tenerife,Chalet,295000,6,67
Canarias,Santa Cruz de Tenerife,Piso,295000,3,86
Canarias,Santa Cruz de Tenerife,Chalet,255000,4,84
Canarias,Santa Cruz de Tenerife,Piso,385000,4,237
Canarias,Santa Cruz de Tenerife,Ático,220000,2,267
Canarias,Santa Cruz de Tenerife,Piso,346000,3,70
Canarias,Santa Cruz de Tenerife,Piso,425000,4,87
Canarias,Santa Cruz de Tenerife,Chalet,64700,1,109
Canarias,Santa Cruz de Tenerife,Piso,510000,2,296
Canarias,Santa Cruz de Tenerife,Estudio,165000,0,445
Canarias,Santa Cruz de Tenerife,Piso,220000,4,47
Canarias,Santa Cruz de Tenerife,Piso,915000,2,329
Canarias,Santa Cruz de Tenerife,Piso,330000,4,116
Canarias,Santa Cruz de Tenerife,Chalet,159000,5,64
Canarias,Santa Cruz de Tenerife,Piso,48013,3,224
Canarias,Santa Cruz de Tenerife,Chalet,240000,4,354
Canarias,Santa Cruz de Tenerife,Chalet,539000,3,51
Canarias,Santa Cruz de Tenerife,Chalet,1400000,4,327
Canarias,Santa Cruz de Tenerife,Casa Rural,425000,3,98
Canarias,Santa Cruz de Tenerife,Piso,139000,1,240
Canarias,Santa Cruz de Tenerife,Ático,171200,3,242
Canarias,Santa Cruz de Tenerife,Chalet,388000,3,103
Canarias,Santa Cruz de Tenerife,Chalet,230000,2,77
Canarias,Santa Cruz de Tenerife,Piso,49000,1,84
Canarias,Santa Cruz de Tenerife,Piso,129000,2,95
Canarias,Santa Cruz de Tenerife,Piso,138000,1,76
Canarias,Santa Cruz de Tenerife,Chalet,680000,3,267
Canarias,Santa Cruz de Tenerife,Casa Rural,650000,4,81
Canarias,Santa Cruz de Tenerife,Chalet,598200,3,253
Canarias,Santa Cruz de Tenerife,Piso,390000,3,92
Canarias,Santa Cruz de Tenerife,Piso,290000,1,262
