com. autonoma,provincia,descripción,precio,habitaciones,m²
Galicia,A Coruña,Piso,249000,4,291
Galicia,A Coruña,Chalet,630000,4,250
Galicia,A Coruña,Chalet,275000,6,218
Galicia,A Coruña,Piso,250000,3,75
Galicia,A Coruña,Piso,175000,3,182
Galicia,A Coruña,Chalet,525000,3,195
Galicia,A Coruña,Piso,120000,2,75
Galicia,A Coruña,Chalet,565000,3,411
Galicia,A Coruña,Chalet,229000,3,257
Galicia,A Coruña,Casa Rural,210000,4,168
Galicia,A Coruña,Piso,110000,3,418
Galicia,A Coruña,Piso,95000,2,55
Galicia,A Coruña,Chalet,210000,2,198
Galicia,A Coruña,Chalet,800000,7,64
Galicia,A Coruña,Piso,160560,2,100
Galicia,A Coruña,Chalet,450000,5,98
Galicia,A Coruña,Chalet,750000,4,86
Galicia,A Coruña,Chalet,210000,5,99
Galicia,A Coruña,Duplex,260000,2,65
Galicia,A Coruña,Duplex,229000,2,309
Galicia,A Coruña,Piso,235000,4,59
Galicia,A Coruña,Chalet,300000,3,299
Galicia,A Coruña,Piso,130000,3,350
Galicia,A Coruña,Piso,95000,1,87
Galicia,A Coruña,Casa Rural,380000,7,75
Galicia,A Coruña,Chalet,360000,4,81
Galicia,A Coruña,Chalet,361000,5,243
Galicia,A Coruña,Piso,370000,4,423
Galicia,A Coruña,Casa Rural,112000,5,87
Galicia,A Coruña,Piso,160000,2,110
Galicia,A Coruña,Piso,290000,4,88
Galicia,A Coruña,Duplex,250000,3,95
Galicia,A Coruña,Chalet,800000,5,403
Galicia,A Coruña,Piso,210000,4,431
Galicia,A Coruña,Chalet,390000,4,237
Galicia,A Coruña,Piso,480000,5,98
Galicia,A Coruña,Chalet,375000,3,459
Galicia,A Coruña,Estudio,125000,0,210
Galicia,A Coruña,Chalet,185000,7,61
Galicia,A Coruña,Piso,335000,4,89
Galicia,A Coruña,Ático,120000,2,106
Galicia,A Coruña,Piso,235000,2,54
Galicia,A Coruña,Piso,160000,4,271
Galicia,A Coruña,Chalet,649000,4,110
Galicia,A Coruña,Duplex,180000,2,82
Galicia,A Coruña,Piso,337000,3,414
Galicia,A Coruña,Piso,195000,2,66
Galicia,A Coruña,Ático,115000,1,71
Galicia,A Coruña,Piso,595000,5,253
Galicia,A Coruña,Piso,249000,3,63
Galicia,A Coruña,Casa Rural,265000,4,305
Galicia,A Coruña,Duplex,245000,4,357
Galicia,A Coruña,Chalet,180000,5,67
Galicia,A Coruña,Piso,300000,4,259
Galicia,A Coruña,Chalet,310000,8,322
Galicia,A Coruña,Ático,290000,2,449
Galicia,A Coruña,Piso,92000,3,174
Galicia,A Coruña,Chalet,79000,3,97
Galicia,A Coruña,Chalet,2400000,5,70
Galicia,A Coruña,Piso,347000,3,49
Galicia,A Coruña,Piso,350000,4,90
Galicia,A Coruña,Piso,98000,2,302
Galicia,A Coruña,Piso,270000,4,73
Galicia,A Coruña,Piso,126000,2,220
Galicia,A Coruña,Chalet,800000,4,395
Galicia,A Coruña,Piso,43000,1,56
Galicia,A Coruña,Casa Rural,150000,3,141
Galicia,A Coruña,Chalet,895000,5,51
Galicia,A Coruña,Chalet,1350000,5,74
Galicia,A Coruña,Casa Rural,115000,4,262
Galicia,A Coruña,Piso,75000,4,232
Galicia,A Coruña,Chalet,310000,5,71
Galicia,A Coruña,Chalet,50000,3,271
Galicia,A Coruña,Chalet,550000,4,66
Galicia,A Coruña,Chalet,495000,5,369
Galicia,A Coruña,Piso,87000,2,94
Galicia,A Coruña,Chalet,360000,3,306
Galicia,A Coruña,Chalet,149000,4,277
Galicia,A Coruña,Piso,235000,2,116
Galicia,A Coruña,Chalet,700000,9,62
Galicia,A Coruña,Chalet,260000,3,81
Galicia,A Coruña,Piso,175000,2,218
Galicia,A Coruña,Piso,129000,3,70
Galicia,A Coruña,Piso,388000,2,87
Galicia,A Coruña,Duplex,205000,3,72
Galicia,A Coruña,Chalet,139000,3,97
Galicia,A Coruña,Piso,239900,4,432
Galicia,A Coruña,Piso,235000,2,152
Galicia,A Coruña,Piso,355000,5,163
Galicia,A Coruña,Piso,720000,3,214
Galicia,A Coruña,Duplex,170000,3,90
Galicia,A Coruña,Chalet,750000,5,62
Galicia,A Coruña,Piso,285000,3,72
Galicia,A Coruña,Chalet,280000,4,96
Galicia,A Coruña,Piso,179000,3,363
Galicia,A Coruña,Piso,485000,4,331
Galicia,A Coruña,Chalet,500000,4,90
Galicia,A Coruña,Duplex,229000,2,290
Galicia,A Coruña,Duplex,895000,0,222
Galicia,A Coruña,Piso,750000,4,217
Galicia,A Coruña,Chalet,350000,5,212
Galicia,A Coruña,Piso,299000,8,86
Galicia,A Coruña,Chalet,195000,4,114
Galicia,A Coruña,Piso,275000,4,262
Galicia,A Coruña,Piso,170000,3,250
Galicia,A Coruña,Chalet,515000,4,68
Galicia,A Coruña,Piso,90000,2,65
Galicia,A Coruña,Duplex,620000,6,84
Galicia,A Coruña,Duplex,199000,2,87
Galicia,A Coruña,Piso,145000,3,284
Galicia,A Coruña,Chalet,185000,3,56
Galicia,A Coruña,Piso,87000,2,67
Galicia,A Coruña,Chalet,115000,5,87
Galicia,A Coruña,Piso,250000,3,102
Galicia,A Coruña,Chalet,360000,3,255
Galicia,A Coruña,Casa Rural,220000,5,241
Galicia,A Coruña,Chalet,240000,4,66
Galicia,A Coruña,Piso,390000,2,77
Galicia,A Coruña,Piso,76000,2,68
Galicia,A Coruña,Piso,375000,3,75
Galicia,A Coruña,Piso,64500,4,65
Galicia,A Coruña,Chalet,240000,4,61
Galicia,A Coruña,Chalet,230000,5,370
Galicia,A Coruña,Piso,685000,2,97
Galicia,A Coruña,Piso,285000,4,289
Galicia,A Coruña,Chalet,440000,6,61
Galicia,A Coruña,Piso,230000,3,94
Galicia,A Coruña,Piso,698000,4,56
Galicia,A Coruña,Piso,125000,2,70
Galicia,A Coruña,Piso,94000,2,71
Galicia,A Coruña,Ático,227632,2,96
Galicia,A Coruña,Piso,399000,3,80
Galicia,A Coruña,Piso,128000,2,259
Galicia,A Coruña,Ático,130000,3,289
Galicia,A Coruña,Piso,149900,5,324
Galicia,A Coruña,Chalet,265000,4,67
Galicia,A Coruña,Chalet,970000,5,120
Galicia,A Coruña,Piso,110000,3,226
Galicia,A Coruña,Chalet,440000,5,57
Galicia,A Coruña,Piso,110000,2,476
Galicia,A Coruña,Chalet,70000,1,266
Galicia,A Coruña,Chalet,290000,3,91
Galicia,A Coruña,Chalet,299000,4,105
Galicia,A Coruña,Casa Rural,40000,3,87
Galicia,A Coruña,Piso,295000,3,435
Galicia,A Coruña,Ático,122550,2,79
Galicia,A Coruña,Piso,149900,4,84
Galicia,A Coruña,Piso,105000,3,103
Galicia,A Coruña,Piso,185000,2,81
Galicia,A Coruña,Piso,209000,2,361
Galicia,A Coruña,Chalet,155000,5,83
Galicia,A Coruña,Piso,259000,3,87
Galicia,A Coruña,Piso,269000,3,333
Galicia,A Coruña,Piso,274000,2,478
Galicia,A Coruña,Duplex,440000,4,56
Galicia,A Coruña,Ático,440000,2,77
Galicia,A Coruña,Piso,85000,2,53
Galicia,A Coruña,Piso,120000,3,189
Galicia,A Coruña,Piso,123000,2,206
Galicia,A Coruña,Piso,90000,1,291
Galicia,A Coruña,Piso,110000,1,269
Galicia,A Coruña,Piso,150000,3,298
Galicia,A Coruña,Piso,280000,2,446
Galicia,A Coruña,Chalet,690000,4,292
Galicia,A Coruña,Piso,145000,3,174
Galicia,A Coruña,Duplex,199000,4,97
Galicia,A Coruña,Piso,170000,2,80
Galicia,A Coruña,Piso,595000,5,58
Galicia,A Coruña,Piso,42600,3,47
Galicia,A Coruña,Piso,172100,3,351
Galicia,A Coruña,Piso,290000,3,47
Galicia,A Coruña,Piso,616170,3,174
Galicia,A Coruña,Chalet,350000,6,239
Galicia,A Coruña,Chalet,600000,7,76
Galicia,A Coruña,Piso,200000,3,93
Galicia,A Coruña,Chalet,490000,5,67
Galicia,A Coruña,Duplex,350000,5,99
Galicia,A Coruña,Piso,390000,3,195
Galicia,A Coruña,Piso,950000,3,52
Galicia,A Coruña,Duplex,180000,4,90
Galicia,A Coruña,Chalet,205000,3,54
Galicia,A Coruña,Piso,720000,3,244
Galicia,A Coruña,Piso,88000,2,72
Galicia,A Coruña,Ático,160000,2,101
Galicia,A Coruña,Chalet,990000,5,116
Galicia,A Coruña,Chalet,330000,3,97
Galicia,A Coruña,Chalet,330000,4,63
Galicia,A Coruña,Chalet,350000,6,309
Galicia,A Coruña,Piso,140000,3,83
Galicia,A Coruña,Piso,240000,2,78
Galicia,A Coruña,Piso,155000,3,60
Galicia,A Coruña,Chalet,590000,3,65
Galicia,A Coruña,Piso,450000,3,263
Galicia,A Coruña,Piso,182000,3,60
Galicia,A Coruña,Piso,499000,5,91
Galicia,A Coruña,Duplex,570000,4,225
Galicia,A Coruña,Piso,425000,2,103
Galicia,A Coruña,Chalet,350000,4,339
Galicia,A Coruña,Piso,210000,3,119
Galicia,A Coruña,Chalet,235000,5,75
Galicia,A Coruña,Chalet,350000,3,401
Galicia,A Coruña,Estudio,295000,0,239
Galicia,A Coruña,Piso,240000,3,113
Galicia,A Coruña,Piso,283000,3,66
Galicia,A Coruña,Chalet,295000,5,75
Galicia,A Coruña,Piso,125000,2,81
Galicia,A Coruña,Chalet,335000,6,303
Galicia,A Coruña,Piso,115000,3,63
Galicia,A Coruña,Piso,89000,3,65
Galicia,A Coruña,Chalet,398000,4,72
Galicia,A Coruña,Piso,145000,2,65
Galicia,A Coruña,Duplex,285000,4,96
Galicia,A Coruña,Chalet,175000,3,68
Galicia,A Coruña,Chalet,1250000,9,234
Galicia,A Coruña,Piso,170000,3,50
Galicia,A Coruña,Chalet,328000,3,189
Galicia,A Coruña,Chalet,398000,5,372
Galicia,A Coruña,Piso,210000,5,265
Galicia,A Coruña,Piso,153900,1,111
Galicia,A Coruña,Chalet,365000,1,377
Galicia,A Coruña,Piso,310000,3,58
Galicia,A Coruña,Piso,195000,2,75
Galicia,A Coruña,Piso,114000,3,78
Galicia,A Coruña,Chalet,380000,6,447
Galicia,A Coruña,Piso,360000,4,354
Galicia,A Coruña,Piso,160000,3,255
Galicia,A Coruña,Chalet,210000,5,70
Galicia,A Coruña,Chalet,420000,11,244
Galicia,A Coruña,Chalet,495000,5,84
Galicia,A Coruña,Piso,225000,2,287
Galicia,A Coruña,Piso,360000,3,120
Galicia,A Coruña,Piso,147024,2,66
Galicia,A Coruña,Piso,38000,3,65
Galicia,A Coruña,Chalet,115000,4,261
Galicia,A Coruña,Ático,215000,3,300
Galicia,A Coruña,Piso,490000,5,97
Galicia,A Coruña,Ático,265000,2,153
Galicia,A Coruña,Duplex,425000,4,63
Galicia,A Coruña,Piso,220000,4,352
Galicia,A Coruña,Duplex,182000,3,61
Galicia,A Coruña,Piso,143000,3,64
Galicia,A Coruña,Piso,480000,3,62
Galicia,A Coruña,Chalet,490000,5,454
Galicia,A Coruña,Piso,115000,3,98
Galicia,A Coruña,Chalet,620000,4,98
Galicia,A Coruña,Chalet,450000,5,87
Galicia,A Coruña,Piso,335000,3,291
Galicia,A Coruña,Piso,77000,4,68
Galicia,A Coruña,Piso,76000,1,488
Galicia,A Coruña,Ático,160000,3,97
Galicia,A Coruña,Chalet,760000,5,77
Galicia,A Coruña,Chalet,157500,2,267
Galicia,A Coruña,Chalet,350000,7,76
Galicia,A Coruña,Piso,149000,2,63
Galicia,A Coruña,Chalet,180000,4,80
Galicia,A Coruña,Chalet,284000,5,474
