com. autonoma,provincia,descripción,precio,habitaciones,m²
Aragón,Zaragoza,Piso,229000,5,151
Aragón,Zaragoza,Chalet,650000,4,332
Aragón,Zaragoza,Chalet,249500,4,202
Aragón,Zaragoza,Piso,144000,3,69
Aragón,Zaragoza,Piso,249000,4,102
Aragón,Zaragoza,Piso,375000,3,125
Aragón,Zaragoza,Piso,134000,2,69
Aragón,Zaragoza,Piso,175000,3,105
Aragón,Zaragoza,Piso,110000,2,65
Aragón,Zaragoza,Piso,174900,4,83
Aragón,Zaragoza,Piso,255000,3,120
Aragón,Zaragoza,Piso,140000,2,72
Aragón,Zaragoza,Piso,138000,3,75
Aragón,Zaragoza,Piso,235000,4,130
Aragón,Zaragoza,Piso,198000,4,100
Aragón,Zaragoza,Piso,98000,3,67
Aragón,Zaragoza,Piso,165000,3,79
Aragón,Zaragoza,Piso,238000,5,102
Aragón,Zaragoza,Piso,130000,3,75
Aragón,Zaragoza,Piso,115000,3,68
Aragón,Zaragoza,Piso,215000,3,95
Aragón,Zaragoza,Chalet,299000,4,242
Aragón,Zaragoza,Piso,163000,3,80
Aragón,Zaragoza,Piso,126500,3,85
Aragón,Zaragoza,Chalet,219000,4,223
Aragón,Zaragoza,Piso,249900,3,110
Aragón,Zaragoza,Piso,124000,2,81
Aragón,Zaragoza,Piso,175000,3,71
Aragón,Zaragoza,Piso,273000,4,160
Aragón,Zaragoza,Piso,310000,5,160
Aragón,Zaragoza,Chalet,627000,7,430
Aragón,Zaragoza,Ático,275000,2,87
Aragón,Zaragoza,Piso,280000,3,161
Aragón,Zaragoza,Piso,229000,4,129
Aragón,Zaragoza,Piso,218000,4,90
Aragón,Zaragoza,Piso,135000,2,82
Aragón,Zaragoza,Piso,175000,1,57
Aragón,Zaragoza,Piso,169000,3,88
Aragón,Zaragoza,Piso,250000,3,116
Aragón,Zaragoza,Piso,180000,2,69
Aragón,Zaragoza,Piso,90000,2,77
Aragón,Zaragoza,Ático,269900,2,100
Aragón,Zaragoza,Ático,177000,2,59
Aragón,Zaragoza,Piso,95000,2,77
Aragón,Zaragoza,Piso,740000,3,144
Aragón,Zaragoza,Piso,180000,2,83
Aragón,Zaragoza,Chalet,445000,4,315
Aragón,Zaragoza,Piso,458000,4,155
Aragón,Zaragoza,Piso,280000,4,159
Aragón,Zaragoza,Piso,310000,4,186
Aragón,Zaragoza,Chalet,625000,6,494
Aragón,Zaragoza,Piso,139000,2,55
Aragón,Zaragoza,Chalet,409900,4,262
Aragón,Zaragoza,Piso,129000,3,82
Aragón,Zaragoza,Piso,159000,2,68
Aragón,Zaragoza,Chalet,195000,4,185
Aragón,Zaragoza,Piso,169000,3,110
Aragón,Zaragoza,Piso,239900,4,131
Aragón,Zaragoza,Chalet,280000,6,173
Aragón,Zaragoza,Piso,139900,3,75
Aragón,Zaragoza,Chalet,119900,3,240
Aragón,Zaragoza,Piso,133000,3,94
Aragón,Zaragoza,Chalet,560000,5,392
Aragón,Zaragoza,Chalet,395000,4,287
Aragón,Zaragoza,Chalet,348000,5,216
Aragón,Zaragoza,Piso,208000,2,78
Aragón,Zaragoza,Piso,225000,3,85
Aragón,Zaragoza,Piso,109000,2,54
Aragón,Zaragoza,Piso,508000,4,160
Aragón,Zaragoza,Piso,168000,3,137
Aragón,Zaragoza,Piso,475000,6,219
Aragón,Zaragoza,Piso,220000,5,159
Aragón,Zaragoza,Piso,172900,2,60
Aragón,Zaragoza,Piso,260000,4,163
Aragón,Zaragoza,Piso,186000,2,79
Aragón,Zaragoza,Piso,159500,3,83
Aragón,Zaragoza,Piso,169999,3,120
Aragón,Zaragoza,Piso,216300,3,80
Aragón,Zaragoza,Piso,269900,2,100
Aragón,Zaragoza,Piso,118000,3,85
Aragón,Zaragoza,Piso,134900,2,68
Aragón,Zaragoza,Piso,210000,4,95
Aragón,Zaragoza,Piso,180000,2,80
Aragón,Zaragoza,Piso,202000,3,95
Aragón,Zaragoza,Piso,140000,2,74
Aragón,Zaragoza,Piso,134900,2,72
Aragón,Zaragoza,Piso,265000,3,87
Aragón,Zaragoza,Piso,449900,4,207
