com. autonoma,provincia,descripción,precio,habitaciones,m²
Cataluña,Tarragona,Piso,190000,4,127
Cataluña,Tarragona,Piso,119000,2,85
Cataluña,Tarragona,Piso,152500,3,87
Cataluña,Tarragona,Chalet,890000,4,630
Cataluña,Tarragona,Piso,150000,3,65
Cataluña,Tarragona,Chalet,510000,4,230
Cataluña,Tarragona,Chalet,1100000,6,687
Cataluña,Tarragona,Piso,199000,2,104
Cataluña,Tarragona,Piso,210000,3,111
Cataluña,Tarragona,Piso,325000,3,122
Cataluña,Tarragona,Piso,290000,3,167
Cataluña,Tarragona,Torre,1000000,3,300
Cataluña,Tarragona,Piso,450000,2,107
Cataluña,Tarragona,Piso,225000,3,108
Cataluña,Tarragona,Ático,168000,6,159
Cataluña,Tarragona,Piso,200000,2,100
Cataluña,Tarragona,Ático,409000,4,125
Cataluña,Tarragona,Piso,103835,3,84
Cataluña,Tarragona,Piso,100000,3,93
Cataluña,Tarragona,Piso,150000,3,69
Cataluña,Tarragona,Piso,335000,5,228
Cataluña,Tarragona,Chalet,1480000,6,536
Cataluña,Tarragona,Ático,198000,2,145
Cataluña,Tarragona,Piso,245000,3,114
Cataluña,Tarragona,Chalet,540000,4,300
Cataluña,Tarragona,Piso,146500,3,123
Cataluña,Tarragona,Chalet,550000,4,180
Cataluña,Tarragona,Chalet,276000,3,145
Cataluña,Tarragona,Ático,145000,3,89
Cataluña,Tarragona,Piso,160000,2,69
Cataluña,Tarragona,Chalet,585000,4,219
Cataluña,Tarragona,Chalet,299000,5,182
Cataluña,Tarragona,Finca,695000,5,325
Cataluña,Tarragona,Piso,199000,2,70
Cataluña,Tarragona,Chalet,1375000,5,387
Cataluña,Tarragona,Chalet,485000,4,301
Cataluña,Tarragona,Chalet,259870,4,196
Cataluña,Tarragona,Dúplex,210000,3,97
Cataluña,Tarragona,Piso,171000,3,100
Cataluña,Tarragona,Chalet,845000,7,478
Cataluña,Tarragona,Chalet,160000,3,146
Cataluña,Tarragona,Chalet,235000,3,61
Cataluña,Tarragona,Dúplex,628000,4,200
Cataluña,Tarragona,Piso,125000,3,111
Cataluña,Tarragona,Piso,166000,2,59
Cataluña,Tarragona,Piso,198000,4,146
Cataluña,Tarragona,Chalet,429000,3,112
Cataluña,Tarragona,Piso,160000,3,93
Cataluña,Tarragona,Chalet,225000,3,174
Cataluña,Tarragona,Piso,380000,3,96
Cataluña,Tarragona,Piso,225000,3,104
Cataluña,Tarragona,Piso,260000,3,162
Cataluña,Tarragona,Piso,135000,2,86
Cataluña,Tarragona,Chalet,625000,4,249
Cataluña,Tarragona,Piso,235000,4,134
Cataluña,Tarragona,Chalet,750000,4,276
Cataluña,Tarragona,Piso,210000,2,64
Cataluña,Tarragona,Chalet,319000,4,251
Cataluña,Tarragona,Chalet,596000,5,350
Cataluña,Tarragona,Piso,175000,3,77
Cataluña,Tarragona,Chalet,465000,5,232
Cataluña,Tarragona,Piso,173000,2,91
Cataluña,Tarragona,Piso,85000,3,120
Cataluña,Tarragona,Ático,179000,3,132
Cataluña,Tarragona,Piso,495000,3,128
Cataluña,Tarragona,Piso,165000,3,82
Cataluña,Tarragona,Piso,155000,2,73
Cataluña,Tarragona,Piso,221900,4,133
Cataluña,Tarragona,Chalet,785000,4,432
Cataluña,Tarragona,Piso,69900,2,83
Cataluña,Tarragona,Casa,980000,17,111
Cataluña,Tarragona,Piso,164500,3,98
Cataluña,Tarragona,Piso,120000,3,94
Cataluña,Tarragona,Piso,149900,2,69
Cataluña,Tarragona,Piso,315000,4,119
Cataluña,Tarragona,Chalet,259000,3,168
Cataluña,Tarragona,Piso,119900,4,103
Cataluña,Tarragona,Dúplex,340000,3,204
Cataluña,Tarragona,Ático,146000,1,68
Cataluña,Tarragona,Piso,66000,2,58
Cataluña,Tarragona,Chalet,415000,3,205
Cataluña,Tarragona,Chalet,650000,11,397
Cataluña,Tarragona,Piso,169000,2,79
Cataluña,Tarragona,Dúplex,165000,2,80
Cataluña,Tarragona,Piso,342000,3,85
Cataluña,Tarragona,Piso,250000,3,111
Cataluña,Tarragona,Piso,149000,2,60
Cataluña,Tarragona,Piso,159000,4,131
Cataluña,Tarragona,Piso,75480,4,108
Cataluña,Tarragona,Chalet,165000,2,99
Cataluña,Tarragona,Piso,215000,3,75
Cataluña,Tarragona,Chalet,1700000,6,455
Cataluña,Tarragona,Piso,130000,2,68
Cataluña,Tarragona,Chalet,880000,5,383
Cataluña,Tarragona,Piso,121990,2,66
Cataluña,Tarragona,Piso,262000,3,126
Cataluña,Tarragona,Piso,115000,3,70
Cataluña,Tarragona,Chalet,600000,10,761
Cataluña,Tarragona,Chalet,490000,5,390
Cataluña,Tarragona,Piso,210000,3,88
Cataluña,Tarragona,Piso,160000,3,90
Cataluña,Tarragona,Chalet,1985000,6,717
Cataluña,Tarragona,Chalet,499900,6,303
Cataluña,Tarragona,Chalet,1675000,5,849
Cataluña,Tarragona,Chalet,315000,4,334
Cataluña,Tarragona,Chalet,459000,3,213
Cataluña,Tarragona,Chalet,765000,4,299
Cataluña,Tarragona,Piso,215700,4,131
Cataluña,Tarragona,Finca,325000,3,227
Cataluña,Tarragona,Piso,234000,3,109
Cataluña,Tarragona,Piso,215000,3,73
Cataluña,Tarragona,Piso,179000,3,115
Cataluña,Tarragona,Piso,152500,2,93
Cataluña,Tarragona,Piso,114760,3,64
Cataluña,Tarragona,Chalet,495000,3,107
Cataluña,Tarragona,Piso,254500,3,118
Cataluña,Tarragona,Chalet,895000,5,351
Cataluña,Tarragona,Chalet,420000,5,215
Cataluña,Tarragona,Chalet,199000,3,139
Cataluña,Tarragona,Piso,190000,2,79
Cataluña,Tarragona,Piso,468000,4,100
Cataluña,Tarragona,Piso,375000,5,136
Cataluña,Tarragona,Piso,138000,3,94
Cataluña,Tarragona,Chalet,230000,4,207
Cataluña,Tarragona,Piso,156900,3,85
Cataluña,Tarragona,Piso,248900,3,109
Cataluña,Tarragona,Piso,198000,4,111
Cataluña,Tarragona,Piso,195000,2,61
Cataluña,Tarragona,Piso,143000,2,85
Cataluña,Tarragona,Piso,229000,2,87
Cataluña,Tarragona,Chalet,600000,5,230
Cataluña,Tarragona,Piso,125000,2,76
Cataluña,Tarragona,Piso,139990,2,70
Cataluña,Tarragona,Dúplex,1250000,5,215
Cataluña,Tarragona,Piso,101050,2,63
Cataluña,Tarragona,Piso,80000,1,30
Cataluña,Tarragona,Piso,268000,3,69
Cataluña,Tarragona,Chalet,189000,5,180
Cataluña,Tarragona,Chalet,1100000,5,408
Cataluña,Tarragona,Chalet,1300000,4,365
Cataluña,Tarragona,Piso,260000,3,109
Cataluña,Tarragona,Chalet,344000,6,249
Cataluña,Tarragona,Chalet,299000,3,135
Cataluña,Tarragona,Piso,160000,3,95
Cataluña,Tarragona,Piso,116000,3,83
Cataluña,Tarragona,Chalet,199900,3,114
Cataluña,Tarragona,Chalet,315000,4,226
Cataluña,Tarragona,Chalet,770000,4,234
Cataluña,Tarragona,Piso,149000,3,100
Cataluña,Tarragona,Piso,374000,4,108
Cataluña,Tarragona,Chalet,269000,4,127
Cataluña,Tarragona,Piso,177500,2,62
Cataluña,Tarragona,Piso,240000,2,57
Cataluña,Tarragona,Piso,118000,3,106
Cataluña,Tarragona,Castillo,2495000,8,690
