com. autonoma,provincia,descripción,precio,habitaciones,m²
Castilla y León,Ávila,Chalet,160000,3,116
Castilla y León,Ávila,Piso,150000,3,126
Castilla y León,Ávila,Piso,157000,3,99
Castilla y León,Ávila,Chalet,160000,4,223
Castilla y León,Ávila,Piso,155000,3,110
Castilla y León,Ávila,Casa,98000,5,194
Castilla y León,Ávila,Piso,75000,3,93
Castilla y León,Ávila,Piso,145000,1,100
Castilla y León,Ávila,Chalet,260000,3,121
Castilla y León,Ávila,Finca,95000,1,232
Castilla y León,Ávila,Chalet,124900,3,115
Castilla y León,Ávila,Chalet,190000,4,415
Castilla y León,Ávila,Chalet,170000,8,265
Castilla y León,Ávila,Chalet,115000,3,122
Castilla y León,Ávila,Chalet,140000,4,181
Castilla y León,Ávila,Chalet,145000,3,210
Castilla y León,Ávila,Chalet,139900,3,143
Castilla y León,Ávila,Piso,149950,4,106
Castilla y León,Ávila,Piso,177900,4,109
Castilla y León,Ávila,Piso,90000,3,81
Castilla y León,Ávila,Chalet,110000,4,202
Castilla y León,Ávila,Chalet,59900,3,88
Castilla y León,Ávila,Finca,59000,3,88
Castilla y León,Ávila,Chalet,285000,5,329
Castilla y León,Ávila,Chalet,160000,2,137
Castilla y León,Ávila,Chalet,155000,5,502
Castilla y León,Ávila,Piso,58000,1,41
Castilla y León,Ávila,Piso,43000,3,80
Castilla y León,Ávila,Piso,59900,2,73
Castilla y León,Ávila,Finca,350000,5,178
Castilla y León,Ávila,Chalet,399000,4,397
Castilla y León,Ávila,Chalet,19000,4,186
Castilla y León,Ávila,Chalet,44000,2,63
Castilla y León,Ávila,Casa,380000,8,520
Castilla y León,Ávila,Piso,48000,3,98
Castilla y León,Ávila,Chalet,169000,3,120
Castilla y León,Ávila,Chalet,135000,3,90
Castilla y León,Ávila,Chalet,180000,2,166
Castilla y León,Ávila,Piso,69990,3,107
Castilla y León,Ávila,Ático,190000,4,105
Castilla y León,Ávila,Piso,42000,3,83
Castilla y León,Ávila,Piso,68500,3,96
Castilla y León,Ávila,Casa,210000,5,250
Castilla y León,Ávila,Chalet,20000,3,170
Castilla y León,Ávila,Chalet,134900,3,180
Castilla y León,Ávila,Chalet,599000,7,595
Castilla y León,Ávila,Piso,110000,5,121
Castilla y León,Ávila,Piso,66000,4,100
Castilla y León,Ávila,Chalet,136000,4,142
Castilla y León,Ávila,Chalet,106000,3,128
Castilla y León,Ávila,Chalet,349900,5,250
Castilla y León,Ávila,Chalet,514500,4,350
Castilla y León,Ávila,Chalet,60000,3,84
Castilla y León,Ávila,Chalet,125000,10,289
