com. autonoma,provincia,descripción,precio,habitaciones,m²
Andalucía,Jaén,Chalet,250000,3,200
Andalucía,Jaén,Dúplex,89900,2,137
Andalucía,Jaén,Chalet,590000,7,525
Andalucía,Jaén,Piso,139500,3,96
Andalucía,Jaén,Piso,78000,4,87
Andalucía,Jaén,Chalet,165000,4,484
Andalucía,Jaén,Chalet,140000,7,259
Andalucía,Jaén,Piso,188000,4,259
Andalucía,Jaén,Piso,109000,2,66
Andalucía,Jaén,Chalet,900000,4,400
Andalucía,Jaén,Piso,80000,3,186
Andalucía,Jaén,Piso,58000,2,64
Andalucía,Jaén,Chalet,449000,5,280
Andalucía,Jaén,Chalet,125000,5,339
Andalucía,Jaén,Chalet,105000,6,312
Andalucía,Jaén,Piso,199900,4,142
Andalucía,Jaén,Piso,105000,4,163
Andalucía,Jaén,Casa,45000,4,110
Andalucía,Jaén,Dúplex,245000,4,136
Andalucía,Jaén,Piso,230000,3,149
Andalucía,Jaén,Piso,69900,3,136
Andalucía,Jaén,Piso,143000,2,80
Andalucía,Jaén,Piso,239000,3,123
Andalucía,Jaén,Piso,88000,3,133
Andalucía,Jaén,Chalet,150000,5,261
Andalucía,Jaén,Piso,139000,2,68
Andalucía,Jaén,Chalet,750000,5,536
Andalucía,Jaén,Chalet,210000,3,235
Andalucía,Jaén,Chalet,520000,2,380
Andalucía,Jaén,Piso,120000,4,124
Andalucía,Jaén,Piso,35500,3,99
Andalucía,Jaén,Piso,44000,2,60
Andalucía,Jaén,Chalet,300000,5,408
Andalucía,Jaén,Piso,240000,4,246
Andalucía,Jaén,Chalet,460000,6,411
Andalucía,Jaén,Piso,65000,2,91
Andalucía,Jaén,Chalet,80000,10,740
Andalucía,Jaén,Piso,290000,3,181
Andalucía,Jaén,Chalet,450000,8,579
Andalucía,Jaén,Piso,160000,4,130
Andalucía,Jaén,Piso,76000,2,62
Andalucía,Jaén,Chalet,149000,4,330
Andalucía,Jaén,Piso,79000,3,102
Andalucía,Jaén,Chalet,29900,3,131
Andalucía,Jaén,Dúplex,99000,3,110
Andalucía,Jaén,Chalet,123000,6,219
Andalucía,Jaén,Chalet,339000,4,304
Andalucía,Jaén,Chalet,110000,2,130
Andalucía,Jaén,Chalet,135000,4,130
Andalucía,Jaén,Piso,89500,3,96
Andalucía,Jaén,Chalet,350000,5,365
Andalucía,Jaén,Chalet,138000,6,285
Andalucía,Jaén,Chalet,40000,6,212
Andalucía,Jaén,Chalet,320000,4,355
Andalucía,Jaén,Chalet,52000,3,118
Andalucía,Jaén,Piso,150000,4,169
Andalucía,Jaén,Chalet,240000,4,283
Andalucía,Jaén,Chalet,360000,3,300
Andalucía,Jaén,Piso,200000,3,121
Andalucía,Jaén,Piso,130000,4,160
Andalucía,Jaén,Piso,79000,1,40
Andalucía,Jaén,Chalet,290000,6,398
Andalucía,Jaén,Dúplex,160000,3,118
Andalucía,Jaén,Chalet,84900,4,134
Andalucía,Jaén,Piso,79900,2,90
Andalucía,Jaén,Chalet,89000,3,123
Andalucía,Jaén,Dúplex,130000,4,170
Andalucía,Jaén,Chalet,139900,4,165
Andalucía,Jaén,Chalet,150000,4,165
Andalucía,Jaén,Piso,105000,3,138
Andalucía,Jaén,Piso,67000,4,121
Andalucía,Jaén,Piso,85000,3,89
Andalucía,Jaén,Piso,150000,3,134
Andalucía,Jaén,Piso,79900,2,94
Andalucía,Jaén,Chalet,99900,4,262
Andalucía,Jaén,Piso,58000,3,78
Andalucía,Jaén,Piso,138000,3,143
Andalucía,Jaén,Piso,89900,3,125
Andalucía,Jaén,Piso,62500,3,100
Andalucía,Jaén,Chalet,375000,10,660
Andalucía,Jaén,Piso,115000,3,123
Andalucía,Jaén,Piso,68000,3,100
Andalucía,Jaén,Piso,75000,4,110
Andalucía,Jaén,Masía,170000,6,250
Andalucía,Jaén,Chalet,40000,4,120
Andalucía,Jaén,Chalet,499000,3,253
Andalucía,Jaén,Piso,82000,3,100
Andalucía,Jaén,Piso,99000,3,120
Andalucía,Jaén,Piso,85000,5,144
Andalucía,Jaén,Chalet,550000,7,277
Andalucía,Jaén,Piso,184500,4,92
Andalucía,Jaén,Dúplex,269000,3,162
Andalucía,Jaén,Piso,90000,4,90
Andalucía,Jaén,Chalet,140000,2,115
Andalucía,Jaén,Piso,78000,4,133
Andalucía,Jaén,Piso,99000,4,133
Andalucía,Jaén,Chalet,329000,4,244
Andalucía,Jaén,Piso,65000,3,119
Andalucía,Jaén,Piso,125000,4,116
