com. autonoma,provincia,descripción,precio,habitaciones,m²
Extremadura,Badajoz,Piso,134000,3,309
Extremadura,Badajoz,Piso,57000,2,465
Extremadura,Badajoz,Piso,349900,5,155
Extremadura,Badajoz,Chalet,420000,6,61
Extremadura,Badajoz,Chalet,152000,4,268
Extremadura,Badajoz,Chalet,188500,5,45
Extremadura,Badajoz,Chalet,365000,4,64
Extremadura,Badajoz,Casa Rural,96800,3,263
Extremadura,Badajoz,Piso,180000,3,285
Extremadura,Badajoz,Piso,159990,4,330
Extremadura,Badajoz,Duplex,218000,5,226
Extremadura,Badajoz,Piso,69000,3,105
Extremadura,Badajoz,Piso,75000,3,72
Extremadura,Badajoz,Piso,72000,2,86
Extremadura,Badajoz,Piso,165000,3,60
Extremadura,Badajoz,Ático,64000,2,423
Extremadura,Badajoz,Chalet,300000,8,94
Extremadura,Badajoz,Casa Rural,160000,4,89
Extremadura,Badajoz,Chalet,675000,8,85
Extremadura,Badajoz,Chalet,37183,4,390
Extremadura,Badajoz,Piso,420000,5,91
Extremadura,Badajoz,Chalet,106000,3,59
Extremadura,Badajoz,Casa Rural,280000,5,460
Extremadura,Badajoz,Chalet,195000,3,242
Extremadura,Badajoz,Piso,37000,3,90
Extremadura,Badajoz,Piso,140000,3,70
Extremadura,Badajoz,Piso,270000,3,82
Extremadura,Badajoz,Casa Rural,250000,4,90
Extremadura,Badajoz,Piso,165000,3,250
Extremadura,Badajoz,Piso,150000,4,484
Extremadura,Badajoz,Piso,74600,3,100
Extremadura,Badajoz,Chalet,295000,5,248
Extremadura,Badajoz,Piso,298000,3,201
Extremadura,Badajoz,Piso,33300,2,286
Extremadura,Badajoz,Chalet,144900,2,84
Extremadura,Badajoz,Chalet,280000,4,248
Extremadura,Badajoz,Piso,203941,4,116
Extremadura,Badajoz,Chalet,260000,6,79
Extremadura,Badajoz,Chalet,75000,2,72
Extremadura,Badajoz,Chalet,204000,4,55
Extremadura,Badajoz,Chalet,80000,3,445
Extremadura,Badajoz,Piso,51000,4,63
Extremadura,Badajoz,Piso,102300,3,389
Extremadura,Badajoz,Piso,63200,3,69
Extremadura,Badajoz,Duplex,250000,3,69
Extremadura,Badajoz,Piso,89900,3,282
Extremadura,Badajoz,Piso,27000,2,94
Extremadura,Badajoz,Chalet,280000,5,68
Extremadura,Badajoz,Chalet,329000,5,451
Extremadura,Badajoz,Chalet,245000,3,285
Extremadura,Badajoz,Chalet,17000,2,318
Extremadura,Badajoz,Piso,150000,1,84
Extremadura,Badajoz,Chalet,55500,3,66
Extremadura,Badajoz,Piso,150000,1,221
Extremadura,Badajoz,Piso,157000,3,271
Extremadura,Badajoz,Chalet,101600,4,99
Extremadura,Badajoz,Piso,136000,4,266
Extremadura,Badajoz,Piso,80000,3,84
Extremadura,Badajoz,Piso,85000,3,195
Extremadura,Badajoz,Piso,245000,4,478
Extremadura,Badajoz,Piso,335000,5,50
Extremadura,Badajoz,Piso,97900,2,94
Extremadura,Badajoz,Piso,180000,3,221
Extremadura,Badajoz,Chalet,16900,3,111
Extremadura,Badajoz,Piso,125000,4,70
Extremadura,Badajoz,Piso,180000,4,60
Extremadura,Badajoz,Piso,32400,3,258
Extremadura,Badajoz,Casa Rural,48500,4,83
Extremadura,Badajoz,Casa Rural,399000,8,82
Extremadura,Badajoz,Chalet,75000,3,267
Extremadura,Badajoz,Duplex,137000,3,100
Extremadura,Badajoz,Chalet,100000,3,94
Extremadura,Badajoz,Chalet,130000,3,81
Extremadura,Badajoz,Piso,63000,2,120
Extremadura,Badajoz,Chalet,65000,8,288
Extremadura,Badajoz,Piso,175000,7,66
Extremadura,Badajoz,Casa Rural,74000,4,72
Extremadura,Badajoz,Chalet,131000,2,98
Extremadura,Badajoz,Piso,38900,2,356
Extremadura,Badajoz,Piso,57445,3,97
Extremadura,Badajoz,Piso,152125,3,98
Extremadura,Badajoz,Chalet,205000,4,288
Extremadura,Badajoz,Chalet,106500,4,478
