com. autonoma,provincia,descripción,precio,habitaciones,m²
Cataluña,Bacerlona,Piso,410000,3,102
Cataluña,Bacerlona,Piso,1105000,1,71
Cataluña,Bacerlona,Piso,1500000,3,200
Cataluña,Bacerlona,Piso,895000,3,161
Cataluña,Bacerlona,Piso,780000,3,118
Cataluña,Bacerlona,Ático,795000,3,166
Cataluña,Bacerlona,Piso,258000,3,73
Cataluña,Bacerlona,Piso,2600000,4,232
Cataluña,Bacerlona,Piso,269000,3,70
Cataluña,Bacerlona,Piso,990000,6,202
Cataluña,Bacerlona,Piso,1800000,1,120
Cataluña,Bacerlona,Chalet,1550000,4,360
Cataluña,Bacerlona,Piso,1195000,5,225
Cataluña,Bacerlona,Piso,1350000,3,140
Cataluña,Bacerlona,Piso,550000,3,125
Cataluña,Bacerlona,Chalet,4256000,6,740
Cataluña,Bacerlona,Chalet,840000,4,189
Cataluña,Bacerlona,Chalet,1850000,5,676
Cataluña,Bacerlona,Piso,330000,3,85
Cataluña,Bacerlona,Piso,750000,3,126
Cataluña,Bacerlona,Chalet,890000,4,289
Cataluña,Bacerlona,Piso,1690000,6,251
Cataluña,Bacerlona,Piso,299000,1,71
Cataluña,Bacerlona,Piso,500000,4,97
Cataluña,Bacerlona,Chalet,790000,4,212
Cataluña,Bacerlona,Piso,1790000,3,173
Cataluña,Bacerlona,Chalet,599000,5,228
Cataluña,Bacerlona,Ático,1750000,4,254
Cataluña,Bacerlona,Piso,990000,2,125
Cataluña,Bacerlona,Ático,550000,5,129
Cataluña,Bacerlona,Piso,540000,2,100
Cataluña,Bacerlona,Chalet,890000,4,221
Cataluña,Bacerlona,Piso,495000,3,130
Cataluña,Bacerlona,Piso,980000,3,151
Cataluña,Bacerlona,Piso,585000,5,185
Cataluña,Bacerlona,Piso,1400000,5,250
Cataluña,Bacerlona,Piso,1150000,2,130
Cataluña,Bacerlona,Chalet,479000,4,120
Cataluña,Bacerlona,Piso,740000,2,97
Cataluña,Bacerlona,Ático,890000,2,90
Cataluña,Bacerlona,Piso,565000,2,97
Cataluña,Bacerlona,Ático,219000,3,56
Cataluña,Bacerlona,Ático,1400000,3,150
Cataluña,Bacerlona,Piso,230000,4,119
Cataluña,Bacerlona,Piso,899000,5,160
Cataluña,Bacerlona,Chalet,995000,3,253
Cataluña,Bacerlona,Chalet,1250000,5,358
