Id del anuncio ,Título ,Tipo de inmueble ,Descripción ,Teléfono ,Dirección ,Precio ,Habitaciones
102294899 ,Casa independiente ,Chalet ,"GRUPO BEST SEGOVIA pone a la venta este precioso chalet independiente en la Urbanización Las Jarillas en la localidad de Zarzuela del Monte (Segovia). El pueblo se encuentra a tan solo dos kilómetros de la urbanización y ésta se encuentra muy bien comunicada ya que se encuentra a solo media hora de Segovia y Ávila y a una hora de Madrid. El chalet tiene una superficie de 165 m² construidos y se encuentra en una parcela plana de 1212 m². Consta de dos plantas: La planta baja se distribuye en salón con acceso a un amplio porche cocina independiente y equipada y semiabierta hacia el salón comedor independiente baño completo con ducha un dormitorio doble con armario empotrado y despensa en la zona de la bajo escalera. En la planta de arriba nos encontramos con dos dormitorios baño completo con bañera y dos pequeños trasteros. Dispone de garaje con capacidad para un coche y que dispone de agua luz y ventana. La zona exterior es ideal para disfrutar de la naturaleza y la tranquilidad. Cuenta con barbacoa una zona solada que sirve de porche y otro gran porche construido en pizarra con pérgola y con preciosas plantas alrededor. La vivienda está realizada con materiales de primera calidad y dispone de calefacción a través de acumuladores y agua caliente generada por termo eléctrico. ESTE CHALET ES PERFECTO YA SEA COMO PRIMERA O SEGUNDA RESIDENCIA. PODRÁS DISFRUTAR DE AMPLIOS ESPACIOS TANTO EN EL INTERIOR COMO EL EXTERIOR TRANQUILIDAD NATURALEZA Y ADEMÁS PARA MAYOR COMODIDAD SE VENDE AMUEBLADO." ,921267106 ,Zarzuela del Monte ,180000 ,3
100376211 ,Casa independiente ,Chalet ,"GRUPO BEST SEGOVIA pone a la venta precioso y amplio chalet independiente y con jardín en la localidad de Sanchonuño (Segovia). El chalet tiene una superficie total construida de 400 m² distribuidos de la siguiente manera: - La planta baja dispone de hall de entrada amplio salón con chimenea comedor sala de estar o despacho y cocina totalmente equipada. Tanto la cocina como el salón disponen de puertas de acceso al jardín. - Subiendo solo 5 escaleras llegamos a la primera planta que consta de: dormitorio en suite con baño completo con bañera dos dormitorios dobles y baño completo con ducha. Todos los dormitorios disponen de armarios empotrados. - Subiendo a la siguiente planta llegamos a la bajo cubierta que se encuentra totalmente acondicionada tiene luz natural y chimenea.  - En la planta sótano se encuentra el garaje (con capacidad para al menos dos coches) con luz y agua corriente otro gran espacio donde se encuentra el depósito de la caldera y que podría usarse de trastero y otra sala donde está la caldera. En esta misma planta nos encontramos con la bodega estupendo espacio donde disfrutar de las reuniones con familia y amigos. También hay una salita-comedor desde donde se puede acceder al jardín. Además esta planta dispone de aseo. La vivienda se encuentra rodeada de un maravilloso jardín con amplia zona de césped árboles frutales barbacoa pozo.. . En el jardín se ha construido una zona de porche realizada con todo detalle: preciosos arcos en las paredes tejado de madera acristalamiento que se puede abrir totalmente por lo que es una zona ideal para disfrutar tanto en invierno como en verano. ¡ESTA CASA LO TIENE TODO! ESTÁ REALIZADA CON MATERIALES DE PRIMERA CALIDAD ES MUY AMPLIA CON TODAS LAS COMODIDADES PARA DISFRUTAR EN TODAS LAS EPOCAS DEL AÑO Y EN UNA BUENA UBICACIÓN DENTRO DE UNA LOCALIDAD CON TODOS LOS SERVICIOS. ¡LLÁMANOS Y VAMOS A VISITARLA!" ,921267106 ,Sanchonuño ,240000 ,3
97965887 ,Casa de pueblo en Nueva 3 ,Casa Rural ,"Gran vivienda de dos plantas en Nava de la Asunción (Segovia). Lista para habitarse está amueblada y con calefacción. Todas las estancias son amplias y luminosas.  La vivienda tiene 354 m² construidos según catastro. Distribuidos en dos plantas comunicadas entre sí por medio de una escalera interior. También tiene un patio con acceso desde la planta baja. La parcela tiene 193 m² según catastro. DISTRIBUCIÓN: - Planta baja: con una superficie construida de 144,44m² con dos puertas de entrada. Está distribuida en hall de acceso vestibulo dos salones dos cocinas dos cuartos de baño dos dormitorios y una escalera de acceso a la planta primera. Tambien tiene acceso a un patio amplio con trastero y sala de calderas. Superficie construida del patio: 40 m².  - Planta primera: con una superficie construida de 135,85 m². Distribuida en terraza vestíbulo dos salones un cuarto de baño un aseo tres dormitorios y cocina.  Opciónalmente tambien se puede comprar una nave urbana frente a la vivienda (en calle Nueva 4) de los mismos propietarios con una superficie edificada de 206,25 m² más un patio de 58,50 m². Ideal para garaje y piscina. Precio: 35.000 €. Nava de la Asunción es un próspero pueblo de Segovia que está situado en el extremo occidental de la provincia. Forma parte de la Comunidad de Villa y Tierra de Coca a unos 42 kilómetros de distancia de Segovia capital. Cuenta con una población superior a los 3.000 habitantes siendo un núcleo urbano que crece año tras año. Tambien están cercanos Valladolid Olmedo Arévalo.. . A poco más de una hora en coche de Madrid. Entre sus lugares de interés destaca la iglesia parroquial de Nuestra Señora de la Asunción en cuyo interior se pueden contemplar elementos del siglo XVII y La ermita del Santo Cristo de la Expiración obra de finales del siglo XVI. Zonas deportivas (Frontón Polideportivo Municipal Campo de Fútbol Pista Polideportiva anexa pistas de pádel y tenis y Frontón descubierto) amplia oferta cultural y excelente gastronomía. Mejor verlo y visitar el pueblo y alrededores." ,608363782 ,Nueva 3 ,119000 ,5
100641100 ,Casa independiente ,Chalet ,"GRUPO BEST SEGOVIA vende este espectacular chalet individual en la urbanización de los Ángeles de San Rafael.  SI BUSCAS UNA VIVIENDA AMPLIA CON TODAS LAS COMODIDADES Y EN PERFECTO ESTADO SIGUE LEYENDO PORQUE ESTE CHALET LO TIENE TODO. PRECIO NEGOCIABLE Tiene una superficie útil de 330 m² y está dividido en tres plantas: - La planta baja consta de un amplio salón con chimenea y con acceso a una terraza que da al jardín comedor cocina independiente y equipada un baño completo con ducha y un dormitorio en suite (con su baño completo con bañera). - En la planta primera nos encontramos con tres dormitorios (todos dobles y con armarios empotrados). Dos de ellos además tienen acceso a dos preciosas terrazas con vistas al jardín. En esta planta también hay un baño completo con bañera. - Al acceder al sótano nos encontramos con una magnífica zona de 130 m². Allí podremos disfrutar de dos amplias salas que sirven de comedor y de salón. También en esta planta hay otro espacio diáfano y un aseo.  La vivienda también dispone de garaje con acceso directo a la planta baja.  Para seguir disfrutando de la vivienda la zona exterior de la casa cuenta con preciosas zonas verdes árboles y una estupenda zona de ocio con: barbacoa cubierta piscina de obra de 8 x 4 m caseta de obra para aperos y un aseo. Además la urbanización de Los Ángeles de San Rafael tiene una excelente comunicación con Madrid y Segovia y dispone de gran cantidad de servicios tales como farmacia supermercado hostelería.. .  EN DEFINITIVA ÉSTA PODRÍA SER LA CASA DE TUS SUEÑOS." ,921267106 ,Los Ángeles de San Rafael ,355000 ,4
101528315 ,Piso ,Piso ,"GRUPO BEST SEGOVIA vende en exclusiva un estupendo piso de 3 dormitorios en el Paseo Conde Sepúlveda. El piso tiene una superficie útil de 75 m² y consta de hall de entrada 3 dormitorios dobles cocina con una galería-despensa baño con ducha y amplio salón-comedor muy luminoso y con acceso a una terraza con vistas a la calle. El piso está totalmente reformado con materiales de calidad y se vende amueblado con todo el mobiliario a estrenar.  NO ESPERES MÁS ESTE PISO ES PERFECTO PARA MUDARTE CUANDO QUIERAS Y CON UNA ESTUPENDA UBICACIÓN." ,921267106 ,Ezequiel González - Cde. Sepulveda ,180000 ,3
100876261 ,Dúplex ,Duplex ,"GRUPO BEST SEGOVIA vende chalet adosado en la localidad de Palazuelos de Eresma (Segovia). La vivienda consta de tres plantas y tiene la siguiente distribución: - En la planta baja se encuentra el salón-comedor que además tiene acceso a una terraza cocina independiente y equipada y un aseo. - Planta primera: Consta de un dormitorio en suite con baño completo con bañera dos dormitorios dobles y otro baño completo. Todos los dormitorios tienen armarios empotrados y son exteriores por lo que son muy luminosos. - Planta segunda: Consta de una habitación y una amplia terraza-solarium donde disfrutar del aire libre y las vistas. También dispone de dos pequeños trasteros. El inmueble se encuentra muy bien ubicado dentro de la localidad al lado de la Iglesia. Palazuelos de Eresma se encuentra a cinco minutos de Segovia y cuenta con todos los servicios.  ¡SI BUSCAS UNA VIVIENDA LISTA PARA ENTRAR A VIVIR CON TODAS LAS COMODIDADES Y EN UN BUEN ENTORNO PONTE EN CONTACTO CON NOSOTROS Y VAMOS A VISITARLA!" ,921267106 ,Palazuelos de Eresma ,175000 ,4
99547315 ,Casa independiente ,Chalet ,"GRUPO BEST SEGOVIA pone a la venta estupendo chalet individual de 174 m² y con una parcela de 1900 m² en la localidad de Matabuena (Segovia). La casa está distribuida en dos plantas: - En la planta baja tiene hall de entrada un amplio salón comedor con chimenea cocina completamente equipada dormitorio doble con armario empotrado y baño completo con ducha. - En la planta primera hay tres habitaciones de gran superficie y con armarios empotrados y un baño completo con bañera. En la entrada exterior de la casa hay un bonito porche techado donde poder disfrutar de las maravillosas vistas. Dentro de la parcela hay otra edificación que puede servir de bodega trastero o garaje.  ESTÁ PODRÍA SER LA CASA QUE BUSCAS: LISTA PARA ENTRAR A VIVIR Y CON TODAS LAS COMODIDADES Y SITUADA EN UN ENTORNO ÚNICO DONDE DISFRUTARÁS DE LA TRANQUILIDAD Y LA NATURALEZA EN SU AMPLIA PARCELA." ,921267106 ,Matabuena ,240000 ,4
101876807 ,Piso ,Piso ,"GRUPO BEST SEGOVIA vende EN EXCLUSIVA piso en el Paseo Conde Sepúlveda en Segovia. El piso se encuentra en una 6ª planta y tiene una superficie útil de 80 m². La vivienda se distribuye en tres habitaciones (dos dobles con armarios empotrados y una sencilla) dos baños completos con bañera cocina independiente con acceso a una galería (con gran cantidad de espacio de almacenamiento y zona para tender) y gran salón-comedor con acceso a una terraza acristalada y muy luminosa con vistas de la ciudad. El edificio en el que se encuentra tiene ascensor y fácil acceso para personas con movilidad reducida. El piso necesita reforma pero tiene muchísimas posibilidades por su superficie ubicación y orientación. El Paseo Conde Sepúlveda es una de las zonas más demandadas de Segovia ya que está a 10 minutos del centro y dotada de todos los servicios. ESTE PISO PODRÍA CONVERTIRSE EN TU VIVIENDA PERFECTA CON TODAS LAS COMODIDADES Y EN UNA DE LAS MEJORES ZONAS DE SEGOVIA." ,921267106 ,Ezequiel González - Cde. Sepulveda ,160000 ,3
98771272 ,Casa independiente en C/pisa 160 ,Chalet ,"INMOBILIARIA LOS ÁNGELES VENDE: Magnífico Chalet Independiente de una planta con salida a dos calles en zona muy tranquila en la urbanización de Los Ángeles de San Rafael. La vivienda unifamiliar de 242 m² consta de:  -Porche entrada recibidor salón-comedor cocina con terraza dos baños completos tres habitaciones ( una de ellas con baño completo). Escaleras que dan acceso al garaje en planta baja.  - Garaje de 111 m².  Calefacción de gasoil. Jardín de 972 m² muy llano.  Perfecto para entrar a vivir. La urbanización está dotada de autobuses urbanos e interurbanos. Línea de autobús Madrid-Segovia. a 35 minutos de Madrid. Servicios (farmacia centro médico supermercados.. . ) y de ocio ( piscinas actividades acuáticas campo de golf centro ecuestre.. . ) Agenda tu visita o bien visítanos en nuestra oficina en la entrada de la urbanización." ,919386936 ,C/PISA 160 ,209000 ,3
101949716 ,Piso en Calle del Lirio ,Piso ,"PISO EN VENTA JUNTO A CONDE SEPÚLVEDA  CON ASCENSOR GARAJE Y TRASTERO No hace falta que sigas buscando. TRIANGULO INMOBILIARIA te ofrece esta EXCELENTE VIVIENDA completamente AMUEBLADA situada en una de las zonas más solicitadas de Segovia en la zona de CONDE SEPÚLVEDA tenemos este piso de 118 m2 con ASCENSOR TRASTERO y GARAJE por un precio muy atractivo.  Esta vivienda cuenta con 3 DORMITORIOS 2 BAÑOS completos con plato de ducha salón con acceso a terraza y cocina completa con electrodomésticos. Es una segunda planta con ascensor muy soleada y luminosa. El suelo de la vivienda es de parquet y gres en baños y cocina y consta de doble ventanas de aluminio. La calefacción es central de gas natural. Pregunta por la referencia P7064. ¡ En TRIANGULO CUADRAMOS todo para que salga REDONDO!" ,921262994 ,Calle del Lirio ,194990 ,3
