Id del anuncio,Título,Tipo de inmueble,Descripción,Teléfono,Dirección,Precio,Habitaciones
101580103,Piso en Calle Valverde 8,Piso,"REFERENCIA: 661AF - Piso completamente reformado y listo para entrar a vivir. Se entregaría recién pintado amueblado equipado con menaje.. . solo para traer la ropa y comenzar a disfrutarlo. Reformado por completo cambiando distribución ventanas suelos electricidad fontanería puertas. todo. Consta dos dormitorios salón baño con cabina de hidromasaje cocina con península y zona para comer recibidor y trastero. Situado en pleno centro y gracias a su cuarta planta(sin ascensor) recibe muchísima luz solar durante todo el día.",979240736,Calle Valverde 8,92000,2
100989928,Piso en Calle María de Padilla 1,Piso,"REFERENCIA: 65DFE - Vivienda lista para entrar a vivir. Este piso de construcciones Valderrama ha recibido algunas mejoras a lo largo de los años entre ellas la instalación de suelo porcelánico en toda la vivienda sustituida la bañera por un amplio plato de ducha eliminado el bidé para la colocación de mayor almacenaje.. . Se encuentra distribuida en amplio recibidor cocina con zona para poder comer y salida a galería cómodo salón-comedor dos baños dos dormitorios y plaza de garaje. La vivienda se entrega sin amueblar pero existe la posibilidad de adquirirla amueblada. Solicita ya tu visita!",979240736,Calle María de Padilla 1,120000,2
99139345,Piso en Calle Alonso Fernández de Madrid,Piso,"Vivienda en Palencia de 2007 a estrenar con vistas. Dispone de tres dormitorios con armarios empotrados dos baños con bañera uno integrado en el dormitorio principal salón amplio cocina semi-amueblada y trastero. Cuenta con suelos de parquet 3 armarios empotrados ventanas de pvc calefacción individual de gas y portal del edificio accesible. Muy luminoso situado en la zona centro de la ciudad al lado de Correos muy cerca de la estación de tren y autobús y al lado de Calle Mayor Principal. Dispone de todos los servicios necesarios alrededor del piso colegios centro de salud farmacia supermercados transporte centros deportivos zonas de ocio.. . Contacten para visitarla sin compromiso.",979240497,Calle Alonso Fernández de Madrid,205000,3
101863851,Piso en Calle Eras del Bosque 13,Piso,"REFERENCIA: 66339 - Soleada vivienda con tres dormitorios y dos baños completos con ventana. Situado en la calle Eras del Bosque este inmueble se encuentra a tan solo 8 minutos andando del comienzo de la calle Mayor Principal. Recibe luz solar directa por las mañanas en el salón-comedor y la cocina y por las tardes en los dos dormitorios del fondo. Se compone de recibidor cocina con una pequeña terraza cubierta salón-comedor con dos grandes ventanales tres dormitorios dos baños completos y un trastero. El portal se encuentra completamente adaptado para personas con movilidad reducida. Suministros recientemente dados de baja.",979240736,Calle Eras del Bosque 13,110000,3
101978728,Chalet en Calle el Oro 16,Chalet,"REFERENCIA: 663B5 - ¿Estas buscando una casa para disfrutar los meses de buen tiempo o todo el año? Aqui te traemos esta casa situada en pleno corazón del pueblo de Grijota situado solo a 5km de la capital palentina. La vivienda se encuentra lista para entrar a vivir. Instalación eléctrica y fontanería nuevas cocina instalada hace unos meses y un sin fin de mejoras que se han ido realizando.. . La vivienda se distribuye en dos plantas: *Planta baja: recibidor cocina con alacena baño completo despensa salón-comedor y patio de unos setentas metros con la mitad cubierta por un sotechado y la otra mitad al aire libre. *Planta superior: dormitorio y zona abuhardillada en bruto. No esperes más y solicita ya tu visita.",979240736,Calle el Oro 16,48000,1
100342301,Piso en Calle San Quintín 3,Piso,"REFERENCIA: 65A16 - Vivienda lista para entrar a vivir con todos los suministros dados de alta solo necesitarás traer la ropa! Este inmueble se distribuye en recibidor tres dormitorios (uno de ellos con salida al patio compartido) dos baños completos salón-comedor cocina plaza de garaje y trastero. Se encuentra situado en lo que denominamos un bajo alto es decir las ventanas no se encuentran a pie de calle otorgándole de una intimidad completa. No dudes en solicitar tu visita.",979240736,Calle San Quintín 3,128000,3
100616412,Piso en Calle Don Pelayo 18,Piso,"REFERENCIA: 65BE7 - A la venta este amplio y luminoso piso. Si estás buscando algo con la posibilidad de hacer una gran cocina americana este es tu inmueble. Se encuentra distribuido en tres dormitorios dos baños completos recibidor cocina amplia con zona de office y salón-comedor. La vivienda cuenta a mayores con una plaza de garaje en el primer sótano. La comunidad cuenta con dos ascensores prácticamente nuevos de 6 plazas y portal adaptado a personas con movilidad reducidas. No esperes más y solicita tu visita.",979240736,Calle Don Pelayo 18,99500,3
101609143,Piso en Avenida de Cuba 15,Piso,"REFERENCIA: 661D8 - Vivienda de reciente construcción lista para entrar a vivir y prácticamente sin uso. Este inmueble situado en una zona excelente de la ciudad dispone de todos los servicios necesarios para el día a día a tan sólo 10 minutos andando del centro de la ciudad. Se distribuye en recibidor cocina amueblada y equipada tres dormitorios con armarios empotrados salón-comedor baño completo aseo plaza de garaje y trastero. En la vivienda se instalo de obra el suelo de parquet se cambiaron las puertas y se vistieron todos los armarios. Vivienda sujeta a condiciones de venta VPO.",979240736,Avenida de Cuba 15,149900,3
101640647,Piso en Calle Batalla del Tamarón 11,Piso,"REFERENCIA: 661FE - Soleado y acogedor apartamento de dos dormitorios. Situado en un barrio que se está rejuveneciendo día a día El Cristo es actualmente el barrio con la población más joven de toda la ciudad. La vivienda con orientación este se encentra situada en una tercera planta por lo que recibe mucha luz solar y claridad en todas sus estancias y gracias a ello y el hecho de estar protegida por arriba por abajo y por los lados hace de este inmueble un hogar cálido en invierno con poco gasto energetico. El piso se encuentra distribuido en recibidor dos baños completos cocina amueblada salón-comedor dos dormitorios plaza de garaje y trastero. No lo dudes más y solicita ya tu visita.",979240736,Calle Batalla del Tamarón 11,83500,2
99753308,Piso en Avenida Campos Góticos 59,Piso,"REFERENCIA: 65521 - Vivienda en buen estado en una zona excelente la ciudad.  Este piso posee una vista despejada a la plaza de toros lo que le otorga mucha luz natural.  El inmueble se distribuye en tres dormitorios(dos de ellos armarios empotrados)dos baño completos (uno de ellos en suite) recibidor salón-comedor con gran ventanal y cocina con galería cerrada y plaza de garaje. El portal se encuentra adaptado para personas con movilidad reducida y dispone de ascensor para el acceso a las viviendas.",979240736,Avenida Campos Góticos 59,124500,3
102229861,Piso en Calle Luis Vives 12,Piso,"REFERENCIA: 664D8 - Luminoso bajo listo para entrar a vivir completamente amueblado. Esta vivienda situada muy cerquita del pabellón Mariano Haro y de la zona del Moesia se distribuye en recibidor baño completo con ducha dormitorio salón-comedor y cocina. Todas las ventanas son de PVC con doble cristal y oscilobatientes calefacción de gas individual suelos de parquet.. . Este apartamento se encuentra estupendamente conservado no seria necesario ni pintarlo. No dudes en contactar con nosotros para ampliar la información.",979240736,Calle Luis Vives 12,79900,1
97637302,Piso en Paseo Victorio Macho 38,Piso,"REFERENCIA: 64AB2 - Estupendo bajo completamente amueblado y listo para entrar a vivir. La vivienda se distribuye en 2 dormitorios amplios baño completo despensa cocina con pequeña terraza recibidor y salón-comedor de grandes dimensiones. Vivienda de construcción reciente está situada en una zona tranquila de la ciudad con los accesos adaptados a personas con movilidad reducida. Todo el piso es completamente exterior y las ventanas dan a una zona peatonal sin apenas ruido. Gran oportunidad.",979240736,Paseo Victorio Macho 38,89000,2
101880059,Piso en Calle Francisco Pizarro,Piso,"Estas buscando un piso nuevo para entrar a vivir? Tienes ante ti un pisazoo recien reformado con dos habitaciones un salon enorme y una terraza donde poder ver el atardecer palentino.  Piso en una zona inmejorable con todos los servicios a mano colegios supermercados bares farmacias etc.  No esperas más y ven a ver esta OPORTUNIDAD.  Además hay posibilidad de garaje en frente del piso con lo que cuesta aparcar en esta zona!  GESCAYON - GESTIÓN DE PROPIEDADES - AVENIDA SANTANDER 48 BAJO PALENCIA –.",979240562,Calle Francisco Pizarro,94900,2
99430164,Ático en Calle Juan Antonio Bardem 50,Ático,"REFERENCIA: 6551A - Luminoso ático con espectaculares vistas sobre la orilla del río. Este inmueble se encuentra acondicionado a mimo tomas de tv y corriente empotradas para no tener ningún cable al descubierto estores eléctricos con mando a distancia luces del salón con potenciómetro baños de Porcelanosa cocina equipada y amueblada con primeras calidades ambas terrazas cerradas. La vivienda se distribuye en dos dormitorios con armarios empotrados dos baños completos recibidor con armario empotrado cocina y salón-comedor con salida a la terraza delantera terraza trasera con salida desde el dormitorio principal trasteros y DOS plazas de garaje incluidas en el precio. No esperes más y solicita ya tu visita.",979240736,Calle Juan Antonio Bardem 50,175000,2
