Id del anuncio,Título,Tipo de inmueble,Descripción,Teléfono,Dirección,Precio,Habitaciones
100802036,Piso,Piso,"Venta de excelente piso en zona Mariano Vicen de Soria. La vivienda dispone de 120 m2 útiles que se distribuyen en un hall de entrada amplio una gran cocina con zona amplia de ofice y una galería 3 dormitorios (el principal con baño en suite) un cuarto polivalente como despensa / vestidor 2 baños completos semireformados y un gran salón-comedor a dos ambientes. En el precio de venta se incluye una plaza de garaje cerrada. El piso es todo exterior con mucha luz y una estupenda orientación este- sur. La calefacción es de gasoil y la comunidad son 165 euros/mes. El edificio se encuentra en muy buen estado con ascensor y acceso adaptado para personas con movilidad reducida. Un piso con muchas posibilidades y en pleno Centro de Soria junto a colegios farmacias supermercados bancos y 1 minuto andando de la Dehesa de Soria. ¡Si buscas una ubicación inmejorable no dudes en venir a verlo! NO COBRAMOS HONORARIOS AL COMPRADOR. TRATO DIRECTO CON LA PROPIEDAD TOTAL TRANSPARENCIA.",854780857,Zona Polideportivos Asperon - Mariano Vicen,189000,3
102187068,Piso,Piso,"Venta de piso en zona Escuela de Artes (Soria). La vivienda es toda exterior y se encuentra situada junto a la Escuela de Artes de Soria y la zona peatonal. Cuenta con 74 m2 que se distribuye en 3 dormitorios salón - comedor cocina y un cuarto de baño. En el piso se ha hecho una reforma casi completa todas las ventanas a excepción de 2 están cambiadas el suelo y las puertas. La cocina y el baño fueron reformados y amueblados a medida. Es una cuarta planta con ascensor y la calefacción es central de gasoil. ¡Si buscas una vivienda céntrica para entrar a vivir o como inversión está es la tuya! ¡Concreta tu visita! NO COBRAMOS HONORARIOS AL COMPRADOR. TRATO DIRECTO CON LA PROPIEDAD TOTAL TRANSPARENCIA.",854780857,La Florida - San Pedro,120000,3
101019775,Piso,Piso,"Venta de espectacular piso junto a la Dehesa de Soria. En pleno paseo del Espolón de Soria en una de las mejores ubicaciones de la ciudad y en un de los edificios más emblemáticos de la capital se encuentra esta gran vivienda de 170 m2 útiles. El piso se distribuye en 4 habitaciones (la principal con baño en suite y zona de vestidor) 3 baños completos con un salón comedor de 50 m2 con 4 ambientes chimenea de leña y acceso a una galería con impresionantes vistas a plaza mariano Granados el Espolón y la Sierra de Santa Ana. La cocina cuenta con una cocina de trabajo y una zona de office y almacenaje además de un tendal con zona de lavado. Es una quinta planta con orientación este- oeste. Junto a la vivienda se incluyen 2 plazas de garaje y 2 trasteros. ¡En pleno centro de Soria! ¡Si buscas una vivienda exclusiva con inmejorables calidades esta es la tuya! NO COBRAMOS HONORARIOS AL COMPRADOR. TRATO DIRECTO CON LA PROPIEDAD TOTAL TRANSPARENCIA.",854780857,Centro,400000,4
90719014,Caserón,Casa Rural,"Una encantadora y espaciosa casona rústica del siglo XVIII en un tranquilo pueblo rural.  Casa de pueblo del siglo XVIII en perfecto estado que ofrece un hogar acogedor totalmente equipado conservando encantadores toques originales y con gran espacio al aire libre. Una encantadora casona rústica del siglo XVIII en perfecto estado y lista para entrar a vivir esta extraordinaria propiedad es el lugar perfecto para disfrutar de las actividades relacionadas con el monte y los deportes al aire libre. Además ofrece mucho espacio para los invitados. Construida durante el siglo XVIII en el corazón del pueblo la propiedad forma parte de un conjunto de antiguas casas muy bien conservadas que pertenecieron al gremio medieval de ganaderos de Castilla la Mesta. Hoy en día esta encantadora casa totalmente renovada y con todas las comodidades de la vida moderna sigue irradiando historia y tradición con su exterior de entramado de madera y un sinfín de características originales. Esta propiedad de dos plantas una de las más grandes del pueblo tiene una superficie construida total de 400 m2 arriba consta de cuatro habitaciones grandes dos baños dos salones espaciosos (uno con chimenea y otro con estufa de leña) una cocina-comedor abierta con barra americana y un amplio distribuidor que se utiliza también como biblioteca. En la planta baja consta de una gran zona de estar una habitación cuarto de calderas y un gran espacio diáfano actualmente de servicio. En el exterior hay un amplio patio amurallado con barbacoa y un choco con horno de leña ideal para disfrutar de agradables veladas en verano. Las magníficas dimensiones de la propiedad la hacen muy versátil y aunque esté decorada con exquisito gusto ofrece muchas oportunidades para personalizarla a tu gusto. Si te encaja en el precio están incluidos: 2 camas de matrimonio 2 camas individuales 1 litera frigorífico lavavajillas lavadora chimenea con casette y estufa de leña. El pueblo está situado en un paraje bucólico de las Tierras Altas sorianas a tan solo 25 km de la ciudad de Soria. La zona es en gran parte agrícola (destaca la ganadería ovina) y se caracteriza por sus extensas arboledas de acebos. Es un destino popular para disfrutar de actividades al aire libre como la caza el senderismo la bicicleta de montaña y la equitación. También hay un campo de golf a menos de 25 minutos.",919389017,Castilfrio de la Sierra,298000,4
102474134,Piso,Piso,"Venta de piso en zona Santo Domingo de Soria. Vivienda en pleno centro peatonal de Soria que dispone de 3 dormitorios 2 baños completos salón - comedor con un mirador a zona peatonal y cocina con acceso a un patio interior. En el precio de venta se incluen dos trasteros. Se encuentra en buen estado para entrar a vivir. En cuanto a calidades dispone de suelo de parquet ventanas de aluminio climalit y puertas de madera. El piso tiene orientación este- sur para 2 de las estancias. La calefacción es central de gasoil con termostato individual. La finca es del año 1996 y dispone de ascensor. ¡En una ubicación inmejorable en pleno centro de Soria! ¡No dudes en venir a verlo! NO COBRAMOS HONORARIOS AL COMPRADOR. TRATO DIRECTO CON LA PROPIEDAD TOTAL TRANSPARENCIA.",854780857,Centro,156000,3
101438599,Piso en Avenida de Zaragoza 9,Piso,"Vendemos vivienda con gran terraza a zona no transitada por coches consta de Hall de entrada Salón cocina cuarto de baño y trastero  Cuenta con Estación de Renfe y paradas diarias en la misma población así como paradas de Aútobus bien comunicado con Madrid. Esta ubicada en un pequeño pueblo de la Provincia de Soria que se llena en las épocas de vacaciones desde Navidad al verano Grandes excursiones y rutas de senderismo El municipio de Arcos de Jalón junto con el territorio que ocupan sus pedanías cuenta con un gran número de caminos y sendas tradicionales que recorren a su paso multitud de parajes naturales de gran valor y belleza que se adaptan perfectamente a la práctica del deporte de la bicicleta de montaña. son su mejor atractivo  Historia: El término municipal de Arcos de Jalón se extiende por el límite suroriental de la provincia de Soria en el denominado valle del Jalón lugar de asentamiento de romanos celtíberos y visigodos antes de la llegada de los musulmanes que históricamente ha servido de vía de comunicación entre la Meseta y Aragón. La mejor idea disponer de una vivienda dentro de una población con todas los servicios y fuera de la gran ciudad  ¿Habías pensado en tener a tu disposición para tus retiros de la gran ciudad un pequeño  apartamento fácil de mantener y cuidar? Esta es tu oportunidad la casa esta montada claro que se pueden mejorar muchas cosas ¿Ven a verla y haz tu oferta estaremos encantados de oírla!",609575944,Avenida de Zaragoza 9,19000,1
102067638,Chalet en Calle Collado,Chalet,"De particular a particular y sin comisiones. Llámanos y visita esta vivienda. Gran casa de 426m²en La Cuesta Villar del Rio provincia de Soria. Esta vivienda por su amplitud satisface las necesidades de una familia con niños y es ideal para explotarla con turismo rural. La vivienda dispone de amplio salón cinco habitaciones dos baños y espaciosa cocina amueblada completamente independiente del resto de estancias y equipada con electrodomésticos. Además la vivienda cuenta con terraza para disfrutar de luz natural en toda la estancia y un patio con una casita que ofrece muchas posibilidades. El inmueble es todo exterior. Está situada en una vía de fácil acceso Además por su orientación sur es una casa muy soleada en las horas centrales del día. El patio trasero de la vivienda se puede habilitar como garaje. La vivienda se vende amueblada y en buen estado lista para comenzar la mudanza. En cuanto a las calidades cuenta con carpintería de madera energía solares chimenea y cocina de leña. Esta casa está situada en una zona bien comunicada muy cerca de la parada de autobús. Se encuentra en un lugar perfecto para conectar con la naturaleza aire limpio y mucha tranquilidad. h1o3u7s5e2l7l.",919389411,Calle Collado,170000,5
99498765,Chalet en Calle Bienestar,Chalet,"De particular a particular. Sin comisiones. Llámanos y visita esta vivienda. Posibilidad de alquiler con opción a compra!  Gran casa de 336 m² de superficie en una parcela de 900 m² en Golmayo provincia de Soria. Por el espacio que te ofrece este chalet es ideal para una familia con hijos.  Este chalet tiene tres plantas de altura y se distribuye en amplio y luminoso salón comedor cocina amueblada absolutamente independiente del resto de estancias y equipada con electrodomésticos y lavadero aparte. La casa cuenta con cinco dormitorios tres cuartos de baño completos y una planta baja diáfana de 120 m² que se usa como garaje. La casa cuenta con una espaciosa terraza con unas vistas inmejorables al campo para así disfrutar de la tranquilidad de la zona. El inmueble es todo exterior cuenta con barbacoa piscina desmontable y pozo. Además de todo lo anterior la casa cuenta con un merendero aparte de la vivienda con chimenea y baño propio para disfrutar de los ratos libres. Está situada en una vía de fácil acceso y por su orientación suroeste podrás disfrutar del sol todo el día. La vivienda se vende sin amueblar y en buen estado lista para poder entrar a vivir. En cuanto a las calidades este chalet cuenta con calefacción por suelo radiante carpintería exterior de aluminio ventanas de doble acristalamiento climalit suelos de tarima que da mucha calidez a la vivienda de gres y mármol de fácil mantenimiento y gran resistencia. Esta casa está situada a 1 km de Soria en la Urb. las Camaretas una zona tranquila y bien comunicada a 300 metros está el centro comercial más grande de Soria con Alcampo Decathlon y muchos más y también a doscientos metros el complejo deportivo con campo de fútbol muy cerca de la parada de autobús. Para mayor comodidad la vivienda se encuentra muy cerca de un centro médico un colegio y todos los servicios necesarios.  h1o3u4s5e2l0l.",919389411,Calle Bienestar,395000,5
95221048,Piso,Piso,"REF. 6916/1441. Venta de piso céntrico en zona Avenida de Navarra (Soria). Esta situado en pleno corazón de Soria junto a la Dehesa y con todos los servicios en la puerta de casa. Consta de 103 m2 útiles distribuidos en 3 dormitorios 2 baños amplio salón -comedor de 40 m2 y cocina. La vivienda dispone de plaza de garaje incluida en el precio en el mismo edificio. En cuanto a calidades cuenta con suelos de madera ventanas de aluminio y puertas de madera. La calefacción es de gasoil centralizado. La comunidad son 150€/mes.  ¡No dudes en venir verlo! NO COBRAMOS HONORARIOS AL COMPRADOR. TRATO DIRECTO CON LA PROPIEDAD TOTAL TRANSPARENCIA.",975123637,Centro,187000,3
90364121,Chalet adosado en Avenida Enr León 32,Chalet,"Casa de dos plantas de reciente construcción (moderna) con cochera y almacén. La vivienda está en buenas condiciones para entrar a vivir y se compone de dos plantas. en planta baja: Recibidor -salón comedor Cocina Baño completo despensa y una amplia cochera almacén a la que se accede por la calle Arroyo junto a la vivienda y que se comunica con la misma por el recibidor. La cochera tiene doble planta que se utiliza como Desván o Trastero. En la planta primera y subiendo por la escalera hay cuatro dormitorios y un baño con ventana a la calle. La vivienda se encuentra en perfecto estado para ser habitada de inmediato. Tejado arreglado recientemente. Además se vende conjuntamente con la vivienda una huerta con pozo que hay junto a la misma. Ubicada en Valdanzo.",947843432,Avenida Enr León 32,40000,4
