Id del anuncio,Título,Tipo de inmueble,Descripción,Teléfono,Dirección,Precio,Habitaciones
101929267,Chalet adosado en Avenida de Chinchapapa 2,Chalet,"Castro Inmobiliaria Era vende impecable chalet adosado en esquina con jardín privado. Ubicado en la mejor zona de Cotolino y una de las más demandadas de Castro sin cuestas y la playa de Brazomar a escasos metros. Podemos encontrar todo tipo de servicios como supermercados farmacias centro de salud juzgados zonas de ocio infantiles bares y restaurantes etc. A su vez está muy bien comunicado por transporte público para ir al centro de Castro como con Bilbao y Barakaldo situada una parada de autobús a la salida del edificio. La vivienda se distribuye en tres plantas de la forma que sigue: Planta sótano: un garaje embaldosado que dispone de puerta automática txoko totalmente amueblado con ventana aseo y despensa. Planta baja: terraza porche en la entrada de la casa embaldosada junto con otra terraza. Hall de entrada aseo cocina equipada con todos los electrodomésticos y gran salón comedor con salida a la terraza. Planta primera: distribuidor habitación principal baño en suite otras tres habitaciones con armarios de buen tamaño y otro baño con ducha. Se encuentra dentro de una urbanización cerrada que cuenta con una gran piscina y zonas verdes. Dispone de todos los servicios alrededor y muy cerca de la playa. * HAGA CLIC EN EL VIDEO PARA OBTENER UNA MAYOR INFORMACIÓN DEL INMUEBLE. Tu inmobiliaria en Castro de toda la vida.",842900459,Avenida de Chinchapapa 2,545000,4
100535405,Piso en arciseri,Piso,"***EXCLUSIVA INMOBILIARIAS. COM*** SU INMOBILIARIA DE CONFIANZA EN CASTRO URDIALES vende amplia vivienda de 3 habitaciones con TERRAZA y GARAJE en zona de Cotolino en una bonita Urbanización de Castro Urdiales con PISCINA comunitaria y ZONAS VERDES. A 5 minutos de la preciosa playa de Brazomar. Se distribuye en. - -Recibidor amplio con gran armario empotrado vestidor. -Salón comedor amplio con grandes ventanales que le dan luminosidad a la estancia. -Cocina grande totalmente amueblada y equipada con electrodomésticos con zona de comedor y con salida a terraza amplia. -Habitación principal con cama de matrimonio y ventanal amplio con salida directa a la terraza amplia. -2ª habitación luminosa que cuenta con gran armario empotrado. -3ª habitación con dos camas individuales y armario empotrado espacioso. -2 baños amplios y completos con bañera. TERRAZA. GARAJE incluido en el precio. POSIBILIDAD DE UNA 2ª PARCELA DE GARAJE. SUELOS DE MADERA. VENTANAS PVC. CALEFACCIÓN A GAS NATURAL. ARMARIOS EMPOTRADOS. EXTERIOR. ASCENSOR. Ubicado en zona inmejorable de Cotolino con buen acceso a paradas de bus y rodeado de todo tipo de servicios colegios institutos comercios supermercados zonas de ocio a 5 minutos de la preciosa playa de Brazomar y a 1 minuto de la cala de Cotolino con zonas verdes y paseos maravillosos. NO LO DUDE LLÁMENOS! SE LA ENSEÑAREMOS ENCANTADOS! IMPRESCINDIBLE VER. COD. - 8713-A.",842900935,arciseri,235000,3
102126717,Piso en Calle de la Ronda 52,Piso,"Inmobiliaria ERA vende EXCLUSIVA VIVIENDA con vistas al mar y al parque de la Barrera en Castro Urdiales. Ubicado a escasos metros del puerto y del paseo marítimo. Esta vivienda por su ubicación privilegiada se convierte en el inmueble perfecto para disfrutar de las mejores vistas de Castro Urdiales. Se encuentra en pleno centro cerca de bonitas playas y del muelle San Luis. Dispone de zona de buceo y servicio de salvamento durante el periodo de verano. Inmueble con 206 m2 se distribuye en gran recibidor con armario empotrado y ventana lo que da una bonita luz natural cocina espaciosa amueblada y con acceso a un aseo gran salón comedor con grandes ventanales con salida a una bonita terraza y vistas despejadas: . Separado por una puerta encontramos la zona de descanso con 6 amplías habitaciones cada una con su armario empotrado dos baños completos y otra terraza. Vivienda con mucha luz. Muchas posibilidades de convertirla en un hogar maravilloso por su gran espacio. Ventanas de PVC. Calefacción de gas ciudad. Haga clic en el VIDEO para obtener una mayor información del inmueble. Tu inmobiliaria en Castro de toda la vida.",842900459,Calle de la Ronda 52,448000,6
100217119,Piso en Calle Leonardo Rucabado 5,Piso,"Inmobiliaria ERA vende piso en el centro de Castro Urdiales. Ubicado en un situación privilegiada rodeado de todos los servicios tales como colegios farmacias zona de ocio e infantiles paradas de autobús urbano línea con Bilbao y Barakaldo centro de salud supermercados colegios.. . La vivienda se distribuye en hall salón comedor cocina amueblada y equipada dos habitaciones y un baño completo con bañera. Haga clic en el video para obtener una mayor información del inmueble. Tu inmobiliaria en Castro de toda la vida.",842900459,Calle Leonardo Rucabado 5,185000,2
102131935,Piso en Calle Joaquín Costa 17,Piso,"Este imponente inmueble nos recibe con un hall distribuidor cálido y espacioso que nos conduce hacia el magnífico salón comedor bañado en luz natural gracias a sus amplios ventanales. Un oasis de confort y elegancia donde cada detalle ha sido cuidadosamente pensado. La suite principal bañada por la luz del sur nos invita a disfrutar de momentos de relax y descanso en su acogedor ambiente. Su baño completo con una moderna zona de ducha y ventana al exterior y el amplio y cómodo empotrado reflejan la excelencia de esta propiedad. Dos espléndidas habitaciones adicionales también con elegantes empotrados junto a otro baño completo conforman una zona de dormitorios llena de confort y privacidad. El espacio de la cocina con dos entradas independientes ha sido diseñado con exquisitez y funcionalidad. Totalmente equipada y con una zona de office es un rincón perfecto para los amantes de la gastronomía. Una cuarta habitación con baño completo completa este maravilloso espacio. Destacamos el estado impecable de la propiedad recientemente reformada con los mejores materiales y acabados. Cada detalle ha sido cuidadosamente seleccionado para ofrecer un ambiente de lujo y sofisticación. Con iluminación LED persianas motorizadas y puertas blindadas esta propiedad está lista para ser disfrutada con todo su esplendor. Además en el bajo cubierta del edificio contamos con dos amplias y cómodas plazas de garaje y un trastero brindándote la máxima comodidad. La finca privada con cuatro portales está rodeada por un extenso jardín ya consolidado ofreciendo un entorno sereno y tranquilo. La zona de Joaquín Costa es un lugar excepcional bien comunicado con las impresionantes playas del Sardinero donde podrás deleitarte con su hermoso paisaje y disfrutar de una variada oferta gastronómica y de servicios. En Mikeli Luxury Real Estate nos enorgullece presentarte esta maravillosa propiedad en el Sardinero donde la excelencia y el confort se combinan para ofrecerte una experiencia única. ¡Contáctanos y descubre la exclusividad y el lujo en cada rincón de esta magnífica vivienda!",942223669,Calle Joaquín Costa 17,970000,3
100707265,Chalet adosado en Calle Aureliano Linares Rivas,Chalet,"Inmobiliaria ERA vende impresionante chalet en el centro de Castro Urdiales. Ubicado en zona residencial del centro de Castro muy cerca de todos los servicios tales como: farmacias supermercados todo tipo de comercios centro de salud paradas de autobús urbano con líneas Bilbao y Barakaldo parking de Amestoy colegios zonas de ocio infantiles etc. La mejor manera de vivir en un Chalet en el centro de Castro en una zona tranquila con todos los servicios a su alcance. El inmueble en perfecto estado cuenta con las mejores calidades aspiración centralizada y listo para entrar a vivir se distribuye de la siguiente manera: - Planta baja: en el exterior encontramos un fantástico porche cerrado acondicionado como chillout desde el que se aprecian unas bonitas vistas al mar y una terraza. Al acceder al interior encontramos un hall que nos conduce a un salón comedor una cocina completamente equipada y amueblada y un aseo. - Primera planta: tres habitaciones todas ellas disponen de un gran armario empotrado dos de ellas también tienen salida a un balcón y un baño completo con bañera. - Bajocubierta: espacio diáfano acondicionado como sala de estar y despacho. - Planta sótano: una habitación acondicionada como gimnasio desde el cual se accede al garaje con espacio para dos coches a través de una puerta. *HAGA CLIC EN EL VIDEO CON UN RECORRIDO POR EL INMUEBLE PARA OBTENER UNA MAYOR INFORMACIÓN. Tu inmobiliaria en Castro de toda la vida.",842900459,Calle Aureliano Linares Rivas,497900,4
102033951,Piso en leonardo rucabado,Piso,"***INMOBILIARIAS. COM*** SU INMOBILIARIA DE CONFIANZA EN CASTRO URDIALES vende luminosa vivienda de 2 habitaciones en el CENTRO de Castro Urdiales a 5 minutos de la playa. Se distribuye en. - -Recibidor espacioso. -Salón comedor luminoso con mucha amplitud y luminosidad por si amplio ventanal. -Cocina totalmente amueblada y equipada con electrodomésticos y con zona de comedor. -2 habitaciones grandes y muy luminosas. -Baño completo con bañera. EXTERIOR Y MUY LUMINOSO. ASCENSOR. SUELOS DE MADERA. CALEFACCIÓN A GAS NATURAL. Rodeado de zonas verdes y de todo tipo de servicios colegios institutos comercios supermercados zonas de ocio todo ello en pleno centro y a 5 minutos de la playa. NO LO DEJE ESCAPAR PREGÚNTENOS Y ESTAREMOS ENCANTADOS DE ENSEÑÁRSELO! IMPRESCINDIBLE VER. Cod. - 8948-M.",842900935,leonardo rucabado,170000,2
100990023,Chalet adosado en Aureliano Rivas,Chalet,"***INMOBILIARIAS. COM*** SU INMOBILIARIA DE CONFIANZA EN CASTRO URDIALES vende precioso y amplio chalet con VISTAS AL MAR y GRAN TERRAZA en zona CÉNTRICA EXCELENTE a 5 MINUTOS de la PLAYA en Castro Urdiales. La vivienda es SOLEADA está preciosa decorada e impecable y consta de 4 plantas con acceso directo a GARAJE DOBLE CERRADO. Se distribuye en: PLANTA BAJA: Entrando nos encontramos un bonito porche cerrado soleado con preciosas vistas. Dispone de un gran salón comedor con gran ventanal que aporta mucha luz natural a la estancia con salida a terraza con vistas al mar. La cocina totalmente equipada muy luminosa con zona de comedor. Además de un baño que da servicio a esta planta. PLANTA PRIMERA: 3 amplias habitaciones con grandes armarios empotrados dos de ellas con salida a espacioso balcón. Esta planta dispone de un baño completo muy luminoso con bañera y mampara. PLANTA SEGUNDA: Espacio abuhardillado amplio destinado como sala de estar con zona de lectura. SÓTANO: Dispone de un gimnasio con acceso al garaje cerrado amplio para dos coches con zona de almacenaje como trastero. Ubicada en el centro de Castro Urdiales cercano a todos los servicios necesarios para el día a día como supermercados farmacias colegios.. . NO DUDE EN PEDIR CITA ESTAREMOS ENCANTADOS DE MOSTRÁRSELA! Ref. 8783-A.",842900935,AURELIANO RIVAS,497900,4
101420280,Chalet adosado en Andres De La Llosa,Chalet,"***INMOBILIARIAS. COM*** SU INMOBILIARIA DE CONFIANZA EN CASTRO URDIALES vende espectacular chalet impecable y luminoso de 200 m2 con JARDÍN PRIVADO de 120 m2 3 TERRAZAS y VISTAS DESPEJADAS A LA MONTAÑA con DOBLE PARCELA GARAJE en zona Brazomar Castro Urdiales. Se distribuye en: PLANTA PRINCIPAL: -Recibidor espacioso. -Amplio salón comedor luminoso con salida a precioso porche cerrado muy espacioso también dispone de toldo. Dispone de salida directa también a la gran terraza con zona de jardín en la que poder disfrutar de las vistas maravillosas. -Cocina grande totalmente amueblada y equipada con electrodomésticos dispone de zona de comedor. -Aseo luminoso exterior que da servicio a la planta. PRIMERA PLANTA: -3 habitaciones muy espaciosas y luminosas todas ellas con grandes armarios empotrados. Una de ellas dispone de salida a otra terraza amplia con vistas a la montaña. -2 baños completos uno de ellos en suite es exterior con bañera y el otro dispone de ducha y mampara. SEGUNDA PLANTA: -Espacio diáfano amplio de 50 metros cuadrados con salida a otra terraza grande y soleada también con vistas despejadas. SÓTANO: -Txoko completamente amueblado y muy amplio. -Aseo amplio. -Parcela de garaje cerrada para 2 coches. -Zona de almacenaje con armarios y estanterías en el garaje. Muy bien ubicado cerca de la playa y de todos los servicios supermercados zonas de ocio.. . y con muy buen acceso a la A8.  PREGÚNTENOS ESTAREMOS ENCANTADOS DE ENSEÑÁRSELO! Ref. : 6513-A.",842900935,ANDRES DE LA LLOSA,384900,3
100322719,Dúplex en concha espina,Duplex,"***EXCLUSIVA INMOBILIARIAS. COM*** SU INMOBILIARIA DE CONFIANZA EN CASTRO URDIALES vende amplio y luminoso ático tríplex en Brazomar a 5 MINUTOS de la PLAYA y centro. La vivienda consta de 180 m2 con 4 habitaciones y 3 baños ORIENTACIÓN SUR y GARAJE AMPLIO. Ubicado en Urbanización con PISCINA y jardines en Castro Urdiales. Se distribuye en. - PLANTA PRINCIPAL -Recibidor. -Salón comedor amplio con grandes ventanales. -Cocina totalmente amueblada y equipada con electrodomésticos. -Baño con bañera. 1ª PLANTA -4 habitaciones grandes con amplios ventanales. -2 baños completos. ÁTICO  -Planta totalmente diáfana de 60 m2 con techos altos. Ubicado en excelente zona rodeado de todos los servicios colegios institutos comercios supermercados zonas de ocio centro de salud farmacias acceso a A8 y a cinco minutos andando de la preciosa playa de Brazomar y cercano al centro. LE ENCANTARÁ LLÁMENOS! COD. - 8623-B.",842900935,concha espina,258000,4
100114336,Piso en Calle María Aburto,Piso,"Inmobiliaria ERA vende piso con vistas al mar y al Palacio-Castillo Ocharan en Castro. Castro-Urdiales también llamado en ocasiones Castro es una ciudad y municipio costero situado en el norte en la comunidad autónoma de Cantabria. Linda por el este y sureste con los municipios vizcaínos de Musquiz Sopuerta Trucíos y Arcentales por el oeste y suroeste con el municipio cántabro de Liendo y por el sur con el de Guriezo. La ciudad se sitúa a 75 km de Santander (Cantabria) y a 35 km de la ciudad de Bilbao (Vizcaya). Ubicado a escasos metros del Paseo Ocharan Mazas y del paseo marítimo. Esta vivienda por su ubicación privilegiada se convierte en el inmueble perfecto para disfrutar de las mejores vistas de Castro Urdiales y por encontrarse a tan solo 5 minutos a pie del centro urbano. A su vez muy cercano a la playa de Brazomar de arena fina natural protegida por el muelle de Don Luis a un lado y la ría de Brazomar por el otro formando una bonita bahía. Dispone de zona de buceo y servicio de salvamento durante el periodo de verano. Inmueble con 158 m2 con dos entradas a la casa se distribuye en la zona de día: cocina espaciosa con tendedero gran salón con chimenea distribuida en dos ambientes: zona de comedor con grandes ventanales dónde divisamos unas vistas a toda la bahía de Castro y otra zona de estar con acceso a terraza cubierta. Separado por una puerta encontramos la zona de descanso con 3 amplías habitaciones cada una con su armario empotrado un baño completo reformado y un aseo. La otra estancia de la casa comunica con la cocina. En ella encontramos una habitación con armario empotrado y un baño con bañera pequeña. Haga clic en el vídeo para obtener una mayor información del inmueble. Vivienda con mucha luz toda exterior. Muchas posibilidades de convertirla en un hogar maravilloso por su gran espacio. Incluye parcela de garaje abierta para coche grande y moto. Grandes espacios verdes alrededor del edificio para niños. Tu inmobiliaria en Castro de toda la vida.",842900459,Calle María Aburto,550000,4
