Id del anuncio;Título;Tipo de inmueble;Descripción;Teléfono;Dirección;Precio;Habitaciones
100840769;Piso en churruca, 8;Piso;"EXCLUSIVA VIVIENDA INMEJORABLES VISTAS FRONTALES AL ABRA Y AL PUENTE COLGANTE  Con tres espectaculares terrazas que rodean todo el inmueble. Una ubicación única, en edificio protegido del arquitecto M. M. Smith, Casa Zubizarreta, Casa Barco.  Dispone de los pertinentes permisos de segregación. Imponente distribución en sus 430 m2, señoriales y amplias estancias. Y su actual distribución es la siguiente: Gran hall con chimenea desde el que alcanzamos una visual frontal al Abra.  Salón en dos ambientes, zona de estar con chimenea. Comedor independiente con acceso a la terraza, actualmente acristalada desde la cual divisamos toda la amplitud del Abra.  Sala de estar independiente con acceso a otra preciosa terraza, impresionantes vistas a la Ría y al Puente Colgante.  Aseo de visitas. Dormitorio principal con vestidor, cuarto de baño y acceso a la tercera terraza con vistas frontales al Abra. Cinco amplios dormitorios y tres cuartos de baño. Cocina con office, zona lavadero y planchero con entrada independiente y que tiene acceso también por ascensor de servicio.  Garaje independiente cerrado con amplitud para vehículo, moto, bicicletas….  Amplio trastero  Además el inmueble tiene servicio de portero.";946980902;churruca, 8;2350000;7
102005623;Piso en Calle Mayor Kalea;Piso;"Esta magnífica vivienda, recientemente reformada y lista para estrenar, combina el encanto moderno con una ubicación privilegiada, en la calle Mayor.    Al ingresar, se encontrará con un diseño abierto y luminoso donde la cocina se integra perfectamente con el acogedor salón. La amplitud de estos espacios permite disfrutar de momentos especiales con familiares y amigos mientras se contempla la majestuosidad del Puente Colgante a través de las ventanas.    La propiedad cuenta con dos habitaciones, ideales para crear un ambiente tranquilo y relajante. La habitación principal incluye un elegante vestidor, brindándole comodidad y organización. Además, encontrará dos baños completos, meticulosamente diseñados para combinar funcionalidad y estilo.    Pero lo mejor de todo es la vista panorámica que ofrece esta vivienda. Desde el amanecer hasta el atardecer, cada día podrá deleitarse con la belleza del Puente Colgante y el paisaje que lo rodea. Imagine despertar cada mañana con la vista de este icónico monumento y relajarse al final del día mientras disfruta de los colores del horizonte.    Además de su ubicación privilegiada, esta propiedad se encuentra en una zona que ofrece una gran variedad de servicios y comodidades. Conexiones de transporte cercanas, comercios, restaurantes y parques, todo a pocos pasos de distancia.    No pierda la oportunidad de ser el dueño de este maravilloso hogar reformado a estrenar con vistas al Puente Colgante. ¡Contáctenos hoy mismo para programar una visita y descubrir todo lo que esta propiedad tiene para ofrecerle!";946980113;Calle Mayor Kalea;462500;2
101871377;Piso en Licenciado Poza;Piso;"INMOBILIARIA SALAZAR VENDE bonita vivienda en la calle LICENCIADO POZA, casi haciendo esquina con la calle DOCTOR AREILZA, en una de las calles más conocidas y con más solera del centro de Bilbao. Ubicación privilegiada por su cercanía a todas las comunicaciones con la INTERMODAL a 5 minutos andando y a 3 minutos de la Plaza Indautxu o de la Gran Vía y el Parque de Doña Casilda, el pulmón verde de Bilbao. La vivienda se encuentra en perfecto estado y ha sido muy bien cuidada por sus propietarios y dispone de una distribución rectangular aprovechada de la mejor manera posible. Actualmente dispone de un gran salón comedor como centro neurálgico de la vivienda dónde hacer la vida familiar y que cuenta con dos espacios diferenciados y con dos grandes ventanales a la calle. Cuenta con una cocina equipada con mesa para desayunos y con ventana a patio. Dispone de 3 agradables dormitorios, principal con gran empotrado y dos dormitorios juveniles, uno de ellos utilizado como despacho y el otro como habitación de invitados. Además cuenta con la comodidad de disfrutar de dos baños, uno de ellos muy amplio, con doble lavabo,  bañera de hidromasaje y ventana a patio y el otro un práctico aseo de cortesía. Y como extra de almacenaje cuenta con un amplio armario empotrado en el hall, utilizado como práctico gabanero.   La vivienda cuenta con agua caliente y calefacción de gas natural individual, suelos de madera de elondo, puertas de sapelly y ventanas de madera de elondo con cristales climalit, para evitar la pérdida de calor y minimizar los ruidos externos, aunque por su altura es tranquilo y luminoso y cuenta con unas agradables vistas a la calle. La parte exterior de la vivienda es orientación noreste y los huecos que dan a patio disfrutan de una agradable orientación oeste, soleada y muy tranquila.    El edificio, construído en 1946 por el arquitecto bilbaíno Faustino Basterra, se encuentra en buen estado, cuenta con la ITE pasada y dispone de ascensor.   Por su tamaño, ubicación y estado es una magnífica opción de compra en el centro de Bilbao, no lo dudes y llámanos para realizar una visita cuánto antes!";946980327;LICENCIADO POZA;450000;3
101476425;Piso en Jose Maria Escuza;Piso;"INMOBILIARIA SALAZAR VENDE una VIVIENDA EN PERFECTO ESTADO y EXTERIOR en INDAUTXU. Ubicada en una localización privilegiada entre el boulevard de Sabino Arana y el nuevo boulevard que se inaugurará próximamente en el tramo final de la calle María Díaz de Haro, a 5 minutos andando de la nueva INTERMODAL con todas las comunicaciones y a otros 5 minutos de la Plaza Indautxu. Además está enclavada es un barrio con mucha vida, con ambulatorio, cines, polideportivo, gimnasios, locales de hostelería, multiples pequeños comercios y amplios supermercados en la puerta de casa.  La vivienda se encuentra en perfecto estado y reformada con materiales de primera calidad en todas sus dependencias y con un gusto moderno y muy práctico, aprovechando al máximo cada uno de los metros con los que cuenta la vivienda. En origen contaba con 3 dormitorios, pero se redistribuyó para conseguir un gran salón comedor y mantener dos dormitorios. Ambos disponen de empotrados de gran capacidad, además de un precioso armario empotrado extra en el pasillo. El amplio salón comedor dispone de un detalle original que lo diferencia del resto de viviendas, una chimenea en perfecto estado de uso, con la que poder disfrutar de un agradable fuego bajo, en el mismo centro de Bilbao, un detalle nada habitual.  La cocina equipada es muy moderna, con una fantástica campana extractora, electrodomésticos de alta gama y pensada hasta el más mínimo detalle. Dispone de un baño amplio, completo, con ducha XL, un armario empotrado muy práctico para almacenaje y ventana para airear el espacio adecuadamente.  No se ha escatimado en los materiales para realizar la reforma, realizada por y para los propietarios, por lo que se decidieron por un suelo en tabla ancha de madera de grapia, una madera tropical de las de mayor durabilidad y con unos colores dorados suaves muy agradables, puertas macizas de madera de roble, ventanas de doble acristalamiento para evitar pérdidas de calor y la entrada de molestos ruidos y con una calefacción eléctrica de bajo consumo, una de las mejores opciones para una vivienda de este tamaño y características.  Además es una vivienda exterior y con orientación oeste, soleada y alegre y se ubica en un edificio de hormigón con la ITE pasada, la fachada recién rehabilitada y con ascensor.  Además dispone de la posibilidad opcional de una PARCELA DE GARAJE en la cercana calle Doctor Areilza por 40.000€.  Es una interesante opción de compra si lo que buscas es una vivienda de calidad en una céntrica y cómoda ubicación, así que si es así llámanos y ven a visitarla!";946980327;JOSE MARIA ESCUZA;381000;2
99983641;Piso en Carretera Asua La Avanzada;Piso;"EXCLUSIVA. PRECIOSO BAJO CON JARDIN En una de las zonas residenciales más tranquilas de Neguri. Disponemos de una magnífica y coqueta vivienda, con una extraordinaria terminación constructiva, maravilloso jardín privado que rodea toda la casa, y que goza de gran privacidad. Todas las estancias, exteriores y con vistas la jardín. Y se distribuye de la siguiente manera: Gran hall principal  Amplio salón con acceso al jardín  Zona de comedor independiente  Habitación principal en suite Tres habitaciones y dos cuartos de baño  Cocina totalmente equipada y con lavadero independiente Comedor de diario ( antiguamente habitación de servicio) Aseo de visitas  Además se incluye en la propiedad dos parcelas de garaje con un trastero contiguo de 3 m2 y otro trastero de 45 m2.";946980902;Carretera ASUA LA AVANZADA;1150000;4
96224808;Piso;Piso;"DESCRIPCIÓN DE LA VIVIENDA "EXCLUSIVA" EN UNA ZONA RESIDENCIAL MUY TRANQUILA DE NEGURI CERCA DE LA IGLESIA DEL CARMEN Y DEL CLUB JOLASETA. Disponemos de esta fantástica vivienda con una preciosa terraza orientada al sur totalmente exterior de solo cuatro vecinos, una mano por planta y distribuida de la siguiente manera:  Amplio recibidor.  Gran salón con chimenea y acceso a una preciosa terraza.  Comedor independiente.  Dormitorio principal en suite haciendo esquina y con acceso a una terraza muy despejada con sol de mañana.  Tres dormitorios, dos con cuarto de baño incorporados en la habitación y vistas muy despejadas.  Amplia cocina totalmente equipada con tendedero.  Dormitorio y baño de servicio.  Dos plazas de garaje. Txoko comunitario con zona de estar y baño. Jardín comunitario.";946980902;Neguri;990000;5
101940077;Piso en Calle de Bertendona;Piso;"Piso en venta en Abando frente al Teatro Campos Eliseos de 228 metros construidos, edificio de hormigón construido en 1919, con una imponente fachada estilo parisino, ascensor a cota "cero", portero fisico en el portal. Sin derramas pendientes.    El inmueble objeto de la venta está para entrar a vivir y está distribuido de la siguiente manera:    Hall: - hall alargado de 7 metros aprox, que distribuye a las diferentes zonas de la casa.    Salón - amplio salón comedor, con mirador incorporado al salón y luminoso.    5 Dormitorios - Amplios y luminosos, dos de ellos exteriores con balcón, otro muy grande    Cocina - cocina reformada, equipada, con office y tiene una zona anexa donde encontramos un cuarto de plancha, un cuarto de herramientas y otra zona que tiene una encimera de cocina con fregadero.    2 Baños - dos baños completos con plato de ducha - reformados - Los dos baños están ubicados en el pasillo central.     La vivienda se completa con agua caliente y calefacción individual de gas, suelos de madera de roble, puertas madera, ventanas de PVC climalit y paredes lisas. - techos altos originales en muy buen estado, - La comunidad es propietaria del piso del portero.    Abando (también conocido como San Vicente de Abando) es el Distrito número 6 correspondiente a las divisiones administrativas de Bilbao. Es el único de los distritos de la ciudad de Bilbao con todo su territorio construido y ocupa el centro de la ciudad. Se divide en los barrios de Abando e Indauchu. 1 Fue una antigua anteiglesia y municipio de la provincia de Vizcaya, tenía el asiento y voto 34 en las Juntas Generales de Vizcaya.    "Te buscamos la mejor Hipoteca, con soluciones a tu medida". ¡Consúltanos!    Para más información, ponte en contacto o solicita visita, a través de nuestra pagina web.";946980494;Calle de Bertendona;750000;5
102158564;Ático en Calle Fernández del Campo;Ático;"Piso en venta en Fernández del Campo (entre Concha y H. Amézaga), próximo a la Alhóndiga. EXCLUSIVA. Grandes posibilidades de reforma.    Atico con ventanas a patio de manzana enorme, superluminoso, en edificio de hormigón con ascensor. Cabe destacar su gran ubicación y su luminosidad.     La casa tiene 56 metros cuadrados distribuidos de la siguiente manera:    Sala con posibilidad de ampliar quitando las paredes de hall y pasillo.    Cocina independiente. Es una de las estancias, en origen, más grande y con más luz.    Dos habitaciones con ventana al patio de manzana enorme, con buenas vistas    Baño con ducha y ventana.    Hay toma de gas en la comunidad. Se pagan 44€ al mes en gastos de comunidad.    El piso se encuentra en una localización privilegiada, en el barrio de Indautxu, a escasos metros de la Alhóndiga, convertido en un centro y referencia cultural y de ocio.     Fundamental visitarlo y ver sus posibilidades.    Si quieres ver este y otro pisos visita nuestra web.";946980668;Calle Fernández del Campo;235000;2
98428450;Piso;Piso;"DESCRIPCIÓN DE LA VIVIENDA PRECIOSA Y AMPLISIMA VIVIENDA EN EL CORAZON DE NEGURI A CINCO MINUTOS DE LA PLAYA DE EREAGA Y DEL PUERTO DEPORTIVO CON DOS MAGNIFICAS TERRAZAS, se trata de una exclusiva vivienda en un edificio señorial del arquitecto Juan Luis Libano, con una magnifica distribución de espacios muy amplios y luminosos con grandes ventanales, distribuyéndose de la siguiente manera: Amplio recibidor con gabanero. Gran salón. Comedor independiente con acceso a una terraza con unas vistas muy despejadas. Biblioteca con acceso a la terraza con una gran amplitud de vistas. Aseo de visitas. Dormitorio principal en suite con vestidor, cuarto de baño con bañera y ducha, y con acceso a la terraza. Un segundo dormitorio en suite con cuarto de baño. 2 dormitorios con cuarto de baño compartido. Amplia cocina - office con comedor de diario. Dormitorio y baño de servicio. 2 plazas de garaje y parking exterior de cortesía.";946980902;Neguri;1495000;5
100238354;Piso;Piso;"DESCRIPCIÓN DE LA VIVIENDA EN UNA DE LAS MEJORES ZONAS RESIDENCIALES DE NEGURI, cerca de la playa de Ereaga, de la estación del metro y del autobús disponemos de esta preciosa y amplia vivienda con dos accesos y una fantástica distribución que describimos a continuación: Amplio recibidor.  Aseo de visitas Amplísimo salón - comedor con chimenea y acceso a una coqueta terraza. Biblioteca independiente. Dormitorio principal en suite con zona de vestidor y cuarto de baño. 4 dormitorios con 2 cuartos de baño y un estudio Cocina totalmente equipada con un amplio ofice, zona de comedor y antigua habitación de servicio transformada en lavadero y cuarto de plancha. 2 plazas de garaje y trastero.";946980902;Neguri;899000;5
