Tipo de inmueble,Dirección,Precio,Habitaciones
Piso,Calle Octavio Cuartero,350000,5
Piso,Medicina,206000,2
Chalet,Hermanos Falcó - Sepulcro Bolera,350000,4
Piso,Fátima,120000,4
Ático,Avenida Jose Prat,365000,3
Piso,Calle Rosario,260000,4
Chalet,Barrios periféricos - Pedanías,620000,4
Piso,El Pilar,120000,3
Piso,Franciscanos,130000,3
Piso,Franciscanos,118000,3
Piso,Los Llanos,185000,2
Piso,Paseo Circunvalación 74,140000,2
Piso,Calle Nuestra Señora de la Victoria,139000,1
Piso,Avenida de España 20,330000,4
Piso,Calle Batalla del Salado 9,233000,3
Piso,Medicina,169900,3
Piso,Fátima,197000,4
Chalet,Medicina,360000,4
Piso,Villacerrada - Centro,230000,5
Piso,Hospital,95000,3
Piso,Calle Tesifonte Gallego,255000,5
Piso,Franciscanos,165000,4
Piso,Calle Churruca,79000,2
Chalet,La Roda,110000,4
Piso,San Antonio Abad - Polígono San Antón,198000,2
Chalet,Avenida Castilla la Mancha 9,182000,5
Ático,Carretas - Huerta de Marzo,210000,4
Piso,Calle Mayor 45,398000,4
Piso,Calle Mayor 45,395000,4
Piso,Calle Mayor 45,394000,4
Ático,Calle Francisco Pizarro 27 - 29,175000,2
Piso,Calle Francisco Pizarro 27 - 29,196000,3
Piso,Calle Francisco Pizarro 27 - 29,172000,2
Piso,Franciscanos,175000,4
Piso,Franciscanos,98000,3
Piso,Parque sur,190000,3
Piso,San Antonio Abad - Polígono San Antón,210000,4
Duplex,Puerta de Valencia,300000,3
Piso,Calle Rosario,115000,3
Piso,Franciscanos,140000,4
Piso,La Roda,89500,3
Piso,Villacerrada - Centro,149000,3
Ático,La Roda,119000,3
Piso,La Roda,100000,3
Piso,Franciscanos,179000,4
Piso,Hospital,69000,2
Piso,Fátima,85000,3
Chalet,Cañicas - Canal de María Cristina ,340000,3
Piso,Cañicas - Canal de María Cristina ,220000,4
Piso,Villacerrada - Centro,225000,4
Piso,Calle Corredera,140000,4
Chalet,Calle de Barrax,199000,9
Piso,Calle Virgen de Loreto,70000,2
Chalet,Calle Hermanos Quintero,55000,3
Piso,Calle Antonio Machado,106900,3
Piso,Hermanos Falcó - Sepulcro Bolera,197000,2
Piso,La Pajarita,142000,3
Piso,Calle Doctor García Reyes 8,195000,3
Chalet,Riopar,125000,4
Piso,Franciscanos,199000,3
Piso,Calle el Ángel,28000,1
Chalet,Los Llanos,582000,6
Chalet,Chinchilla de Monte-Aragón,230000,4
Piso,Villacerrada - Centro,159000,4
Piso,Villarrobledo,99000,3
Ático,Fátima,225000,4
Piso,San Antonio Abad - Polígono San Antón,255000,4
Piso,SOCOVOS 2,89000,4
Chalet,Balazote,89000,3
Duplex,El Pilar,199000,2
Chalet,Calle E,180000,3
Casa Rural,Vía,560000,5
Piso,Avenida de Ilustración s/n,293000,3
Duplex,Avenida de Ilustración s/n,332000,4
Piso,Calle Larga,99000,2
Piso,Avenida de Ilustración s/n,288000,3
Piso,Carretera de Jaén,168000,3
Piso,Plaza Periodista Antonio Andújar,205000,3
Piso,Calle Calderón de la Barca,195000,2
Chalet,Urbanización pinares del jucar,1555000,8
Piso,Vereda de Jaén,185000,3
Ático,Calle Bolivia 13,200000,3
Ático,atardecer,149000,2
Piso,Calle Bolivia 13,190000,4
Piso,Calle Bolivia 13,180000,3
Casa Rural,Pozo Cañada,70000,3
Piso,Fátima,75000,3
Piso,Fátima,195000,4
Chalet,Hoya-Gonzalo,49900,3
Chalet,Plaza Caudillo 8,39900,4
Piso,Calle Fátima,106900,3
Piso,Calle Pedro Coca,119000,2
Chalet,Yeste s/n,10500000,21
Piso,Calle Rosario,220000,4
Piso,La Roda,69000,3
Piso,Calle Rosario,212000,4
Piso,La Roda,75000,3
Piso,La Roda,60000,4
Piso,Villacerrada - Centro,360000,3
Piso,Carretas - Huerta de Marzo,250000,4
Ático,Paseo Circunvalación,195000,1
Ático,Carretas - Huerta de Marzo,220000,3
Piso,Calle Martínez Villena,650000,4
Casa Rural,Calle Cuatro Vientos,55000,4
Piso,Calle París,260000,4
Chalet,Gardenia,535000,9
Piso,concepcion 4,370000,3
Piso,Calle Industria 17,200000,3
Piso,San Antonio Abad - Polígono San Antón,108000,4
Chalet,Camino del Alto de los Chorlitos,265000,4
Piso,Carretas - Huerta de Marzo,350000,6
Piso,Carretas - Huerta de Marzo,395000,5
Piso,Industria,140000,2
Piso,Barrios periféricos - Pedanías,85000,3
Duplex,Carretas - Huerta de Marzo,364900,5
Chalet,Calle José Olivares,32500,4
Piso,Avenida de España,189000,4
Piso,La Pajarita,150000,3
Chalet,Calle LARGA 16,98000,3
Piso,Carretera de Jaén,145000,3
Chalet,Calle LARGA 16,98000,3
Piso,Carretera de Jaén,145000,3
Ático,Calle Maria de Zayas,292000,4
Piso,Calle Ramón Casas,74000,3
Piso,Calle Cid,195000,3
Piso,Feria,93000,4
Piso,San Pablo,169500,3
Piso,Villacerrada - Centro,260000,3
Piso,Feria,165000,5
Piso,El Pilar,247000,3
Piso,Carretas - Huerta de Marzo,265000,3
Piso,La Pajarita,142000,3
Piso,Franciscanos,147000,3
Piso,Carretas - Huerta de Marzo,190000,3
Chalet,Navas de Jorquera,85000,3
Piso,Villarrobledo,89000,3
Piso,Feria,205000,3
Piso,La Pajarita,142000,3
Chalet,Calle Cantón,300000,8
Casa Rural,Alatoz,45000,3
Piso,Avenida de España,228000,5
Piso,Calle la Roda,155000,3
Piso,Plaza Periodista Antonio Andújar,175000,3
Ático,Carretas - Huerta de Marzo,220000,3
Piso,Fátima,230000,3
Chalet,Medicina,360000,5
Piso,Franciscanos,125000,4
Piso,Fátima,168000,4
Piso,San Antonio Abad - Polígono San Antón,87000,4
Chalet,Barrios periféricos - Pedanías,200000,4
Piso,Industria,165000,4
Piso,Carretas - Huerta de Marzo,220000,4
Piso,Franciscanos,260000,4
Piso,Calle del Carmen,305000,3
Casa Rural,Hellín,70000,5
Casa Rural,Villalgordo del Jucar,975000,15
Chalet,Barrios periféricos - Pedanías,355000,4
Piso,San Antonio Abad - Polígono San Antón,145000,3
Piso,Feria,225000,4
Piso,Villacerrada - Centro,295000,5
Piso,San Antonio Abad - Polígono San Antón,87000,4
Piso,Industria,325000,3
Piso,El Pilar,129000,2
Piso,Hospital,113000,4
Piso,Feria,225000,4
Piso,Fátima,168000,4
Piso,Villacerrada - Centro,290000,6
Casa Rural,Barrios periféricos - Pedanías,98000,2
Piso,Industria,165000,4
Piso,Paseo Príncipe Asturias,78800,3
Chalet,Barrios periféricos - Pedanías,180000,4
Piso,Calle Pablo Medina,170000,5
Piso,Calle San Juan de la Cruz,87500,3
Piso,Calle Doctor Ferrán,98000,3
Piso,Barrio San Pablo 3,120000,3
Chalet,Fátima,249000,4
Piso,La Roda,87000,4
Piso,La Roda,94000,3
Chalet,La Roda,85000,9
Piso,La Roda,79900,4
Piso,La Roda,65000,3
Chalet,La Roda,85000,3
Chalet,La Roda,85000,3
Chalet,La Roda,230000,5
Chalet,La Roda,69000,3
Piso,Villacerrada - Centro,182000,4
Piso,Franciscanos,249000,2
Piso,Fátima,125000,5
Piso,La Pajarita,142000,3
Chalet,Pedro Lamata - San Pedro Mortero,225000,5
Piso,Hospital,113000,4
Piso,Franciscanos,150000,4
Piso,Villacerrada - Centro,490000,5
Piso,Carretas - Huerta de Marzo,200000,3
Piso,Pedro Lamata - San Pedro Mortero,159000,2
Chalet,Barrios periféricos - Pedanías,280000,4
Piso,Medicina,206000,2
Chalet,Barrios periféricos - Pedanías,215000,3
Piso,El Pilar,118000,4
Piso,San Pablo,168000,4
Chalet,Barrios periféricos - Pedanías,280000,4
Chalet,Barrios periféricos - Pedanías,215000,3
Piso,El Pilar,118000,4
Ático,Cañicas - Canal de María Cristina ,292000,4
Piso,El Pilar,220000,4
Piso,Medicina,206000,2
Piso,Calle Arquitecto Vandelvira 25,149000,3
Chalet,Calle Mayor,120000,4
Casa Rural,Yeste,65000,4
Chalet,Plaza SANTA CATALINA 18,75000,5
Piso,Carretas - Huerta de Marzo,195000,3
Chalet,Casas de Juan Nuñez,114900,4
Chalet,Villalgordo del Jucar,360000,5
Piso,Barrios periféricos - Pedanías,120000,3
Chalet,La Roda,87000,2
Chalet,Calle Cm-3203 45,395000,6
Piso,Chinchilla de Monte-Aragón,120000,3
Piso,Calle Doctor Collado Piña 33,295000,3
Piso,Calle de San Agustín 1,282000,3
Piso,Franciscanos,120000,4
Piso,VITORERO,35000,3
Piso,La Roda,105000,3
Piso,Calle Alcalde Conangla 3,183000,3
Chalet,La Roda,95000,6
Piso,Calle José Isbert 2,138000,4
Chalet,Vereda de Jaén 127,420000,4
Piso,Santa Teresa,130000,3
Chalet,Nerpio,149000,4
Ático,La Roda,115000,4
Piso,Industria,138000,3
Piso,Fátima,140000,3
Piso,Calle Villatoya 32,40500,3
Piso,Calle León XIII,45000,2
Piso,Fátima,105000,1
Piso,Hospital,190000,4
Piso,Calle Trovadores,240000,4
Piso,Calle Dionisio Guardiola,140000,3
