Tipo de inmueble,Dirección,Precio,Habitaciones
Chalet,Villanueva del Ariscal,160000,3
Chalet,Camas,890000,6
Piso,Aljamar,139000,3
Chalet,GRECO EL 6,90000,4
Piso,Calle Campo de los Mártires,550000,4
Piso,Calle Loto s/n,95000,2
Piso,Calle Alfonso XII,550000,2
Piso,Avenida Pueblo Palestino s/n,80000,3
Piso,Avenida Reina Mercedes 5,485865,3
Piso,Avenida Reina Mercedes 5,494184,3
Piso,Plaza Edipo s/n,136000,3
Piso,Avenida Reina Mercedes 5,379734,3
Piso,Avenida Reyes Católicos,185000,3
Piso,Arco norte - Avda España,139900,4
Chalet,Coria del Río,96000,2
Piso,Centro - Doña Mercedes,125000,4
Piso,Nueva Alcalá,95000,3
Chalet,Coria del Río,170000,3
Chalet,barrio Palmete-Padre Pío-Hacienda San Antonio,114000,3
Chalet,Coria del Río,132000,3
Piso,Centro,125000,4
Chalet,Coria del Río,132000,3
Piso,Centro,125000,4
Piso,Santa Eufemia,269000,3
Piso,Santa Eufemia,269000,3
Chalet,barrio Palmete-Padre Pío-Hacienda San Antonio,114000,3
Chalet,Olivar de Quintos,627000,6
Chalet,Carmona,245000,4
Piso,barrio Arroyo - Santa Justa,166000,3
Piso,Andrés Segovia,225000,4
Piso,barrio Pino Montano,128000,2
Chalet,Mairena del Alcor,399900,4
Piso,barrio Parlamento - Torneo,198700,4
Piso,barrio Buhaira - Huerta del Rey,300000,4
Chalet,Las Almenas,399900,5
Chalet,Calle Panamá 27,200000,3
Chalet,Calle José María Olazábal,230000,5
Chalet,Calle Jardines del Generalife,340000,5
Piso,Calle Reyes Católicos,320000,1
Piso,Avenida Pueblo Palestino,80000,3
Piso,Calle Alejandro Collantes,235000,2
Piso,barrio Villegas - Los Principes,125000,3
Chalet,Lepanto,175000,3
Piso,barrio El Tardón,174900,3
Duplex,barrio Pino Montano,120000,3
Piso,Calle Perséfone,245000,3
Chalet,Urbanización Riopudio,95000,3
Piso,Calle Marruecos,130000,4
Piso,Calle Virgen de la Antigua,311000,3
Piso,Carretera de Carmona,260000,3
Piso,Calle Maestro Arrieta,240000,3
Piso,Calle Clara de Jesús Montero,265000,3
