Tipo de inmueble,Dirección,Precio,Habitaciones
Piso,Calle Isla Dragonera 1,91500,3
Piso,Calle de Ludwig van Beethoven 46,222000,3
Chalet,Avenida Ebro Urcamusa,550000,5
Duplex,Calle Vaporetto 4,233000,2
Piso,Avenida de Cesáreo Alierta 54,240000,3
Piso,Calle Unceta,140000,4
Chalet,Calle Gaillac,270000,5
Piso,Puerta de Alcalá,160000,3
Piso,Calle de Fray Luis Urbano,64900,2
Piso,Calle de San Vicente Mártir 18,190000,3
Chalet,Calle Ramón y Cajal,74000,4
Chalet,Calle Monasterio de Piedra,239900,3
Piso,Paseo de la Gran Vía,325000,6
Piso,Calle Ramón y Cajal,78000,3
Chalet,Avenida de la Constitución,175000,5
Chalet,Avenida de Zaragoza,229000,4
Chalet,Calle Cinto 2,119000,3
Chalet,Calle Júpiter 5,170000,4
Piso,Avenida de Zaragoza,110000,3
Chalet,Edificio Diseminados 88,94000,4
Chalet,Calle Rio Ginel 4,101475,4
Piso,Plaza los Corporales 3,88000,4
Piso,Calle Constitución,78000,1
Piso,Avenida San Babil,33000,3
Chalet,Calle Ermita 2,230000,7
Piso,Calle de Alfonso X el Sabio 2,230000,3
Chalet,Calle Eras 11 A,99000,3
Chalet,Calle Fernando el Católico 13,50000,4
Chalet,Avenida de Zaragoza,229000,4
Chalet,Calle Castillo 3,64000,3
Piso,Grupo San Jorge,107000,3
Chalet,Calle Cinto 2,119000,3
Piso,Calle Invasores del Espacio,205000,3
Chalet,Calle Prado,49000,3
Chalet,Calle Don Miguel de Cervantes 7,36000,8
Piso,Calle Sierra Vicor,209000,2
Chalet,Calle Iglesia 85,105000,3
Piso,Calle Sierra Vicor 41,209000,2
Piso,Calle de Pedro Lapuyade,129000,3
Piso,Calle de Cantín y Gamboa 17,85000,2
Piso,Paseo Gran Vía,438000,6
Ático,Avenida Pascual Marquina,234900,5
Piso,Calle de Pablo Bruna 1,133400,3
Chalet,Calle Río Jalón,470000,6
Piso,Calle Tomás Bretón,258000,5
Piso,Calle de Miguel de Cervantes,250000,3
Piso,Calle de la Madre Sacramento,379900,5
Piso,Avenida Zaragoza,115900,3
Chalet,Calle Lezcano,35000,4
Estudio,Camino de la Olmera 25,75862,0
Chalet,Calle Río Arba,189000,4
Chalet,Calle Pico Argualas,420000,4
Piso,Calle de las Delicias,125000,3
Chalet,Calle Mayor,20900,3
Piso,Calle Ávila,140000,2
Piso,Calle Monasterio de San Juan de la Peña,159000,3
Piso,Calle Pirineos,239000,3
Chalet,Calle Ramón y Cajal,275000,4
Piso,Calle Ávila,140000,2
Piso,Calle de Bolonia,170000,3
Piso,876210886,Calle de Vicente Berdusán,219900
Piso,Calle del Río Matarraña,107000,3
Chalet,Calle Ansó,314000,4
Chalet,Plaza Afán de Rivera,139900,8
Chalet,Avenida de Aragón,320000,5
Chalet,Avenida Ebro Urcamusa,223000,5
Chalet,Urbanización 19 Huertos Regao Peñaf,169900,2
Chalet,Avenida Santa Ana,209000,4
Duplex,Calle Ramón y Cajal,247000,3
Chalet,Calle Río Jiloca,250000,3
Chalet,Vía,74900,3
Piso,Calle de Salvador Dalí,185000,4
Duplex,Calle Piscinas,159900,2
Chalet,Calle las Canteras,320000,6
Chalet,Calle San Antonio,235000,6
Chalet,Calle de las Palmeras,349900,4
Chalet,Camino Estación,175000,4
Piso,Calle de Lugo,179900,3
Piso,Plaza de Roma,230000,3
Chalet,Calle Doña Petronila,185000,3
Duplex,Calle el Justicia de Aragón,120000,2
Chalet,Calle Manuel Candau,300000,4
Duplex,Calle Depósito,165000,3
Chalet,Calle Montes Universales,285000,5
Chalet,Calle Mayor,187000,4
Duplex,Calle Zaragoza,144000,3
Chalet,Paseo la Sagrada,240000,4
Chalet,Calle Valencia,370000,5
Ático,Calle Sergio López Saz,325000,3
Piso,Calle de los Lagos de Coronas,259000,4
Piso,Paseo de Sagasta,290000,6
Duplex,Calle Baltasar Gracián,165000,4
Chalet,Avenida de Zaragoza,209000,4
Piso,Avenida del Tenor Fleta,225000,4
Chalet,Calle Mayor,149900,3
Piso,Urbanizacion Utebo Park,119900,3
Piso,Calle de la Jota,111500,2
Chalet,Calle Joaquín Costa,219900,3
Chalet,Isuerre,137000,3
Piso,Calle de Pablo Sarasate 7,135000,3
Piso,Calle de Miguel Servet 5,135000,4
Piso,Avenida Francisco de Goya,125000,3
Piso,Avenida de César Augusto 4,590000,6
Piso,BORJA,97900,2
Piso,Calle de Santa Joaquina de Vedruna 35,260000,2
Piso,Calle de Marcelino Unceta 75,100000,2
Piso,Calle de Aldebarán 60,190000,3
Ático,Avenida de Madrid 48,190000,3
Piso,Paseo de la Constitución 31,340000,4
Chalet,Avenida de la Ilustración 48,650000,5
Piso,Calle de Ramón Salanova 10,104000,3
Piso,Calle de la Constitución 7,140000,3
Piso,Calle de Alfonso Solans 3,258000,3
Piso,Calle del Cuatro de Agosto 14,249000,1
Piso,Calle de Luis Royo Villanova 17,122000,3
Piso,Calle de Fernando Díaz de Mendoza 4,199000,3
Piso,Paseo de Cuéllar,184500,3
Piso,Calle Híspalis 2,270000,3
Piso,Paseo de Calanda 27,180000,3
Chalet,Calle Termas de Caracalla s/n,389000,5
Piso,Avenida de San José 206,155000,3
Chalet,Calle de Inocencio Ruiz Lasala,328000,5
Piso,Calle de María Moliner 17,125000,3
Piso,Via Gran 33,210000,2
Piso,Avenida Diputación,135000,3
Chalet,Camino del Plano 50,480000,5
Piso,Calle Bruna Pablo 4,149500,3
Chalet,Urbanización Parquemuel,125000,5
Piso,Calle del Monasterio de Siresa 33,110000,3
Piso,Calle de Felipe Sanclemente,595000,11
Piso,Paseo Gran Vía,238000,2
Piso,Calle del Cuatro de Agosto,140000,2
Piso,Calle Tomás Bretón,290000,5
Piso,Paseo Pamplona,550000,5
Piso,Calle de Cantín y Gamboa 28,118000,2
Piso,Calle Vidal de Canellas,98000,2
Casa Rural,Pastriz,130000,1
Casa Rural,Paniza,33500,4
Casa Rural,Pastriz,130000,1
Casa Rural,Paniza,33500,4
Piso,Tarazona,55000,2
Piso,Grupo San Jorge 11,102000,3
Casa Rural,Camino De La Torre Alta,498000,5
Duplex,Calle Arquitecto Medarde 2,130000,2
Piso,C. de Joaquín Sorolla 13,159000,3
Piso,Calle de Casta Álvarez,80000,1
Piso,Avenida del Tenor Fleta 59,265000,3
Chalet,Calle Río Alfambra,179900,5
Piso,Calle Andrés Duarte,89000,2
Piso,Piscis 51,149000,3
Chalet,Calle de las Bellas Artes,600000,4
Chalet,Calle Mariano Abenoza Camerano,265000,4
Chalet,Camino Monzalbarba,959000,6
Piso,Calle de los Lagos de Coronas,255500,3
Piso,Calle del Coso,448000,4
Piso,Avenida de San Juan de la Peña 133,117000,3
Chalet,Calle de la Callejuela 11,225000,8
Chalet,Avenida de las Cortes de Aragón 10,105000,3
Piso,Calle de Florencio Jardiel 3,158000,1
Piso,Grupo Andrea Casamayor 37,69000,2
Piso,Calle de Francisco de Vitoria,529000,3
Chalet,Avenida de la Ilustración,440000,5
Piso,Calle Virginia Wolf 1,193300,3
Piso,Paseo de María Agustín,145000,3
Piso,Plaza Tenerías 6,162000,2
Piso,Calle del Ibón de Astún 17,269800,3
Piso,Mayoral 32,117000,3
Piso,Peña montañesa 6,92000,2
Piso,Calle Genoveva Torres Morales,298000,3
Ático,Calle Condesa Montenegron,185000,3
Piso,Plaza de Santo Domingo,172900,3
Piso,Calle Huesca,94000,2
Piso,ANA ISABEL HERRERO,175500,5
Piso,Calle de Foratata 1,265000,5
Ático,Calle de María Lostal,250000,3
Piso,Calle de los Hermanos Machado,82000,2
Piso,Avenida de Casablanca 18,230000,3
Piso,Calle del Ibón de Astún 17,269800,3
Piso,ANA ISABEL HERRERO,175500,5
Piso,Avenida de Casablanca 18,230000,3
Piso,Calle de San Adrián de Sasabe,143000,3
Chalet,Carretera Sagunto-Burgos,400000,12
Piso,Paseo de María Agustín,240000,2
Piso,Calle Santa Clara 5,65000,3
Chalet,Calle Mayor 92,20000,4
Piso,Calle de Antonio Vivaldi 8,204900,4
Piso,Calle de Ludwig van Beethoven 74,196900,3
Piso,San Francisco,390000,4
Duplex,Avenida de Movera,288000,4
Ático,Calle de Pedro María Ric,409000,4
Piso,Paseo de las Damas,595000,4
Piso,Avenida Tenor Fleta,398000,4
Piso,Calle de María Lostal,238000,3
Ático,Avenida de Madrid 121,330000,3
Piso,Via Univérsitas,249500,4
Ático,Calle de Pedro María Ric,325000,2
Piso,Calle del Dieciséis de Julio 41,190000,3
Chalet,Pio Baroja,215000,3
Piso,Paseo de Teruel,238000,2
Piso,Calle de Gertrudis Gómez de Avellaneda,295000,4
Piso,CALATORAO,146000,3
Duplex,Paseo Cortes de Aragón,170000,3
Piso,Calle Cadena,128000,2
Duplex,Calle de Miguel de Cervantes Zaragoza 40,271000,2
Piso,Calle de San Ignacio de Loyola,595000,5
Piso,Calle la Constitución,99000,3
Piso,Calle de María Moliner,140000,3
Piso,Calle de Manuel Lasala,599000,3
Piso,Puerta de Alcalá,164990,3
Chalet,Calle HUESCA URCAMUSA,349000,3
Piso,Calle de Toledo,80000,2
Duplex,Cabecico Redondo,198000,2
Piso,Avenida ACADEMIA GENERAL MILITAR 37,195000,4
Piso,almagro,250000,5
Piso,Calle de San Francisco de Borja,148000,2
Piso,Calle de Santiago Ramón y Cajal,210000,3
Piso,Calle Mayor 8,33000,3
Chalet,Calle HUESCA URCAMUSA,349000,3
Piso,Calle de Viridiana 12,165000,3
Piso,Calle Mayor 8,33000,3
Piso,Puerta de Alcalá,164990,3
Piso,Calle de Graus,120000,3
Piso,Calle de Manuel Lasala,599000,3
Piso,Calle de Toledo,80000,2
Piso,Calle Martincho,182000,3
Casa Rural,conserans 4,150000,7
Piso,Calle de Santander 30,135000,3
Piso,Calle de La Coruña s/n,117000,1
Piso,Calle de los Condes de Aragón,435000,4
Piso,Calle de San Miguel 40,440000,3
Chalet,Urbanizacion Urcamusa,250000,5
Piso,Calle San Miguel,240000,1
Chalet,Calle del Once de Septiembre,279900,4
Piso,Calle Coral Bilbilitana 2,75600,3
Piso,Calle MILAGROSA 3,240000,3
Piso,Paseo de Pamplona 8,570000,5
Piso,Via Gran 11,280000,4
Chalet,Urbanización Torres de San Lamberto s/n,450000,4
Piso,Avenida de Navarra,298700,2
Piso,Calle de la Duquesa de Villahermosa 133,260000,4
Piso,Calle de Pedro Cerbuna 39,330000,5
Piso,Paseo de Sagasta 43,590000,4
Chalet,Calle Huesca 9,153000,4
Piso,Calle de San Vicente Mártir 3,325000,4
Chalet,LOMA BLANCA 29,203000,3
