Tipo de inmueble,Dirección,Precio,Habitaciones
Piso,Calle Cruz Conde,155000,3
Piso,barrio Vistalegre - Parque Cruz - Universidades,189900,4
Piso,barrio Noreña - Turruñuelos,77999,2
Piso,barrio El Vial - Ronda de Tejares,145000,1
Piso,barrio Ciudad Jardín,134900,4
Piso,Calle Tartesos 3,84000,3
Chalet,barrio Alcolea,90000,6
Piso,barrio Ciudad Jardín,99999,3
Piso,barrio Ciudad Jardín,154000,2
Piso,barrio Vistalegre - Parque Cruz - Universidades,132000,3
Piso,barrio Sector sur - Santa Cruz,58000,3
Piso,barrio Santa Rosa - San José,168500,3
Piso,barrio Ciudad Jardín,330000,3
Piso,barrio Ciudad Jardín,129990,2
Piso,barrio Tablero,280000,2
Piso,barrio Santa Rosa - San José,129985,3
Piso,barrio Tablero,289000,3
Piso,barrio Ciudad Jardín,179900,4
Chalet,Calle Buen Suceso 15,340000,5
Piso,Calle Vázquez Aroca,140000,4
Chalet,barrio Casco Histórico - Corredera - Ribera,169000,3
Piso,barrio El Vial - Ronda de Tejares,420000,4
Piso,barrio Ciudad Jardín,140000,3
Piso,barrio Casco Histórico - Corredera - Ribera,105000,3
Chalet,barrio Casco Histórico - Corredera - Ribera,185000,4
Chalet,barrio Brillante,596500,4
Chalet,barrio Casco Histórico - Corredera - Ribera,184000,5
Piso,Jesús y María s/n,215000,3
Piso,barrio Casco Histórico - Ollerías - Marrubial,222000,4
Piso,Calle Juan de Torres,77790,2
Piso,Plaza la Oca,106000,3
Piso,Avenida de Cádiz,89000,3
Piso,Avenida Goya 1,48000,3
Piso,Paseo de la Victoria,265000,3
Piso,Villarrubia,86892,2
Chalet,barrio Alcolea,205000,3
Piso,Avenida Goya 20,63000,3
Piso,Calle Sagrada Familia,144900,4
Chalet,barrio Paraíso Arenal - La Colina,205000,3
Piso,Calle Escultor Freila Guevara s/n,165000,2
Piso,Avenida DEL CAIRO,178000,4
Chalet,Almodovar del Río,178000,3
Chalet,Avenida Juan Carlos I 2,250000,4
Chalet,barrio Alcolea,169000,4
Chalet,Calle Ingeniero Alfonso de Churruca 26,230000,4
Piso,barrio La Viñuela,99900,3
Chalet,Encinarejo de Córdoba,177000,3
Chalet,barrio Brillante,900000,6
Piso,barrio Casco Histórico - Ollerías - Marrubial,157000,4
Piso,barrio Centro,175000,4
Piso,Ronda de los Tejares s/n,220000,2
Piso,Camino de los Sastres s/n,169900,4
Piso,barrio Ciudad Jardín,153000,4
Chalet,Villafranca de Cordoba,120000,3
Chalet,barrio Paraíso Arenal - La Colina,329900,4
Ático,Ronda DE ANDUJAR 25,185000,5
Chalet,Plaza conde de gavia s/n,135000,5
Piso,barrio Casco Histórico - Corredera - Ribera,128000,2
Chalet,Calle Juan Rufo,177970,5
Piso,barrio Tablero,244800,3
Piso,barrio Casco Histórico - Ollerías - Marrubial,220000,4
Casa Rural,Rute,749000,12
Casa Rural,barrio Paraíso Arenal - La Colina,119999,3
Piso,barrio Valdeolleros - Zumbacón - Camping,109000,2
Chalet,barrio Noreña - Turruñuelos,160000,2
Duplex,barrio Sector sur - Santa Cruz,99900,4
Chalet,Calle Pio Xll 78,95000,2
Piso,Pasaje Bujalance s/n,46900,3
Piso,barrio Levante,77000,3
Piso,barrio Ciudad Jardín,118000,2
Chalet,San Agustín s/n,160000,8
Piso,barrio Centro,229900,4
Chalet,Luque,202260,5
Chalet,barrio Casco Histórico - Corredera - Ribera,249950,4
Piso,Calle X1 P.p. O-3 Hta S Isabel,298000,4
Piso,barrio Fátima - Campiñuela,95000,3
Casa Rural,Puente Genil,170000,3
Piso,barrio El Cairo,135000,3
Piso,barrio Brillante,204000,3
Chalet,barrio Cañero - Fidiana,133000,3
Piso,barrio Santa Rosa - San José,109000,2
Chalet,barrio Trassierra - Las Jaras,140000,3
Chalet,Bujalance,78800,6
Piso,barrio Centro,240000,4
Chalet,Avenida del Calasancio,525000,6
Chalet,barrio Carretera Trassierra - Colonia de la Paz,580000,5
Piso,barrio Centro,134885,3
Chalet,barrio Brillante,360000,6
Piso,barrio El Cairo,158500,3
Piso,barrio La Viñuela,93000,3
Piso,barrio Santa Rosa - San José,148470,3
Chalet,barrio Brillante,360000,6
Piso,Avenida Gran Vía Parque s/n,119900,2
Piso,barrio Casco Histórico - Corredera - Ribera,154000,1
Piso,barrio Valdeolleros - Zumbacón - Camping,104995,3
Piso,barrio Centro,290000,3
Piso,barrio San Cayetano,300000,4
Piso,barrio Vistalegre - Parque Cruz - Universidades,134000,3
Ático,barrio Naranjo - Mirabueno,111000,2
Piso,barrio Casco Histórico - Ollerías - Marrubial,78500,2
Chalet,Avenida Del Brillante 126,950000,6
Chalet,Avenida las Quemadas 2,130000,2
Piso,Escritor García de Cereceda 7,106500,2
Piso,Calle Músico Infantas 24,179900,3
Chalet,Calle Jarama 24,260000,5
Chalet,sagunto s/n fernandoIV,260000,4
Piso,Cabra,70300,3
Estudio,Calle Fray Diego de Cádiz 13,140000,0
Piso,Camino de la barca s/n,74900,2
Piso,San Francisco,130000,3
Piso,barrio El Cairo,110000,3
Chalet,barrio Levante,169900,3
Piso,barrio Cañero - Fidiana,99000,4
Piso,Avenida del Gran Capitán 26,300000,3
Duplex,Calle Acera del Río 1,140000,3
Piso,barrio Ciudad Jardín,128000,3
Chalet,Zumbacon 10,450000,5
Piso,barrio Centro,390000,5
Piso,barrio Fuensanta - Arcángel - Santuario,89000,3
Chalet,barrio Brillante,950000,4
Chalet,Calle Gutiérrez de los Ríos s/n,180000,5
Piso,barrio Casco Histórico - Corredera - Ribera,140000,4
Piso,barrio Sector sur - Santa Cruz,79000,3
Chalet,barrio Las Quemadas - Las Quemadillas,159000,5
Piso,Calle Músico Infantas 8,110500,1
Piso,Ronda de la Manca 6,158000,4
Piso,barrio Cercadilla - Medina Azahara,240000,3
Chalet,Calle Realejo 23,720000,6
Piso,barrio Sector sur - Santa Cruz,78000,3
Chalet,barrio El Higuerón,168500,4
Piso,barrio El Cairo,139000,3
Estudio,barrio Ciudad Jardín,105000,0
Chalet,Benedicto XV,83000,4
Chalet,Virgen de Luna,52000,2
Piso,barrio Levante,143000,3
Piso,Calle Juan del Rey Calero,93000,3
Piso,barrio Casco Histórico - Corredera - Ribera,164000,3
Chalet,Emilio Castelar,35000,3
Chalet,Villarrubia,155000,3
Piso,barrio Casco Histórico - Corredera - Ribera,184000,2
Chalet,Almodovar del Río,85000,3
Chalet,Calle Lope de Vega,78000,3
Estudio,barrio El Cairo,99000,0
Chalet,Cerro Muriano,210000,2
Piso,barrio Santa Rosa - San José,105000,3
Piso,barrio El Vial - Ronda de Tejares,145900,2
Piso,Mayor,50000,1
Piso,Avenida Medina Azahara 45,300000,5
Chalet,Avenida las Palomas 200 a,180000,7
Piso,Carretera de Madrid 3,85000,3
Piso,Calle el Nogal 4,290000,3
Piso,Avenida carlos iii 39,114000,3
Chalet,Carretera puesta en riego 9 km,360000,4
Piso,Calle Maestro Priego López 1,149000,3
Chalet,Barriada de Majaneque 98,55000,3
Chalet,Calle Juan Latino 12,230000,6
Piso,Calle Imprenta de la Alborada 6,100000,2
Piso,Calle Motril 10,42000,3
Chalet,Calle Alfredo Kraus 2,300000,4
Chalet,acequia 6,140000,2
Piso,Calle Golondrina 1,155000,3
Ático,barrio El Vial - Ronda de Tejares,445000,3
Chalet,Obejo,134000,3
Casa Rural,Cerro Muriano,140000,1
Chalet,Cerro Muriano,102000,2
Ático,barrio El Vial - Ronda de Tejares,345000,3
Chalet,Avenida del Aeropuerto 9,480000,4
Piso,Avenida de Miguel de Unamuno 6,95000,3
Piso,Camino Viejo de Almodovar 22,105000,2
Piso,Calle Úbeda 2,52000,3
Chalet,barrio Cañero - Fidiana,135000,3
Chalet,chaparrera 53,115000,3
Chalet,Calle José María Alcaide Cáceres 7,749000,4
Chalet,Calle Agustín Moreno 32,192000,4
Piso,Avenida Virgen de los Dolores,132000,3
