Tipo de inmueble,Dirección,Precio,Habitaciones
Chalet,siete picos,1250000,5
Piso,barrio Recoletos,2750000,3
Ático,Paseo del hontanar 1,1800000,5
Piso,Avenida Manuel Fraga Iribarne,745000,3
Ático,barrio Nueva España,5800000,4
Chalet,barrio Valdebebas - Valdefuentes,1290000,5
Piso,Calle de la Hiedra,995000,4
Piso,BRETÓN DE LOS HERREROS 9,420000,2
Chalet,barrio Monteclaro,1880000,5
Chalet,Camino Ancho 40 -42,8550000,6
Piso,Calle de las Huertas 25,579000,2
Piso,Calle Reina 31,2450000,4
Chalet,Camino de la Fuente 29,6500000,5
Chalet,Calle del Camino Ancho 21,7250000,6
Piso,Calle de Francisco Silvela,1090000,4
Piso,Calle Bascones,315000,4
Piso,Calle de Joaquín Arroyo,645000,2
Ático,Paseo de La Habana,5800000,4
Piso,Paseo de los Parques,990000,3
Ático,Calle de la Azalea,1840000,5
Piso,Camino Nuevo,995000,4
Duplex,Calle de la Azalea,1840000,5
Chalet,Camino de la Fuente,6500000,5
Chalet,Camino de la Fuente,6500000,5
Chalet,Camino de Mesoncillos,3500000,7
Chalet,Calle de Cuestablanca,1190000,5
Chalet,Calle del Camino de Hoyarrasa,4500000,6
Piso,Calle de Luis Martinez Feduchi,1290000,5
Chalet,Calle de la Azalea,1150000,4
Chalet,Paseo del Conde de los Gaitanes,4150000,5
Chalet,Paseo de los Parques,1545000,5
Chalet,Paseo del Conde de los Gaitanes,9800000,7
Chalet,Calle del Camino Ancho,7250000,6
Piso,Avenida de Isabel de Valois,545000,3
Chalet,Paseo del Conde de los Gaitanes,5500000,9
Chalet,Paseo del Conde de los Gaitanes,9800000,7
Piso,Calle de la Dalia,695000,2
Duplex,Calle de la Cuesta del Cerro,1480000,5
Chalet,Calle Orquidea,1880000,6
Chalet,Calle del Camino de Hoyarrasa,3380000,6
Piso,Camino Nuevo,995000,4
Chalet,Calle Orquidea,1880000,6
Chalet,Calle del Camino Ancho,7230000,6
Chalet,Calle del Camino de Hoyarrasa,3380000,6
Chalet,Paseo del Conde de los Gaitanes,9800000,9
Chalet,Paseo Cerro del Toro,1350000,4
Chalet,Alto,3500000,6
Piso,Carretera del Mediodía,970000,3
Ático,Calle de la Caléndula,1125000,5
Duplex,Calle Azalea,1200000,4
Chalet,Paseo del Conde de los Gaitanes,5500000,9
Duplex,Calle de la Azalea,1200000,4
Ático,Avenida de Rafael Nadal,1350000,5
Piso,ANA DE AUSTRIA,759000,3
Ático,Calle de la Azalea Alcobendas,1840000,6
Chalet,Camino Ancho,7230000,5
Piso,Paseo de los Parques,775000,2
Chalet,Camino Viejo,5300000,6
Chalet,Calle del Camino Alto,3500000,6
Piso,Calle de Lombía,720000,3
Piso,Calle del Humilladero,670000,3
Chalet,Calle Ciervo,2479900,6
Chalet,guadarrama 9,1800000,6
Chalet,Paseo de los parques,1545000,5
Piso,Calle de Lagasca,600000,4
Chalet,Vereda de los Llanos,3700000,7
Piso,Camino Viejo del Cura,1550000,3
Chalet,Julio Caro Baroja,1950000,5
Chalet,JULIO CARO BAROJA,1950000,5
Chalet,Camino de la Huerta,1335000,4
Duplex,Dámaso Alonso,1050000,3
Chalet,Calle Talavera,2190000,6
Ático,Calle de Diego Hurtado de Mendoza,990000,4
Chalet,Camino alto,6200000,7
Chalet,Camino alto,3195000,7
Piso,Encinar de los Reyes,1100000,4
Chalet,barrio Somosaguas,1550000,6
Duplex,julio caro baroja,1275000,3
Chalet,Camino Alto,3195000,7
Chalet,Paseo del Embajador,1300000,5
Chalet,Camino ANCHO,7250000,6
Chalet,algete,1275000,5
Chalet,Paseo del Embajador,1545000,5
Chalet,Camino DE HOYARRASA,3500000,6
Piso,Calle de Villanueva s/n,2300000,3
Chalet,Paseo del Embajador,1300000,5
Chalet,Camino Alto,3195000,7
Chalet,Calle del Camino de Hoyarrasa,3700000,6
Chalet,Paseo EMBAJADOR,2275000,5
Chalet,LUNA,1050000,5
Chalet,Calle del Parque,1144000,7
Chalet,ALCE,1395000,5
Chalet,CEDROS,1150000,5
Chalet,Calle parque,1390000,5
Chalet,Avenida del Guadalix,1100000,4
Chalet,cerezos,795000,3
Piso,Calle del General Pardiñas,780000,2
Chalet,Vereda del valle,2950000,6
Chalet,TILOS,890000,6
Chalet,ENCINAS,1495000,5
Chalet,Camino DE HOYARRASA,3650000,5
Chalet,Camino Alto,3500000,6
Chalet,MOLAR,1550000,5
Chalet,embajador,1489000,6
Chalet,Camino DE LA HUERTA,2150000,5
Chalet,SAN ENRIQUE DE OSSO,1860000,6
Piso,KERRIA,845000,3
Chalet,Paseo CONDE GAITANES,3300000,4
Chalet,Paseo de los Parques,1420000,3
Duplex,AZALEA,1200000,4
Chalet,Avenida central,1200000,6
Chalet,GAITANES,4150000,5
Chalet,Avenida principal,1150000,5
Chalet,paloma,1375000,7
Chalet,Paseo del Embajador,1489000,6
Chalet,Calle del Ciervo,1450000,6
Duplex,HIEDRA,995000,4
Chalet,Paseo EMBAJADOR,1635000,9
Chalet,AZALEA,1450000,5
Chalet,Embajador,2275000,5
Chalet,TILOS,890000,6
Chalet,Calle del Valle de Toranzo,2300000,11
Chalet,Calle de la Azalea,1150000,4
Chalet,azalea,1550000,4
Piso,barrio Canillejas,255000,3
Piso,Calle de San Enrique,739000,2
Chalet,Calle castaño,359000,4
Piso,Calle de la Villa,319000,1
Chalet,Ronda de la Avutarda,3500000,5
Chalet,barrio Ciudad Universitaria,2590000,8
Piso,Calle de Hortaleza,580000,3
Chalet,Paseo de los lagos,2400000,3
Chalet,Bitácora,1550000,6
Ático,Calle del Barquillo,775000,1
Piso,Calle de Augusto Figueroa,695000,3
Chalet,La Moraleja urbanización,2990000,7
Piso,Hilarion Eslava,1399000,6
Chalet,Parque Boadilla,820000,6
Chalet,Calle Valle de Laciana,2395000,4
Piso,Calle HUERTAS,1300000,4
Piso,Calle de fuencarral,1230000,3
Piso,Calle del Duque de Alba,675000,3
Chalet,Avenida de los Madroños,2150000,6
Piso,Calle estudios,660000,2
Piso,barrio Valdebebas - Valdefuentes,1900000,7
Chalet,Calle del Camino de la Huerta,4500000,6
Piso,Carretera del Mediodía,790000,2
Piso,Calle de Maldonado,2550000,5
Piso,Calle del Conde de Peñalver,1100000,5
Chalet,Calle Talavera,2190000,6
Piso,Calle Gran Vía,2250000,4
Piso,Vereda de Palacio,1300000,5
Chalet,Paseo del Conde de los Gaitanes,5500000,18
Chalet,Calle de la Azalea,1550000,6
Chalet,Calle del Naranjo de Bulnes 55,1095000,4
Piso,Calle Mayor,752248,3
Chalet,El Soto de la Moraleja,995000,5
Piso,FERNAN GONZALEZ,1195000,4
Piso,Avenida Casa Blanca,850000,3
Chalet,Calle Valle de Laciana 7,2395000,5
Piso,Calle de Ramón Azorín,265000,3
Ático,Encinar de los Reyes,1295000,3
Chalet,barrio Aravaca,1480000,5
Piso,Arroyo de la Vega,595000,3
Piso,barrio Recoletos,3700000,5
Chalet,La Moraleja urbanización,3400000,8
Piso,El Soto de la Moraleja,1300000,5
Chalet,Encinar de los Reyes,2200000,4
Chalet,Ciudalcampo,1550000,5
Chalet,Encinar de los Reyes,1950000,5
Piso,barrio Valdebebas - Valdefuentes,950000,4
Chalet,La Moraleja urbanización,5400000,7
Chalet,barrio Montealina,2000000,5
Duplex,El Soto de la Moraleja,1100000,3
Chalet,La Moraleja urbanización,4000000,7
Piso,barrio Bernabéu-Hispanoamérica,695000,2
Piso,El Soto de la Moraleja,695000,2
Ático,barrio Valdemarín,1450000,5
Piso,barrio Aravaca,1150000,5
Chalet,barrio Zona Estación,1142000,3
Piso,barrio Chueca-Justicia,2600000,3
Chalet,El Soto de la Moraleja,1150000,4
Chalet,El Soto de la Moraleja,890000,3
Ático,El Soto de la Moraleja,1890000,5
Ático,barrio Almagro,2300000,2
Chalet,barrio Conde Orgaz-Piovera,1500000,6
Ático,barrio Castellana,6950000,5
Piso,Monte del Pilar s/n,765000,4
Piso,Calle de Puñonrostro 6,540000,3
Piso,barrio Ibiza,1650000,4
Piso,Calle de San Bernardo 35,840000,4
Chalet,barrio Conde Orgaz-Piovera,1800000,6
Piso,barrio Conde Orgaz-Piovera,798000,3
Chalet,barrio Conde Orgaz-Piovera,3100000,5
Chalet,barrio Conde Orgaz-Piovera,1690000,6
Piso,Calle de San Bernardino,249000,2
Piso,Calle de O'Donnell,1685000,4
Piso,barrio Aravaca,620000,3
Piso,Calle de Recoletos s/n,2600000,4
Piso,Calle de María Teresa Sáenz de Heredia,159000,2
Chalet,barrio Conde Orgaz-Piovera,2150000,5
Chalet,OLMOS,1345000,6
Chalet,lena,1495000,4
Chalet,Naranjo de Bulnes,2250000,6
Piso,Calle de la Academia,1300000,2
Chalet,Paseo del Embajador,2275000,5
Chalet,Paseo Narcea,2250000,5
Chalet,chopos,1600000,5
Piso,Calle de Ajofrín 4,264900,3
Chalet,Avenida Montecillo,1400000,5
Chalet,Trilo,745000,5
Chalet,Calle LUNA,1050000,5
Piso,Narváez,1150000,4
Chalet,ENEBROS,1200000,4
Ático,Calle del Monte Esquinza,2700000,3
Piso,Calle del Doctor Gómez Ulla,965000,5
Piso,Don Ramón de la Cruz,849000,3
Chalet,Avenida DE LA FUENTE DE SAN ISIDRO,1150000,4
Chalet,Ciudalcampo,1200000,6
Chalet,Ciudalcampo,1970000,4
Ático,Paseo de La Habana,5800000,4
Ático,Calle de Ruiz Perelló,860000,4
Chalet,Valdelagua,1280000,5
Chalet,Avenida de guadalix,1695000,5
Piso,Paseo de San Francisco de Sales,1395000,5
Duplex,Calle de José Bastos,1200000,5
Piso,Calle del Doctor Gómez Ulla,1125000,4
Ático,Alcalá,1350000,3
Chalet,Paseo de la finca,7950000,7
Ático,Calle de Almería,838000,4
Chalet,Sil,925000,5
Chalet,Calle DEL PARQUE,1390000,5
Chalet,Calle Peguerinos,4700000,8
Chalet,Callejón DE LAS ESTRELLAS,2400000,6
Ático,Calle de Quintana,660000,2
Duplex,Calle del Monte Esquinza,2900000,3
Chalet,Avenida de la Tribuna,1150000,7
Chalet,Paseo del Conde de los Gaitanes,4150000,6
Piso,Calle del Monte Esquinza,1400000,2
Chalet,Calle del Camino de Hoyarrasa,3650000,6
Ático,Luis Martinez Feduchi,1295000,3
Piso,Calle de José Abascal,3500000,7
Chalet,Vereda de los Alamos,5300000,6
Chalet,Camino Alto,6000000,5
Piso,Calle de Alfonso Rodríguez Santamaría,2500000,4
Chalet,Calle Julio Caro Baroja,1950000,5
Duplex,Maria de las mercedes de Borbón,1850000,3
Chalet,mistral,1600000,5
Chalet,Virgen de los Rosales,3950000,8
Piso,Calle de Velázquez,1350000,2
Ático,barrio Zona norte,1390000,4
Chalet,Vereda de los Llanos,3700000,7
Ático,Avenida del Doctor Federico Rubio y Galí,915000,5
Piso,Alberto Alcocer,2300000,4
Chalet,Camino Ancho,1350000,4
Chalet,Calle Siguero,2850000,6
Chalet,Calle Collado del Viento,2550000,7
Chalet,Transversal,1900000,5
Piso,Luis Martinez Feduchi,1100000,4
Chalet,Calle Peguerinos,3250000,5
Chalet,El Soto de la Moraleja,950000,4
Chalet,Camino de la Fuente,6500000,5
Chalet,Fuente del Fresno,1150000,6
Piso,Calle de Arturo Soria,990000,4
Piso,Calle de Brístol,800000,5
Ático,Calle de Jorge Juan,695000,2
Chalet,barrio Bernabéu-Hispanoamérica,1890000,4
Chalet,Centro,480000,3
Chalet,Nuria,1560000,6
Chalet,barrio Zona Pueblo,1580000,5
Chalet,Calle de la Fuente del Rey,1480000,5
Chalet,barrio Monteclaro,1950000,7
Ático,barrio Conde Orgaz-Piovera,3300000,5
Ático,barrio Huertas-Cortes,1630000,4
Piso,barrio El Viso,425000,1
