Tipo de inmueble,Dirección,Precio,Habitaciones
Piso,Avenida Regimiento de Galicia 15,160000,2
Piso,Avenida Zaragoza,129000,3
Duplex,Paseo de los Ayerbes 5,119000,1
Ático,infazones 14,200000,2
Ático,Carmen 22,315000,2
Duplex,Calle Baja 1,200000,3
Piso,Urbanizacion Santiago 24,120000,2
Duplex,Carretera Graus-Viella 1,110000,2
Ático,Calle Río Gas s/n,300000,4
Chalet,Alto de Bescansa s/n,257000,4
Chalet,Calle nueva s/n,295000,7
Chalet,Calle santo grial s/n,178000,3
Chalet,Calle unica s/n,275000,4
Ático,Calle Mayor,570000,3
Piso,Calle Teruel,149000,3
Chalet,barcelona,520000,4
Chalet,Calle Tejería,329000,4
Piso,MAYOR,190000,4
Chalet,Calle ESTIRAS,790000,5
Casa Rural,Calle baja,127000,3
Chalet,Calle de Fondabós,270000,3
Ático,av pirineos,335000,3
Ático,Calle de la Tejería,259000,4
Chalet,Calle la fuente,185000,3
Piso,Calle Huesca,185000,2
Duplex,Plaza Mayor 32,250000,2
Piso,Avenida Huesca,233000,2
Casa Rural,Borau,399000,6
Ático,Calle San Sebastian Ag. Formiga,350000,3
Piso,Carretera de Pamplona 14,57000,1
Chalet,Vía 76,575000,4
Piso,Calle Peña Telera,158000,3
Chalet,Calle Baja 44,175000,1
Chalet,Calle de Fondabós,285000,5
Piso,Calle Domingo Miral,144500,3
Duplex,Calle Esterres 55,195000,3
Chalet,Calle Villacampa Pied 26,119000,4
Ático,Calle Luis Espada,65000,2
Chalet,Calle Pilar,106000,5
Duplex,Calle Única 17,130000,2
Chalet,Plaza Mayor 1,2500000,20
Duplex,La fuente,130000,2
Duplex,Calle Pedro Pac,124900,3
Chalet,Calle la Corona 1,420000,5
Piso,Calle Blas Bosqued 5,229000,2
Chalet,Diseminado Berdun y Alrededores 153,350000,5
Ático,Calle de Santiago 36,149000,2
Chalet,Plaza la 1,185000,3
Piso,Carretera Graus-Viella 9,65000,2
Chalet,Calle Barcelona 23,875000,6
Piso,Calle de los Fueros de Jaca 8,135000,3
Piso,Calle Única 13,135000,1
Chalet,Camino Monte Pano 17,590000,7
Piso,Calle Mallos de Riglos 4,159000,2
Piso,Calle unica 12,105000,2
Piso,Plaza del pez 4,125000,3
Chalet,Calle Jaca s/n,980000,5
Estudio,Calle Única 4,119000,0
Chalet,Cartuja Monegros s/n,80000,5
Chalet,Calle Gil Berges 3,34000,2
Casa Rural,Calle única,215000,2
Chalet,Calle Única Borres 25,295000,4
Piso,Juan XXlll,145000,3
Piso,Calle Director Ferraz 38,270000,4
Chalet,Biescas,490000,4
Chalet,Plandero,300000,4
Chalet,Calle DEL LLANO 31,240000,7
Piso,Calle Sabuco,227000,2
Chalet,Paseo la cantera s/n,890000,7
Casa Rural,Calle unica s/n,100000,0
Piso,Calle Membrilleras 6,160000,2
Chalet,Calle occidente 31,260000,5
Ático,Avenida los Tilos 9,305000,3
Ático,Fernando el Católico,139000,1
Piso,Calle Peña Telera,160000,2
Duplex,San Cristobal,215000,3
Chalet,Fuendechordana,320000,4
Piso,Calle Esperanza 7,210000,3
Duplex,Calle Infanta Doña Sancha,239000,3
Chalet,Calle Juan de Lanuza 2,875000,6
Duplex,Calle Infanta Doña Sancha,239000,3
Piso,Calle UNICA,135000,1
Duplex,Avenida de Francia,195000,2
Piso,Calle Autonomía de Aragón,184900,3
