Tipo de inmueble,Dirección,Precio,Habitaciones
Piso,ANGEL GANIVET,498000,3
Piso,Calle San Pedro Mártir,265000,2
Chalet,Calle Escultor Cayetano Aníbal,1600000,7
Chalet,Manuel de Falla,299000,3
Chalet,Avenida de los Cerezos,318000,3
Duplex,Maestro Gregorio Salas,117500,2
Piso,guadalete,95000,3
Chalet,Calle el Moruno 64,255000,3
Piso,Calle Daraxa 36,99500,2
Piso,Avenida Europa 7,450000,5
Piso,Calle Horno Pan Cocer s/n,168000,2
Piso,Avenida Don Bosco,129900,3
Piso,Calle Santa Clara,129900,4
Ático,Santa Clara,120000,3
Piso,Avenida Don Bosco,121000,3
Piso,Calle Ribera del Violón,220000,2
Piso,Picos de Europa,149000,3
Chalet,Calle Doctor López Font 38,690000,5
Piso,Calle José Recuerda 1,295000,4
Chalet,Calle Abeto 8,950000,5
Piso,avilés s/n,66900,2
Piso,Calle Chorrillo,124500,3
Piso,Calle Pintor Zuloaga 15,325000,2
Chalet,Calle Guadalquvir 12,1800000,5
Piso,Calle Solarillo de Santo Domingo,229000,2
Piso,Huerto de la muharra 1,71900,2
Piso,Calle Doctor Fernando Escobar,148000,4
Piso,Calle Doctor Rojas Ballesteros 2,165000,4
Chalet,Calle Aristóteles 1,318000,5
Piso,Calle Almeria 4,119000,2
Piso,Camino de Ronda,163000,3
Piso,Calle Pintor Zuloaga 15,325000,2
Piso,Calle Almeria 4,119000,2
Piso,Huerto de la muharra 1,71900,2
Casa Rural,Paraje la Vega,62000,3
Piso,Calle Salamanca,99900,2
Piso,Calle Casillas de Prats 18,285000,4
Chalet,Calle Luis Rosales 3,298000,3
Chalet,Carril de la Lona,295000,2
Chalet,Diseminado Diseminados 63,260000,5
Chalet,Camino Viejo Santa Fe,195000,3
Ático,Calle José Luis Pérez Pujadas,465000,3
Piso,Calle Agustina de Aragón,149000,3
Piso,Plaza Albert Einstein,360000,4
Piso,Calle Maestro Lecuona,165000,2
Chalet,Calle Mulhacén,379000,5
Piso,Calle León Felipe,130000,3
Piso,Calle Hornillo de Cartuja,118000,1
Chalet,Calle Carretera,195000,5
Chalet,Calle Hermanos Carazo,295000,8
Piso,Cervantes-Palacio de Deportes,199900,3
Piso,Segunda Circunvalación de Granada,89900,2
Chalet,Santa Fe,1200000,10
Chalet,Calle Gerardo Diego,149000,3
Chalet,8 del secanillo,349000,6
Chalet,Bola de Oro,970000,5
Piso,Calle Castillo,110000,2
Piso,Carretera de la Playa,115000,4
Chalet,Calle Camacha,345000,4
Chalet,Camino de Otura 2,378000,4
Piso,Calle Isla Madeira,123000,3
Piso,Avenida Julio Moreno,55000,1
Piso,Calle Capitán Luque 1,119900,3
Piso,Calle Chorrillo 11,124500,3
Piso,Calle Duran 15,129000,2
Piso,Calle Solarillo de Santo Domingo 3,229000,2
Chalet,San Francisco - El Chorrillo,600000,3
Chalet,Plaza de la Merced 6,179000,1
Piso,Calle Palencia,179900,3
Piso,Calle Fray Junípero Serra 4,95000,2
Chalet,barrio Cuesta Escoriaza - Barranco del Abogado,823000,5
Piso,Avenida Julio Moreno,55000,1
Chalet,Calle Cauchiles de San Miguel,239900,4
Piso,Calle San Juan de los Reyes,199900,1
Piso,Calle Pintor Murillo 1,170000,3
Chalet,Calle Almendros,399000,7
Piso,Motril pueblo,86000,4
Piso,Calle del generalife,109900,3
Piso,Albolote,119900,2
Chalet,Santa Fe,17900,4
Chalet,IBIZA 36,293000,4
Chalet,Calle de la aurora 7,150000,2
Piso,chorrillo 11,124500,3
Piso,Calle de Durán 15,129000,2
Chalet,PERU 21,204900,3
Piso,carrera de la virgen 19,425000,5
Piso,ALHAMBRA 3,64900,3
Chalet,VALLADOLID 38,225000,3
Piso,Plaza Clara Campoamor 4,169950,2
Chalet,MALAGA 3,147000,4
Piso,DE LA INVESTIGACION 8,278000,3
Chalet,BARRANCONES 100,399900,4
Chalet,Calle JUAN XXIII 4,149000,2
Chalet,Calle Santa Adela,205000,4
Chalet,Peligros,308400,4
Piso,MARTINEZ CAMPOS,230000,4
Piso,Plaza de San Carlos,129000,2
Chalet,Calle Azorín,154900,3
Piso,Calle Generalife,109900,3
Piso,Calle Álvarez Pelayo,146000,2
Piso,Calle León Felipe,130000,3
Chalet,Calle Muntasil,395000,6
Ático,Calle Carmen,140000,4
Chalet,Calle Azahar,210000,4
Chalet,Avenida del Carmen,430000,5
Chalet,Calle Peñuelas,124900,4
Piso,Avenida Barcelona,349000,3
Chalet,Plaza de la Merced,179000,1
Piso,Calle Periodista Eduardo Molina Fajardo,255000,3
Casa Rural,Calle Jardin de las Rosas,70000,3
Chalet,Cuesta de los Pinos,285000,3
Chalet,Calle Peñuelas,124900,4
Chalet,Calle Muntasil,395000,6
Chalet,Plaza de la Merced,179000,1
Piso,CARRERA DE LA VIRGEN,425000,5
Chalet,Calle LAVANDA,360000,4
Chalet,Paseo Leñadores,590000,7
Ático,Calle Carmen,140000,4
Piso,Calle Chorrillo,124500,3
Chalet,Camino de Otura,378000,4
Piso,Camino DE RONDA,442500,3
Chalet,Calle Girasol,235000,3
Piso,Avenida Barcelona,349000,3
Casa Rural,Calle Jardin de las Rosas,70000,3
Chalet,Avenida del Carmen,430000,5
Casa Rural,Calle Montes Jovellar,100000,6
Piso,Plaza Clara Campoamor,169950,2
Piso,Calle Duran,129000,2
Piso,Calle León Felipe,130000,3
Chalet,Calle Real,106000,4
Chalet,Albaicín,269900,2
Piso,Avenida de Dílar,425000,3
Chalet,Altos de la Zubia,498000,5
Chalet,Alfacar,275000,7
Piso,barrio Recogidas,580000,4
Piso,Torrenueva Costa,119900,3
Piso,Paseo de las Antillas,110000,2
Piso,joan miro,94990,2
Piso,Camino de ronda,224900,3
Chalet,aurora,150000,2
Piso,Blas Infante,169500,3
Chalet,Loja,79900,4
Chalet,Calle Manuel de Falla,255000,3
Chalet,San Francisco Javier,280000,5
Casa Rural,Loja,275000,4
Chalet,Loja,174900,4
Piso,Picos de Europa,149000,3
Chalet,Ogijares,295000,5
Chalet,Loja,168000,3
Chalet,manuel de falla,255000,3
Chalet,Belicena,189900,3
Chalet,Loja,79900,4
Piso,Picos de Europa,149000,3
Piso,Calle Castellón,149000,2
Piso,Calle Generalife,109900,3
Chalet,Almuñecar Centro,169900,3
Chalet,Calle Almendros 8,430000,7
Piso,DURAN,129000,2
Piso,Carretera DE MALAGA,225000,3
Chalet,Calle Malaga,147000,3
Piso,Calle joan miro,94990,2
Piso,Calle Diamantino García 3,175000,4
Piso,Calle Joan Miró,94990,2
Chalet,IBIZA,293000,4
Chalet,Loja,149900,5
Chalet,Calle Ermita huetor vega,99900,3
Casa Rural,Vélez de Benaudalla,235000,4
Piso,Calle Sagrada Familia,74900,2
Piso,Zaidín,130000,3
Chalet,El Pinar,44900,3
Chalet,Los Guajares,129900,7
Piso,Playa Granada,135000,2
Casa Rural,Padul,350000,4
Piso,San Francisco Javier,199900,3
Piso,barrio Ronda - Arabial,199900,4
Chalet,Jun,179900,3
Chalet,Zaidín,118000,3
Piso,Calle a Jayena Tr,151000,3
Ático,Calle Estanco,225000,3
Piso,Calle Joan Miró,94990,2
Piso,Avenida Pablo Picasso,470000,4
Piso,Carretera de Málaga,225000,3
Piso,Pizarro,94990,2
Piso,Maracena,124500,3
