Tipo de inmueble,Dirección,Precio,Habitaciones
Chalet,LOS CARROS 74 -76,70000,4.0
Chalet,Plaza Los Palacios,136000,4.0
Piso,Calle CARTAGENA DE INDIAS 4,80000,3.0
Piso,Peña Trevinca,105000,3.0
Piso,AGUJERO DE SAN ANDRES 2,70000,3.0
Piso,san juan 3,75000,4.0
Chalet,Barrio Pinilla,195000,5.0
Ático,Calle LA RUA 9,100000,1.0
Piso,Ronda los Pelambres 2,75000,3.0
Ático,Calle Vega 2,255000,3.0
Piso,MARAGATOS 3,99000,4.0
Chalet,Calle Concentración Sc,44000,2.0
Casa Rural,los tesoros 8,82000,3.0
Chalet,Diseminado Diseminados 41,119500,5.0
Piso,sancti spiritus 9,186000,3.0
Piso,Casco Antiguo,230000,4.0
Chalet,Valencia,450000,4.0
Chalet,Calle de las Bodegas,153000,6.0
Chalet,Carretera cubillos km3,230000,4.0
Duplex,Calle Alonso Briceño 51,95000,4.0
Chalet,Carretera San Ciprian 10,180000,3.0
Chalet,Calle Alhóndiga 52,65000,4.0
Ático,Carretera de León 54,120000,3.0
Piso,Victor Gallego,139000,3.0
Piso,Avenida León 16,45000,3.0
Chalet,Calle Prado Moldones,80000,3.0
Piso,Avenida León 16,45000,3.0
Chalet,Calle Prado Moldones,80000,3.0
Chalet,Calle Crespo Diez,275000,3.0
Piso,La Candelaria,150000,4.0
Chalet,Valencia,450000,4.0
Chalet,Calle la Herradura 30,129000,3.0
Piso,Benavente,79000,3.0
Chalet,Carretera cubillos km3,230000,4.0
Chalet,Carretera San Ciprian 10,180000,3.0
Chalet,mejico,299000,7.0
Piso,Calle Río Tera 45,38000,1.0
Piso,Calle Federico Cantero Villamil 7,125000,4.0
Piso,Calle la Rúa 3,32000,2.0
Piso,corbeta s/n,165000,2.0
Piso,Pantoja - Vista Alegre,110000,3.0
Piso,Calle Cañaveral 15,98000,2.0
Chalet,Miguel de Cervantes 9,240000,4.0
Piso,fuentelareina,120000,2.0
Piso,Avenida Luis Morán 46,73000,3.0
Piso,Calle de Salamanca,84000,2.0
Chalet,SAN BERNARDO 6,70000,8.0
Chalet,Calle Hospital,30000,3.0
Ático,NORTE 23,90000,3.0
Piso,Calle de los lagares 3,145000,4.0
Chalet,galacia 44,320000,3.0
Casa Rural,fronton 6,48000,2.0
Piso,ERMITA DE SAN LORENZO 1,80000,3.0
Piso,Cañada de la Vizana 80,130000,4.0
Chalet,Cuesta Matadero,16000,3.0
Piso,Calle Derecha de Salamanca 60,77000,3.0
Casa Rural,Calle Carretas 4,85000,4.0
Piso,Calle Benavente,180000,4.0
Casa Rural,Carretera Villagodio s/n,210000,4.0
Casa Rural,Carretera de Palencia 23,180000,4.0
Casa Rural,Calle La Barca 22,65000,2.0
Chalet,Fermoselle,448715,5.0
Ático,Calle zamora 11,69000,3.0
Chalet,Coreses,250000,5.0
Piso,LOS HERREROS 55,95000,4.0
Piso,Ronda DE MADRID 19,70000,3.0
Piso,Calle de San Antón Viejo 25,95000,3.0
Piso,ERMITA DE SAN LORENZO 1,80000,3.0
Chalet,Cuesta Matadero,16000,3.0
Piso,Calle Macarro,59375,1.0
Casa Rural,Carretera de Palencia 23,180000,4.0
Piso,Calle de los lagares 3,145000,4.0
Chalet,galacia 44,320000,3.0
Casa Rural,fronton 6,48000,2.0
Piso,Avenida Federico Silva 31,55000,3.0
Duplex,Calle RENUEVA 20,127000,5.0
Casa Rural,Calle La Barca 22,65000,2.0
Ático,Calle zamora 11,69000,3.0
Piso,Plaza del Maestro,102258,2.0
Ático,NORTE 23,90000,3.0
Piso,Calle Derecha de Salamanca 60,77000,3.0
Chalet,Fermoselle,448715,5.0
Chalet,Casco Antiguo,550000,4.0
Piso,Centro,130000,4.0
Chalet,Fermoselle,50000,4.0
Piso,Pantoja - Vista Alegre,160000,4.0
Chalet,Los Bloques,145000,3.0
Chalet,Villanueva de Campean,65000,5.0
