Tipo de inmueble,Dirección,Precio,Habitaciones
Chalet,Calle Amezti 46,4450000,5
Chalet,Antiguo,3800000,8
Chalet,Antiguo,3800000,8
Chalet,Oiartzun,3360000,13
Chalet,barrio Miraconcha,3300000,4
Piso,barrio Área Romántica,3300000,5
Chalet,Intxaurrondo,3150000,9
Chalet,Calle Ategorrieta s/n,3150000,9
Piso,Paseo de Miraconcha s/n,3100000,3
Piso,barrio Área Romántica,3100000,5
Chalet,Igeldo,3000000,5
Piso,HERNANI,2900000,5
Piso,barrio Área Romántica,2900000,5
Piso,Calle San Martin s/n,2725000,6
Piso,Calle San Martin,2725000,6
Piso,Calle San Martín 61 -57,2725000,6
Piso,san martin 61,2725000,6
Piso,Calle San Martin 61,2725000,6
Piso,Calle San Martin,2725000,6
Piso,Calle San Martin,2725000,6
Piso,Calle San Martin 61,2725000,6
Piso,barrio Área Romántica,2725000,6
Piso,Calle San Martin,2725000,6
Piso,Calle Zubieta s/n,2650000,5
Duplex,Mirakontxa Pasealekua 39,2650000,5
Casa Rural,Oiartzun,2600000,8
Piso,barrio Área Romántica,2600000,4
Chalet,Mendiola Bidea,2550000,9
Chalet,makutso,2500000,6
Chalet,Ulia Pasealekua 394,2500000,11
Casa Rural,Ategorrieta-Ulia,2500000,11
Chalet,Oiartzun,2500000,6
Chalet,barrio Miracruz,2500000,10
Chalet,Oiartzun,2500000,6
Chalet,Makutso Bidea,2500000,6
Chalet,barrio Miracruz,2500000,10
Chalet,Ategorrieta-Ulia,2495000,10
Chalet,Alcalde José Elosegi,2495000,10
Chalet,Antiguo,2475000,8
Chalet,Calle Amezti 31,2270000,3
Chalet,Alcalde J. Elosegi Hiribidea,2200000,5
Duplex,Calle Legazpi 6,2200000,0
Chalet,Miramon-Zorroaga,2150000,5
Chalet,Ategorrieta-Ulia,2150000,4
Piso,Miraconcha 3,2100000,4
Piso,Paseo Miraconcha 3,2100000,4
Piso,Mirakontxa Pasealekua,2100000,4
Chalet,Calle Ategorrieta s/n,2100000,15
Chalet,Alcalde J. Elosegi Hiribidea,2100000,15
Piso,De Miraconcha Ibilbidea,2100000,4
Piso,De Miraconcha Ibilbidea 3,2100000,4
Piso,Miraconcha,2100000,4
Piso,barrio Miraconcha,2100000,4
Piso,barrio Área Romántica,2100000,4
Piso,Paseo de miraconcha 3,2100000,4
Ático,Antiguo,2000000,6
Piso,Mirakontxa Pasealekua s/n,1995000,4
Chalet,Calle Amezti 31,1980000,3
Ático,Zurriola 30 -40,1950000,4
Ático,Zurriola s/n,1950000,3
Piso,Plaza Gipuzkoa,1950000,3
Piso,Gros,1950000,3
Ático,Kolon Pasealekua,1950000,4
Chalet,Olaberria,1950000,5
Chalet,Lasarmendi Bidea,1900000,8
Casa Rural,Lasarmendi Bidea 31,1900000,8
Piso,Calle Aldapeta s/n,1895000,3
Piso,Calle Urbieta 2,1870000,3
Piso,Calle Urbieta 2,1870000,3
Piso,Calle Urbieta,1870000,3
Piso,Parte Vieja,1855000,5
Chalet,Getaria,1850000,7
Piso,Calle Hondarribia 1,1825000,3
Piso,La Fe Pasealekua,1800000,4
Chalet,gornutz auzoa 21,1770000,8
Chalet,Hondarribia,1770000,8
Chalet,Calle flores kalea 4 -20,1762000,5
Piso,Calle Andia s/n,1750000,5
Chalet,Paseo Oriamendi 60 -110,1750000,5
Chalet,Oriamendi Pasealekua s/n,1750000,6
Duplex,Mirakontxa s/n,1750000,5
Piso,Calle Andia,1750000,5
Chalet,Oriamendi Pasealekua,1750000,4
Piso,Calle Urbieta 2,1725000,3
Piso,Urbieta,1725000,3
Piso,barrio Miraconcha,1700000,2
Chalet,Mandabide,1700000,3
Chalet,Lasarte-Oria,1700000,5
Duplex,Antiguo,1690000,4
Piso,Plaza FUNICULAR,1690000,3
Piso,Plaza del Funicular,1690000,3
Piso,Calle Aldapeta s/n,1675000,3
Piso,Paseo Miraconcha 14 -20,1650000,2
Chalet,Calle Jaitzubia Auzoa,1650000,7
Chalet,JAITZUBIA 176,1650000,7
Piso,barrio Miraconcha,1650000,2
Chalet,jaitzubia auzoa,1625000,7
Chalet,Miramon-Zorroaga,1600000,5
Piso,barrio Amara Zaharra-Arbaizenea,1590000,4
Piso,Paseo Miraconcha 5 -9,1590000,4
Piso,Mirakontxa Pasealekua,1590000,4
Piso,Avenida de la libertad 33,1590000,3
Piso,Mirakontxa Pasealekua 7,1590000,4
Chalet,Zarautz,1551000,4
Chalet,Aiete,1550000,5
Chalet,Igeldo Pasealekua,1550000,10
Chalet,Paseo BERABERA,1550000,5
Chalet,IGELDO,1550000,10
Chalet,Aiete,1550000,5
Piso,Avenida de la Zurriola,1500000,8
Piso,zurriola,1500000,5
Chalet,Oriamendi Pasealekua,1500000,6
Piso,Zurriola Hiribidea,1500000,8
Piso,ZURRIOLA,1500000,8
Chalet,Escolta real,1500000,3
Piso,Gros,1500000,6
Chalet,Jaizubia Hiribidea,1495000,4
Chalet,Jaitzubia Auzoa,1495000,4
Chalet,Agerre Bidea,1495000,4
Chalet,Hondarribia,1495000,3
Chalet,Camino de Igara s/n,1490000,20
Chalet,Portuetxe 83,1490000,20
Chalet,Igara Bidea,1490000,20
Piso,De Zumalakarregi Hiribidea 13,1475000,3
Chalet,Calle Bidasoa Ibilbidea,1450000,3
Chalet,Calle Alkainbide s/n,1450000,5
Chalet,barrio Área Romántica,1450000,4
Chalet,Bidasoa Ibilbidea,1450000,3
Chalet,Calle Alkainbide,1450000,5
