Tipo de inmueble,Dirección,Precio,Habitaciones
Piso,Calle Novoa Santos,255000,3
Piso,Avenida FINISTERRE,379000,3
Ático,RAMON CABANILLAS,265000,2
Piso,Rosalía de Castro,225000,4
Piso,Calle José Echegaray 1,152360,2
Chalet,Calle MALLOU DE ABAIXO,365000,5
Duplex,Calle PUENTE,379900,3
Piso,ALFREDO BRAÑAS,339000,5
Piso,Calle azucenas,165000,3
Piso,novoa santos,180000,2
Piso,Plaza DE ESPAÑA,370000,3
Piso,Avenida de Vilagarcía,179000,2
Piso,Calle Eugenio Fernández Granell,219000,2
Piso,Calle Posse,379900,3
Chalet,Ensanche - Sar,649000,4
Piso,Calle San Nicolás,495000,3
Piso,Avenida Novo Mesoiro,199393,4
Ático,Calle de Ramón Cabanillas,265000,2
Piso,San Pedro de Mezonzo,140000,3
Piso,Avenida de Rosalía de Castro 47,225000,4
Chalet,Rio Mandeo 12,330000,4
Chalet,Lopez Ferreiro,649000,4
Piso,MANUEL GUTIERREZ MELLADO,375000,3
Piso,Calle Mauricio Farto Parra,150000,3
Piso,Carretera de Mesoiro,129000,2
Piso,Avenida Peruleiro,314000,4
Piso,Avenida MONTSERRAT,270000,3
Piso,Cuesta Palloza,380000,4
Piso,Avenida de Oza,180000,4
Piso,Calle da República de El Salvador 3,600000,6
Piso,Calle de Montero Ríos,225000,2
Piso,Frente al Corte Inglés 2,330000,3
Piso,Calle de Montero Ríos 39,350000,4
Chalet,Calle SD de Compostela 53,399000,5
Piso,Avenida de la Libertad,370000,2
Piso,Calle Manuel Monasterio López,160000,2
Chalet,Calle Bolivia,355000,4
Piso,Calle Blanco White 18,156090,2
Piso,Zona Ensanche,335000,3
Chalet,Avenida Pedralonga,160000,3
Chalet,Avenida Pedralonga,160000,3
Chalet,Calle Xulio Dans García 7,399000,3
Duplex,Calle Merced 32,280000,4
Piso,Avenida DE OZA 188,175000,2
Estudio,Calle Caballeros 47,120000,0
Chalet,Calle Campo do Cruceiro do Gaio 9,590000,3
Piso,Calle Ramon Cabanillas,123000,3
Piso,Calle Baldaio 7,199000,3
Chalet,Calle da Grade 2,480000,5
Piso,Transito Gramaticos,370000,2
Chalet,Calle Sorolla 6,490000,5
Chalet,Praciña da Algalia de Arriba,335000,4
Piso,FRAY ROSENDO SALVADO,259000,3
Duplex,Calle Francisco Comesaña,250000,3
Piso,Avenida de Ferrol,290000,4
Piso,San Pedro de Mezonzo,145000,2
Piso,San Pedro de Mezonzo,385000,4
Piso,Plaza Angel Ron,875000,4
Piso,Calle Riazor,469000,4
Chalet,Calle Curros Enriquez,316000,3
Piso,San Adres,425000,2
Chalet,Nós,300000,3
Piso,Agra del Orzán - Ventorrillo,145000,3
Piso,Os Mallos,175000,3
Piso,Placiña das peñas,125000,1
Duplex,MANUEL AZAÑA,298000,3
Piso,Avenida BARRIE DE LA MAZA,310000,2
Piso,Canteira de Arriba,165000,3
Piso,Calle Nicaragua,350000,4
Duplex,Calle Hábitat,425000,4
Piso,Ronda de Nelle s/n,250000,3
Piso,PASCUAL VEIGA,150000,3
Chalet,Travesía TRAVESÍA DO CENDAL,419000,4
Duplex,Calle das Petunias,150000,5
Piso,Calle Francisco Giner de los Ríos,209000,2
Chalet,Avenida Morro de Canide,631000,3
Piso,Calle AGUIEIRO,175000,1
Piso,Avenida de LUGO,175000,3
Piso,JUAN CASTRO MOSQUERA,238000,4
Piso,Luis Peña Novo,170000,2
Piso,Avenida de Linares Rivas,750000,6
Ático,Avenida de Lugo,215000,3
Piso,Avenida de Lugo,189000,3
Piso,Calle de Frei Rosendo Salvado,320000,3
Piso,Avenida Finisterre,195000,4
Duplex,Calle Laureano Mediante,210000,2
Piso,Calle José Echegaray 1,192000,2
Piso,Avenida PERULEIRO,314000,4
Chalet,DORNEDA,799000,7
Piso,Calle Falperra,152000,1
Piso,Calle Estreita de San Andrés 9,475000,3
Piso,Calle Estreita de San Andrés 9,575000,3
Piso,Calle Estreita de San Andrés 9,385000,2
Chalet,Avenida PASAJE,800000,4
Piso,MARIA PITA,720000,3
Piso,Ronda Nelle,210000,4
Piso,Calle Magistrado Manuel Artime,380000,4
Ático,Calle Blanco White 10,126626,1
Piso,Calle da República de El Salvador,355000,5
Piso,María Luisa Durán Marquina 8,290000,3
Piso,Calle Blanco White,145485,2
Piso,Doutor Teixeiro,249000,5
Piso,Avenida de Ferrol,280000,3
Piso,Santiago de Guayaquil. PRECIO NEGOCIABLE.,570000,12
Piso,Avenida Novo Mesoiro,200281,4
Ático,Calle Travesa,179000,2
Piso,Concepcion Arenal 6,250000,3
Piso,Calle Francisco Tettamancy,175000,2
Chalet,Maianca,316000,3
Piso,Calle Cividanes,237000,3
Chalet,Roxos s/n,580000,6
Piso,Avenida Peruleiro,314000,4
Piso,Calle do Hórreo,280000,4
Chalet,Calle Oleiros,430000,4
Piso,Avenida de Oza,175000,4
Piso,MAGISTRADO MANUEL ARTIME 4,335000,3
Chalet,Lians,399000,5
Piso,barrio Juan Flórez-San Pablo,620000,4
Piso,Someso - Matogrande,147565,2
Casa Rural,Mera-Serantes,375000,6
Piso,Calle Felix de Acevedo,190000,2
Piso,Calle Parque,240000,3
Piso,Avenida Oza 220,155000,4
Piso,Agra del Orzán - Ventorrillo,169000,3
Piso,Los Castros - Castrillón,160000,3
Piso,Liáns,158000,2
Chalet,CARRIZO,650000,7
Chalet,Lugar Ameixeral s/n,438000,6
Chalet,XOAN XXIII,1900000,10
Chalet,LA CABANA,450000,8
Chalet,mandin,1500000,6
Chalet,Calle OS VELCHOS,499000,3
Chalet,Lugar Piñeiro,375000,6
Piso,Avenida DE HERCULES,240000,2
Chalet,BREXO,299500,3
Chalet,Calle Choco,469000,3
Piso,Calle Posse,229000,3
Chalet,Lugar Escarabote 89,2900000,9
Piso,Calle Novoa Santos,373000,5
Chalet,Lugar Escarabote 115,1490000,10
Piso,Vilagarcia 2,335000,4
Piso,Calle Cordonería,285000,4
Piso,Avenida navarra,160000,4
Chalet,Portádego - Vilaboa Norte,1250000,4
Piso,Avenida Pablo Picasso,189900,4
Piso,Avenida Ejército,290000,3
Chalet,Calle do Sendeiro,850000,6
Piso,Míster Archer Milton Huntington 2,497000,3
Chalet,Calle maria s/n,395000,5
Piso,Parque Nicolas Redondo,159000,4
Piso,Avenida de Monelos,145000,2
Piso,Calle Rianxo,175000,2
Duplex,Calle Sebastián Martínez Risco,325000,3
Piso,Avenida de Monelos 81,185000,3
Chalet,Ortoño s/n,785000,3
Piso,LUAR DO CARMEN,981800,6
Ático,Avenida palleiro,137000,3
Piso,Calle Ramon Cabanillas,123000,3
Piso,Calle JUANA DE VEGA,595000,5
Piso,Calle de Alfredo Brañas,339000,5
Piso,Calle Novoa Santos,255000,3
Piso,Avenida Rosalía de Castro,114000,3
Chalet,Lugar Castiñeiro Lobo,250000,4
Piso,Calle PARQUE,240000,3
Piso,Ronda de Outeiro,145000,2
Piso,Frei Rosendo Salvado,259000,3
Piso,Avenida Rosalía de Castro,129000,3
Chalet,ALDEA SAN ISIDRO,310000,5
Chalet,CAÑOTA,350000,5
Piso,SEMPRE EN GALICIA,196500,1
Chalet,Calle PRAGA,380000,6
Chalet,XARDIN DE NOS,420000,5
Piso,FEDERICO TAPIA,595000,5
Piso,URBANIZACION MONTE BALADO,75000,1
Piso,Avenida FONTECULLER,217000,2
Duplex,Calle AGRO DA RAMALLOSA,190000,3
Piso,puga y parga,440000,3
Chalet,Calle de SSERAFIN ZAS,260000,4
Chalet,Avenida de Pontevedra,260000,10
Chalet,Aldea Gandarío,249000,4
Piso,Calle da República de El Salvador 3,355000,5
Piso,Calle do Hórreo 19,200000,3
Chalet,Espiritu Santo 1,280000,5
Piso,Calle de Alfredo Brañas 7,250000,3
Piso,Calle Nova de Abaixo,175000,3
Chalet,Rial de Laraño,650000,5
Duplex,Calle do Agro da Ramallosa,190000,3
Casa Rural,Lugar Vilaverde,217000,4
Chalet,Calle dos Basquiños 79,330000,5
Chalet,Calle Silvar,284000,5
Piso,Avenida de Monelos,95000,3
Piso,Calle Juan Flórez,298000,4
Piso,Fernando González 7,499000,5
Piso,Avenida de Monelos,99000,4
Piso,Calle Vila de Negreira,117000,4
Piso,Calle Doutor Fleming,175000,4
Piso,Avenida Ejército,300000,4
Piso,Avenida mendez nuñez,128000,3
Piso,Avenida MONELOS,255000,3
Chalet,O Valiño,660000,4
Piso,Avenida do Mar,99000,4
Chalet,O Valiño,660000,4
Piso,Calle Manuel Murguía,400000,2
Chalet,Mosteirón,540000,6
Piso,Calle Vista Alegre,199000,3
Piso,Avenida RUBINE,630000,6
Chalet,Eirís,385000,5
Piso,Avenida de Vilagarcía 32,180000,2
