Tipo de inmueble,Dirección,Precio,Habitaciones
Piso,Calle troya s/n,210600,3
Chalet,constantino el grande 1,217000,5
Piso,Calle Valle de Arán,75000,2
Piso,Calle Doctor Gregorio Marañón 32,295000,3
Piso,Centro-Rambla,210000,4
Piso,Calle San José Obrero 156,83000,2
Chalet,Calle CERRO LARGO s/n,170000,2
Piso,Paseo del Moro Manco 22,104900,2
Piso,Paseo de Almería 81,450000,3
Ático,Calle Navarro Rodrigo 5,599900,3
Ático,Arrayan,225000,3
Piso,Avenida María Guerrero R,70000,2
Piso,barrio Aguadulce norte,120000,2
Piso,barrio Ejido centro,88950,3
Piso,Altamira - Oliveros - Barrio Alto,298700,4
Piso,Barrio San Luis - Los Molinos,130000,3
Piso,Avenida Curro Romero,115000,2
Piso,Centro-Rambla,115000,2
Chalet,Calle Miguel Servet,209000,4
Chalet,Calle Blasco Ibáńez 5,850000,3
Piso,Calle Joaquin Vazquez,229000,3
Chalet,Calle de las Artesas 29,275000,3
Piso,Calle de la Alegría 5,199000,3
Piso,Calle Nísperos,229000,2
Piso,Travesía san luis,119000,3
Chalet,Calle del Palomar 2,650000,3
Piso,Calle Mariana Pineda,147500,3
Piso,Paseo Moro Manco s/n,110000,2
Piso,Avenida Costa Levante 4,139000,2
Piso,Avenida Costa Levante 4,200000,3
Chalet,Calle Altos del Golf 19,720000,6
Chalet,Calle Laurel 24,295000,3
Ático,Avenida del Mar 11,149000,2
Chalet,Calle de las Artesas 17,368000,5
Piso,Carretera Ronda,189700,3
Chalet,Retamar,225000,3
Chalet,Calle Regimiento la Corona,79000,1
Chalet,Calle Los Naranjos,795000,5
Chalet,Del Rosal,1290000,6
Piso,Avenida del Mediterráneo s/n,150000,2
Chalet,Calle Zeus s/n,259900,4
Piso,Calle Chercos,89900,4
Piso,Avenida del Mediterráneo s/n,145000,2
Piso,Avenida del Mediterráneo s/n,150000,2
Piso,Calle Juegos de Atenas y Languedor Rosellon s/n,150250,3
Piso,Calle Juegos de Atenas y Languedor Rosellon s/n,151250,2
Piso,Calle Juegos de Atenas y Languedor Rosellon s/n,156250,3
Chalet,Avenida TORRECARDENAS 86,275000,3
Piso,Avenida Mariano Hernandez s/n,190000,3
Piso,Calle Estonia con Polonia s/n,150000,2
Piso,Avenida del Mar 101,301336,3
Piso,Avenida Mariano Hernandez s/n,130000,1
Piso,Avenida Nueva Musa s/n,210000,2
Piso,Avenida Nueva Musa s/n,160000,2
Piso,Avenida Mariano Hernandez s/n,160000,2
Ático,Carrera del Mami,163000,4
Piso,Calle Estonia con Polonia s/n,165000,2
Piso,Calle Estonia con Polonia s/n,160000,2
Piso,Avenida Nueva Musa s/n,200000,2
Piso,Calle Mónaco R,159500,2
Piso,Calle Garcia de Villarroel,237000,3
Duplex,Almerimar,353000,3
Duplex,Almerimar,188000,2
Piso,barrio Pabellón-Estación-Corte Inglés,134000,2
Piso,Calle Quesada,135000,2
Piso,Calle joaquin rodrigo 41,119900,3
Piso,Calle Galán de Noche 13,215000,3
Piso,Calle Real del Barrio Alto 109,120000,3
Chalet,Calle Almedina,149900,4
Piso,AV. REINO DE ESPAÑA 174,129900,2
Chalet,Calle Eduardo Fajardo,299000,3
Piso,Calle Orquídea,110000,3
Piso,Calle perú,66000,3
Piso,Calle troya s/n,268700,4
Piso,Calle troya s/n,132800,2
Chalet,Villablanca - Torrecárdenas,435000,5
Ático,Villablanca - Torrecárdenas,145000,2
Piso,Avenida avd. de la Cruz esquina calle Juna cuadrado Ruiz s/n,174250,2
Piso,Avenida avd. de la Cruz esquina calle Juna cuadrado Ruiz s/n,153250,2
Piso,Avenida avd. de la Cruz esquina calle Juna cuadrado Ruiz s/n,162250,2
Piso,Avenida Tortuga Boba,185000,2
Piso,Paseo de las Olas s/n,140000,2
Piso,Paseo de las Olas s/n,135000,2
Piso,Paseo de las Olas s/n,105000,1
Piso,Las Salinas,105000,2
Piso,Las Salinas,98000,1
Piso,Almerimar,192920,2
Piso,Zona el Palmeral,225000,2
Piso,Almerimar,190000,2
Piso,Cala Marqués,121000,2
Piso,carrera del duende,129000,3
Chalet,Calle Federico Garcia Lorca,118900,4
Piso,Calle Arquímedes 27,87500,3
Piso,Avenida de Carlos III 248,79000,3
Chalet,Calle Molino,149900,4
Chalet,La Cañada - Costacabana - Loma Cabrera,325000,3
Piso,Nueva Andalucía - Regiones,144900,3
Piso,Balanegra,180000,4
Piso,Calle Rafael Alonso 4,65000,3
Chalet,Calle Adelfa,198000,4
Piso,Plaza de san pedro 3,280000,3
Piso,Camino Roquetas,74900,3
Chalet,Huércal de Almería,210000,4
Piso,Calle Fuente Toro,59900,3
Piso,Andalucia,54900,3
Chalet,Calle Padre Rubio,103000,3
Chalet,Calle pericles,199900,3
Piso,Alto Real del barrio s/n,255000,3
Ático,olivos,115000,4
Piso,federico de castro 73,78900,3
Chalet,Calle Obispo Alfonso Ródenas 27,398000,4
Piso,Calle Cartagena 7,120000,1
Piso,Paseo de Los Baños,145000,4
Ático,Avenida Descubrimiento 5,160000,2
Chalet,Calle María Auxiliadora,160000,4
Piso,Calle Miguel Ángel 3,65000,2
Piso,Calle Mérida 4,170000,3
Chalet,Calle jesus de percival s/n,539000,4
Piso,Calle Alvarez de Sotomayor,70000,2
Piso,Balerma,149500,4
Duplex,Balerma,160000,4
Ático,Plaza de la Constitución,89900,3
Piso,Calle Quesada s/n,119900,2
Chalet,Torre alta,149900,3
Casa Rural,Avenida Huechar,139900,2
Piso,Galan de noche,205000,3
Piso,Calle Joaquín Escobar s/n,179000,4
Piso,Barrio San Luis - Los Molinos,159000,2
Ático,Calle Sotavento 2,88900,2
Piso,Avenida Alcazaba 115,159900,2
Piso,Paseo PEDRO PONCE 109,116000,3
Piso,Calle Monaco 1,159500,2
Piso,Calle CUCHILLO,86900,2
Piso,Calle Murillo,249000,2
Ático,Arapiles 2,450000,5
Ático,Calle Murillo,185000,2
Piso,Avenida DE LA SAL 251,210000,3
Piso,Nueva Andalucía - Regiones,159000,3
Piso,Altamira - Oliveros - Barrio Alto,145000,4
Chalet,Santa María del Águila,189900,3
Piso,Centro-Rambla,164900,3
Chalet,Huércal de Almería,449000,4
Piso,barrio El Puerto - La Romanilla,119000,2
Piso,Camino de los Depósitos,99900,3
Piso,Calle San José Obrero,144900,3
Chalet,Calle Chipre,230000,4
Chalet,Calle Dr Castroviejo,89900,3
Chalet,Camino de las Lomas,179900,4
Chalet,Calle Gavilán 1,419000,3
Piso,Pasaje Príncipe de Asturias,89900,3
Piso,Avenida de la Aduana,119900,3
Chalet,Calle del Carmen 7 a,250000,4
Chalet,Calle la Hacienda 7,700000,5
Chalet,barrio Puerto de Aguadulce,270000,4
Piso,Calle Infanta Elena 2,165000,4
Chalet,Calle Cerrillo Pago,74900,3
Piso,Avenida la Giralda 3,89000,1
Piso,Arrayan 2,192000,3
Ático,Avenida del perú,249900,3
Chalet,Calipso,220900,4
Piso,Arrayan 2,192000,3
Chalet,Calle Cataluña,119900,4
Piso,Alhambra s/n,94500,2
Chalet,Calle María Eugenia Pérez,89900,4
Ático,Avenida del perú,249900,3
Chalet,Sierra Nevada 76,284500,3
Piso,Pasaje de polonia,119900,2
Chalet,Calle Cerrillo Pago,74900,3
Chalet,iglesia,189900,6
Ático,Calle Pedro Duque,130000,2
Piso,Calle Infanta Elena 2,165000,4
Piso,reino españa,134300,2
Piso,Avenida de cerrillos,163000,2
Piso,Calle Martínez Campos 14,475000,5
Piso,Calle Nísperos 22,198000,3
Piso,Bulevar de El Ejido,117900,3
Piso,Avenida reino de españa,140000,3
Chalet,Calle Alcor 9,590000,4
Chalet,Calle cabotaje,279900,3
Chalet,Calle Almedina,189900,4
Chalet,Paseo de los baños,212000,3
Ático,Calle MÉRIDA,169000,3
Ático,Avenida de Sierra Alhamilla,630000,3
Piso,Calle Angel Gómez Fuentes 9,278000,3
Piso,Calle bolivia 6,97200,2
Ático,Calle Tenis 3,102000,2
Ático,Paseo del Moro Manco 29,145000,2
Piso,Calle Finisterre 3,120000,2
Ático,Avenida Del Descubrimiento 5,138400,2
Piso,Camino DE TORRES 88,235000,3
Piso,Calle Arayan 1,109000,1
Piso,Calle Tenis 3,119000,3
Duplex,Calle las Adelfas 2,235000,3
Piso,manuel azaña,198000,3
Piso,C. Médico Francisco Pérez Company 17,188100,3
Piso,Calle doctor araez pacheco 9,190000,3
Piso,DIQUE 14,166900,3
Chalet,Avenida marinera 209,770000,3
Piso,C. Médico Francisco Pérez Company 17,173800,3
Piso,Calle LA HUERTA 21,199000,4
Chalet,Calle Sierra Almagro 2,114900,2
Chalet,Calle San Luis,217000,5
Chalet,Calle Cadiz 20,249000,3
Chalet,Calle REPUBLICA ARGENTINA,630000,7
Piso,Calle LA HUERTA 21,199000,4
Piso,ortega y gasset 1,181900,2
Piso,Principe de Asturias,145000,3
Piso,babor,119500,2
Chalet,Calle La Rambla 117,140000,4
Chalet,Rambla,132000,3
Chalet,Calle Benínar de Hirmes,208000,3
Chalet,Caligula,120000,3
Piso,Finisterre,128000,3
Piso,Altamira - Oliveros - Barrio Alto,169000,3
Chalet,Albox,349950,3
Chalet,Albox,339000,3
Casa Rural,Fines,129995,6
Piso,Huércal de Almería,79000,3
Ático,Calle Aguadulce 4,235000,2
Chalet,Albanchez,210000,2
Chalet,Calle Turina s/n,795000,4
Piso,Avenida de Pablo Iglesias 22,210000,4
Chalet,Tabernas,599000,3
Ático,Carboneras,96000,2
Chalet,CERCETA,500000,5
Piso,Calle PROSPERIDAD,75000,2
Piso,Plaza Sor Dolores H Caridad,125900,2
Chalet,barrio El Sabinar - Urbanizaciones - Las Marinas,265000,3
Chalet,barrio Aguadulce sur,865000,5
Piso,Paseo El Palmeral,159900,3
Piso,holanda,149990,2
Estudio,Plaza de Toros,59900,0
Duplex,Calle Canario,172000,4
Ático,Calle Juan Cuadrado,155000,4
Piso,Calle Albardín,120000,2
Piso,Calle Indalo,90000,2
Ático,Plaza de san sebastian 1,495000,5
Chalet,Vega de Acá - Nueva Almería - Cortijo Grande,699000,8
Piso,Calle miradores,130000,3
Piso,Calle Juan Lirola 25,117000,2
Piso,CIUDAD DE CÁDIZ,77300,1
Piso,Calle Juan Lirola 25,117000,2
Piso,Calle Guyana,79900,2
Piso,Camino de la Goleta,230000,3
Estudio,barrio Aguadulce sur,95000,0
Chalet,Calle Cigüeña,495000,5
Piso,Calle Mayor 16,99000,3
Piso,Calle granada,51000,2
Piso,Avenida Reino de España 46,160000,3
Piso,Alfonso XIII,95000,2
Chalet,Calle Toledo,169900,4
Chalet,Las Cunas - La Algarrobina,250000,3
Chalet,Calle Joya de los Molinos s/n,342500,4
Ático,Las Salinas,115000,2
Piso,Benahadux,93000,3
Estudio,Calle OCTUBRE,40000,0
Piso,Villablanca - Torrecárdenas,229000,4
Piso,Avenida Reino de España,185000,3
Piso,Avenida Alcazaba,114000,2
Piso,Calle Tenis,115500,2
Piso,barrio El Sabinar - Urbanizaciones - Las Marinas,105000,2
Piso,Calle Algeciras,83000,4
Piso,Benahadux,69000,3
Piso,Urb.Golf Valle este,154500,2
Chalet,Fontaneros,28000,3
Piso,Anade 17,165000,2
Piso,Calle del Puerto 3,74000,3
Chalet,Valle del Este s/n,600000,3
Piso,Calle Salvia,210000,3
Piso,Sevilla 1,110000,3
Piso,Matagorda,159000,1
Chalet,Urb.Golf Valle este,315000,3
Piso,La Envía,79000,2
Piso,Calle Mercado,75000,3
Estudio,Avenida Sabinar,55000,0
Chalet,Avenida del mar,195000,4
Piso,Avenida torrecárdenas,235000,4
Duplex,Cuevas del Almanzora,155000,4
Piso,Calle Sevilla 7,74000,3
Casa Rural,Alhama de Almería,150000,3
Piso,Joaquín Rodrigo,149900,3
Piso,Calle Antonio Pintor,73198,2
Casa Rural,Barrio la Muleria 34,149900,3
Piso,Almerimar,155000,2
Piso,Las Norias,87900,4
Piso,barrio Roquetas pueblo,87900,3
Estudio,Vereda DE LAS PALMERAS,56000,0
Chalet,Calle Unión,78000,2
Piso,Paseo Carmen Sevilla,225000,3
Casa Rural,Carretera la Roza s/n,100000,3
Estudio,Altamira - Oliveros - Barrio Alto,61000,0
Chalet,Calle San Jose,155000,4
Piso,Complejo Los Jazmines 8,149000,2
Piso,MENDEZ NUÑEZ 17,195000,3
Piso,sudamerica 42,174900,3
Piso,Calle San José Obrero,59000,2
Piso,Calle Infanta Cristina,84900,4
Piso,barrio El Sabinar - Urbanizaciones - Las Marinas,130000,2
Chalet,Las Marinas,469500,4
Chalet,Las Negras,81000,2
Piso,Palomares,210000,3
Casa Rural,Calle de San Sebastian,175000,4
Chalet,Barriada la Cueva del Pájaro 11 B,298000,4
Chalet,Calle Primavera 27,359950,4
Piso,Calle a Glaucio,240000,3
Piso,Calle MENORCA 18,111500,2
Casa Rural,Vía,189000,3
Duplex,Las Cabañuelas,128000,3
Chalet,La Paz,89900,3
Chalet,AL-P-813,130000,7
Piso,río almanzora,109900,3
Casa Rural,Pago aguilar,78900,3
Chalet,del agua,84900,3
Piso,Villaricos,115000,3
Casa Rural,Calle Felix Rguez de la Fuente,104900,2
Chalet,Calle Albardín,185000,3
Piso,Las Norias,48900,2
Piso,Calle Deportes,129900,2
Piso,Carretera de Almería,185995,3
Chalet,Calle Adrián Leones s/n,320000,4
Chalet,Vereda del Mojonar,340000,8
Casa Rural,barrio Aguadulce norte,369000,3
Piso,Calle Rafaela Aparicio,80000,2
Piso,Calle las Brisas 14,90000,2
Piso,Calle Mariana Pineda,84000,1
Chalet,Calle Adrián Leones s/n,320000,4
Casa Rural,Calle la Calerilla,84900,4
Chalet,Los cerezos,65000,6
Chalet,Celias Viñas,119900,3
Chalet,Sol,194900,4
Chalet,Aire,74900,4
Piso,Lavadero,43900,1
Casa Rural,Llanetes,54900,2
Piso,Las minas,52900,3
Chalet,Calle Maestro Rafael Barco,350000,4
Chalet,La cruz,181900,7
Chalet,Tortola,179900,4
Chalet,Calle Isaac Peral,183000,4
Piso,Calle Pablo Picasso,68000,2
Chalet,Paraje Galianilla,256000,3
Chalet,Calle Micar,179950,3
Piso,Calle Iglesia,38000,3
Chalet,Calle Cachucha,219000,6
Piso,Calle Mirador de La Marina,107000,1
Chalet,Castaños,79900,3
Chalet,Pagos,54900,3
Casa Rural,Pago de Espeliz,156900,3
Piso,Calle Belfast,153000,2
Chalet,Calle Alondra,239900,6
Piso,Calle Artes de Arcos Marco,49900,3
Piso,Avenida de Andalucía,75000,2
Chalet,Yesos,110000,3
Casa Rural,Huércal-Overa,124900,3
Chalet,San sebastian,85900,3
Duplex,Calle Alberto Jiménez Becerril,84900,4
Chalet,cabo de gata,189900,3
Piso,Calle Duque de Ahumada,54900,3
Piso,Res. Albamar Calle Melodia s/n,239000,3
Piso,Calle Tijola s/n,95000,4
Piso,Calle Joaquin Sabina,107000,2
Piso,Res. Albamar Calle Melodia s/n,239000,3
Chalet,San sebastian,85900,3
Piso,Plaza constitucion,54900,3
Piso,Calle Arayan 5,143000,2
Casa Rural,Ronda de la Luz,189000,4
Ático,Avenida juan carlos,89900,1
Chalet,barrio Roquetas pueblo,149900,4
Chalet,altos del golf 9,925000,6
Chalet,Calle leo,105000,4
Chalet,Calle Jesús de Perceval 23,599000,4
Piso,Calle Arrayan 4,115000,1
Piso,Calle Mayor 266,154000,2
Piso,Avenida del Mar 11,99000,2
Piso,Calle Clara Campoamor 7,179900,2
Piso,Centro,46000,4
Duplex,Calle Nuñez Balbo,115000,2
Chalet,Calle Murillo,504764,4
Piso,Balcones Del Marques,90000,2
Chalet,Plaza Sector Al-2,470000,3
Piso,Calle Felipe II,50400,2
Piso,Calle anade s/n,149900,2
Piso,Calle Anade 35,135000,2
Chalet,Avenida la Giralda,210000,3
Ático,Calle Méndez Núñez 1,295000,2
Chalet,Calle la Verónica,245000,5
Chalet,Calle Santa Rita,29900,1
Piso,Avenida Juan Sebastián Elcano,105000,1
Ático,Paseo del Mediterráneo s/n,209000,2
Piso,Calle américa,79900,2
Chalet,Avenida Ciudad de Barcelona,339000,3
Chalet,Calle Zorrilla,114900,4
Chalet,Calle Río Guadalquivir s/n,336000,3
Chalet,Calle Río Guadalquivir s/n,317000,2
Chalet,Calle Río Guadalquivir s/n,421000,3
Piso,Calle Fragata,114900,1
Piso,Calle Murillo,350000,3
Piso,Paseo ALCALDE GARCIA ACIEN 76,66000,2
Piso,Calle Mayor 268,180000,3
Piso,Valle Inclán,94900,4
Chalet,El Alquián - San Miguel,267000,5
Chalet,Calle Tomillo 2,159900,3
Piso,Calle Mayor 268,180000,4
Piso,Infanta Elena,139900,3
Piso,Calle Columbretes,69900,2
Piso,Carretera Venta Vieja,69900,2
Piso,Avenida de los Juegos del Mediterráneo 17,185000,3
Ático,Avenida Roquetas,87900,2
Piso,Calle Río Júcar,89900,3
Piso,Calle Navarra,84900,2
Piso,Calle Rocío Jurado,164900,1
Piso,Plaza de Educador,55900,3
Piso,Avenida América,69900,3
Ático,Velázquez,74900,2
Chalet,Calle Derechos Humanos,194900,4
Chalet,Avenida América,189900,3
Chalet,950790587,Condor 4,335000
Chalet,Travesía de Portoalegre 1,795000,7
Chalet,Calle Alcazaba,94900,4
Piso,Calle Juan de Garay,117000,3
Piso,Calle Puerto Marina 1,169000,2
Chalet,SAN EUGENIO 3,299000,10
Ático,Antonio Chacón s/n,129500,2
Chalet,Calle Melodia s/n,595000,4
Chalet,Calle Reino de Castilla,480000,4
Ático,Bulevar DE EL EJIDO 140,78500,2
Piso,Calle Dos Soles,145600,3
Chalet,Calle Cantarera 2,620000,4
Chalet,Calle Huelva,129900,3
Casa Rural,Calle Fuente,89900,2
Piso,Calle Olimpiadas,200000,3
Chalet,Avenida José Barrionuevo Peña,94900,3
Chalet,Velazquez 5,39900,3
Piso,Calle Olmo 1,86000,3
Chalet,Viento s/n,89000,5
Ático,Avenida Roquetas de Mar,84900,2
Piso,Calle la Rambla s/n,142000,2
Piso,Calle la Ceiba 1,75000,1
Piso,Villaespesa,49900,2
Casa Rural,Fuente la Higuera,13000,3
Chalet,Calle almanzor,59900,5
