"provincia","tipo/lugar","link","precio","caracteristicas","info","otros"
"Navarra","Piso en calle Nueva, 22, Casco Antiguo, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/100533517/","178,000 €","1 hab. 76 m² Planta 2ª exterior sin ascensor","Este piso completamente amueblado de 62 m2 útiles, dispone de un amplio salón con dos balcones a la calle Nueva, desde donde se accede al dormitorio con armario empotrado, tiene una gran cocina-comedo",""
"Navarra","Piso en calle de Echarri Aranaz, 2, Chantrea, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/100613771/","132,000 €","3 hab. 87 m² Planta 2ª exterior sin ascensor","¿Buscas un hogar acogedor en una zona tranquila y cerca de todo? Tenemos el piso perfecto para ti en el barrio de La Chantrea de Pamplona. Ubicado en la segunda planta sin ascensor, este piso de 87 me",""
"Navarra","Piso en travesía Vuelta del Castillo, 3, Iturrama, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/101452748/","418,000 €","5 hab. 141 m² Planta 7ª exterior con ascensor","Estas buscando un piso amplio junto a los colegios de San Cernin y el Huerto? pues estas de suerte ya que ponemos a la venta este espectacular piso de 5 habitaciones, 2 baños, salón con balcón a calle",""
"Navarra","Piso en Echavacoiz, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/101910353/","249,000 €","3 hab. 97 m² Planta 4ª exterior con ascensor","¡OPORTUNIDAD! Vivienda junto al Complejo Hospitalario, al comienzo de Echavacoiz Norte. Cuarta planta luminosa con vistas a la Avenida Pamplona. Dispone de salón comedor y amplia cocina. Tres dormitor",""
"Navarra","Piso en calle Cruz de Barkazio, 27, Rochapea, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/102114271/","197,000 €","3 hab. 97 m² Planta 3ª exterior con ascensor","Consigue por fin tu casa en la Rochapea, al lado de las piscinas y zona deportiva. Cerca de Marcelo Celayeta y las líneas de autobúsy el comercio de todo tipo pero en una zona muy tranquila. Este comp",""
"Navarra","Piso en calle Serafín Olave, 25, Iturrama, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/101258579/","269,000 €","3 hab. 100 m² Planta 2ª exterior con ascensor","Te enamorará su terraza de 14m2 pero este piso te ofrece mucho más. Situado en una ubicación privilegiada de Iturrama, Serafín Olave en el cruce con Fuente del Hierro, cerca de la vuelta del castillo,",""
"Navarra","Piso en calle de Irunlarrea, Mendebaldea, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/99025009/","237,000 €","3 hab. 76 m² Planta 4ª con ascensor","En el demandado barrio de Mendebaldea, junto a la zona residencial de chalets, presentamos esta acogedora vivienda, luminosa y rodeada de todos los servicios. La vivienda consta de 3 dormitorios, saló",""
"Navarra","Piso en calle Tejería, Casco Antiguo, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/101548645/","175,000 €","2 hab. 70 m² Planta 2ª exterior sin ascensor","Se vende una segunda altura en la calle Tejeria,  muy cerca a la calle Estafeta, Plaza de Toros y Plaza del Castillo. La vivienda esta distribuida en salón  comedor, dos dormitorios,  la habitación pr",""
"Navarra","Piso en avenida de Bayona, 30, San Juan, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/100037875/","349,000 €","3 hab. 116 m² Planta 2ª exterior con ascensor","Una ubicación extraordinaria: En el cruce de Avda Bayona y Monasterio de Belate, con el mejor comercio, transporte, servicios y ocio de la zona. En un edificio rehabilitado, sin barreras arquitectónic",""
"Navarra","Piso en calle Barquilleros, 8, Casco Antiguo, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/100830705/","149,900 €","3 hab. 56 m² Planta 3ª exterior sin ascensor","Se vende piso en la calle Barquilleros del casco antiguo de Pamplona junto al hotel Catedral. Es un 3º sin ascensor y esta distribuido en 3 habitaciones, salón, cocina y baño. Es ideal como inversión",""
