"provincia","tipo/lugar","link","precio","caracteristicas","info","otros"
"Huesca","Ático en calle Luis Espada, Ayerbe","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/101059620/","65,000 €","2 hab. 118 m² Planta 2ª exterior sin ascensor","De particular a particular. Sin comisiones. Llámanos y visita esta vivienda. Ático de 118 m² en Ayerbe, provincia de Huesca. Esta vivienda, por su amplitud, satisface las necesidades de una pareja. Se",""
"Huesca","Casa o chalet independiente en calle Villacampa Pied, 26, Agüero","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/101456330/","119,000 €","4 hab. 175 m²","En la comarca de la Hoya de Huesca, a pie de prepirineo y junto a rio Gállego, en la población Agüero de unos 140 habitantes, a 43 kilómetros de la ciudad de Huesca, preciosa casa rústica, zona turíst",""
"Huesca","Casa o chalet independiente en calle la Corona, 1, Ainsa-Sobrarbe","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/85376020/","420,000 €","5 hab. 407 m²","Casa / chalet a la venta en Ainsa-Sobrarbe, la propiedad se levanta sobre una parcela de 596 m2. La casa cuenta con una superficie construida de 407 m2 que se distribuyen en planta semisotano, primera",""
"Huesca","Dúplex en calle Única, 17, Poblaciones norte, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/100710452/","130,000 €","2 hab. 103 m² Bajo exterior sin ascensor","En el bonito pueblo de Guasillo, en la zona de La Solana, a tan solo 4 kms de Jaca encontramos esta vivienda dúplex en estado de reestreno, edificio rehabilitado por completo en 2008 y estrenada la vi",""
"Huesca","Ático en avenida los Tilos, 9, Benasque","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/101101381/","305,000 €","3 hab. 94 m² Planta 3ª exterior con ascensor","Te presentamos un ático dúplex que es una verdadera joya. Ubicado en pleno centro de Benasque, en la avenida Los Tilos, este inmueble te ofrece todo lo que necesitas para disfrutar de una experiencia",""
"Huesca","Piso en calle Blas Bosqued, 5, Llano de la Victoria, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/102199174/","229,000 €","2 hab. 82 m² Planta 1ª exterior con ascensor","En el Llano de la Victoria, una de las zonas mas nuevas y de mayor demandada, por su cómodo acceso al centro, por sus increíbles vistas y gran luminosidad, ponemos a vuestra disposición esta cuidada y",""
"Huesca","Piso en calle Antonio Beltrán, 2, Palacio de Hielo, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/102288394/","191,500 €","3 hab. 86 m² Planta 3ª exterior con ascensor","En la mejor urbanización de la zona Pista de Hielo, Urbanización Peña Oroel, disponemos de esta vivienda en impecable estado y para entrar a vivir. 86 m2 en una tercera planta, con una muy buena distr",""
"Huesca","Piso en Vía, 160, Benabarre","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/99537234/","1,600,000 €","1 hab. 250 m² Sótano exterior sin ascensor","BUNKER NUCLEAR SUBTERRÁNEO + 12 HAS + EXPLOTACIÓN AGUA MINERAL EN PILZAN (PIRINEO DE HUESCA) ¡Desde OTA COCHS te presentamos una propiedad excepcional! Descubre este BUNKER civil situado en los Pirine",""
"Huesca","Piso en camino de santiago, 12, Llano de la Victoria, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/102289178/","199,000 €","2 hab. 77 m² Planta 1ª exterior con ascensor","En la zona del Llano de la Victoria, zona tranquila y moderna, a tan solo 10 minutos del centro de Jaca, se encuentra este edificio, Urbanización Roncesvalles. Disponemos de este precioso apartamento",""
"Huesca","Piso en calle Membrilleras, 6, Membrilleras - Levante, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/102231877/","160,000 €","2 hab. 73 m² Planta 3ª exterior con ascensor","Inmobiliaria Bienes Raíces presenta este increíble inmueble céntrico y amueblado en Jaca. La vivienda dispone de dos dormitorios, uno ellos doble y ambos con salida a la terraza. También cuenta con un",""
"Huesca","Dúplex en calle Infanta Doña Sancha, Universidad, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/102034659/","239,000 €","3 hab. 78 m² Planta 5ª exterior con ascensor","Acogedor y céntrico ático reformado, ideal para una familia joven o una segunda residencia. En el tranquilo barrio de la universidad, a un paso del casco histórico de Jaca, que cuenta con servicios, c",""
"Huesca","Dúplex en calle Pedro Pac, Isabena","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/99130337/","124,900 €","3 hab. 140 m² Planta 1ª exterior sin ascensor","FINANCIACION HIPOTECA 100%. DÚPLEX EN RODA DE ISÁBENA. GARAJE INCLUIDO EN EL PRECIO. Este piso se encuentra en Calle Pedro Pac, C. P. 22482, Roda de Isábena, Huesca, en la planta 1. Es un piso que tie",""
"Huesca","Dúplex en La fuente, Poblaciones norte, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/100434020/","130,000 €","2 hab. 103 m² Bajo exterior sin ascensor","A tan sólo 10 minutos de Jaca, en Guasillo, ponemos a la venta este coqueto y acogedor dúplex de 69m2 útiles. En la planta baja encontramos un espacio diáfano dedicado a salón-comedor con chimenea y c",""
"Huesca","Dúplex en avenida de Francia, Villanúa","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/101426674/","145,000 €","1 hab. 61 m² Planta 2ª exterior sin ascensor","Fantástico dúplex en Villanúa. En la planta baja cuenta con un agradable salón con acceso a una funcional cocina y un aseo. En la planta superior encontramos un dormitorio doble abuhardillado con recu",""
"Huesca","Casa o chalet independiente en calle Barcelona, 23, Formigal","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/93665552/","875,000 €","6 hab. 395 m²","Exclusivo chalet independiente, en la urbanización residencial de Formigal, de reciente construcción, muy bien cuidado y mantenido, distribuida en cuatro plantas y construida en piedra, sobre una parc",""
"Huesca","Chalet adosado en calle Gil Berges, 3, Jasa","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/101552739/","34,000 €","2 hab. 92 m²","Enclavado en pleno Valle de Aragües, a 944 metros de altitud, se encuentra el bonito y típico pueblo del Pirineo, Jasa, que predomina la construcción típica de piedra, madera y pizarra, suelos empedra",""
"Huesca","Piso en plaza del pez, 4, Casco Antiguo - Ciudadela, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/102114909/","125,000 €","3 hab. 100 m² Planta 2ª exterior sin ascensor","Vivienda de 100 m2 con muchas posibilidades, en estado de reforma, en pleno casco antiguo. Segunda planta en edificio sin ascensor, el bloque cuenta con dos viviendas únicamente, en la planta baja dis",""
"Huesca","Casa o chalet independiente en Biescas","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/98040112/","490,000 €","4 hab. 206 m²","Precioso CHALET de piedra rodeado de una terraza con vistas a la montaña en la mejor urbanización de GAVIN, pedanía del pueblo de BIESCAS, en un entorno natural inmejorable totalmente urbanizado y con",""
"Huesca","Piso en Correos, 10, Universidad, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/100613976/","330,000 €","6 hab. 182 m² Planta 3ª exterior con ascensor","Si estas buscando una vivienda amplia en el centro de Jaca, sin lugar a duda esta es tu vivienda. Os presentamos esta exclusiva y a su vez tan especial vivienda en la calle Correos esquina con una de",""
"Huesca","Piso en calle unica, 12, Caldearenas","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/101161112/","105,000 €","2 hab. 68 m² Bajo exterior sin ascensor","Si estas leyendo este anuncio, es lo que estabas buscando, apartamento en una zona espectacular, bonito en todas las estaciones del año, tranquilo y cerca de todo, a Sabiñánigo 25 minutos, a Jaca 50 m",""
"Huesca","Casa o chalet independiente en camino Monte Pano, 17, Llano de la Victoria, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/28091620/","590,000 €","7 hab. 568 m²","En la zona de La Solana, junto al famoso Puente de San Miguel, un entorno natural e idílico, a tan apenas 15 minutos caminando del centro de Jaca, sobre terreno rustico, pero construcción completament",""
"Huesca","Chalet adosado en plaza la, 1, Poblaciones norte, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/83574814/","185,000 €","3 hab. 226 m²","Preciosa vivienda de 226 m2 contruidos en tres plantas, planta calle: amplio garaje para dos coches, cuarto trastero con caldera de gas-oil, con posibilidad de hacer una puerta de entrada por la calle",""
"Huesca","Piso en calle Única, 13, Aísa","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/100020756/","135,000 €","1 hab. 68 m² Planta 1ª exterior con ascensor","Bonito y cuidado apartamento en la estación de esquí de Candanchu, Edificio Roncesvalles, uno de los más familiares, debido a sus zonas comunes, que albergan un acogedor txoko para juntarse con vecino",""
"Huesca","Casa o chalet independiente en Diseminado Berdun y Alrededores, 153, Canal de Berdún","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-2.htm/inmueble/96273741/","350,000 €","5 hab. 287 m²","Espectacular chalet independiente de 280 m2 con jardín en el bonito pueblo de Berdun, la perla del Pirineo. Construido en 2006 sobre una parcela urbana de 787 m2, distribuida en tres plantas de 100 m2",""
"Huesca","Ático en Fernando el Católico, Universidad, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-4.htm/inmueble/102308497/","139,000 €","1 hab. 47 m² Planta 7ª exterior con ascensor","Coqueto ático en venta en urbanización con Piscina y garaje. A tan sólo cinco minutos andando del centro de Jaca tenemos este ático con preciosas vistas. El piso se encuentra distribuido en un amplio","Reformado"
"Huesca","Casa o chalet independiente en Chistorre, Poblaciones sur, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-4.htm/inmueble/101535489/","415,000 €","5 hab. 299 m²","Magnífica propiedad en venta en Navasa, pequeño pueblo situado en la carretera N-330, a 15 minutos de Jaca. Se trata de una vivienda unifamiliar de estilo pirenaico, revestida en piedra y construida s",""
"Huesca","Casa de pueblo en calle única, Biescas","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-4.htm/inmueble/98464058/","225,000 €","2 hab. 100 m²","Preciosa Borda de 1680 totalmente rehabilitada en el año 2000, ubicada en el conjunto histórico cultural del pueblo de Yosa de Sobremonte perteneciente al Municipio de Biescas. Con una inmejorable ori",""
"Huesca","Piso en calle Membrilleras, Membrilleras - Levante, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-4.htm/inmueble/99971071/","195,000 €","2 hab. 72 m² Planta 1ª exterior con ascensor","Precioso piso a 5 minutos de la calle mayor en urbanización residencial muy tranquila con piscina. Se trata de un piso reformado muy acogedor totalmente decorado compuesto por gran salón con chimenea",""
"Huesca","Chalet adosado en plaza Sancho, Benasque","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-4.htm/inmueble/99049422/","260,000 €","4 hab. 128 m²","¡GRAN OPORTUNIDAD! CASA EN VENTA EN EL CENTRO DE BENASQUE. EN PLAZA SANCHO. Inmejorable ubicación en Benasque, en una preciosa plaza muy tranquila dentro del casco histórico de la localidad, fuera del",""
"Huesca","Piso en calle Autonomía de Aragón, Membrilleras - Levante, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-4.htm/inmueble/94284936/","200,000 €","4 hab. 140 m² Planta 1ª exterior con ascensor","Aire de Montaña les ofrece este estupendo piso de 125 m2 en la prestigiosa urbanización Prado Largo. La vivienda cuenta con 4 habitaciones con armarios empotrados, un acogedor salón con chimenea y sal",""
"Huesca","Chalet pareado en Els Pllans d'Ansils, Benasque","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-4.htm/inmueble/100980598/","950,000 €","4 hab. 292 m²","Imagina tener la oportunidad de disfrutar de una impresionante casa independiente, en la montaña en el prestigioso valle de Benasque, rodeado por la majestuosidad de los Pirineos. Esta espectacular vi",""
"Huesca","Casa o chalet independiente en Villanúa","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-4.htm/inmueble/101393247/","300,000 €","5 hab. 225 m²","Casa melchor, ideal para inversores aprovechar el alquiler turistico, o vivienda familiar. Ubicada en pueblo de villanua, zona pirineo aragones es un municipio pirenaico del norte de la provincia de h",""
"Huesca","Piso en calle Domingo Samitier, Sabiñanigo Centro-Aurín, Sabiñanigo","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-4.htm/inmueble/99342201/","76,000 €","3 hab. 96 m² Planta 1ª exterior sin ascensor","¡OPORTUNIDAD EN SABIÑÁNIGO! Vivienda muy espaciosa en pleno centro de la localidad. Cuenta con amplio salón, cocina independiente y totalmente equipada con acceso a amplia terraza, tres dormitorios (u",""
"Huesca","Dúplex en calle Mayor, 4, Biescas","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-4.htm/inmueble/101526678/","294,000 €","3 hab. 160 m² Bajo exterior sin ascensor","Se vende una magnífica vivienda dúplex en Gavín, ubicada en el término municipal de Biescas, en el impresionante entorno del Pirineo Aragonés. Esta impresionante propiedad acaba de ser construida y se",""
"Huesca","Piso en Regimiento de Galicia, 15, Universidad, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-4.htm/inmueble/102119457/","160,000 €","2 hab. 68 m² Planta 1ª exterior con ascensor","Desde Fincasgr11 te ofrecemos esta fantástica vivienda en Jaca, totalmente reformada y con una terraza de unos 55 m2 útiles, la vivienda se compone de entrada/recibidor, dos dormitorios y dos baños, (",""
"Huesca","Piso en calle San Mateo, Isabena","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-4.htm/inmueble/99129474/","89,900 €","1 hab. 45 m² Planta 1ª exterior sin ascensor","Financiacion hipoteca 100%. Estupendo apartamento en roda de isabena (huesca). Garaje y trastero incluidos en el precio. No tiene ascensor. Este piso se encuentra en calle san mateo, c. P. 22482, roda",""
"Huesca","Casa de pueblo en medio, 2, Poblaciones sur, Jaca","https://www.idealista.com/venta-viviendas/huesca-provincia/pagina-4.htm/inmueble/84620743/","185,000 €","6 hab. 228 m²","Casa de Pueblo recientemente rehabilitada y reformada en Osia, a 29 kilómetros de Jaca, un bonito y mantenido pueblo del Pre-Pirineo Aragonés, tras el puerto de Oroel, una zona llana muy soleada, un e",""
