"provincia","tipo/lugar","link","precio","caracteristicas","info","otros"
"Cantabria","Piso en paseo Menéndez Pelayo, 31, Brazomar, Castro-Urdiales","https://www.idealista.com/venta-viviendas/cantabria/pagina-2.htm/inmueble/97341729/","180,000 €","2 hab. 65 m² Planta 2ª exterior con ascensor","Castro Inmobiliaria Era vende en exclusiva piso en la mejor zona de Brazomar a escasos metros de la playa de BRAZOMAR. Inmueble totalmente exterior muy luminosos con orientación sur este se distribuye",""
"Cantabria","Piso en paseo Menéndez Pelayo, 6, Centro, Castro-Urdiales","https://www.idealista.com/venta-viviendas/cantabria/pagina-2.htm/inmueble/96990468/","285,000 €","2 hab. 81 m² Planta 2ª exterior con ascensor","Inmobiliaria ERA vende piso en uno de los edificios más emblemáticos de Castro. Ubicado en pleno centro, a escasos metros de la plaza de la Barrera. Cuenta con todos los servicios al alcance, tales co",""
"Cantabria","Chalet adosado en via del Cantábrico, 20, Mioño-Santullán, Castro-Urdiales","https://www.idealista.com/venta-viviendas/cantabria/pagina-2.htm/inmueble/100381095/","235,000 €","3 hab. 116 m²","Inmobiliaria ERA vende chalet adosado en Santullán. Santullán es una pedanía de Castro se encuentra a 5 minutos de Castro y con salida directa a la autopista para aquellos que trabajen en Bilbao. El i",""
"Cantabria","Piso en calle Victorina Gainza, 3, Centro, Castro-Urdiales","https://www.idealista.com/venta-viviendas/cantabria/pagina-2.htm/inmueble/97107938/","206,000 €","3 hab. 85 m² Planta 4ª exterior con ascensor","Castro Inmobiliaria Era vende el perfecto piso para vivir en el mismo centro en Castro. Por encontrarse en el centro, tiene todos los servicios a su disposición, la playa de Ostende a tan solo 5 minut",""
"Cantabria","Piso en calle Doctor Manuel Díaz Munío, 18, Centro, Castro-Urdiales","https://www.idealista.com/venta-viviendas/cantabria/pagina-2.htm/inmueble/98297978/","258,000 €","2 hab. 88 m² Planta 3ª exterior con ascensor","Inmobiliaria ERA vende piso en el centro con vistas al mar. El inmueble localizado en pleno centro de Castro Urdiales y a un paso del paseo marítimo. Con todos los servicios al alcance, tales como: fa",""
"Cantabria","Chalet adosado en La Loma Montecueto, Cotolino, Castro-Urdiales","https://www.idealista.com/venta-viviendas/cantabria/pagina-3.htm/inmueble/101132458/","335,000 €","4 hab. 160 m²","***EXCLUSIVA INMOBILIARIAS. COM*** TU INMOBILIARIA DE CONFIANZA EN CASTRO URDIALES vende chalet adosado de 4 habitaciones y 3 baños en LA LOMA con JARDIN PRIVADO, TERRAZA, BALCÓN y GARAJE, todo ello R","Luminoso"
"Cantabria","Ático en santa ana, Playa Ostende, Castro-Urdiales","https://www.idealista.com/venta-viviendas/cantabria/pagina-3.htm/inmueble/99417205/","275,000 €","3 hab. 130 m² Planta 3ª exterior con ascensor","***INMOBILIARIAS. COM*** SU INMOBILIARIA DE CONFIANZA EN CASTRO URDIALES vende impresionante ático de 3 habitaciones con 2 PARCELAS de GARAJE CERRADO con zona de trastero y GRAN TERRAZA donde disfruta","Vistas al mar"
"Cantabria","Piso en Subida Campijo, Playa Ostende, Castro-Urdiales","https://www.idealista.com/venta-viviendas/cantabria/pagina-3.htm/inmueble/100797629/","260,000 €","2 hab. 75 m² Bajo exterior con ascensor","***INMOBILIARIAS. COM*** SU INMOBILIARIA DE CONFIANZA EN CASTRO URDIALES vende amplia y luminosa vivienda de 2 habitaciones con GRAN TERRAZA, JARDÍN PRIVADO, GARAJE y TRASTERO, en zona Ostende, Castro","Vistas al mar"
"Cantabria","Chalet adosado en Paco Labiano, Playa Ostende, Castro-Urdiales","https://www.idealista.com/venta-viviendas/cantabria/pagina-3.htm/inmueble/101750964/","383,000 €","4 hab. 210 m²","***INMOBILIARIAS. COM*** SU INMOBILIARIA DE CONFIANZA EN CASTRO URDIALES vende precioso chalet adosado soleado con VISTAS a la MONTAÑA, JARDÍN, AMPLIA TERRAZA, GARAJE y TRASTERO, en zona Ostende, Cast","Vistas al mar"
"Cantabria","Piso en calle Bajada del Chorrillo, Centro, Castro-Urdiales","https://www.idealista.com/venta-viviendas/cantabria/pagina-3.htm/inmueble/101605620/","299,000 €","3 hab. 120 m² Planta 2ª exterior con ascensor","Inmobiliaria ERA vende piso en pleno centro de Castro Urdiales y a escasos metros de la playa de Ostende. El inmueble localizado en pleno centro de Castro Urdiales con todos los servicios al alcance,","Vistas al mar"
